Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2011-03-31,,132708332000000,25697417000000,,5094754000000,137803086000000,4210537000000,4210537000000,4210537000000,4210537000000,1381473710,,,,63777916000000,60289410000000,1168907000000,352790000000,321424000000,1734169000000,137803087000000,6439598000000,21831322000000,,9572947000000,2232893000000,-132590000000,,39672294000000,,,,9233906000000,,,,,,9233906000000,5723150000000,6828074000000,,,61348355000000,-1058945000000,,,,,,,,,1734169000000,,47672000000,8366323000000,90365263000000,14208526000000,,,,,,,89054000000,47332000000,9436561000000,2232893000000,873850000000,1776695000000,-171760000000,305663000000,-122889000000,,-9701000000,1381473710,32581910,61555,,50693696000000,11881200000000,1646369000000,,,,,3047.85894,976271000000,883255000000,-93016000000,-93016000000,279829000000,,279829000000,,644736000000,,,2037318000000,,10412228000000,879305000000,752565000000,554337000000,878106000000,1631870000000,1432443000000,2342420000000,976271000000,883255000000,,,,,644736000000,,21831322000000,,3866095000000,3866095000000,66215000000,352642,,,12.47,16.63,15818961000000,,,,,,,,,,1.4,,-44604000000,4295878766
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
2012-03-31,,137829568000000,26002746000000,,5211091000000,143040659000000,4201317000000,4201317000000,4201317000000,4201317000000,1351116070,,,,69267420000000,61741666000000,1180520000000,397537000000,402234000000,1699759000000,143040661000000,7487632000000,21360819000000,,11491537000000,2232893000000,-173504000000,,42298750000000,,,,7716291000000,,,,,,7716291000000,6059122000000,7288559000000,,,62720599000000,-978933000000,,,,,,,,,1699759000000,,51391000000,8593638000000,92722199000000,12923799000000,,,,,,,432027000000,48488000000,11011022000000,2232893000000,654799000000,2153346000000,-236037000000,369591000000,-141382000000,,-32122000000,1351116070,62939560,64225,,51043200000000,14445005000000,1804951000000,,,,,3109.51597,990449000000,902254000000,-88194000000,-88194000000,231200000000,,231200000000,,404034000000,,,2043883000000,,8355709000000,882475000000,965023000000,892056000000,605977000000,1847498000000,1498033000000,9661494000000,990449000000,902254000000,,,,,404034000000,,21360819000000,,4641927000000,4641927000000,93767000000,348228,,,12.28,16.93,21362734000000,,,,,,,,,,1.15,,-45911000000,4295878766
2013-03-31,,142350342000000,22801993000000,,6346458000000,148696800000000,5555598000000,5555598000000,5555598000000,5555598000000,1353876250,,,,63712293000000,64703225000000,1983772000000,385625000000,405235000000,6075230000000,148696800000000,6510626000000,13071727000000,,10432854000000,2337895000000,-130310000000,,41048860000000,,,,10799291000000,,,,,,10799291000000,5121361000000,3766943000000,,,65632091000000,-928866000000,,,,,,,,,6075230000000,,63892000000,11755654000000,100837465000000,6561101000000,,,,,,,276418000000,46999000000,10109437000000,2337895000000,758630000000,2812734000000,-227373000000,794882000000,-97448000000,,-32863000000,1353876250,60179380,64635,,62426100000000,13885185000000,1687048000000,,,,,4103.47548,1117085000000,1036130000000,-80955000000,-80955000000,257871000000,,257871000000,,374258000000,,,2096760000000,,3359498000000,1012146000000,1282827000000,723916000000,520443000000,2294973000000,1244359000000,2831436000000,1117085000000,1036130000000,,,,,374258000000,,13071727000000,,9730266000000,9730266000000,107803000000,323707,,,10.93,14.71,9730266000000,,,,,,,,,,0.9,,-44579000000,4295878766
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
2014-03-31,,154253409000000,27935476000000,,7280978000000,161534387000000,6461083000000,6461083000000,6461083000000,6461083000000,1367273960,,,,51199061000000,67480152000000,2346788000000,377145000000,442750000000,6031890000000,161534387000000,7041075000000,15823741000000,,9765604000000,2337895000000,-107284000000,,26780405000000,,,,32991113000000,,,,,,32991113000000,5551355000000,5343064000000,,,68227688000000,-747536000000,,,,,,,,,6031890000000,,74340000000,13713539000000,108045464000000,8782666000000,,,,,,,226166000000,47389000000,9492049000000,2337895000000,758349000000,3481876000000,-175115000000,985257000000,27239000000,2000000,-60946000000,1367273960,46781670,66475,,61623300000000,11737388000000,1320694000000,,,,,4725.52187,1055829000000,1163834000000,108005000000,74548000000,372376000000,,372376000000,,173180000000,,,1724041000000,,5343278000000,1378447000000,1101492000000,559256000000,482716000000,2479939000000,1041972000000,3246546000000,1089286000000,1163834000000,,,,,293112000000,,15823741000000,,12111735000000,12111735000000,141666000000,266720,,,12.19,15.51,12111735000000,,,,,,,,,,0.4,,-45385000000,4295878766
2015-03-31,,174418052000000,37352269000000,,9024533000000,183442585000000,8204973000000,8204973000000,8204973000000,8204973000000,1367241420,,,,58546061000000,72396992000000,2770853000000,351966000000,467594000000,8072326000000,183442585000000,8825079000000,21249416000000,,12539870000000,2337895000000,173798000000,,29049949000000,,,,39748979000000,,,,,,39748979000000,8550459000000,6194259000000,,,73068240000000,-671248000000,,,,,,,,,8072326000000,,76703000000,13825898000000,114873816000000,12424337000000,,,,,,,207837000000,40224000000,12291809000000,2337895000000,757329000000,4100709000000,-175261000000,1830063000000,156309000000,2000000,-30180000000,1367241420,46814200,68739,,66136800000000,13148369000000,1102255000000,,,,,6001.115,1049307000000,1421268000000,371961000000,338159000000,583718000000,,583718000000,,127841000000,,,1671738000000,,8181348000000,1239435000000,1074991000000,815174000000,920267000000,2314426000000,1735441000000,3769798000000,1083109000000,1421268000000,,,,,504096000000,,21249416000000,,16001013000000,16102853000000,635943000000,266750,,,12.89,16.58,16001013000000,,,,,,,,,,0.4,,-38096000000,4295878766
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101840000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
2016-03-31,,177669195000000,30291251000000,,8916647000000,186585842000000,8038382000000,8038382000000,8038382000000,8038382000000,1367224740,,,,55923350000000,74441061000000,2919424000000,339185000000,539080000000,8694978000000,186585842000000,7070825000000,14607976000000,,12956710000000,2337895000000,72366000000,,24654023000000,,,,42789236000000,,,,,,42789236000000,9759232000000,5927179000000,,,75066080000000,-625019000000,,,,,,,,,8694978000000,,70922000000,14250434000000,124919262000000,7537151000000,,,,,,105691000000,266924000000,50772000000,12639014000000,2337895000000,757306000000,4537356000000,-175381000000,1387105000000,87042000000,5000000,55130000000,1367224740,46830880,73652,,66011600000000,14175948000000,925368000000,,,,,5879.34212,1166606000000,1357175000000,190568000000,154704000000,610422000000,,610422000000,,125832000000,,,1531022000000,,6776719000000,1235897000000,1156324000000,884582000000,1229477000000,2392221000000,2114059000000,4294585000000,1202470000000,1357175000000,,,,,329106000000,,14607976000000,,15577584000000,15683275000000,380393000000,287836,,,13.68,17.02,15577584000000,,,,,,,,,,0.1,,-48570000000,4295878766
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
