Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,945513000000,249653000000,,46061000000,991574000000,33182000000,33182000000,33182000000,33182000000,68155050510,,,,289560000000,592597000000,8190000000,2016000000,10863000000,10944000000,991574000000,25757000000,58480000000,149000000,176536000000,6815000000,-362000000,,224881000000,13306000000,,,69755000000,,,,,,69755000000,,56774000000,25735000000,42955000000,610970000000,-18373000000,2440000000,,4579000000,,6287000000,-5116000000,-1657000000,,10944000000,,,342287000000,475127000000,32723000000,,,149000000,,,,1532000000,423000000,174581000000,6815000000,16291000000,23602000000,,-285000000,29000000,,-391000000,68074129450,,104230,,406372000000,182953000000,64606000000,,,,,0.48686,26862000000,26382000000,-480000000,-655000000,429000000,,429000000,,4164000000,,,841000000,,,,,,,,,,27037000000,26382000000,,,,12520000000,7220000000,,58480000000,,191173000000,191173000000,247000000,2798317,1657000000,,11.6,15.2,,356000000,280000000,280000000,280000000,280000000,560000000,560000000,1706000000,3182000000,5.5,2,-479000000,8589934254
2011-12-31,,934742000000,222042000000,,45506000000,980248000000,33656000000,33656000000,33656000000,33656000000,68807548160,,,,278783000000,565638000000,7673000000,2016000000,9834000000,16808000000,980248000000,,1989000000,103000000,257893000000,6881000000,270000000,,198490000000,,,,93599000000,,,,,,93599000000,,72195000000,12470000000,37406000000,,,,,,,,,,,16808000000,,,,453716000000,1989000000,,,103000000,,,,3166000000,858000000,253869000000,6881000000,16541000000,20488000000,,1326000000,-55000000,,325000000,68726627110,0,120449,,,170971000000,60269000000,,,,,0.48913,28236000000,28828000000,592000000,404000000,,,,,4635000000,,,674000000,,,,,,,,,,28424000000,28828000000,,,,6638000000,5897000000,,1989000000,,220053000000,220053000000,314000000,2769584,,,12.5,15.6,,348000000,296750000,296750000,296750000,296750000,593500000,593500000,1489000000,3024000000,5.0,2,-1131000000,8589934254
2012-12-31,,892325000000,181340000000,,41896000000,934221000000,30288000000,30288000000,30288000000,30288000000,70423765340,,,,259229000000,517222000000,7342000000,2016000000,9592000000,13442000000,934221000000,27801000000,68816000000,138000000,272319000000,7042000000,281000000,,88389000000,11067000000,,,113058000000,,,,,,113058000000,,61962000000,57015000000,31374000000,532475000000,-15253000000,2616000000,,3553000000,,4898000000,-3725000000,-2888000000,,13442000000,,,326775000000,437516000000,41015000000,,,138000000,,,,3961000000,1905000000,266453000000,7042000000,16872000000,17302000000,,399000000,-69000000,,350000000,70342844290,0,113617,,310300000000,128638000000,,,,,,0.43008,31324000000,30367000000,-957000000,-1164000000,313000000,,313000000,,4913000000,,,685000000,,,,,,,,,,31531000000,30367000000,,,,12480000000,12007000000,,68816000000,,112524000000,112524000000,327000000,2732658,2888000000,,13.8,17.3,,,,,,,,,,,4.6,2,,8589934254
2013-12-31,,803391000000,126216000000,,38989000000,842380000000,29359000000,29359000000,29359000000,29359000000,71449356990,,,,222510000000,494307000000,7570000000,2016000000,7614000000,16972000000,842380000000,4852000000,34888000000,147000000,228081000000,7145000000,-1130000000,,87010000000,11427000000,,,76104000000,,,,,,76104000000,183000000,35668000000,43034000000,43976000000,506273000000,-11966000000,2866000000,,3894000000,,4667000000,-3857000000,-3260000000,,16972000000,,,343211000000,448597000000,30036000000,,,147000000,,,,4488000000,1096000000,222497000000,7145000000,17279000000,16310000000,,-615000000,-75000000,0,-1055000000,71368435940,0,88977,,271908000000,143274000000,13695000000,,,,,0.41091,33355000000,32568000000,-787000000,-998000000,101000000,,101000000,,5104000000,,,347000000,,,,,,,,,,33566000000,32568000000,,,,10874000000,15186000000,,34888000000,,91328000000,91328000000,3000000,2680806,3260000000,,10.3,15.5,,292000000,232000000,232000000,232000000,232000000,464000000,464000000,1166000000,2386000000,4.6,2,,8589934254
2014-12-31,,806206000000,105458000000,,48690000000,854896000000,39740000000,39740000000,39740000000,39740000000,71454656410,,,,250943000000,483917000000,8052000000,2016000000,6934000000,9006000000,854896000000,1075000000,31854000000,69000000,242533000000,7146000000,6416000000,,105940000000,12141000000,,,75921000000,,,,,,75921000000,1899000000,40620000000,49447000000,56493000000,490331000000,-6414000000,2893000000,,4643000000,,4605000000,-4089000000,-3658000000,,9006000000,,,342832000000,456879000000,30779000000,,,69000000,,,,4200000000,453000000,237880000000,7146000000,17281000000,17914000000,,-67000000,-78000000,5355000000,1139000000,71373735360,0,84490,,239734000000,164586000000,11473000000,,,,,0.55616,37243000000,38133000000,890000000,694000000,74000000,,74000000,,4145000000,,,1213000000,,,,,,,,,,37439000000,38133000000,,,,10592000000,18033000000,,31854000000,,73604000000,73604000000,54000000,2626243,3658000000,,15.0,18.8,,301000000,236250000,236250000,236250000,236250000,472500000,472500000,1141000000,2387000000,3.67,0,,8589934254
2015-12-31,,760099000000,114258000000,,46589000000,806688000000,38139000000,38139000000,38139000000,38139000000,71454656410,,,,228167000000,459366000000,8618000000,2016000000,6434000000,6136000000,806688000000,7061000000,8890000000,279000000,216948000000,7146000000,5962000000,,97478000000,12878000000,,,83268000000,,,,,,83268000000,963000000,33828000000,64446000000,33032000000,462399000000,-3033000000,2589000000,,5266000000,,5023000000,-4260000000,-4195000000,,6136000000,,,309628000000,428190000000,1829000000,,,279000000,,,,5687000000,365000000,210896000000,7146000000,17412000000,16507000000,,-438000000,-120000000,5355000000,727000000,71373735360,0,75306,,222747000000,147761000000,9089000000,,,,,0.53375,36903000000,37639000000,736000000,536000000,47000000,,47000000,,4010000000,,,391000000,,28523000000,12345000000,10435000000,10435000000,10435000000,22780000000,20870000000,33195000000,37103000000,37639000000,,,,10629000000,12636000000,,8890000000,,105368000000,105368000000,33000000,2562598,4195000000,,15.2,18.0,105368000000,267000000,221250000,221250000,221250000,221250000,442500000,442500000,1049000000,2201000000,3.87,0,,8589934254
2016-12-31,,769418000000,107836000000,,48375000000,817793000000,39636000000,39636000000,39636000000,39636000000,71454656410,,,,251899000000,457958000000,9208000000,2016000000,6723000000,6079000000,817793000000,9741000000,11691000000,226000000,238813000000,7146000000,7367000000,,95113000000,14721000000,,,74158000000,,,,,,74158000000,902000000,110631000000,38589000000,56524000000,460370000000,-2412000000,2550000000,,5965000000,,6206000000,-5513000000,-4705000000,,6079000000,,,299205000000,422103000000,1950000000,,,226000000,,,,4868000000,822000000,233123000000,7146000000,17622000000,15481000000,,759000000,-124000000,5355000000,2136000000,71373735360,0,70433,,215534000000,99757000000,8031000000,,,,,0.5547,45822000000,45578000000,-244000000,-480000000,59000000,,59000000,,2706000000,,,440000000,,25152000000,8689000000,9849000000,9849000000,9849000000,18538000000,19698000000,32757000000,46058000000,45578000000,,,,11428000000,9693000000,,11691000000,,96145000000,96145000000,0,2509505,4705000000,,16.1,18.4,96145000000,264000000,213750000,213750000,213750000,213750000,427500000,427500000,944000000,2063000000,2.76,0,,8589934254
2017-12-31,,763203000000,94907000000,,48906000000,812109000000,38922000000,38922000000,38922000000,38922000000,71972949590,,,,238923000000,472498000000,9028000000,2310000000,7674000000,5702000000,812109000000,2638000000,4535000000,274000000,222495000000,7197000000,6604000000,,77624000000,13387000000,,,65116000000,,,,,,65116000000,771000000,118292000000,35526000000,42098000000,474699000000,-2201000000,1791000000,,5068000000,,6528000000,-4359000000,-5026000000,,5702000000,,,292855000000,445290000000,1897000000,,,274000000,,,,5546000000,358000000,216591000000,7197000000,17634000000,16786000000,,685000000,-156000000,5355000000,1405000000,71972949590,0,67905,,210919000000,93113000000,8936000000,,,,,0.54079,44384000000,44893000000,509000000,365000000,65000000,,65000000,,2284000000,,,237000000,,22461000000,6907000000,9884000000,9884000000,9884000000,16791000000,19768000000,31352000000,44528000000,44893000000,,,,12700000000,10793000000,,4535000000,,90372000000,90372000000,0,2449792,5026000000,,16.6,18.5,90372000000,275000000,211250000,211250000,211250000,211250000,422500000,422500000,934000000,2054000000,2.59,0,,8589934254
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934254
2018-12-31,,747673000000,110564000000,,49925000000,797598000000,39506000000,39506000000,39506000000,39506000000,71163592260,,,,216408000000,484858000000,8530000000,2310000000,8109000000,5329000000,797598000000,,1740000000,377000000,188072000000,7116000000,7378000000,,59254000000,12977000000,,,61132000000,,,,,,61132000000,461000000,121447000000,34439000000,,488008000000,-3150000000,1216000000,,5007000000,,6754000000,-4447000000,-5490000000,,5329000000,,,,448386000000,1740000000,,,377000000,,,,3547000000,245000000,184280000000,7116000000,17719000000,17428000000,,284000000,-164000000,6491000000,1051000000,71163592260,0,64928,,206366000000,65793000000,5741000000,,,,,0.55514,41092000000,42238000000,1146000000,1022000000,91000000,,91000000,,2453000000,,,274000000,,25809000000,15662000000,10411666670,10411666670,10411666670,26073666670,20823333340,36117999990,41216000000,42238000000,,,,13599000000,10831000000,,1740000000,,108824000000,108824000000,0,2403545,5490000000,,17.8,20.5,108824000000,259000000,201750000,201750000,201750000,201750000,403500000,403500000,977000000,2043000000,2.9,0,,8589934254
