Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,865263510000,190671178000,,64224045000,929487555000,38631886000,38631886000,38631886000,38631886000,584176970,,,,216984222000,555653360000,9273981000,20428073000,5164086000,29328866000,929487555000,,,1464819000,141509706000,9648791000,,,65106908000,17404974000,,,76629549000,,,,,,76629549000,,27077856000,10003718000,55103190000,,,6786807000,1678301000,,,8939866000,-8223691000,,,25991550000,,1201833000,,513983285000,,,,1464819000,,,,3791449000,,136323488000,9648791000,39322433000,16509805000,-4197000,-1252787000,,,,583934580,14420,162009,,454849656000,,67356000000,,,,,66.13045,4260589000,3324130000,-936459000,-5608917000,3963087000,,3963087000,,11286317000,,,3479180000,,,,,,,,,,8933047000,3324130000,,,,,12062331000,,,,190671178000,190671178000,4372071000,,3967964000,,9.46,12.68,,11296000,2824750,2824750,2824750,2824750,5649500,5649500,4000,22599000,4.89,2.87,-4260590,4295875726
2011-12-31,,862087747000,174066798000,,51479333000,913567080000,35926446000,35926446000,35926446000,35926446000,584190080,,,,217857378000,555945797000,12092775000,11567192000,3985695000,25421830000,913567080000,,,1504449000,140421684000,12148463000,,,67032745000,,,,65708275000,,,,,,65708275000,,28623092000,9265450000,57767295000,,,,,,,,,,,25421830000,,1089409000,,526871246000,,,,1504449000,,,,4196778000,,131774586000,12148463000,36823215000,6358081000,-7337000,-3843089000,,,,583947700,14420,160360,,454849656000,,72531000000,,,,,61.49787,4265867000,3291514000,-974353000,-5509267000,3554675000,,3554675000,,12622380000,,,3318245000,,,,,,,,,,8800781000,3291514000,,,,,17433463000,,,,174066798000,174066798000,4680013000,,,,9.32,12.37,,62903000,74793000,74793000,74793000,74793000,149586000,149586000,236432000,598507000,5.1,2.86,-4265867000,4295875726
2012-12-31,,865259075000,233716414000,,61578652000,926837727000,45973509000,45973509000,45973509000,45973509000,1155045440,,,,246892386000,544442535000,11508054000,11677608000,3927535000,12335158000,926837727000,62414031000,62414031000,3258286000,156301439000,19647949000,-2175431000,,79610761000,16706599000,,,67079656000,,,,,,67079656000,9427872000,42794197000,4973456000,74637305000,582419535000,-37977000000,6122448000,1508457000,,,9075694000,-8314969000,,,12335158000,,1176896000,138776543000,462520915000,,,,3258286000,,,,3513338000,5577630000,141582893000,19647949000,32877938000,10866684000,-5049000,366561000,-1724525000,,754523000,1154803050,9500,156354,,427126757000,209324520000,78086000000,,,,,39.80234,9138908000,3710054000,-5428854000,-5428854000,3858428000,,3858428000,,16999687000,,,3668999000,,,,,,,,,,9138908000,3710054000,,,,,25116367000,,62414031000,,171302383000,171302383000,4616126000,,,,11.44,14.52,,79539000,82091500,82091500,82091500,82091500,164183000,164183000,211961000,619866000,3.81,2.84,,4295875726
2013-12-31,,779197282000,234272348000,,46721863000,825919145000,41395313000,41395313000,41395313000,41395313000,1155464010,,,,230575006000,483684047000,10749068000,3533100000,1793450000,12515947000,825919145000,69295193000,69295193000,1254697000,106581560000,19654856000,-2300852000,,88865079000,14856565000,,,55772381000,,,,,,55772381000,13361044000,40136213000,3595445000,85269634000,530456047000,-46772000000,5525499000,1335325000,,,7995741000,-7409276000,,,12515947000,,1080778000,120846578000,431647486000,,,,1254697000,,,,3715702000,5711306000,95025935000,19654856000,23879202000,5640637000,-3755000,-148225000,-1423673000,0,535806000,1155221620,9500,132122,,423738575000,147315215000,83590000000,,,,,35.82571,9459664000,3807057000,-5652607000,-5652607000,6481855000,,6481855000,,16885941000,,,3333822000,,,,,,,,,,9459664000,3807057000,,,,,20814291000,,69295193000,,164977155000,164977155000,1026591000,,,,10.09,13.61,,125794000,75753000,75753000,75753000,75753000,151506000,151506000,152180000,580986000,3.71,2.84,,4295875726
2014-12-31,,794827657000,227045979000,,49389733000,844217390000,43828200000,43828200000,43828200000,43828200000,1170257010,,,,295061620000,442958931000,10206537000,3561531000,2000002000,11413017000,844217390000,76203208000,76203208000,1129850000,121159506000,19905774000,-3377064000,,100220408000,14562216000,,,54636836000,,,,,,54636836000,43551681000,40988021000,2041821000,98178587000,443005703000,-46772000,5226604000,1314098000,,,8021514000,-7367758000,,,11413017000,,1180206000,117332502000,440245690000,,,,1129850000,,,,3329596000,7293416000,108886036000,19905774000,15976604000,15756236000,-2795000,1130978000,-3011344000,1888463000,626727000,1170012080,9500,129021,,409222601000,181233658000,84359000000,,,,,37.45177,11503596000,4261165000,-7242431000,-7242431000,6479456000,,6479456000,,14299712000,,,3445819000,,,,,,,,,,11503596000,4261165000,,,,,17899460000,,76203208000,,150842771000,150842771000,620607000,,,,11.12,13.41,,102267000,83429500,83429500,83429500,83429500,166859000,166859000,156359000,592344000,2.25,2.61,,4295875726
2015-12-31,,810346632000,215235579000,,50086743000,860433375000,46434624000,46434624000,46434624000,46434624000,1190983050,,,,301339757000,417792672000,7441264000,1744231000,1907888000,10264747000,860433375000,80983909000,80983909000,888921000,136099191000,20257668000,-3151673000,,106806482000,14775523000,,,54492726000,,,,,,54492726000,53986869000,41752411000,1301206000,105505276000,466167672000,-48375000000,5177670000,1290211000,,,8307642000,-7334259000,,115607000,10149140000,241225000,4908559000,97184478000,449035375000,,,,888921000,,,,4612955000,5107031000,90394297000,20257668000,15976604000,15949119000,-8171000,1063196000,-3260329000,1888463000,455515000,1190734980,9500,125510,,390598859000,160665632000,77838000000,,,,,38.98848,9398419000,4341420000,-5056999000,-5056999000,6576605000,,6576605000,,14297942000,,,3398780000,,,,,,,,,,9398419000,4341420000,,,,,58873485000,,80983909000,,134251670000,134251670000,539002000,,,,11.5,14.23,,108279000,86790750,86790750,86790750,86790750,173581500,173581500,151318000,606760000,2.21,2.4,,4295875726
2016-12-31,,820197224000,194698058000,,39335550000,859532774000,36144170000,36144170000,36144170000,36144170000,1233020550,,,,293111612000,417868404000,6973963000,1483721000,1707659000,10878130000,859532774000,76765826000,76765826000,896901000,134122331000,20846893000,-2000303000,,114143296000,13785598000,,,61478578000,,,,,,61478578000,48664023000,35333853000,3963222000,110180074000,451406538000,-33538134000,4645317000,1536800000,,,7603481000,-6811635000,,163277000,10714853000,244751000,6375923000,88746506000,479504884000,,,,896901000,,,,5299641000,5241807000,87712282000,20846893000,14384918000,5763687000,-4107000,344462000,-2063807000,2383463000,329819000,1232768060,9500,98304,,387135931000,158185622000,56342000000,,,,,29.31352,9598722000,4377037000,-5221685000,-5221685000,6158551000,,6158551000,,14018245000,,,3852752000,,,,,,,,,,9598722000,4377037000,,,,,59872156000,,76765826000,,117932232000,117932232000,501624000,,,,9.04,11.66,,117168000,91605750,91605750,91605750,91605750,183211500,183211500,93019000,576610000,1.77,2.13,,4295875726
2017-12-31,,777459107000,170662927000,,59330617000,836789724000,55945307000,55945307000,55945307000,55945307000,2225945300,,,,273364796000,421846373000,6269740000,1483721000,1901589000,10997333000,836789724000,69049766000,69049766000,651263000,81846452000,20880550000,466116000,,110378053000,13230289000,,,102984487000,,,,,,102984487000,51064327000,27683961000,6277022000,104101031000,451101427000,-29255054000,4505589000,1216290000,,,7508410000,-6960549000,,183574000,10813759000,245508000,5627657000,86544274000,517089575000,,,,651263000,,,,4128280000,4522188000,73011155000,20880550000,13399799000,24769982000,-2695000,-183135000,-1938330000,4610073000,202846000,2225692810,4760,91952,,356100221000,132714300000,48432000000,,,,,25.13328,9172764000,4671480000,-4501284000,-4501284000,6212142000,,6212142000,,10618583000,,,894083000,,,,,,,,,,9172764000,4671480000,,,,,11729543000,,69049766000,,101613161000,101613161000,441642000,,,,15.36,18.1,,74197000,59025500,59025500,59025500,59025500,118051000,118051000,117863000,428162000,1.99,1.59,,4295875726
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295875726
2018-12-31,,775783000000,173209000000,,56389000000,832172000000,52882000000,52882000000,52882000000,52882000000,2230171910,,,,259152000000,467405000000,8804000000,1484000000,2023000000,8366000000,832172000000,82738000000,82738000000,401000000,73358000000,20940000000,-434000000,,88280000000,,,,65283000000,,,,,,65283000000,68873000000,25588000000,,88280000000,,,,,,,,,,199000000,8167000000,271000000,4894000000,89621000000,522145000000,,,,401000000,,,,6194000000,4767000000,61857000000,20940000000,13393000000,24943000000,-9000000,-2444000000,-2326000000,4610000000,-8000000,2230171910,4760,86786,,,110781000000,,,,,,23.71207,,,,,5502000000,,5502000000,,11912000000,,,961000000,,,,,,,,,,,,,,,,14153000000,,82738000000,,90471000000,90471000000,544000000,,,,,,,,,,,,,,,,,,,4295875726
