Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,16264646000,1674314000,,1769235000,18033881000,1189132000,1189132000,1189132000,1189132000,86858830,,,,6044841000,10696532000,157724000,529887000,21277000,316742000,18033881000,1091477000,1091477000,,,907000,-13709000,,5486229000,392811000,,,159849000,,,,,,159849000,,,3072453000,2413776000,10986363000,-321665000,171399000,16332000,140649000,,64431000,-235087000,-32842000,259194000,57548000,,203898000,11391798000,13608785000,,,,,,,,,,,907000,1160690000,741870000,-149462000,,,,-13709000,86858830,3830050,2856,,1645856000,11554000,273664000,,,,,13.6904,144409000,138423000,-5986000,-10902000,,,,,107029000,,,9644000,,,,,,,,,,149325000,138423000,,,,54119000,107029000,,1091477000,,582837000,582837000,,8796,32842000,,12.1,13.9,,,,,,,,,,,,,-7074000,4295908449
2011-12-31,,16868566000,1717295000,,1845774000,18714340000,1271258000,1271258000,1271258000,1271258000,87215440,,,,6452857000,10991917000,147379000,529887000,15690000,274988000,18714340000,1164706000,1164706000,,,907000,-60204000,,5848491000,404900000,,,195957000,,,,,,195957000,,,2973727000,2874764000,11204782000,-233487000,170065000,15331000,153282000,,66222000,-257521000,-38429000,237042000,37946000,,242637000,11182332000,13656025000,,,,,,,,,,,907000,1145346000,865427000,-134641000,,,,-60204000,87215440,3493920,2739,,1766468000,0,188803000,,,,,14.57607,177269000,136905000,-40364000,-45490000,,,,,105665000,,,0,,0,177480000,150000000,0,0,327480000,0,213390000,182395000,136905000,,,,54119000,105665000,,1164706000,,552589000,552589000,,8346,38429000,,13.1,14.6,540870000,18929000,18148000,16679000,15565000,14977000,34827000,30542000,79255000,163553000,,,-40364000,4295908449
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295908449
2012-12-31,,18053235000,1410436000,,2093530000,20146765000,1401724000,1401724000,1401724000,1401724000,84963590,,,,7023450000,11851567000,134562000,540157000,,276065000,20146765000,1076160000,1076160000,,,,1941881000,,6243689000,,,,252283000,,,,,,252283000,,,3107529000,3136160000,12028696000,-177129000,,,,,,,,259742000,16323000,,284352000,11649704000,14530835000,,,,,,,,,,,,,,,,,1941881000,,84963590,5772010,2730,,,,196036000,,,,,16.49794,,,,,,,,,68681000,,,,,,,,,,,,,,,,,,,68681000,,1076160000,,334276000,334276000,,,,,,,,,,,,,,,,,,,,4295908449
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295908449
2013-12-31,,18643811000,1560027000,,2209188000,20852999000,1522301000,1522301000,1522301000,1522301000,89959420,,,,6669006000,12547203000,121605000,529887000,5351000,691222000,20852999000,1331662000,1331662000,,,934000,-45932000,,6465652000,419002000,,,223616000,,,,,,223616000,,,3358721000,3106931000,12686439000,-152573000,171713000,13777000,162693000,,70819000,-297397000,-44069000,260687000,430535000,,176943000,11726268000,14854420000,,,,,,,,,,,934000,1125584000,1080488000,-100918000,-2617000,,,-18206000,89959420,3407260,2663,,13839232390,,162925000,,,,,16.92209,179864000,162182000,-17682000,-21503000,,,,,65109000,,,,,150000000,0,0,0,0,0,0,77320000,183685000,162182000,,,,49420000,65109000,,1331662000,,228365000,228365000,,7390,44069000,,13.1,14.2,227320000,19206000,18836000,17592000,15301000,12862000,36428000,28163000,69299000,153096000,,,-17682000,4295908449
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295908449
2014-12-31,,20210357000,1476993000,,2322815000,22533172000,1638613000,1638613000,1638613000,1638613000,90381540,,,,7060765000,13740761000,121933000,529887000,2666000,741743000,22533172000,1250756000,1250756000,,,936000,-72682000,,6666828000,435926000,,,261544000,,,,,,261544000,,,3872955000,2793873000,13889419000,-159264000,173872000,12987000,175887000,,73180000,-313993000,-46754000,301670000,440073000,,222328000,12052733000,15651605000,,,,,,,,,,,936000,1127534000,1202251000,-103294000,16421000,,,-25530000,90381540,3241560,2693,,,,,,,,,18.12995,,,,,,,,,73873000,,,,,,,,,,,,,,,,,,49420000,73873000,,1250756000,,226237000,226237000,,7007,46754000,,,,,,,,,,,,,,,,,4295908449
2015-12-31,,22227158000,1376660000,,2413960000,24641118000,1713551000,1713551000,1713551000,1713551000,91561190,,,,7289028000,15496745000,129426000,538373000,39326000,846949000,24641118000,1151400000,1151400000,,,937000,-71699000,,6907683000,456496000,,,199693000,,,,,,199693000,,,3923052000,2984631000,15653782000,-174990000,174603000,12899000,195308000,,73686000,-327070000,-53094000,343856000,503093000,,233581000,14239715000,17952778000,,,,,,,,,,,937000,1124325000,1315948000,-71854000,-6407000,,,-22980000,91561190,2090410,2946,,,,,,,,,18.71482,,,,,,,,,101578000,,,,,,,,,,,,,,,,,,92420000,101578000,,1151400000,,225260000,225260000,,6421,53094000,,,,,,,,,,,,,,,,,4295908449
2016-12-31,,23545517000,1175040000,,2527012000,26072529000,1832255000,1832255000,1832255000,1832255000,91752100,,,,7443433000,16832268000,137413000,538373000,33674000,812314000,26072529000,949526000,949526000,,,937000,-61517000,,7151749000,483516000,,,190663000,,,,,,190663000,,,4160658000,2991091000,17009272000,-194320000,174773000,12595000,220002000,,76146000,-346103000,-58746000,294462000,517852000,,223712000,15282796000,19303857000,,,,,,,,,,,937000,1125937000,1425320000,-70899000,-15476000,,,-17068000,91752100,1899500,3168,,18337070870,,134035000,,,,,19.96962,211508000,192922000,-18586000,-34244000,,,,,84391000,,,,,,,,,,,,,227166000,192922000,,,,92420000,84391000,,949526000,,225514000,225514000,,6018,58746000,,11.2,12.7,,28713000,27046000,25644000,23900000,21860000,52690000,45760000,88211000,215374000,,,,4295908449
