Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,2196817000,163784000,,198906000,2395723000,189902000,189902000,189902000,189902000,26181280,,,,567437000,1595132000,8767000,,9004000,33606000,2395722000,63383000,150383000,,8812000,26181000,-1791000,,246291000,27097000,,,157411000,,,,,,157411000,,,21364000,224927000,1619195000,-24063000,4658000,,22439000,,,-18330000,-3002000,8878000,22613000,124000,,2024097000,2024097000,87000000,,,,,,,,,8812000,26181000,192711000,-18195000,0,,,,-1791000,26181280,0,373,,,,17517000,,,,,7.25335,,,,,,,,,24365000,,,,,0,0,0,0,0,0,0,13401000,,,,,,12006000,24365000,,150383000,,13401000,13401000,,2078,3002000,,11.99,13.24,13401000,2147000,2163000,2021000,1326000,837000,4184000,2163000,2243000,10737000,,,,4295913876
2011-12-31,,2739202000,46578000,,271479000,3010681000,263475000,263475000,263475000,263475000,33096280,,,,1124282000,1715260000,8358000,,8004000,36608000,3010681000,33177000,33177000,,9950000,33196000,6429000,,466248000,28996000,,,96228000,,,,,,96228000,,,18044000,448204000,1744828000,-29568000,4693000,,24303000,,,-20638000,-4002000,8476000,20727000,123000,,2682551000,2682551000,0,,,,,,,,,9950000,33196000,241997000,-9277000,-866000,,,,6429000,33096280,100000,428,,,,21688000,,,,,7.96086,,,,,,,,,21941000,,,,,0,0,0,0,0,0,0,13401000,,,,,,12006000,21941000,,33177000,,13401000,13401000,,2074,4002000,,14.64,15.89,13401000,2391000,2253000,1558000,1075000,1065000,3811000,2140000,2160000,10502000,,,,4295913876
2012-12-31,,3362982000,31949000,,336677000,3699659000,327874000,327874000,327874000,327874000,37146660,,,,1726317000,1869814000,10368000,,8803000,41587000,3699659000,18548000,18548000,,17812000,37247000,10241000,,763244000,33478000,,,19981000,,,,,,19981000,0,,45179000,718065000,1897191000,-33040000,5434000,,28044000,,,-23110000,-5021000,9857000,27489000,,,3313221000,3313221000,,,,,,,,,,17812000,37247000,282708000,7347000,-866000,,,,10241000,37146660,100000,532,,,,29625000,,,,,8.82647,,,,,,,,,22789000,,,,,0,0,0,0,0,0,0,13401000,,,,,,13824000,22789000,,18548000,,13401000,13401000,,2757,5021000,,16.39,17.64,13401000,2697000,2028000,1476000,1488000,1504000,3504000,2992000,3309000,12502000,,,,4295913876
2013-12-31,,4346461000,34622000,,247127000,4593588000,239515000,239515000,239515000,239515000,37620950,,,,2627494000,632120000,15659000,,7612000,39700000,4593588000,21221000,21221000,,38850000,37721000,558000,,1350322000,42377000,,,31890000,,,,,,31890000,7544000,,97205000,1253117000,631115000,-3881000,6623000,,35754000,,,-26718000,-6211000,8522000,31178000,,,4272989000,4272989000,,,,,,,,,,38850000,37721000,294576000,-84862000,-866000,,,,558000,37620950,100000,624,,2386722830,,1634000,,,,,6.36653,,,,,0,,0,,59836000,,,,,,,,,,,,,,,,,,13823000,1239113000,,21221000,,13401000,13401000,,4645,6211000,,10.55,11.87,,,,,,,,,,,,,,4295913876
2014-12-31,,4667294000,32815000,,319023000,4986317000,312795000,312795000,312795000,312795000,37708780,,,,2911056000,870955000,17697000,,6228000,56519000,4986317000,19414000,19414000,,12695000,37809000,12335000,,1587404000,48863000,,,8665000,,,,,,8665000,46250000,,93765000,1493639000,866253000,-3638000,7098000,,41765000,,,-31166000,-7595000,11251000,45268000,,,4621784000,4621784000,,,,,,,,,,12695000,37809000,297987000,-28242000,-866000,,,,12335000,37708780,100000,684,,2591756640,,2056000,,,,,8.29502,,,,,193595000,,193595000,,33673000,,,,,0,0,0,0,0,0,0,13401000,,,,,,13823000,921602000,,19414000,,13401000,13401000,,3494,7595000,,11.54,11.67,13401000,3997000,3786000,3757000,3749000,3815000,7543000,7564000,18420000,37524000,,,,4295913876
2015-12-31,,4445822000,14326000,,320001000,4765823000,315072000,315072000,315072000,315072000,37761220,,,,3370955000,1073677000,21631000,,4929000,72261000,4765823000,925000,925000,,16739000,37861000,-2094000,,1163688000,57179000,,,7643000,,,,,,7643000,0,,93590000,1070098000,1068850000,-4400000,10770000,,46409000,,,-35548000,-8894000,9471000,62790000,,,4414757000,4414757000,,,,,,,,,,16739000,37861000,300549000,-15449000,-866000,,,,-2094000,37761220,100000,762,,2176747310,,11197000,,,,,8.3438,,,,,178520000,,178520000,,36207000,,,,,0,0,0,0,0,0,0,13401000,,,,,,13823000,36207000,,925000,,13401000,13401000,,67,8894000,,14.67,14.88,13401000,3805000,3933000,3890000,3960000,3898000,7823000,7858000,14720000,34206000,,,,4295913876
2016-12-31,,4559151000,276774000,,298963000,4858114000,292057000,292057000,292057000,292057000,55319200,,,,3342162000,1216579000,24125000,,6906000,81619000,4858114000,274000,274000,,44073000,55419000,-4213000,,1342081000,64143000,,,4127000,,,,,,4127000,39199000,,93467000,1248614000,1215121000,-6332000,13213000,,50930000,,,-40018000,-10322000,10589000,70926000,,,4238304000,4238304000,,,,,,,,,,44073000,55419000,360564000,-111941000,-866000,,,,-4213000,55319200,100000,589,,2178554700,,18862000,,,,,5.27949,,,,,126930000,,126930000,,55666000,,,,,0,0,0,0,0,0,0,13401000,,,,,,17228000,55666000,,274000,,276500000,276500000,,104,10322000,,13.34,13.63,13401000,4132000,4133000,4175000,4064000,3610000,8308000,7674000,11561000,31675000,,,,4295913876
2017-12-31,,4383998000,55941000,,324149000,4708147000,318772000,318772000,318772000,318772000,55761150,,,,3061004000,1385132000,20051000,,5377000,124155000,4708147000,217000,217000,,67215000,55861000,-4557000,,1380864000,63211000,,,3152000,,,,,,3152000,64312000,,86380000,1294484000,1383433000,-7096000,13216000,,49995000,,,-43160000,-11851000,10900000,112805000,,,4260842000,4260842000,,,,,,,,,,67215000,55861000,363196000,-89485000,-866000,,,,-4557000,55761150,100000,538,,1939730800,,11013000,,,,,5.71674,,,,,74473000,,74473000,,34802000,,,,,0,0,0,0,0,0,0,13401000,,,,,,17228000,34803000,,217000,,55724000,55724000,,4817,11851000,,16.73,17.09,13401000,3928000,4012000,3862000,3422000,3062000,7874000,6484000,7952000,26238000,,,,4295913876
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295913876
2018-12-31,,4031135000,55168000,,406776000,4437911000,402930000,402930000,402930000,402930000,56346090,,,,2732864000,1493323000,18895000,,3846000,105648000,4437911000,93000,93000,,40253000,56446000,-14168000,,1320756000,,,,2440000,,,,,,2440000,,,84432000,1236324000,1491593000,-8653000,,,,,,,-2408000,12753000,92895000,,,3935714000,3935714000,,,,,,,,,,40253000,56446000,366181000,-817000,-866000,,,,-14168000,56346090,100000,589,,2015576600,,12350000,,,,,7.15098,,,,,59273000,,59273000,,21622000,,,,,0,0,0,0,0,0,0,13401000,,,,,,5200000,21622000,,93000,,55075000,55075000,,5237,2408000,,20.64,21.07,13401000,3793000,3800000,3407000,2996000,2766000,7207000,5762000,4682000,21444000,,,,4295913876
