Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,80726000000,13788000000,,11117000000,91843000000,7442000000,7442000000,7442000000,7442000000,880607710,,,,27110000000,48503000000,908000000,917000000,21000000,7552000000,91843000000,2045000000,3196000000,,4140000000,946000000,-17000000,,21950000000,,,,278000000,,,,,,278000000,1344000000,2364000000,17000000,21933000000,51679000000,-1604000000,,,,,,,-186000000,,7552000000,,1931000000,43957000000,60610000000,1151000000,,,,,,,,,1142000000,946000000,3711000000,5644000000,-1904000000,,,,-17000000,880607710,65740730,15610,,78726000000,985000000,1508000000,,,,,8.45098,1250000000,914000000,-336000000,-350000000,,,,,,,,257000000,,1486000000,2750000000,804000000,856000000,1137000000,3554000000,1993000000,3559000000,1325000000,975000000,,,,207000000,6554000000,,3196000000,,10592000000,10592000000,,,186000000,,15.16,19.12,10592000000,116000000,107000000,102000000,95000000,88000000,209000000,183000000,314000000,822000000,5.25,,,4295904371
2011-12-31,,78880000000,11568000000,,9905000000,88785000000,8680000000,8680000000,8680000000,8680000000,953007790,,,,21580000000,48571000000,944000000,917000000,17000000,10202000000,88785000000,1711000000,2048000000,,3576000000,1017000000,-28000000,,18121000000,,,,694000000,,,,,,694000000,,2108000000,2109000000,16012000000,50963000000,-1004000000,,,,,,,-190000000,,10202000000,,1763000000,40858000000,61956000000,337000000,,,,,,,,,1026000000,1017000000,4194000000,6246000000,-1815000000,,,,-28000000,953007790,63962110,15381,,77397000000,623000000,1022000000,,,,,9.10801,1228000000,918000000,-310000000,-334000000,,,,,,,,17000000,,2694000000,799000000,842000000,1173000000,613000000,1641000000,1786000000,3399000000,1309000000,975000000,,,,207000000,5860000000,,2048000000,,9520000000,9520000000,,33873,190000000,,12.99,16.51,9520000000,115000000,114000000,110000000,103000000,86000000,224000000,189000000,306000000,834000000,4.75,,,4295904371
2012-12-31,,78965000000,8743000000,,10271000000,89236000000,8830000000,8830000000,8830000000,8830000000,925769000,,,,18986000000,51934000000,965000000,979000000,171000000,10335000000,89236000000,1609000000,1896000000,,2804000000,1017000000,-124000000,,16025000000,,,,584000000,,,,,,584000000,,1757000000,3931000000,12094000000,53779000000,-888000000,,,,,,,,,10335000000,,1387000000,42674000000,65993000000,287000000,,,,,,,,,584000000,1017000000,4126000000,6913000000,-1952000000,,,,-124000000,925769000,91201290,15589,,79734000000,605000000,848000000,,,,,9.53802,1277000000,942000000,-335000000,-358000000,,,,,,,,38000000,,786000000,1568000000,1178000000,603000000,263000000,2746000000,866000000,2449000000,1351000000,993000000,,,,,5282000000,,1896000000,,6847000000,6847000000,,32084,,,12.15,15.13,6847000000,124000000,119000000,112000000,94000000,75000000,231000000,169000000,263000000,787000000,4.0,,,4295904371
2013-12-31,,82631000000,9527000000,,10303000000,92934000000,8906000000,8906000000,8906000000,8906000000,890724370,,,,19827000000,53609000000,885000000,979000000,127000000,11214000000,92934000000,1534000000,1877000000,,2268000000,1017000000,-289000000,,17102000000,,,,617000000,,,,,,617000000,,1376000000,4736000000,12366000000,55262000000,-848000000,,,,,,,-249000000,,11214000000,,663000000,43261000000,69262000000,343000000,,,,,,,,,414000000,1017000000,4022000000,7606000000,-2281000000,-63000000,42000000,,-11000000,890724370,126245540,14783,,83328000000,738000000,704000000,,,,,9.9986,1156000000,970000000,-186000000,-194000000,,,,,1104000000,,,17000000,,816000000,1270000000,1243000000,255000000,1840000000,2513000000,2095000000,2226000000,1221000000,1027000000,,,,376000000,5676000000,,1877000000,,7650000000,7650000000,894000000,30418,249000000,,11.96,14.33,7650000000,120000000,114000000,95000000,87000000,71000000,209000000,158000000,411000000,898000000,4.25,,-186000000,4295904371
2014-12-31,,83291000000,8873000000,,10530000000,93821000000,9081000000,9081000000,9081000000,9081000000,859403410,,,,21228000000,56587000000,841000000,1057000000,101000000,10029000000,93821000000,575000000,998000000,,787000000,1017000000,-352000000,,18375000000,,,,653000000,,,,,,653000000,,1369000000,4995000000,13380000000,57381000000,-794000000,,,,,,,-288000000,,10029000000,,814000000,42770000000,71998000000,423000000,,,,,,,,,784000000,1017000000,3986000000,8273000000,-2681000000,-4000000,22000000,,-8000000,859403410,157566490,13853,,85100000000,750000000,749000000,,,,,10.56663,1206000000,957000000,-249000000,-272000000,,,,,1001000000,,,12000000,,1296000000,1381000000,298000000,1871000000,774000000,1679000000,2645000000,2255000000,1285000000,1013000000,,,,389000000,3325000000,,998000000,,7875000000,7875000000,807000000,28673,288000000,,11.9,13.89,7875000000,116000000,102000000,95000000,79000000,64000000,197000000,143000000,370000000,826000000,4.5,,-249000000,4295904371
2015-12-31,,84387000000,11091000000,,10746000000,95133000000,9331000000,9331000000,9331000000,9331000000,835751260,,,,21816000000,59080000000,779000000,1060000000,65000000,7703000000,95133000000,372000000,905000000,,632000000,1017000000,-347000000,,19115000000,,,,607000000,,,,,,607000000,,1274000000,4877000000,14238000000,59876000000,-796000000,,,,,,,-252000000,,7703000000,,827000000,44949000000,71046000000,533000000,,,,,,,,,632000000,1017000000,3922000000,8922000000,-3000000000,-58000000,-2000000,,20000000,835751260,181218650,13483,,89984579800,788000000,667000000,,,,,11.16481,1136000000,869000000,-267000000,-285000000,1100000000,,1100000000,,1077000000,,,13000000,,1346000000,280000000,2876000000,786000000,2004000000,3156000000,2790000000,2894000000,1203000000,918000000,,,,317000000,2923000000,,905000000,,10186000000,10186000000,778000000,27058,252000000,,11.35,12.97,10186000000,110000000,103000000,87000000,71000000,59000000,190000000,130000000,326000000,756000000,3.75,,-267000000,4295904371
2016-12-31,,121213000000,14694000000,,15240000000,136453000000,10745000000,10745000000,10745000000,10745000000,1079313650,,,,33956000000,85180000000,978000000,2446000000,384000000,8611000000,136453000000,1502000000,2310000000,,636000000,1257000000,-356000000,,30444000000,,,,677000000,,,,,,677000000,,1541000000,10217000000,20227000000,86038000000,-858000000,,,,,,,-303000000,,8611000000,,967000000,71262000000,104087000000,808000000,,,,,,,,,636000000,1257000000,6385000000,9378000000,-2904000000,-185000000,-3000000,,-14000000,1079313650,177388430,15700,,121696498100,867000000,1116000000,,,,,9.9554,1338000000,1133000000,-205000000,-224000000,1200000000,,1200000000,,1436000000,,,0,,270000000,2870000000,2253000000,2344000000,2165000000,5123000000,4509000000,2482000000,1407000000,1183000000,,,,687000000,3021000000,,2310000000,,12384000000,12384000000,829000000,43291,303000000,,10.89,12.85,12384000000,149000000,133000000,115000000,98000000,83000000,248000000,181000000,390000000,968000000,4.0,,-205000000,4295904371
2017-12-31,,122675000000,15344000000,,15023000000,137698000000,11044000000,11044000000,11044000000,11044000000,1069084250,,,,33307000000,85528000000,930000000,2538000000,416000000,10578000000,137698000000,377000000,1011000000,,291000000,1257000000,-468000000,,29969000000,,,,671000000,,,,,,671000000,,1395000000,11815000000,18154000000,86405000000,-877000000,,,,,,,-325000000,,10578000000,,1033000000,71570000000,105235000000,634000000,,,,,,,,,291000000,1257000000,6335000000,10335000000,-3150000000,-311000000,9000000,,-86000000,1069084250,187617830,18415,,118769349800,836000000,951000000,,,,,10.33034,1323000000,1163000000,-160000000,-176000000,1300000000,,1300000000,,1090000000,,,2000000,,3071000000,2048000000,2706000000,2624000000,1426000000,4754000000,4050000000,2458000000,1392000000,1215000000,,,,741000000,2430000000,,1011000000,,14333000000,14333000000,770000000,36126,325000000,,11.01,12.92,14333000000,142000000,132000000,117000000,101000000,89000000,249000000,190000000,381000000,962000000,3.75,,-189000000,4295904371
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295904371
2018-12-31,,124018000000,14595000000,,15595000000,139613000000,11313000000,11313000000,11313000000,11313000000,1019503140,,,,33689000000,88669000000,882000000,2516000000,316000000,11763000000,139613000000,319000000,863000000,,,1257000000,-445000000,,30947000000,,,,678000000,,,,,,678000000,,666000000,11507000000,19440000000,89552000000,-883000000,,,,,,,-347000000,,11763000000,,1421000000,78017000000,107309000000,544000000,,,,,,,,,,1257000000,6331000000,11556000000,-4181000000,-373000000,-14000000,,-50000000,1019503140,237198940,18180,,123762606700,849000000,966000000,,,,,11.09658,1201000000,1046000000,-155000000,-172000000,,,,,,,,1000000,,2262000000,2694000000,3094000000,1469000000,456000000,5788000000,1925000000,3757000000,1264000000,1093000000,,,,663000000,1100000000,,863000000,,13732000000,13732000000,692000000,34596,347000000,,11.08,12.89,13732000000,142000000,133000000,118000000,104000000,90000000,251000000,194000000,321000000,908000000,3.5,,-172000000,4295904371
