Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
2012-12-31,,5879646000,1849524000,,468066000,6347712000,384155000,384155000,384155000,384155000,29060000,,,,1381945000,4236646000,100275000,83542000,369000,135310000,6347712000,,,5089000,349285000,174660000,,,1269395000,,,,306049000,,,,,,306049000,,7712000,192783000,1076612000,,,,,,,,,,,135310000,,,,3568514000,,,,5089000,,,,24237000,2808000,322240000,174660000,128275000,165038000,-1380000,1473000,,,,29060000,50000,,,4386200000,119102000,,,,,,13.21937,,,,,24667000,,24667000,,78909000,,,87964000,,,,,,,,,,,,,,,,78909000,,,,1849524000,1849524000,19270000,,,,10.21,15.27,,,,,,,,,,,,,,5000004037
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
2013-12-31,,6075879000,1846598000,,483830000,6559709000,419780000,419780000,419780000,419780000,28971570,,,,1769068000,4106028000,98319000,63752000,298000,152273000,6559709000,,,0,346531000,174660000,,,1357910000,,,,237522000,,,,,,237522000,,5209000,172962000,1184948000,,,,,,,,,,,152273000,,,,3801199000,,,,0,,,,22363000,2522000,321646000,174660000,128275000,179432000,-3363000,4826000,,,,28971570,138430,,,,414850000,,,,,,14.48938,,,,,36536000,,36536000,,95913000,,,78567000,,,,,,,,,,,,,,,,95913000,,,,1846598000,1846598000,2984000,,,,,,,,,,,,,,,,,,,5000004037
2014-12-31,,5975284000,1780134000,,481909000,6457193000,425057000,425057000,425057000,425057000,28956410,,,,1659922000,4135392000,95239000,56477000,375000,203533000,6457193000,,,3329000,286106000,174660000,,,1609872000,,,,165014000,,,,,,165014000,,4807000,0,1609872000,,,,,,,,,,,203533000,,,,3818773000,,,,3329000,,,,23746000,2606000,259754000,174660000,128285000,175774000,-32000,3222000,,,,28956410,153600,,,,48727000,,,,,,14.6792,,,,,39186000,,39186000,,101405000,,,82690000,,,,,,,,,,,,,,,,102055000,,,,1780134000,1780134000,4252000,,,,11.12,13.07,,,,,,,,,,,,,,5000004037
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
2015-12-31,,6812307000,1622210000,,482398000,7294705000,425676000,425676000,425676000,425676000,28943860,,,,2372278000,4280022000,92092000,56477000,245000,197577000,7294705000,,,4409000,251954000,174660000,,,2346175000,,,,156885000,,,,,,156885000,,3246000,,2346175000,,,,,,,,,,,197577000,,,,4850679000,,,,4409000,,,,23523000,1614000,226817000,174660000,128700000,184827000,-3248000,-2541000,,,,28943860,166140,,,,24993000,,,,,,14.70695,,,,,32767000,,32767000,,106362000,,,80321000,,,,,,,,,,,,,,,,106362000,,,,1622210000,1622210000,2734000,,,,11.08,18.69,,,,,,,,,,,,,,5000004037
2016-12-31,,6411913000,1369764000,,478712000,6890625000,458753000,458753000,458753000,458753000,28827000,,,,1861958000,4324317000,88627000,19749000,210000,187191000,6890625000,,,2078000,192831000,174660000,,,1841292000,,,,269854000,,,,,,269854000,,526000,,1841292000,,,,,,,,,,,187191000,,,,4816073000,,,,2078000,,,,22908000,1458000,168465000,174660000,128155000,181216000,-4683000,-636000,,,,28827000,283000,,,,20965000,,,,,,15.914,,,,,34969000,,34969000,,103750000,,,28239000,,,,,,,,,,,,,,,,103750000,,,,1369764000,1369764000,2928000,,,,11.47,17.63,,,,,,,,,,,,,,5000004037
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
