Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,134473844000,14556766000,,16336892000,150810736000,16280748000,16280748000,16280748000,16280748000,9999953330,,,,59771328000,70372389000,1999633000,7170000,48944000,5637888000,150810736000,,,401175000,9473683000,4499970000,,,50306069000,,,,8595906000,,,,,,8595906000,,1252351000,14070629000,36235440000,73000289000,-2463597000,,,,,,,,,5637888000,5946252000,,,101446205000,,,,401175000,,,,7315845000,244661000,1913177000,4499970000,,11836892000,,,,,,9999923330,0,24703,,110259498000,2568420000,2463597000,,,,,1.62808,,,,,3541421000,,3541421000,,836057000,,,2649763000,,,,,,,,,,,,,,,,836057000,,,,14556766000,14556766000,,,,,,17.55,,,,,,,,,,,4.66,,,4295893598
2011-12-31,,166095711000,22648045000,,17840119000,183935830000,17719737000,17719737000,17719737000,17719737000,9999953330,,,,55699688000,100809165000,2166852000,29590000,90762000,6618239000,183935830000,,,438081000,12072436000,4499970000,,,47324754000,5346694000,,,13886577000,,,,,,13886577000,,1208907000,13707432000,33617322000,103143837000,-2109419000,,3773052000,,8769000,1564873000,-3179842000,-234607000,,6618239000,7161721000,,,121304978000,,,,438081000,,,,8426412000,287456000,3358568000,4499970000,,13340119000,,,,,,9999923330,0,25217,,150217251000,3334207000,2109419000,,,,,1.77198,,,,,3979038000,,3979038000,,655919000,,,2470450000,,,,,,,,,,,,,,,325369000,655919000,,,,22648045000,22648045000,,,234607000,,,14.11,,,,,,,,,,,,,,4295893598
2012-12-31,,179107801000,27452471000,,21966938000,201074739000,21777281000,21777281000,21777281000,21777281000,9999953330,,,,51240812000,117617878000,2139784000,35974000,153653000,8638680000,201074739000,,,631853000,15905491000,4499970000,,,43295899000,5448792000,,,16111127000,,,,,,16111127000,,1190379000,11048779000,32247120000,119497951000,-1654778000,,3722671000,,68553000,1657568000,-3309008000,-311133000,,8638680000,9184478000,,,123041691000,,,,631853000,,,,9853366000,406691000,5645434000,4499970000,,17466938000,,,,,,9999923330,0,28134,,169111148650,2963081000,2154482000,,,,,2.17774,,,,,4398434000,,4398434000,,738397000,,,2891817000,,,,,,,,,,,,,,,464786000,738397000,,,,27452471000,27452471000,,,311133000,,13.43224,16.28,,,,,,,,,,,,,,4295893598
2013-12-31,,218857964000,56971181000,,22761176000,241619140000,22468129000,22468129000,22468129000,22468129000,9999953330,,,,51677092000,148716504000,2234328000,35974000,257043000,10421143000,241619140000,22595899000,34008005000,403271000,22955549000,4499970000,,,42072499000,5681635000,,,23409741000,,,,,,23409741000,,1482557000,7728447000,34344052000,150940541000,-1929981000,,3676658000,,124225000,1880752000,-3447307000,-417100000,,10421143000,11150140000,,95675872000,124241774000,11412106000,,,403271000,,,,10505472000,413496000,12036581000,4499970000,,18261176000,,,,,,9999923330,0,24862,,213161506300,4133370000,3570136000,,,,,2.24682,,,,,4174551000,,4174551000,,692764000,,,3133450000,,,,,,,,,,,,,,,674143000,692764000,,34008005000,,22963176000,22963176000,2599000,,417100000,,12.01,14.34,,,,,,,,,,,,,,4295893598
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893598
2014-12-31,,248154250000,64398784000,,28918982000,277073232000,28537455000,28537455000,28537455000,28537455000,9999953330,,,,57282409000,172507496000,2383688000,35974000,345523000,13136204000,277073232000,20013406000,33947408000,748231000,27726986000,4499970000,,,47134982000,,,,25143547000,,,,,,25143547000,53450000,2698312000,1307192000,45827790000,174987355000,-2004705000,,,,,,,,,13136204000,14395500000,,104399367000,136792589000,13934002000,,,748231000,,,,11559539000,523976000,15643471000,4499970000,33941000,20947098000,,3437943000,,,,9999923330,0,24308,,,1928940000,,,,,,2.85376,,,,,5611155000,,5611155000,,627236000,,,4085584000,,,,,,,,,,,,,,,,627236000,,33947408000,,30451376000,30451376000,6576000,,,,,,,,,,,,,,,,,,,4295893598
2015-12-31,,293376630000,81916277000,,32122342000,325498972000,31615551000,31615551000,31615551000,31615551000,9999953330,,,,63272500000,199088416000,5868662000,35974000,470787000,18731902000,325498972000,22835540000,29504194000,726495000,32334969000,4499970000,,,51574078000,7461394000,,,32489976000,,,,,,32489976000,20669000,2962675000,4310652000,47263426000,202463750000,-2891863000,,,,220158000,7241236000,-1592732000,-778226000,,18731902000,17841623000,,118960942000,155990183000,6668654000,,,726495000,,,,12946645000,615649000,18772675000,4499970000,33941000,23644325000,,3944076000,,,,9999923330,0,25157,,275858523200,2257598000,5344174000,,,,,3.16157,,,,,4948894000,,4948894000,,591861000,,,4561184000,,,,,,,,,,,,,,,1249013000,591861000,,29504194000,,52412083000,52412083000,5899000,,778226000,,12.84,15.1,,,,,,,,,,,,,,4295893598
2016-12-31,,337079185000,81896013000,,36741079000,373820264000,36161566000,36161566000,36161566000,36161566000,9999953330,,,,72827004000,232083461000,5861299000,35974000,543509000,22634053000,373820264000,18013300000,26003279000,495278000,41059695000,4499970000,,,58634944000,7676613000,,,33233131000,,,,,,33233131000,14414000,3373451000,6448990000,52185954000,236635699000,-4014102000,,,,317119000,7359494000,-1815314000,-1059380000,,22634053000,22393901000,,134557827000,186120141000,7989979000,,,495278000,,,,14114783000,698771000,26246141000,4499970000,33941000,28123262000,,4083876000,,,,9999923330,0,24756,,314468546000,2399063000,6242944000,,,,,3.61617,,,,,6010149000,,6010149000,,591684000,,,5070088000,,,,,,,,,,,,,,,1602889000,591684000,,26003279000,,55892734000,55892734000,44069000,,1059380000,,12.39,14.34,,,,,,,,,,,,,,4295893598
2017-12-31,,395499909000,96905537000,,42888163000,438388072000,42106080000,42106080000,42106080000,42106080000,9999953330,,,,81061244000,276641767000,5921020000,35974000,746079000,28583713000,438388072000,17725536000,25572973000,970068000,48700859000,4499970000,,,65249195000,7973304000,,,36829512000,,,,,,36829512000,142625000,3454409000,8668651000,56580544000,282171530000,-4878688000,,,,221647000,7751657000,-2052284000,-1472972000,,28583713000,28240817000,,153155933000,214730179000,7847437000,,,970068000,,,,16151980000,888240000,31660639000,4499970000,33941000,32347735000,,6006487000,,,,9999923330,0,24562,,362615892000,2726224000,6643086000,,,,,4.21063,,,,,8018112000,,8018112000,,550651000,,,5871584000,,,,,,,,,,,,,,,2219051000,550651000,,25572973000,,71332564000,71332564000,80865000,,1472972000,,12.43,15.16,,,,,,,,,,,7.0,,,4295893598
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893598
2018-12-31,,450315459000,93694105000,,49591898000,499907357000,48708327000,48708327000,48708327000,48708327000,9999953330,,,,96859554000,303712734000,7104041000,35974000,847567000,39179677000,499907357000,,33026768000,1728531000,87827773000,4499970000,4621327000,,76863209000,9339175000,,,40922242000,,,,,,40922242000,,4462750000,28228130000,48635079000,316758009000,-12275193000,,,,216222000,9122953000,-2235134000,-1850109000,,39179677000,,,182430269000,260961989000,33026768000,,,1728531000,,,,14058748000,1102937000,72666088000,4499970000,39234000,40431337000,,,,,4621327000,9999923330,0,24267,,418763034000,5637804000,48315219000,,,,,4.87086,,,,,9418560000,,9418560000,,1543870000,,,6022995000,,,,,,,,,,,,,,,2697676000,1827008000,,33026768000,,60667337000,60667337000,80066000,,1850109000,,12.28,15.33,,,,,,,,,,,16.0,2,,4295893598
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893598
2019-12-31,,506415960000,96344656000,,58635878000,565051838000,57439124000,57439124000,57439124000,57439124000,9999963330,,,,124632974000,320013939000,7994765000,35974000,1160750000,42857010000,565051838000,138244000,138244000,1586552000,95521332000,4499970000,7750867000,,94653021000,10857113000,,,54024218000,,,,,,54024218000,,4624427000,32736600000,61916421000,337866012000,-17117296000,,,,224348000,10632765000,-2862348000,-2211829000,,42857010000,,,211374001000,305821539000,,,,1586552000,,,956884000,16504554000,1356031000,77660747000,4499970000,39250000,46345761000,,,,,7750867000,9999933330,0,23736,,458404654000,7533319000,52383908000,,,,,5.74393,,,,,11190991000,,11190991000,,1950997000,,,7065589000,,,,,,,,,,,,,,,3372579000,3141217000,,138244000,7634694000,87614834000,88571718000,76292000,,2211829000,,13.22,16.37,,,,,,,,,,,11.7,2,,4295893598
2020-12-31,,650704261000,108542019000,,67448002000,718152263000,65793984000,65793984000,65793984000,65793984000,9999963330,,,,155795381000,401030295000,8099954000,35974000,1618014000,61625291000,718152263000,377032000,377032000,2851982000,124074071000,4499970000,9287980000,,123431873000,11649365000,,,71919914000,,,,,,71919914000,,5851158000,43854204000,79577669000,428212552000,-26049421000,,,,248229000,11401136000,-3549411000,-2565131000,,61625291000,,,219773493000,407678040000,,,,2851982000,,,918740000,22406135000,1620931000,100047005000,4499970000,124549000,53535473000,,,,,9287980000,9999933330,0,23193,,533067742000,15654440000,67196674000,,,,,6.57942,,,,,13052096000,,13052096000,,3672736000,,,7413718000,,,,,,,,,,,,,,,4183145000,4975344000,,377032000,5466927000,101779320000,102698060000,144431000,,2565131000,,12.95,16.99,,,,,,,,,,,12.4,2,,4295893598
