Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,60148016000000,12927809000000,,7947140000000,68095156000000,7196172000000,7196172000000,7196172000000,7196172000000,788823490,,,,10303286000000,46091877000000,1174625000000,750968000000,,4462002000000,68095156000000,1958846000000,7209433000000,,972473000000,393914000000,1069485000000,,6179094000000,,,,5312398000000,,,,,,5312398000000,,,3750327000000,2428767000000,48601090000000,-2509213000000,,,,,,,,317532000000,4074193000000,1696201000000,,35906751000000,43538967000000,5250587000000,,,,,,,283047000000,,689426000000,393914000000,,6483741000000,,,1069485000000,,,509702610,,16191,,,,879222000000,,,,,9122.66444,,,,,,,,,,,,70612000000,,,,,,,,,,,,,,,,,,7209433000000,,5718376000000,5718376000000,,,,,,,,,,,,,,,,,,,,4295865713
2011-12-31,,76469660000000,19722461000000,,8993360000000,85463020000000,8313499000000,8313499000000,8313499000000,8313499000000,788825460,,,,11610177000000,58575846000000,1622311000000,679861000000,,6156518000000,85463020000000,1954552000000,9413478000000,,1154612000000,393914000000,959637000000,,5946388000000,,,,6818307000000,,,,,,6818307000000,,,3735688000000,2210700000000,61388428000000,-2812582000000,,,,,,,,439189000000,5664135000000,2173253000000,,43620319000000,52434492000000,7458926000000,,,,,,,280282000000,,874330000000,393914000000,,7639809000000,,,959637000000,,,509704580,,23366,,,,930540000000,,,,,10539.08554,,,,,,,,,,,,73455000000,,,,,,,,,,,,,,,,,,9413478000000,,10308983000000,10308983000000,,,,,,,,,,,,,,,,,,,,4295865713
2012-12-31,,86309425000000,17375662000000,,11606955000000,97916380000000,11035582000000,11035582000000,11035582000000,11035582000000,851827000,,,,14362407000000,66739040000000,1341698000000,571373000000,,7757847000000,97916380000000,44935000000,5316443000000,,1233141000000,425914000000,930848000000,,5734408000000,,,,7144015000000,,,,,,7144015000000,,,3483360000000,2251048000000,69988679000000,-3249639000000,,,,,,,,524041000000,7148988000000,2311221000000,,54359846000000,64158720000000,5271508000000,,,,,,,344951000000,,888190000000,425914000000,,10250193000000,,,930848000000,,,509704580,,24820,,,,1228327000000,,,,,12955.19161,,,,,,,,,,,,81394000000,,,,,,,,,,,,,,,,,,5316443000000,,12059219000000,12059219000000,,,,,,,,,,,,,,,,,,,,4295865713
2013-12-31,,118323395000000,25961169000000,,12492846000000,130816241000000,8903643000000,8903643000000,8903643000000,8903643000000,851827000,,,,18389404000000,85394012000000,2191677000000,3589203000000,,9824504000000,130816241000000,1124802000000,1124802000000,,1674060000000,425914000000,590366000000,,6856106000000,,,,11427441000000,,,,,,11427441000000,,,1573226000000,5282880000000,89459542000000,-4065530000000,,,,,,,,560572000000,9160367000000,2611114000000,610511000000,71876092000000,86556579000000,,,,,,,,423303000000,,1250757000000,425914000000,,10688231000000,,788335000000,,590366000000,,509704580,0,28763,,,6949684000000,1619475000000,,,,,10452.40759,,,,,,,,,,,,445448000000,,,,,,,,,,,,,,,,,,1124802000000,,24836367000000,24836367000000,,,,,,,,,,,,,,,,,,,,4295865713
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865713
2014-12-31,,132757974000000,30851592000000,,16871907000000,149629881000000,12286058000000,12286058000000,12286058000000,12286058000000,961827000,,,,17619172000000,110384396000000,2646321000000,4414728000000,171121000000,1661850000000,149629881000000,1891959000000,1891959000000,318618000000,3040777000000,480914000000,730931000000,,9783194000000,3785031000000,,,11194859000000,,,,,,11194859000000,1302267000000,5564054000000,9783194000000,,115173653000000,-4789257000000,1023019000000,246290000000,2157567000000,2285000000,355870000000,-1138710000000,-603115000000,9334000000,1554772000000,2141301000000,222735000000,39129999000000,95145277000000,,198964000000,,119654000000,,,,90507000000,424558000000,2525712000000,480914000000,4857454000000,10831919000000,,-29311000000,745381000000,,5734000000,509704580,0,18867,,,,,,,,,12773.6672,,,,-131469000000,1349697000000,,1349697000000,,187737000000,,,494573000000,,,,,,,,,,131469000000,,,,,774236000000,187737000000,,1891959000000,8633013000000,20326620000000,20326620000000,543101000000,,603115000000,101703000000,,,,,,,,,,,,,7.4,3.8,-131469000000,4295865713
2015-12-31,,173693418000000,40970464000000,,19279449000000,192972867000000,12187194000000,12187194000000,12187194000000,12187194000000,961827000,,,,22467489000000,140371884000000,3241562000000,6484669000000,607586000000,4787483000000,192972867000000,1232456000000,1232456000000,407495000000,5741724000000,480914000000,2094862000000,,10804941000000,4706748000000,,,14295163000000,,,,,,14295163000000,2916864000000,7360097000000,10804941000000,,145620639000000,-5248755000000,1185852000000,348731000000,2621824000000,61157000000,489184000000,-1465186000000,-776331000000,10818000000,2825857000000,2051760000000,357023000000,47813680000000,122202090000000,,213546000000,,193949000000,,,,72203000000,546422000000,3517966000000,480914000000,4857454000000,11738207000000,,108012000000,2153056000000,,12112000000,509704580,0,34390,,167168400000000,,4188287000000,,,,,12670.87948,,,,-127231000000,546549000000,,546549000000,,170482000000,,,1128470000000,,,,,,,,,,127231000000,,,,,1383917000000,170482000000,,1232456000000,11129500000000,28608508000000,28608508000000,834392000000,,776331000000,201897000000,7.51,12.46,,,,,,,,,,,8.4,4.8,-127231000000,4295865713
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865713
2016-12-31,,174993461000000,40116634000000,,21267583000000,196261044000000,14573546000000,14573546000000,14573546000000,14573546000000,961827000,,,,20563650000000,145125575000000,3115697000000,6130095000000,563942000000,3024070000000,196261044000000,1924010000000,1924010000000,352806000000,3813975000000,480914000000,1726998000000,,9862707000000,4615370000000,,,16216907000000,,,,,,16216907000000,2636832000000,6457605000000,9862707000000,,151747486000000,-6621911000000,1185296000000,334499000000,633313000000,32883000000,2429379000000,-1499673000000,-281388000000,8794000000,2742089000000,2887418000000,322010000000,48693702000000,124965867000000,,228004000000,,124802000000,,,,107813000000,650802000000,3055360000000,480914000000,4857454000000,13861588000000,,340629000000,1807644000000,,0,509704580,0,34527,,150092496000000,,,,,,,15151.94105,,,,-129931000000,1298246000000,,1298246000000,,222862000000,,,1209397000000,,,,,,,,,,129931000000,,,,,845330000000,222862000000,,1924010000000,11960932000000,26231692000000,26231692000000,1325354000000,,281388000000,149360000000,10.02,14.73,,,,,,,,,,,7.4,7.0,-129931000000,4295865713
2017-12-31,,180795247000000,37289979000000,,23112964000000,203908211000000,16481540000000,16481540000000,16481540000000,16481540000000,961827000,,,,21811555000000,152244991000000,3127405000000,6095959000000,535465000000,2856040000000,203908211000000,3236128000000,3236128000000,178148000000,4166296000000,480914000000,2169771000000,,12501553000000,4742492000000,,,15523123000000,,,,,,15523123000000,881061000000,6667481000000,12501553000000,,160468094000000,-8223103000000,1304539000000,337362000000,601275000000,5129000000,2494187000000,-1615087000000,-352546000000,1128000000,2477909000000,3093290000000,266944000000,54255583000000,133043806000000,,16182000000,,161966000000,,,,84294000000,697401000000,3281625000000,480914000000,4857454000000,15225312000000,,379513000000,2250389000000,,0,509704580,0,31073,,177600261000000,,,,,,,17135.65953,,,,-131589000000,1565059000000,,1565059000000,,148614000000,,,1316586000000,,,,,,,,,,131589000000,,,,,888011000000,148614000000,,3236128000000,10118213000000,23935638000000,23935638000000,1440198000000,,352546000000,203681000000,10.15,14.18,,,,,,,,,,,7.1,3.9,-131589000000,4295865713
