Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,9616052000,492000,,1253508000,10869560000,1184497000,1184497000,1184497000,1184497000,92971850,,,,6541045000,3875857000,40497000,,69011000,298290000,10869560000,492000,492000,0,169451000,930000,31966000,,2926602000,44614000,,,44860000,,,,,,44860000,4563000,217408000,,2926602000,3934217000,-58360000,14302000,,,4849000,25463000,-4117000,-461000,,91610000,0,,6669229000,7163728000,,,,0,,,,,,169451000,930000,950831000,269781000,,,,,31966000,92971850,0,1237,,,,743474000,,,,,12.74038,,,,,,,,,0,,,,,67470000,897581000,897581000,254977000,254977000,1795162000,509954000,0,,,,,,2241000,0,,492000,,,0,4618000,39,461000,,41.3,42.04,2372586000,10916000,10640000,9151000,7166000,4937000,19791000,12103000,22437000,65247000,,,,5001204503
2011-12-31,,9786758000,206000,,1535280000,11322038000,1466613000,1466613000,1466613000,1466613000,97700830,,,,6850060000,4088656000,70600000,,68667000,184676000,11322038000,206000,206000,53171000,110698000,977000,18019000,,4181977000,82234000,,,39894000,,,,,,39894000,3200000,147055000,,4181977000,4137058000,-48402000,24678000,,,11528000,46028000,-11634000,-805000,,60939000,,,6593868000,7364714000,,,,53171000,,,,,,110698000,977000,1240068000,276216000,,,,,18019000,97700830,0,1335,,1492939000,,390081000,,,,,15.01126,,,,,,,,,19485000,,,,,1205694000,551746000,551746000,175000,175000,1103492000,350000,0,,,,,,2241000,19485000,,206000,,,0,0,284,805000,,41.62,42.89,2309536000,14512000,14962000,12937000,10752000,10270000,27899000,21022000,68911000,132344000,,,,5001204503
2012-12-31,,10569273000,8175000,,1806680000,12375953000,1736858000,1736858000,1736858000,1736858000,95006730,,,,6406505000,5512618000,88603000,,69768000,175097000,12375953000,8175000,8175000,0,106106000,950000,83976000,,4172412000,114110000,,,61088000,,,,,,61088000,3931000,133060000,,4172412000,5571739000,-59121000,47931000,,,7816000,58363000,-25507000,-1485000,,99075000,,,7225294000,8538073000,,,,0,,,,,,106106000,950000,1308315000,413385000,,,,,83976000,95006730,0,1384,,1226299000,,211031000,,,,,18.28142,,,,,,,,,62274000,,,,,1299491000,267513500,267513500,53387000,53387000,535027000,106774000,0,,,,,,4022000,62274000,,8175000,,,0,,577,1485000,,33.6,34.88,1941292000,20612000,19386000,16992000,16054000,15988000,36378000,32042000,90783000,179815000,,,,5001204503
2013-12-31,,13117951000,2263000,,1928698000,15046649000,1859631000,1859631000,1859631000,1859631000,101013010,,,,4017988000,8983884000,290761000,,69067000,1568347000,15046649000,346000,346000,,171210000,1010000,-11273000,,3637124000,338364000,,,45976000,,,,,,45976000,2108000,173897000,,3637124000,9053609000,-69725000,65961000,,,3293000,269110000,-47603000,,,1527777000,,,8361093000,10532428000,,,,,,,1917000,,,171210000,1010000,1334945000,535263000,,68753000,,,-11273000,101013010,0,1551,,8557409940,9742000,84936000,,,,,18.40982,,,,,,,,,70626000,,,,,,,,,,,,,,,,,,,70626000,,346000,,,1917000,,577,,,21.06,21.93,,15309000,15309000,14023000,10438000,6248000,29332000,16686000,6491000,67818000,,,,5001204503
2014-12-31,,17157995000,10627000,,2052534000,19210529000,1984120000,1984120000,1984120000,1984120000,101656700,,,,4959781000,12319227000,419743000,,68414000,1279881000,19210529000,0,0,,327681000,1017000,-21970000,,4595694000,491288000,,,46268000,,,,,,46268000,6674000,221439000,10000000,4585694000,12414769000,-95542000,87075000,,,149000,404064000,-71545000,,,1266101000,,,10797628000,13511755000,,,,,,,10627000,,,327681000,1017000,1353538000,651627000,,68322000,,,-21970000,101656700,0,1569,,12535482480,73562000,43709000,,,,,19.51785,,,,,,,,,117215000,,,,,,,,,,,,,,,,,,,117215000,,0,,,10627000,,580,,,15.45,16.27,,23792000,21583000,18992000,16511000,24243000,40575000,40754000,23902000,129023000,,,,5001204503
2015-12-31,,21639569000,402545000,,2243898000,23883467000,2165568000,2165568000,2165568000,2165568000,103626260,,,,5407276000,16510775000,588870000,,78330000,1161124000,23883467000,,,,290059000,1036000,-19353000,,4869539000,699275000,,,31515000,,,,,,31515000,4006000,254342000,10000000,4859539000,16636603000,-125828000,91557000,,,,607718000,-110405000,,,1161124000,,,14063968000,16938501000,,,,,,,10219000,,,290059000,1036000,1406786000,813894000,,41535000,,,-19353000,103626260,0,1641,,17027769460,61028000,81056000,,,,,20.89787,,,,,,,,,105577000,,,,,,,,,,,,,,,,,,,105577000,,,,392326000,402545000,,584,,,12.58,13.36,,39071000,33023000,29666000,24134000,46063000,62689000,70197000,41264000,213221000,,,,5001204503
2016-12-31,,25461722000,402809000,,2418429000,27880151000,2340382000,2340382000,2340382000,2340382000,104166950,,,,6867339000,19242441000,631031000,,78047000,958093000,27880151000,,,,328675000,1042000,-5810000,,6083584000,785101000,,,40260000,,,,,,40260000,,334504000,10000000,6073584000,19395394000,-152953000,90873000,,,,694228000,-154070000,,,958093000,,,16530299000,19490890000,,,,,,,9717000,,,328675000,1042000,1426459000,949681000,,47057000,,,-5810000,104166950,0,1622,,19754779100,61168000,210193000,,,,,22.46761,,,,,,,,,62940000,,,,,,,,,,,,,,,,,,,62940000,,,,393092000,402809000,,527,,,11.63,12.45,,40098000,37301000,31932000,22311000,57199000,69233000,79510000,46262000,235103000,,,,5001204503
2017-12-31,,27320924000,402830000,,3026062000,30346986000,2948266000,2948266000,2948266000,2948266000,106848190,,,,7177881000,21271709000,678521000,,77796000,1105833000,30346986000,,,,268615000,1068000,-1548000,,6690832000,874930000,,,35246000,,,,,,35246000,,293616000,10000000,6680832000,21416504000,-144795000,89091000,,,,785839000,-196409000,,,1105833000,,,18716447000,21878479000,,,,,,,9105000,,,268615000,1068000,1498227000,1471781000,,56534000,,,-1548000,106848190,0,1698,,19754779100,50650000,199341000,,,,,27.59304,,,,,,,,,,,,,,19500000,19500000,19500000,19500000,19500000,39000000,39000000,458500000,,,,,,,,,,,393725000,402830000,,551,,,11.63,12.45,556000000,46547000,40956000,31425000,25185000,58304000,72381000,83489000,50173000,252590000,,,,5001204503
2018-12-31,,29240493000,577749000,,2923833000,32164326000,2846115000,2846115000,2846115000,2846115000,99141370,,,,8873218000,21867077000,774000000,,77718000,562921000,32164326000,175000000,175000000,,392521000,991000,679000,,8166878000,1009691000,,,9392000,,,,,,9392000,,296667000,10000000,8156878000,21977008000,-109931000,88444000,,,,921247000,-235691000,,,562921000,,,19852969000,23474223000,,,,,,,8359000,,,392521000,991000,1220147000,1697822000,,4194000,,,679000,99141370,0,1735,,22572354700,50084000,137791000,,,,,28.70764,,,,,,,,,,,,,,19500000,19500000,19500000,19500000,19500000,39000000,39000000,439000000,,,,,,,,,175000000,,394390000,402749000,,565,,,12.57,13.08,536500000,64598000,99029000,67037000,60656000,52139000,166066000,112795000,358895000,702354000,,,,5001204503
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5001204503
