Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,55428351000000,9379137200000,,3918263700000,59346614700000,3918263700000,3918263700000,3918263700000,3918263700000,238615690,,,,11485207200000,32460570800000,2353454000000,,,5815453900000,59346614700000,,,342003900000,2038214500000,2382300000,587570700000,,7772983700000,3264283800000,,,7231928800000,,,,,,7231928800000,1711376100000,1157916400000,1402456800000,6370526900000,33490484900000,-1029914100000,532288600000,234063000000,1066282700000,24413300000,1407236200000,-910829800000,,282262700000,5401962200000,163792100000,,26428461400000,37992335700000,,174463700000,,167540200000,,,,,,2038214500000,2382300000,618076400000,2726722900000,-16488600000,,,587570700000,,238615690,,7630,,,,664061400000,,,,,16420.81332,,,,,,,,,,,,2302146200000,,,,,,,,,,,,,,,,,,,,9379137200000,9379137200000,,,,348861500000,,,,,,,,,,,,,,,,4295865671
2011-12-31,,61963708000000,7680774000000,,6845893000000,68809601000000,4185822000000,4185822000000,4185822000000,4185822000000,287300790,,,,12495806000000,38875623000000,2543274000000,2660071000000,,4083177000000,68809602000000,,,764250000000,2437382000000,2868000000,639923000000,,7390954000000,1402350000000,,,8151651000000,,,,,,8151651000000,2270254000000,1312232000000,1469133000000,5921821000000,39974081000000,-1098458000000,,,,,1402350000000,,,359355000000,3480682000000,182505000000,,30255984000000,43366519000000,,,,764250000000,,,,,,2437382000000,2868000000,2922066000000,3274557000000,,6479000000,,639923000000,,287300790,,7598,,,,575013000000,,,,,14569.47612,,,,,,,,,,,,2457030000000,,,,,,,,,,,,,,,,,,,,7680774000000,7680774000000,,,,247375000000,,,,,,,,,,,,,,,,4295865671
2012-12-31,,72704501000000,8949619000000,,7801948000000,80506449000000,5390940000000,5390940000000,5390940000000,5390940000000,287300790,,,,17279368000000,44142768000000,2597150000000,2411008000000,,4417427000000,80506449000000,,,672014000000,2701457000000,2868000000,762796000000,,10610488000000,3546134000000,,,9658728000000,,,,,,9658728000000,3055725000000,1835615000000,1904639000000,8705849000000,45394918000000,-1252150000000,576642000000,290019000000,1205054000000,26165000000,1448254000000,-948984000000,,434958000000,3770261000000,269048000000,,37352127000000,51021701000000,,,,672014000000,,,,,,2701457000000,2868000000,2922066000000,4059569000000,,54649000000,,762796000000,,287300790,,8559,,,3239069000000,625383000000,,,,,18764.09738,,,,,,,,,,,,2662712000000,,,,,,,,,,,,,,,,,,,,8949619000000,8949619000000,,,,434613000000,,,,,,,,,,,,,,,,4295865671
2013-12-31,,90771666000000,18642218000000,,9897366000000,100669032000000,5933049000000,5933049000000,5933049000000,5933049000000,308479760,,,,19528203000000,56515013000000,3047928000000,3964317000000,,5249878000000,100669032000000,,4141087000000,404999000000,3203486000000,3075000000,,,10550128000000,4152611000000,,,12246591000000,,,,,,12246591000000,3943453000000,3478670000000,1535605000000,9014523000000,58152510000000,-1637497000000,692018000000,354646000000,1386611000000,66745000000,1652591000000,-1104683000000,,481328000000,4533949000000,317787000000,,46883720000000,64093792000000,4141087000000,,,404999000000,,,,216223000000,107591000000,2879672000000,3075000000,4221859000000,4814568000000,,857864000000,,,,308479760,0,10226,,,3855876000000,,,,,,19233.18729,,,,,,,,,117102000000,,,3482437000000,,,,,,,,,,,,,,,,117102000000,,4141087000000,,14501131000000,14501131000000,217649000000,,,815875000000,,,,,,,,,,,,,,,,4295865671
2014-12-31,,106163844000000,20904894000000,,12202797000000,118366641000000,7541362000000,7541362000000,7541362000000,7541362000000,331280560,,,,19457241000000,69416518000000,3341439000000,4661435000000,,6432097000000,118366641000000,,2898141000000,599164000000,4190487000000,3313000000,,,11288481000000,4569733000000,,,14716376000000,,,,,,14716376000000,2654446000000,3911828000000,1349985000000,9938496000000,71271565000000,-1855047000000,729904000000,401080000000,1563418000000,91457000000,1783874000000,-1228294000000,,566294000000,5648524000000,381300000000,,53066855000000,74302801000000,2898141000000,,,599164000000,,,,286070000000,105738000000,3798679000000,3313000000,5721621000000,5425278000000,,1052585000000,,,,331280560,0,,,,1496653000000,,,,,,22764.27569,,,,,,,,,341535000000,,,3857253000000,,,,,,,,,,,,,,,,341535000000,,2898141000000,,18006753000000,18006753000000,186754000000,,,1218592000000,,,,,,,,,,,,,,,,4295865671
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865671
2015-12-31,,139784537000000,35266554000000,,13565927000000,153350464000000,2688523000000,2688523000000,2688523000000,2688523000000,331280560,,,,18714721000000,93723259000000,4590867000000,6143920000000,4733484000000,4988319000000,153350464000000,425733000000,6275762000000,976127000000,5142180000000,3313000000,1310044000000,,10156199000000,6072489000000,,,17848395000000,,,,,,17848395000000,,332706000000,9318546000000,837653000000,95857857000000,-2134598000000,1660170000000,726146000000,1537802000000,303434000000,1844937000000,-1721834000000,-226982000000,21350000000,4966969000000,571646000000,,66908158000000,92047659000000,5850029000000,316778000000,,659349000000,,,,485233000000,536816000000,4120131000000,3313000000,5721621000000,6530949000000,,,,-155817000000,1465861000000,331280560,0,38057,,121670079000000,8225816000000,,,,,,8115.54714,,,,-163000000000,905748000000,,905748000000,,1502870000000,,,4207007000000,,,,,,,,,,163000000000,,,,,4960466000000,1701751000000,,6275762000000,10118086000000,18872706000000,18872706000000,1573364000000,,226982000000,339293000000,6.5,10.65,,,,,,,,,,,7.73,3.5,-163000000000,4295865671
2016-12-31,,125007798000000,25866673000000,,16483633000000,141491431000000,10433308000000,10433308000000,10433308000000,10433308000000,331280560,,,,12900241000000,97169520000000,2002099000000,5616618000000,433707000000,2355682000000,141491431000000,344183000000,1221344000000,527545000000,3574935000000,3313000000,1445569000000,,6442357000000,3668326000000,,,17400744000000,,,,,,17400744000000,,292022000000,,6442357000000,99541294000000,-2371774000000,1125361000000,402718000000,1117092000000,27876000000,995279000000,-1666227000000,-228612000000,,2355682000000,383022000000,,66428190000000,93676673000000,877161000000,273285000000,,254260000000,,,,240035000000,506421000000,2828479000000,3313000000,5721621000000,9313130000000,,,,347895000000,1097674000000,331280560,0,37955,,116745434000000,6165862000000,,,,,,31493.87335,,,,-163210000000,3341859000000,,3341859000000,,60254000000,,,827033000000,,,,,,,,,,163210000000,,,,,662320000000,270961000000,,1221344000000,3362000000,24641967000000,24641967000000,151917000000,,228612000000,210222000000,8.96,13.91,,,,,,,,,,,6.83,3.5,-163210000000,4295865671
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865671
2017-12-31,,132179488000000,25294735000000,,17225637000000,149405125000000,11178216000000,11178216000000,11178216000000,11178216000000,331280560,,,,14219209000000,104243805000000,1936321000000,5590364000000,457057000000,2564221000000,149405125000000,,1361832000000,1015893000000,3668758000000,3313000000,862493000000,,6991101000000,,,,16924630000000,,,,,,16924630000000,,306322000000,,6991101000000,107470783000000,-3226978000000,,,,,,,,,2564221000000,268273000000,,72642022000000,100947245000000,1361832000000,283124000000,,732769000000,,,,264234000000,549839000000,2854685000000,3313000000,5721621000000,10638210000000,,,,,862493000000,331280560,0,36320,,123708231000000,6921786000000,,,,,,33742.44477,,,,-188920000000,3391459000000,,3391459000000,,,,,984584000000,,,,,,,,,,188920000000,,,,,,78059000000,,1361832000000,,23932903000000,23932903000000,,,,204466000000,8.79,13.54,,,,,,,,,,,,,-188920000000,4295865671
