Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,2426908000,66857000,,58789000,2485697000,-28443000,-28443000,-28443000,-28443000,14336310,,,,563142000,1538521000,6787000,,87232000,217376000,2485697000,,,,,511000,-7365000,,313513000,32282000,,,72639000,,,,,,72639000,,,,313513000,1602698000,-64177000,,,,,32282000,-25495000,,7267000,39654000,64440000,,,2129742000,,,,,,,,,,,511000,16000,65627000,,,,,-7365000,14336310,,520,,138924000,,,,,,,-1.98398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66857000,66857000,,,,,6.9,8.2,,5096000,4911000,4584000,4151000,3847000,9495000,7998000,7820000,30409000,,,,4298443884
2011-12-31,,2178550000,61857000,,86407000,2264957000,9126000,9126000,9126000,9126000,5403500,,,,516483000,1300873000,6569000,,77281000,100449000,2264957000,,,,,511000,4119000,,329047000,31675000,,,263302000,,,,,,263302000,,,,329047000,1343562000,-42689000,,,,,31675000,-25106000,,6712000,55165000,49019000,,1739089000,2009755000,,,,,,,,,,,511000,31000,81746000,,,,,4119000,5403500,0,613,,152829000,,,,,,,1.68891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61857000,61857000,,,,,9.88,11.15,,5280000,4954000,4524000,4227000,4028000,9478000,8255000,4278000,27291000,,,,4298443884
2012-12-31,,2367468000,61857000,,263762000,2631230000,167845000,167845000,167845000,167845000,14382640,,,,1108752000,1308974000,15232000,424000,95493000,50930000,2631230000,,,,,511000,9190000,,416517000,43077000,,,12871000,,,,,,12871000,,22655000,,416517000,1340111000,-27561000,,0,,,43077000,-27845000,,,26989000,108131000,,1618004000,1976835000,,,,,,,,,,,511000,90189000,163872000,,,,,9190000,14382640,0,1099,,306934000,,,,,,,11.66997,,,,,,,,,38554000,,,,,,,,,,,,,,,,,,,38554000,,,,61857000,61857000,-38445000,153,,,18.05,19.31,,8012000,7877000,7568000,7129000,6183000,15445000,13312000,1246000,38015000,,,,4298443884
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298443884
2013-12-31,,2800128000,64811000,,265926000,3066054000,91400000,91400000,91400000,91400000,14799990,,,,823481000,1871813000,36612000,12063000,162463000,92329000,3066054000,0,0,,,511000,-11994000,,498816000,66867000,,,24472000,,,,,,24472000,,,,498816000,1898940000,-23908000,,2095000,,,64772000,-30255000,,,79418000,134527000,,1748418000,2210821000,,,,,,,,,,,511000,94474000,182935000,,,,,-11994000,14799990,0,1502,,2066505240,,46811000,,,,,6.17568,,,,,,,,,42821000,,,,,,,,,,,,,,,,,,,42821000,,0,,64811000,64811000,-56621000,138,,,14.12,15.28,,11856000,12062000,11371000,10478000,3943000,23433000,14421000,4115000,53825000,,,,4298443884
2014-12-31,,3232852000,111857000,,302238000,3535090000,166969000,166969000,166969000,166969000,14856610,,,,1120753000,2099129000,45251000,11945000,123324000,78089000,3535090000,50000000,50000000,,,511000,1546000,,455332000,82926000,,,20231000,,,,,,20231000,,,,455332000,2126198000,-22021000,,985000,,,81941000,-37675000,,,68641000,121355000,,1932361000,2445430000,,,,,,,,,,,511000,96615000,203566000,,,,,1546000,14856610,0,1611,,2434312190,,67722000,,,,,11.2387,,,,,,,,,36368000,,,,,0,0,0,0,0,0,0,61857000,,,,,,,36368000,,50000000,,61857000,61857000,-43380000,2692,,,13.1,14.03,61857000,14555000,15047000,14081000,12406000,9664000,29128000,22070000,54047000,119800000,,,,4298443884
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298443884
2015-12-31,,4429220000,61857000,,465275000,4894495000,282499000,282499000,282499000,282499000,22076530,,,,1268748000,3192720000,63738000,11521000,171255000,155908000,4894495000,0,0,,,511000,-2449000,,572164000,104225000,,,30605000,,,,,,30605000,,,,572164000,3224235000,-29278000,,8767000,,,95458000,-40487000,,,148377000,137107000,,2452953000,3231953000,,,,,,,,,,,511000,222328000,244885000,,,,,-2449000,22076530,0,2139,,4021236220,,52981000,,,,,12.79635,,,,,,,,,,,,,,0,0,0,0,0,0,0,61857000,,,,,,,,,0,,61857000,61857000,-19856000,2579,,,11.94,12.7,61857000,19486000,18987000,17328000,14530000,12071000,36315000,26601000,55073000,137475000,,,,4298443884
2016-12-31,,5614416000,125147000,,629284000,6243700000,361249000,361249000,361249000,361249000,26800180,,,,1833372000,3819027000,77636000,22175000,245860000,226313000,6243700000,0,0,,,511000,-10412000,,1043851000,120601000,,,19317000,,,,,,19317000,,,,1043851000,3849451000,-34001000,,10437000,,,110164000,-42965000,,,221070000,232718000,,3423238000,4429701000,,,,,,,,,,,511000,336149000,303036000,,,,,-10412000,26800180,0,2552,,5220842800,,54887000,,,,,13.47935,,,,,,,,,,,,,,0,0,0,0,0,0,0,65000000,,,,,,,,,0,,125147000,125147000,-41529000,2547,,,11.66,12.34,65000000,22276000,21517000,18490000,15851000,12801000,40007000,28652000,53280000,144215000,,,,4298443884
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298443884
2017-12-31,,6037661000,125274000,,704380000,6742041000,397163000,397163000,397163000,397163000,26888290,,,,1592113000,4506466000,104654000,22564000,284653000,189141000,6742041000,,,,,511000,-7122000,,904304000,156957000,,,42450000,,,,,,42450000,,,,904304000,4529627000,-37847000,,28898000,,,128059000,-52303000,,,188477000,210377000,,3720099000,4760952000,,,,,,,,,,,511000,339009000,371982000,,,,,-7122000,26888290,0,2419,,4569448600,,56376000,,,,,14.77085,,,,,,,,,,,,,,0,0,0,0,0,0,0,65000000,,,,,,,,,,,125274000,125274000,-38143000,2476,,,13.92,14.69,65000000,26477000,23685000,20904000,17757000,14995000,44589000,32752000,48752000,152570000,,,,4298443884
