Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,2036661000000,753752000000,,228248000000,2264909000000,112725000000,112725000000,112725000000,112725000000,10085154810,,,,876832000000,898555000000,14306000000,73861000000,25100000000,267828000000,2264909000000,245359000000,305321000000,,127899000000,150905000000,-68000000,,338054000000,,,,108427000000,,,,,,108427000000,209616000000,73000000000,427000000,337627000000,940440000000,-41885000000,,,,,,,-11599000000,,267828000000,,144580000000,719129000000,1010430000000,59962000000,,,,,,,,,127899000000,150905000000,,60849000000,,,,-2000000,-66000000,10085154810,0,288471,,1455951000000,266656000000,56065000000,,,,,11.17732,17016000000,18337000000,1321000000,-500000000,,,,,,,,,,89251000000,89188000000,49415000000,49439000000,20100000000,138603000000,69539000000,151038000000,20636000000,20136000000,,,,21522000000,,,305321000000,,448431000000,448431000000,,247064,11599000000,,11.24,15.77,448431000000,3000000000,2600000000,2100000000,1600000000,1300000000,4700000000,2900000000,6600000000,17200000000,,,-1198000000,8589934339
2011-12-31,,1898945000000,622827000000,,230101000000,2129046000000,126206000000,126206000000,126206000000,126206000000,10535937960,,,,804707000000,892417000000,13637000000,69967000000,15531000000,212685000000,2129046000000,214864000000,250562000000,,120028000000,156621000000,-8540000000,,311416000000,,,,120102000000,,,,,,120102000000,211183000000,73023000000,35265000000,276151000000,926200000000,-33783000000,,,,,,,-10956000000,,212685000000,,123049000000,693974000000,1033041000000,35698000000,,,,,,,,,120028000000,156621000000,,60520000000,,3103000000,-364000000,,-3785000000,10535937960,0,284635,,1284467000000,229827000000,70207000000,,,,,11.97862,18028000000,18131000000,103000000,-1387000000,,,,,,,,,,97415000000,45787000000,47838000000,20020000000,28519000000,93625000000,48539000000,132686000000,21631000000,20244000000,,,,18977000000,,,250562000000,,372265000000,372265000000,,237902,10956000000,,12.4,16.75,372265000000,3000000000,2600000000,2000000000,1600000000,1300000000,4600000000,2900000000,6100000000,16600000000,,,-1239000000,8589934339
2012-12-31,,1973018000000,599575000000,,236956000000,2209974000000,135677000000,135677000000,135677000000,135677000000,10778263630,,,,899634000000,883640000000,11858000000,69976000000,12535000000,221579000000,2209974000000,293259000000,323990000000,,119603000000,10778000000,-7702000000,,360331000000,,,,110752000000,,,,,,110752000000,219924000000,53497000000,49481000000,310850000000,907819000000,-24179000000,,,,,,,-10828000000,,221579000000,,148579000000,725142000000,1105261000000,30731000000,,,,,,,,,119603000000,10778000000,147364000000,62843000000,,4905000000,-377000000,,-2869000000,10778263630,0,267190,,1205976000000,301362000000,68906000000,,,,,12.58802,18989000000,19337000000,348000000,-1294000000,,,,,,,,,,55197000000,49377000000,23632000000,27144000000,36765000000,73009000000,63909000000,83470000000,23023000000,21729000000,,,,17512000000,,,323990000000,,275585000000,275585000000,,226396,10828000000,,12.89,16.31,275585000000,3000000000,2500000000,2100000000,1700000000,1500000000,4600000000,3200000000,6200000000,17000000000,,4,-1236000000,8589934339
2013-12-31,,1869588000000,493779000000,,232685000000,2102273000000,138863000000,138863000000,138863000000,138863000000,10591808300,,,,785663000000,910805000000,10475000000,69844000000,10626000000,151182000000,2102273000000,198106000000,244105000000,,120876000000,10592000000,-5196000000,,323945000000,,,,131322000000,,,,,,131322000000,190328000000,47495000000,55150000000,268795000000,928233000000,-17428000000,,,,,,,-11823000000,,151182000000,,135662000000,737946000000,1119271000000,45999000000,,,,,,,,,120876000000,10592000000,144701000000,72497000000,,-3261000000,-512000000,,-2277000000,10591808300,0,242000,,1297593000000,284462000000,77304000000,,,,,13.11041,17215000000,20996000000,3781000000,2374000000,,,,,32356000000,,,,,,,,,,,,,21151000000,23525000000,,,,17397000000,32356000000,,244105000000,,249674000000,249674000000,,215755,11823000000,,12.2,15.1,,2800000000,2400000000,2100000000,1700000000,1300000000,4500000000,3000000000,5700000000,16000000000,,4,-1127000000,8589934339
2014-12-31,,1861063000000,475588000000,,243471000000,2104534000000,146243000000,146243000000,146243000000,146243000000,10516542480,,,,837097000000,866972000000,10049000000,69777000000,8142000000,145654000000,2104534000000,201277000000,232449000000,,121101000000,10517000000,-5680000000,,380461000000,,,,138589000000,,,,,,138589000000,191823000000,52682000000,59766000000,320695000000,881391000000,-14419000000,,,,,,,-10306000000,,145654000000,,145438000000,718604000000,1118936000000,31172000000,,,,,,,,,121101000000,10517000000,142941000000,75024000000,,1360000000,-669000000,,-1661000000,10516542480,0,224000,,1261544000000,265977000000,54637000000,,,,,13.906,18837000000,21541000000,2704000000,1262000000,,,,,28254000000,,,,,30724000000,39548000000,41205000000,26280000000,22856000000,80753000000,49136000000,82526000000,22871000000,24133000000,,,,14918000000,28254000000,,232449000000,30724000000,212415000000,212415000000,,203715,10306000000,,13.4,16.5,243139000000,2600000000,2300000000,1900000000,1500000000,1200000000,4200000000,2700000000,4900000000,14400000000,,4,-1188000000,8589934339
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934339
2015-12-31,,1888111000000,439153000000,,256176000000,2144287000000,157287000000,157287000000,157287000000,157287000000,10380265060,,,,841084000000,884749000000,9485000000,69761000000,6855000000,148367000000,2144287000000,174291000000,202389000000,,105413000000,10380000000,-4825000000,,406888000000,,,,159353000000,,,,,,159353000000,192482000000,49990000000,84508000000,322380000000,896983000000,-12234000000,,,,,,,-11087000000,,148367000000,,146286000000,765106000000,1197259000000,28098000000,,,,,,,,,105413000000,10380000000,140662000000,88219000000,,-533000000,-792000000,,-1077000000,10380265060,0,213000,,1403293000000,243490000000,31867000000,,,,,15.1525,17514000000,20767000000,3253000000,2259000000,,,,,24633000000,,,,,,,,,,,,,21246000000,23505000000,,,,14855000000,24633000000,,202389000000,,236764000000,236764000000,,193422,11087000000,,12.9,15.7,,2500000000,2100000000,1700000000,1500000000,1300000000,3800000000,2800000000,4600000000,13700000000,,4,-1073000000,8589934339
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934339
2016-12-31,,1921872000000,411058000000,,266195000000,2188067000000,166270000000,166270000000,166270000000,166270000000,10052625600,,,,920148000000,904660000000,9139000000,68969000000,5736000000,101416000000,2188067000000,170291000000,194235000000,,102511000000,102870000,-5254000000,,430731000000,,,,147738000000,,,,,,147738000000,198224000000,42512000000,117071000000,313660000000,915897000000,-11237000000,,,,,,,-11564000000,,101416000000,,147369000000,810770000000,1260934000000,23944000000,,,,,,,,,102511000000,102870000,146935130000,101225000000,,-2034000000,-879000000,,-895000000,10052625600,0,208000,,,243240000000,,,,,,16.53996,,,,,,,,,19591000000,,,,,,,,,,,,,,,,,,14553000000,30261000000,,194235000000,,216823000000,216823000000,,183458,11564000000,,,,,,,,,,,,,,,,,8589934339
2017-12-31,,2014088000000,431787000000,,267146000000,2281234000000,171258000000,171258000000,171258000000,171258000000,10287302430,,,,984203000000,926356000000,9247000000,68951000000,4614000000,117804000000,2281234000000,176865000000,209531000000,,115487000000,102870000,-4816000000,,440130000000,,,,157434000000,,,,,,157434000000,212747000000,37762000000,125013000000,315117000000,936749000000,-10393000000,,,,,,,-11328000000,,117804000000,,152123000000,864871000000,1309545000000,32666000000,,,,,,,,,115487000000,102870000,137986130000,113816000000,,-2266000000,-793000000,,-831000000,10287302430,0,209000,,1459000000000,290545000000,24776000000,,,,,16.64751,18753000000,22432000000,3679000000,3052000000,,,,,12625000000,,,,,39048000000,23933000000,16188000000,17878000000,12996000000,40121000000,30874000000,112213000000,22623000000,25675000000,,,,13640000000,12625000000,,209531000000,39048000000,183208000000,183208000000,,174913,11328000000,,13.0,14.8,222256000000,2300000000,2100000000,1900000000,1700000000,1400000000,4000000000,3100000000,5100000000,14500000000,,4,-1053000000,8589934339
