Close Price,Currency,Date,PermID
26.268206,USD,2011-07-21,4295903505
26.158297,USD,2011-07-22,4295903505
26.078363,USD,2011-07-25,4295903505
26.298181,USD,2011-07-26,4295903505
25.64872,USD,2011-07-27,4295903505
25.748637,USD,2011-07-28,4295903505
25.658711,USD,2011-07-29,4295903505
25.588769,USD,2011-08-01,4295903505
24.369781,USD,2011-08-02,4295903505
24.579607,USD,2011-08-03,4295903505
23.670361,USD,2011-08-04,4295903505
23.290676,USD,2011-08-05,4295903505
21.352284,USD,2011-08-08,4295903505
22.211571,USD,2011-08-09,4295903505
19.843536,USD,2011-08-10,4295903505
21.042541,USD,2011-08-11,4295903505
20.522972,USD,2011-08-12,4295903505
21.172433,USD,2011-08-15,4295903505
20.792749,USD,2011-08-16,4295903505
20.962608,USD,2011-08-17,4295903505
19.773594,USD,2011-08-18,4295903505
19.254025,USD,2011-08-19,4295903505
19.154108,USD,2011-08-22,4295903505
19.803569,USD,2011-08-23,4295903505
20.532964,USD,2011-08-24,4295903505
20.323138,USD,2011-08-25,4295903505
20.722807,USD,2011-08-26,4295903505
21.721978,USD,2011-08-29,4295903505
21.692002,USD,2011-08-30,4295903505
22.271522,USD,2011-08-31,4295903505
21.642044,USD,2011-09-01,4295903505
20.892666,USD,2011-09-02,4295903505
20.882674,USD,2011-09-06,4295903505
22.221563,USD,2011-09-07,4295903505
21.592085,USD,2011-09-08,4295903505
20.882674,USD,2011-09-09,4295903505
21.312317,USD,2011-09-12,4295903505
21.602077,USD,2011-09-13,4295903505
21.981762,USD,2011-09-14,4295903505
22.481348,USD,2011-09-15,4295903505
22.651207,USD,2011-09-16,4295903505
21.861861,USD,2011-09-19,4295903505
22.171604,USD,2011-09-20,4295903505
20.982591,USD,2011-09-21,4295903505
20.582923,USD,2011-09-22,4295903505
20.842707,USD,2011-09-23,4295903505
22.041712,USD,2011-09-26,4295903505
21.981762,USD,2011-09-27,4295903505
21.252367,USD,2011-09-28,4295903505
22.061696,USD,2011-09-29,4295903505
21.312317,USD,2011-09-30,4295903505
20.562939,USD,2011-10-03,4295903505
21.002574,USD,2011-10-04,4295903505
20.982591,USD,2011-10-05,4295903505
21.861861,USD,2011-10-06,4295903505
20.912649,USD,2011-10-07,4295903505
22.001745,USD,2011-10-10,4295903505
22.38143,USD,2011-10-11,4295903505
22.781099,USD,2011-10-12,4295903505
22.511323,USD,2011-10-13,4295903505
22.521314,USD,2011-10-14,4295903505
21.642044,USD,2011-10-17,4295903505
22.881016,USD,2011-10-18,4295903505
22.281513,USD,2011-10-19,4295903505
22.511323,USD,2011-10-20,4295903505
23.030892,USD,2011-10-21,4295903505
23.660369,USD,2011-10-24,4295903505
22.851041,USD,2011-10-25,4295903505
23.110825,USD,2011-10-26,4295903505
24.030063,USD,2011-10-27,4295903505
23.890179,USD,2011-10-28,4295903505
23.320651,USD,2011-10-31,4295903505
22.461364,USD,2011-11-01,4295903505
23.320651,USD,2011-11-02,4295903505
23.830228,USD,2011-11-03,4295903505
23.350626,USD,2011-11-04,4295903505
23.590427,USD,2011-11-07,4295903505
24.169946,USD,2011-11-08,4295903505
22.811074,USD,2011-11-09,4295903505
23.040883,USD,2011-11-10,4295903505
23.560452,USD,2011-11-11,4295903505
23.110825,USD,2011-11-14,4295903505
23.37061,USD,2011-11-15,4295903505
22.930974,USD,2011-11-16,4295903505
22.651207,USD,2011-11-17,4295903505
22.661198,USD,2011-11-18,4295903505
22.041712,USD,2011-11-21,4295903505
21.881845,USD,2011-11-22,4295903505
21.022558,USD,2011-11-23,4295903505
21.15245,USD,2011-11-25,4295903505
21.811903,USD,2011-11-28,4295903505
21.652036,USD,2011-11-29,4295903505
23.150792,USD,2011-11-30,4295903505
23.040883,USD,2011-12-01,4295903505
23.380601,USD,2011-12-02,4295903505
23.680353,USD,2011-12-05,4295903505
23.520485,USD,2011-12-06,4295903505
23.860203,USD,2011-12-07,4295903505
23.030892,USD,2011-12-08,4295903505
23.770278,USD,2011-12-09,4295903505
23.290676,USD,2011-12-12,4295903505
23.110825,USD,2011-12-13,4295903505
23.180767,USD,2011-12-14,4295903505
23.640386,USD,2011-12-15,4295903505
24.030063,USD,2011-12-16,4295903505
23.540469,USD,2011-12-19,4295903505
24.519656,USD,2011-12-20,4295903505
24.729482,USD,2011-12-21,4295903505
25.318993,USD,2011-12-22,4295903505
25.458877,USD,2011-12-23,4295903505
25.338977,USD,2011-12-27,4295903505
24.959292,USD,2011-12-28,4295903505
25.338977,USD,2011-12-29,4295903505
25.149134,USD,2011-12-30,4295903505
25.838562,USD,2012-01-03,4295903505
25.898512,USD,2012-01-04,4295903505
26.148305,USD,2012-01-05,4295903505
25.76862,USD,2012-01-06,4295903505
26.378114,USD,2012-01-09,4295903505
26.707841,USD,2012-01-10,4295903505
26.737816,USD,2012-01-11,4295903505
27.027576,USD,2012-01-12,4295903505
27.207426,USD,2012-01-13,4295903505
27.197435,USD,2012-01-17,4295903505
27.417252,USD,2012-01-18,4295903505
27.097518,USD,2012-01-19,4295903505
