Close Price,Currency,Date,PermID
54.15,CAD,2011-07-21,8589934213
53.25,CAD,2011-07-22,8589934213
52.82,CAD,2011-07-25,8589934213
52.06,CAD,2011-07-26,8589934213
51.33,CAD,2011-07-27,8589934213
52.05,CAD,2011-07-28,8589934213
51.4,CAD,2011-07-29,8589934213
50.29,CAD,2011-08-02,8589934213
51.3,CAD,2011-08-03,8589934213
50.73,CAD,2011-08-04,8589934213
50.04,CAD,2011-08-05,8589934213
48.51,CAD,2011-08-08,8589934213
50.24,CAD,2011-08-09,8589934213
49.73,CAD,2011-08-10,8589934213
51.41,CAD,2011-08-11,8589934213
51.18,CAD,2011-08-12,8589934213
51.65,CAD,2011-08-15,8589934213
51.39,CAD,2011-08-16,8589934213
51.68,CAD,2011-08-17,8589934213
50.45,CAD,2011-08-18,8589934213
48.97,CAD,2011-08-19,8589934213
48.48,CAD,2011-08-22,8589934213
50.06,CAD,2011-08-23,8589934213
51.28,CAD,2011-08-24,8589934213
50.76,CAD,2011-08-25,8589934213
48.98,CAD,2011-08-26,8589934213
49.17,CAD,2011-08-29,8589934213
48.93,CAD,2011-08-30,8589934213
50.12,CAD,2011-08-31,8589934213
49.1,CAD,2011-09-01,8589934213
48.93,CAD,2011-09-02,8589934213
48.22,CAD,2011-09-06,8589934213
49.07,CAD,2011-09-07,8589934213
48.92,CAD,2011-09-08,8589934213
47.47,CAD,2011-09-09,8589934213
46.2,CAD,2011-09-12,8589934213
46.25,CAD,2011-09-13,8589934213
45.99,CAD,2011-09-14,8589934213
47.47,CAD,2011-09-15,8589934213
46.3,CAD,2011-09-16,8589934213
46.6,CAD,2011-09-19,8589934213
47.04,CAD,2011-09-20,8589934213
46.57,CAD,2011-09-21,8589934213
45.36,CAD,2011-09-22,8589934213
46.09,CAD,2011-09-23,8589934213
47.98,CAD,2011-09-26,8589934213
48.08,CAD,2011-09-27,8589934213
47.53,CAD,2011-09-28,8589934213
48.41,CAD,2011-09-29,8589934213
48.06,CAD,2011-09-30,8589934213
46.78,CAD,2011-10-03,8589934213
45.95,CAD,2011-10-04,8589934213
46.65,CAD,2011-10-05,8589934213
47.96,CAD,2011-10-06,8589934213
47.3,CAD,2011-10-07,8589934213
47.95,CAD,2011-10-11,8589934213
48.83,CAD,2011-10-12,8589934213
47.82,CAD,2011-10-13,8589934213
47.7,CAD,2011-10-14,8589934213
47.49,CAD,2011-10-17,8589934213
47.72,CAD,2011-10-18,8589934213
47.4,CAD,2011-10-19,8589934213
47.59,CAD,2011-10-20,8589934213
48.04,CAD,2011-10-21,8589934213
48.08,CAD,2011-10-24,8589934213
47.7,CAD,2011-10-25,8589934213
48.16,CAD,2011-10-26,8589934213
49.66,CAD,2011-10-27,8589934213
49.64,CAD,2011-10-28,8589934213
48.62,CAD,2011-10-31,8589934213
47.04,CAD,2011-11-01,8589934213
46.92,CAD,2011-11-02,8589934213
46.98,CAD,2011-11-03,8589934213
45.85,CAD,2011-11-04,8589934213
46.0,CAD,2011-11-07,8589934213
46.42,CAD,2011-11-08,8589934213
45.13,CAD,2011-11-09,8589934213
45.0,CAD,2011-11-10,8589934213
45.65,CAD,2011-11-11,8589934213
45.9,CAD,2011-11-14,8589934213
45.4,CAD,2011-11-15,8589934213
45.1,CAD,2011-11-16,8589934213
43.95,CAD,2011-11-17,8589934213
44.42,CAD,2011-11-18,8589934213
44.45,CAD,2011-11-21,8589934213
44.93,CAD,2011-11-22,8589934213
43.9,CAD,2011-11-23,8589934213
43.9,CAD,2011-11-24,8589934213
43.4,CAD,2011-11-25,8589934213
44.32,CAD,2011-11-28,8589934213
45.01,CAD,2011-11-29,8589934213
47.26,CAD,2011-11-30,8589934213
47.03,CAD,2011-12-01,8589934213
48.77,CAD,2011-12-02,8589934213
49.27,CAD,2011-12-05,8589934213
48.5,CAD,2011-12-06,8589934213
49.57,CAD,2011-12-07,8589934213
48.81,CAD,2011-12-08,8589934213
49.47,CAD,2011-12-09,8589934213
48.57,CAD,2011-12-12,8589934213
48.57,CAD,2011-12-13,8589934213
48.19,CAD,2011-12-14,8589934213
48.29,CAD,2011-12-15,8589934213
48.82,CAD,2011-12-16,8589934213
48.7,CAD,2011-12-19,8589934213
49.13,CAD,2011-12-20,8589934213
49.03,CAD,2011-12-21,8589934213
50.92,CAD,2011-12-22,8589934213
51.3,CAD,2011-12-23,8589934213
50.85,CAD,2011-12-28,8589934213
51.47,CAD,2011-12-29,8589934213
51.98,CAD,2011-12-30,8589934213
52.78,CAD,2012-01-03,8589934213
52.95,CAD,2012-01-04,8589934213
52.34,CAD,2012-01-05,8589934213
52.05,CAD,2012-01-06,8589934213
52.24,CAD,2012-01-09,8589934213
52.43,CAD,2012-01-10,8589934213
52.61,CAD,2012-01-11,8589934213
52.77,CAD,2012-01-12,8589934213
52.09,CAD,2012-01-13,8589934213
52.08,CAD,2012-01-16,8589934213
51.82,CAD,2012-01-17,8589934213
52.45,CAD,2012-01-18,8589934213
53.1,CAD,2012-01-19,8589934213
53.85,CAD,2012-01-20,8589934213
54.82,CAD,2012-01-23,8589934213
53.79,CAD,2012-01-24,8589934213
53.23,CAD,2012-01-25,8589934213
52.72,CAD,2012-01-26,8589934213
52.33,CAD,2012-01-27,8589934213
52.43,CAD,2012-01-30,8589934213
52.37,CAD,2012-01-31,8589934213
53.28,CAD,2012-02-01,8589934213
52.93,CAD,2012-02-02,8589934213
53.33,CAD,2012-02-03,8589934213
53.47,CAD,2012-02-06,8589934213
53.58,CAD,2012-02-07,8589934213
53.93,CAD,2012-02-08,8589934213
53.87,CAD,2012-02-09,8589934213
53.6,CAD,2012-02-10,8589934213
53.66,CAD,2012-02-13,8589934213
53.65,CAD,2012-02-14,8589934213
53.46,CAD,2012-02-15,8589934213
53.36,CAD,2012-02-16,8589934213
53.14,CAD,2012-02-17,8589934213
53.72,CAD,2012-02-21,8589934213
54.32,CAD,2012-02-22,8589934213
54.42,CAD,2012-02-23,8589934213
54.66,CAD,2012-02-24,8589934213
55.03,CAD,2012-02-27,8589934213
55.62,CAD,2012-02-28,8589934213
55.68,CAD,2012-02-29,8589934213
56.8,CAD,2012-03-01,8589934213
56.4,CAD,2012-03-02,8589934213
56.77,CAD,2012-03-05,8589934213
56.15,CAD,2012-03-06,8589934213
55.79,CAD,2012-03-07,8589934213
56.93,CAD,2012-03-08,8589934213
56.86,CAD,2012-03-09,8589934213
56.78,CAD,2012-03-12,8589934213
58.0,CAD,2012-03-13,8589934213
57.74,CAD,2012-03-14,8589934213
58.18,CAD,2012-03-15,8589934213
58.02,CAD,2012-03-16,8589934213
58.26,CAD,2012-03-19,8589934213
58.15,CAD,2012-03-20,8589934213
58.14,CAD,2012-03-21,8589934213
57.87,CAD,2012-03-22,8589934213
58.0,CAD,2012-03-23,8589934213
58.67,CAD,2012-03-26,8589934213
58.74,CAD,2012-03-27,8589934213
58.78,CAD,2012-03-28,8589934213
57.98,CAD,2012-03-29,8589934213
57.81,CAD,2012-03-30,8589934213
58.74,CAD,2012-04-02,8589934213
57.1,CAD,2012-04-03,8589934213
57.19,CAD,2012-04-04,8589934213
56.96,CAD,2012-04-05,8589934213
56.55,CAD,2012-04-09,8589934213
55.95,CAD,2012-04-10,8589934213
56.3,CAD,2012-04-11,8589934213
56.82,CAD,2012-04-12,8589934213
55.88,CAD,2012-04-13,8589934213
56.29,CAD,2012-04-16,8589934213
56.78,CAD,2012-04-17,8589934213
56.96,CAD,2012-04-18,8589934213
57.22,CAD,2012-04-19,8589934213
57.15,CAD,2012-04-20,8589934213
56.5,CAD,2012-04-23,8589934213
56.54,CAD,2012-04-24,8589934213
56.9,CAD,2012-04-25,8589934213
56.59,CAD,2012-04-26,8589934213
57.03,CAD,2012-04-27,8589934213
57.09,CAD,2012-04-30,8589934213
56.85,CAD,2012-05-01,8589934213
56.36,CAD,2012-05-02,8589934213
55.83,CAD,2012-05-03,8589934213
54.96,CAD,2012-05-04,8589934213
55.01,CAD,2012-05-07,8589934213
54.09,CAD,2012-05-08,8589934213
53.37,CAD,2012-05-09,8589934213
53.95,CAD,2012-05-10,8589934213
54.0,CAD,2012-05-11,8589934213
53.22,CAD,2012-05-14,8589934213
52.91,CAD,2012-05-15,8589934213
53.03,CAD,2012-05-16,8589934213
51.96,CAD,2012-05-17,8589934213
51.7,CAD,2012-05-18,8589934213
52.17,CAD,2012-05-22,8589934213
52.9,CAD,2012-05-23,8589934213
51.38,CAD,2012-05-24,8589934213
50.35,CAD,2012-05-25,8589934213
50.43,CAD,2012-05-28,8589934213
50.98,CAD,2012-05-29,8589934213
50.64,CAD,2012-05-30,8589934213
51.55,CAD,2012-05-31,8589934213
49.99,CAD,2012-06-01,8589934213
49.57,CAD,2012-06-04,8589934213
50.38,CAD,2012-06-05,8589934213
50.66,CAD,2012-06-06,8589934213
50.99,CAD,2012-06-07,8589934213
50.31,CAD,2012-06-08,8589934213
49.99,CAD,2012-06-11,8589934213
50.52,CAD,2012-06-12,8589934213
50.99,CAD,2012-06-13,8589934213
50.85,CAD,2012-06-14,8589934213
51.24,CAD,2012-06-15,8589934213
50.9,CAD,2012-06-18,8589934213
52.91,CAD,2012-06-19,8589934213
53.05,CAD,2012-06-20,8589934213
51.33,CAD,2012-06-21,8589934213
51.96,CAD,2012-06-22,8589934213
50.95,CAD,2012-06-25,8589934213
51.13,CAD,2012-06-26,8589934213
51.38,CAD,2012-06-27,8589934213
51.2,CAD,2012-06-28,8589934213
52.16,CAD,2012-06-29,8589934213
53.09,CAD,2012-07-03,8589934213
53.72,CAD,2012-07-04,8589934213
53.53,CAD,2012-07-05,8589934213
52.78,CAD,2012-07-06,8589934213
52.58,CAD,2012-07-09,8589934213
52.48,CAD,2012-07-10,8589934213
52.8,CAD,2012-07-11,8589934213
52.18,CAD,2012-07-12,8589934213
52.48,CAD,2012-07-13,8589934213
