Close Price,Currency,Date,PermID
39.555,CAD,2011-07-21,4295862904
39.7,CAD,2011-07-22,4295862904
39.665,CAD,2011-07-25,4295862904
38.85,CAD,2011-07-26,4295862904
38.295,CAD,2011-07-27,4295862904
37.9,CAD,2011-07-28,4295862904
37.025,CAD,2011-07-29,4295862904
36.0,CAD,2011-08-02,4295862904
36.49,CAD,2011-08-03,4295862904
35.625,CAD,2011-08-04,4295862904
35.945,CAD,2011-08-05,4295862904
34.675,CAD,2011-08-08,4295862904
35.115,CAD,2011-08-09,4295862904
35.15,CAD,2011-08-10,4295862904
36.475,CAD,2011-08-11,4295862904
36.705,CAD,2011-08-12,4295862904
36.705,CAD,2011-08-15,4295862904
36.405,CAD,2011-08-16,4295862904
36.755,CAD,2011-08-17,4295862904
36.125,CAD,2011-08-18,4295862904
35.17,CAD,2011-08-19,4295862904
34.745,CAD,2011-08-22,4295862904
35.88,CAD,2011-08-23,4295862904
36.175,CAD,2011-08-24,4295862904
35.2,CAD,2011-08-25,4295862904
34.79,CAD,2011-08-26,4295862904
35.3,CAD,2011-08-29,4295862904
35.75,CAD,2011-08-30,4295862904
36.265,CAD,2011-08-31,4295862904
36.465,CAD,2011-09-01,4295862904
36.23,CAD,2011-09-02,4295862904
35.76,CAD,2011-09-06,4295862904
35.965,CAD,2011-09-07,4295862904
35.79,CAD,2011-09-08,4295862904
35.115,CAD,2011-09-09,4295862904
34.85,CAD,2011-09-12,4295862904
34.835,CAD,2011-09-13,4295862904
35.185,CAD,2011-09-14,4295862904
35.625,CAD,2011-09-15,4295862904
34.995,CAD,2011-09-16,4295862904
34.725,CAD,2011-09-19,4295862904
34.55,CAD,2011-09-20,4295862904
34.09,CAD,2011-09-21,4295862904
33.64,CAD,2011-09-22,4295862904
33.49,CAD,2011-09-23,4295862904
34.1,CAD,2011-09-26,4295862904
35.01,CAD,2011-09-27,4295862904
34.7,CAD,2011-09-28,4295862904
34.955,CAD,2011-09-29,4295862904
34.945,CAD,2011-09-30,4295862904
34.305,CAD,2011-10-03,4295862904
33.325,CAD,2011-10-04,4295862904
33.575,CAD,2011-10-05,4295862904
34.4,CAD,2011-10-06,4295862904
34.125,CAD,2011-10-07,4295862904
34.405,CAD,2011-10-11,4295862904
34.815,CAD,2011-10-12,4295862904
34.54,CAD,2011-10-13,4295862904
35.02,CAD,2011-10-14,4295862904
35.05,CAD,2011-10-17,4295862904
35.175,CAD,2011-10-18,4295862904
35.03,CAD,2011-10-19,4295862904
35.23,CAD,2011-10-20,4295862904
35.675,CAD,2011-10-21,4295862904
35.95,CAD,2011-10-24,4295862904
35.73,CAD,2011-10-25,4295862904
35.9,CAD,2011-10-26,4295862904
36.375,CAD,2011-10-27,4295862904
36.215,CAD,2011-10-28,4295862904
35.57,CAD,2011-10-31,4295862904
34.81,CAD,2011-11-01,4295862904
35.005,CAD,2011-11-02,4295862904
35.175,CAD,2011-11-03,4295862904
34.805,CAD,2011-11-04,4295862904
34.87,CAD,2011-11-07,4295862904
35.095,CAD,2011-11-08,4295862904
34.49,CAD,2011-11-09,4295862904
34.38,CAD,2011-11-10,4295862904
34.675,CAD,2011-11-11,4295862904
34.585,CAD,2011-11-14,4295862904
34.42,CAD,2011-11-15,4295862904
34.265,CAD,2011-11-16,4295862904
33.425,CAD,2011-11-17,4295862904
33.475,CAD,2011-11-18,4295862904
33.275,CAD,2011-11-21,4295862904
32.885,CAD,2011-11-22,4295862904
32.25,CAD,2011-11-23,4295862904
32.115,CAD,2011-11-24,4295862904
31.91,CAD,2011-11-25,4295862904
32.19,CAD,2011-11-28,4295862904
32.375,CAD,2011-11-29,4295862904
33.17,CAD,2011-11-30,4295862904
33.09,CAD,2011-12-01,4295862904
33.095,CAD,2011-12-02,4295862904
33.005,CAD,2011-12-05,4295862904
33.085,CAD,2011-12-06,4295862904
33.21,CAD,2011-12-07,4295862904
33.515,CAD,2011-12-08,4295862904
34.05,CAD,2011-12-09,4295862904
33.6,CAD,2011-12-12,4295862904
34.085,CAD,2011-12-13,4295862904
34.355,CAD,2011-12-14,4295862904
34.8,CAD,2011-12-15,4295862904
35.655,CAD,2011-12-16,4295862904
35.485,CAD,2011-12-19,4295862904
35.39,CAD,2011-12-20,4295862904
35.63,CAD,2011-12-21,4295862904
36.305,CAD,2011-12-22,4295862904
36.005,CAD,2011-12-23,4295862904
35.59,CAD,2011-12-28,4295862904
35.73,CAD,2011-12-29,4295862904
36.07,CAD,2011-12-30,4295862904
36.47,CAD,2012-01-03,4295862904
36.495,CAD,2012-01-04,4295862904
