Close Price,Currency,Date,PermID
9.74,USD,2011-07-21,4295913876
9.17,USD,2011-07-22,4295913876
9.04,USD,2011-07-25,4295913876
8.91,USD,2011-07-26,4295913876
8.82,USD,2011-07-27,4295913876
9.1,USD,2011-07-28,4295913876
9.0,USD,2011-07-29,4295913876
9.02,USD,2011-08-01,4295913876
8.91,USD,2011-08-02,4295913876
9.05,USD,2011-08-03,4295913876
8.89,USD,2011-08-04,4295913876
8.8,USD,2011-08-05,4295913876
7.9,USD,2011-08-08,4295913876
7.83,USD,2011-08-09,4295913876
7.355,USD,2011-08-10,4295913876
7.76,USD,2011-08-11,4295913876
7.62,USD,2011-08-12,4295913876
7.79,USD,2011-08-15,4295913876
7.45,USD,2011-08-16,4295913876
7.46,USD,2011-08-17,4295913876
7.39,USD,2011-08-18,4295913876
7.25,USD,2011-08-19,4295913876
7.11,USD,2011-08-22,4295913876
7.6,USD,2011-08-23,4295913876
7.78,USD,2011-08-24,4295913876
7.3,USD,2011-08-25,4295913876
7.28,USD,2011-08-26,4295913876
7.71,USD,2011-08-29,4295913876
7.7,USD,2011-08-30,4295913876
7.8,USD,2011-08-31,4295913876
7.44,USD,2011-09-01,4295913876
7.04,USD,2011-09-02,4295913876
7.05,USD,2011-09-06,4295913876
7.37,USD,2011-09-07,4295913876
7.02,USD,2011-09-08,4295913876
7.09,USD,2011-09-09,4295913876
7.12,USD,2011-09-12,4295913876
7.17,USD,2011-09-13,4295913876
7.27,USD,2011-09-14,4295913876
7.36,USD,2011-09-15,4295913876
7.39,USD,2011-09-16,4295913876
7.17,USD,2011-09-19,4295913876
7.0,USD,2011-09-20,4295913876
6.91,USD,2011-09-21,4295913876
6.67,USD,2011-09-22,4295913876
6.51,USD,2011-09-23,4295913876
6.58,USD,2011-09-26,4295913876
6.98,USD,2011-09-27,4295913876
6.64,USD,2011-09-28,4295913876
7.23,USD,2011-09-29,4295913876
7.16,USD,2011-09-30,4295913876
6.55,USD,2011-10-03,4295913876
7.26,USD,2011-10-04,4295913876
7.3,USD,2011-10-05,4295913876
7.52,USD,2011-10-06,4295913876
7.33,USD,2011-10-07,4295913876
7.53,USD,2011-10-10,4295913876
7.41,USD,2011-10-11,4295913876
7.51,USD,2011-10-12,4295913876
7.57,USD,2011-10-13,4295913876
7.9,USD,2011-10-14,4295913876
7.41,USD,2011-10-17,4295913876
7.7,USD,2011-10-18,4295913876
7.48,USD,2011-10-19,4295913876
7.68,USD,2011-10-20,4295913876
7.46,USD,2011-10-21,4295913876
7.52,USD,2011-10-24,4295913876
7.41,USD,2011-10-25,4295913876
7.45,USD,2011-10-26,4295913876
7.91,USD,2011-10-27,4295913876
8.12,USD,2011-10-28,4295913876
8.04,USD,2011-10-31,4295913876
7.75,USD,2011-11-01,4295913876
8.23,USD,2011-11-02,4295913876
8.36,USD,2011-11-03,4295913876
8.35,USD,2011-11-04,4295913876
8.49,USD,2011-11-07,4295913876
8.83,USD,2011-11-08,4295913876
8.49,USD,2011-11-09,4295913876
8.51,USD,2011-11-10,4295913876
8.72,USD,2011-11-11,4295913876
8.58,USD,2011-11-14,4295913876
8.86,USD,2011-11-15,4295913876
8.65,USD,2011-11-16,4295913876
8.48,USD,2011-11-17,4295913876
8.71,USD,2011-11-18,4295913876
8.33,USD,2011-11-21,4295913876
8.27,USD,2011-11-22,4295913876
7.83,USD,2011-11-23,4295913876
7.5,USD,2011-11-25,4295913876
7.74,USD,2011-11-28,4295913876
7.51,USD,2011-11-29,4295913876
8.0,USD,2011-11-30,4295913876
7.84,USD,2011-12-01,4295913876
7.96,USD,2011-12-02,4295913876
8.01,USD,2011-12-05,4295913876
8.0,USD,2011-12-06,4295913876
7.97,USD,2011-12-07,4295913876
7.65,USD,2011-12-08,4295913876
7.87,USD,2011-12-09,4295913876
7.6,USD,2011-12-12,4295913876
7.54,USD,2011-12-13,4295913876
7.66,USD,2011-12-14,4295913876
7.56,USD,2011-12-15,4295913876
7.48,USD,2011-12-16,4295913876
7.28,USD,2011-12-19,4295913876
7.51,USD,2011-12-20,4295913876
7.51,USD,2011-12-21,4295913876
7.77,USD,2011-12-22,4295913876
7.63,USD,2011-12-23,4295913876
7.5,USD,2011-12-27,4295913876
7.32,USD,2011-12-28,4295913876
7.3,USD,2011-12-29,4295913876
7.23,USD,2011-12-30,4295913876
7.33,USD,2012-01-03,4295913876
7.3,USD,2012-01-04,4295913876
7.43,USD,2012-01-05,4295913876
7.65,USD,2012-01-06,4295913876
7.78,USD,2012-01-09,4295913876
7.96,USD,2012-01-10,4295913876
8.27,USD,2012-01-11,4295913876
8.32,USD,2012-01-12,4295913876
8.36,USD,2012-01-13,4295913876
8.37,USD,2012-01-17,4295913876
8.63,USD,2012-01-18,4295913876
8.3,USD,2012-01-19,4295913876
8.39,USD,2012-01-20,4295913876
8.56,USD,2012-01-23,4295913876
8.5,USD,2012-01-24,4295913876
8.4,USD,2012-01-25,4295913876
8.01,USD,2012-01-26,4295913876
8.04,USD,2012-01-27,4295913876
8.14,USD,2012-01-30,4295913876
8.02,USD,2012-01-31,4295913876
8.28,USD,2012-02-01,4295913876
8.47,USD,2012-02-02,4295913876
8.9,USD,2012-02-03,4295913876
8.69,USD,2012-02-06,4295913876
8.44,USD,2012-02-07,4295913876
8.39,USD,2012-02-08,4295913876
8.3,USD,2012-02-09,4295913876
8.09,USD,2012-02-10,4295913876
8.25,USD,2012-02-13,4295913876
8.33,USD,2012-02-14,4295913876
8.17,USD,2012-02-15,4295913876
8.3,USD,2012-02-16,4295913876
8.43,USD,2012-02-17,4295913876
8.72,USD,2012-02-21,4295913876
8.68,USD,2012-02-22,4295913876
8.86,USD,2012-02-23,4295913876
8.6,USD,2012-02-24,4295913876
8.46,USD,2012-02-27,4295913876
8.35,USD,2012-02-28,4295913876
8.32,USD,2012-02-29,4295913876
8.31,USD,2012-03-01,4295913876
8.03,USD,2012-03-02,4295913876
8.15,USD,2012-03-05,4295913876
8.01,USD,2012-03-06,4295913876
8.05,USD,2012-03-07,4295913876
8.37,USD,2012-03-08,4295913876
8.64,USD,2012-03-09,4295913876
8.77,USD,2012-03-12,4295913876
8.72,USD,2012-03-13,4295913876
8.56,USD,2012-03-14,4295913876
9.0,USD,2012-03-15,4295913876
9.33,USD,2012-03-16,4295913876
9.54,USD,2012-03-19,4295913876
9.42,USD,2012-03-20,4295913876
9.44,USD,2012-03-21,4295913876
9.4,USD,2012-03-22,4295913876
9.68,USD,2012-03-23,4295913876
9.75,USD,2012-03-26,4295913876
9.79,USD,2012-03-27,4295913876
10.22,USD,2012-03-28,4295913876
10.14,USD,2012-03-29,4295913876
10.04,USD,2012-03-30,4295913876
10.48,USD,2012-04-02,4295913876
10.41,USD,2012-04-03,4295913876
10.3,USD,2012-04-04,4295913876
10.25,USD,2012-04-05,4295913876
10.03,USD,2012-04-09,4295913876
9.99,USD,2012-04-10,4295913876
10.03,USD,2012-04-11,4295913876
10.18,USD,2012-04-12,4295913876
10.2,USD,2012-04-13,4295913876
10.26,USD,2012-04-16,4295913876
10.28,USD,2012-04-17,4295913876
10.13,USD,2012-04-18,4295913876
10.03,USD,2012-04-19,4295913876
10.12,USD,2012-04-20,4295913876
10.22,USD,2012-04-23,4295913876
10.26,USD,2012-04-24,4295913876
10.12,USD,2012-04-25,4295913876
9.99,USD,2012-04-26,4295913876
10.06,USD,2012-04-27,4295913876
10.27,USD,2012-04-30,4295913876
10.14,USD,2012-05-01,4295913876
10.27,USD,2012-05-02,4295913876
10.2,USD,2012-05-03,4295913876
10.1,USD,2012-05-04,4295913876
10.1,USD,2012-05-07,4295913876
10.13,USD,2012-05-08,4295913876
9.95,USD,2012-05-09,4295913876
10.15,USD,2012-05-10,4295913876
10.17,USD,2012-05-11,4295913876
10.08,USD,2012-05-14,4295913876
9.91,USD,2012-05-15,4295913876
9.51,USD,2012-05-16,4295913876
9.31,USD,2012-05-17,4295913876
9.32,USD,2012-05-18,4295913876
9.43,USD,2012-05-21,4295913876
9.16,USD,2012-05-22,4295913876
9.15,USD,2012-05-23,4295913876
9.12,USD,2012-05-24,4295913876
9.24,USD,2012-05-25,4295913876
9.12,USD,2012-05-29,4295913876
9.18,USD,2012-05-30,4295913876
9.09,USD,2012-05-31,4295913876
8.66,USD,2012-06-01,4295913876
8.55,USD,2012-06-04,4295913876
8.51,USD,2012-06-05,4295913876
8.45,USD,2012-06-06,4295913876
8.48,USD,2012-06-07,4295913876
8.48,USD,2012-06-08,4295913876
8.3,USD,2012-06-11,4295913876
8.41,USD,2012-06-12,4295913876
8.36,USD,2012-06-13,4295913876
8.5,USD,2012-06-14,4295913876
8.52,USD,2012-06-15,4295913876
8.51,USD,2012-06-18,4295913876
8.5,USD,2012-06-19,4295913876
8.49,USD,2012-06-20,4295913876
8.39,USD,2012-06-21,4295913876
8.56,USD,2012-06-22,4295913876
8.6,USD,2012-06-25,4295913876
8.78,USD,2012-06-26,4295913876
9.08,USD,2012-06-27,4295913876
9.02,USD,2012-06-28,4295913876
9.45,USD,2012-06-29,4295913876
9.61,USD,2012-07-02,4295913876
9.58,USD,2012-07-03,4295913876
9.51,USD,2012-07-05,4295913876
9.46,USD,2012-07-06,4295913876
9.14,USD,2012-07-09,4295913876
9.12,USD,2012-07-10,4295913876
9.08,USD,2012-07-11,4295913876
9.09,USD,2012-07-12,4295913876
9.34,USD,2012-07-13,4295913876
9.3,USD,2012-07-16,4295913876
9.54,USD,2012-07-17,4295913876
9.52,USD,2012-07-18,4295913876
9.43,USD,2012-07-19,4295913876
9.55,USD,2012-07-20,4295913876
9.36,USD,2012-07-23,4295913876
9.11,USD,2012-07-24,4295913876
9.01,USD,2012-07-25,4295913876
9.24,USD,2012-07-26,4295913876
9.53,USD,2012-07-27,4295913876
9.32,USD,2012-07-30,4295913876
9.35,USD,2012-07-31,4295913876
9.15,USD,2012-08-01,4295913876
9.22,USD,2012-08-02,4295913876
9.9,USD,2012-08-03,4295913876
9.48,USD,2012-08-06,4295913876
9.49,USD,2012-08-07,4295913876
9.28,USD,2012-08-08,4295913876
9.17,USD,2012-08-09,4295913876
9.1,USD,2012-08-10,4295913876
9.06,USD,2012-08-13,4295913876
9.04,USD,2012-08-14,4295913876
9.07,USD,2012-08-15,4295913876
9.21,USD,2012-08-16,4295913876
9.63,USD,2012-08-17,4295913876
9.74,USD,2012-08-20,4295913876
9.51,USD,2012-08-21,4295913876
9.23,USD,2012-08-22,4295913876
9.19,USD,2012-08-23,4295913876
9.48,USD,2012-08-24,4295913876
9.51,USD,2012-08-27,4295913876
9.68,USD,2012-08-28,4295913876
9.63,USD,2012-08-29,4295913876
9.75,USD,2012-08-30,4295913876
9.67,USD,2012-08-31,4295913876
9.46,USD,2012-09-04,4295913876
9.37,USD,2012-09-05,4295913876
9.67,USD,2012-09-06,4295913876
9.5,USD,2012-09-07,4295913876
9.39,USD,2012-09-10,4295913876
9.62,USD,2012-09-11,4295913876
9.65,USD,2012-09-12,4295913876
9.94,USD,2012-09-13,4295913876
