Close Price,Currency,Date,PermID
8.4,USD,2011-07-21,4295904371
8.41,USD,2011-07-22,4295904371
8.41,USD,2011-07-25,4295904371
8.31,USD,2011-07-26,4295904371
8.1,USD,2011-07-27,4295904371
8.07,USD,2011-07-28,4295904371
8.04,USD,2011-07-29,4295904371
8.11,USD,2011-08-01,4295904371
7.86,USD,2011-08-02,4295904371
7.92,USD,2011-08-03,4295904371
7.5,USD,2011-08-04,4295904371
7.25,USD,2011-08-05,4295904371
6.5,USD,2011-08-08,4295904371
6.92,USD,2011-08-09,4295904371
6.2,USD,2011-08-10,4295904371
6.7,USD,2011-08-11,4295904371
6.43,USD,2011-08-12,4295904371
6.81,USD,2011-08-15,4295904371
6.68,USD,2011-08-16,4295904371
6.69,USD,2011-08-17,4295904371
6.25,USD,2011-08-18,4295904371
6.01,USD,2011-08-19,4295904371
6.05,USD,2011-08-22,4295904371
6.35,USD,2011-08-23,4295904371
6.46,USD,2011-08-24,4295904371
6.35,USD,2011-08-25,4295904371
6.42,USD,2011-08-26,4295904371
6.75,USD,2011-08-29,4295904371
6.57,USD,2011-08-30,4295904371
6.64,USD,2011-08-31,4295904371
6.44,USD,2011-09-01,4295904371
6.24,USD,2011-09-02,4295904371
6.11,USD,2011-09-06,4295904371
6.64,USD,2011-09-07,4295904371
6.42,USD,2011-09-08,4295904371
6.12,USD,2011-09-09,4295904371
6.3,USD,2011-09-12,4295904371
6.35,USD,2011-09-13,4295904371
6.47,USD,2011-09-14,4295904371
6.54,USD,2011-09-15,4295904371
6.53,USD,2011-09-16,4295904371
6.32,USD,2011-09-19,4295904371
6.34,USD,2011-09-20,4295904371
5.93,USD,2011-09-21,4295904371
5.79,USD,2011-09-22,4295904371
5.71,USD,2011-09-23,4295904371
6.07,USD,2011-09-26,4295904371
6.02,USD,2011-09-27,4295904371
5.79,USD,2011-09-28,4295904371
6.23,USD,2011-09-29,4295904371
5.93,USD,2011-09-30,4295904371
5.72,USD,2011-10-03,4295904371
6.0,USD,2011-10-04,4295904371
6.09,USD,2011-10-05,4295904371
6.55,USD,2011-10-06,4295904371
6.16,USD,2011-10-07,4295904371
6.47,USD,2011-10-10,4295904371
6.6,USD,2011-10-11,4295904371
6.76,USD,2011-10-12,4295904371
6.56,USD,2011-10-13,4295904371
6.51,USD,2011-10-14,4295904371
6.23,USD,2011-10-17,4295904371
6.64,USD,2011-10-18,4295904371
6.37,USD,2011-10-19,4295904371
6.81,USD,2011-10-20,4295904371
6.95,USD,2011-10-21,4295904371
7.17,USD,2011-10-24,4295904371
6.94,USD,2011-10-25,4295904371
7.29,USD,2011-10-26,4295904371
7.48,USD,2011-10-27,4295904371
7.33,USD,2011-10-28,4295904371
7.06,USD,2011-10-31,4295904371
6.83,USD,2011-11-01,4295904371
7.15,USD,2011-11-02,4295904371
7.36,USD,2011-11-03,4295904371
7.33,USD,2011-11-04,4295904371
7.39,USD,2011-11-07,4295904371
7.54,USD,2011-11-08,4295904371
7.09,USD,2011-11-09,4295904371
7.25,USD,2011-11-10,4295904371
7.47,USD,2011-11-11,4295904371
7.22,USD,2011-11-14,4295904371
7.3,USD,2011-11-15,4295904371
7.24,USD,2011-11-16,4295904371
7.14,USD,2011-11-17,4295904371
7.08,USD,2011-11-18,4295904371
6.85,USD,2011-11-21,4295904371
6.77,USD,2011-11-22,4295904371
6.67,USD,2011-11-23,4295904371
6.67,USD,2011-11-25,4295904371
6.82,USD,2011-11-28,4295904371
6.96,USD,2011-11-29,4295904371
7.29,USD,2011-11-30,4295904371
7.22,USD,2011-12-01,4295904371
7.2,USD,2011-12-02,4295904371
7.41,USD,2011-12-05,4295904371
7.33,USD,2011-12-06,4295904371
7.41,USD,2011-12-07,4295904371
7.19,USD,2011-12-08,4295904371
7.38,USD,2011-12-09,4295904371
7.22,USD,2011-12-12,4295904371
7.14,USD,2011-12-13,4295904371
7.11,USD,2011-12-14,4295904371
7.12,USD,2011-12-15,4295904371
7.18,USD,2011-12-16,4295904371
7.14,USD,2011-12-19,4295904371
7.37,USD,2011-12-20,4295904371
7.54,USD,2011-12-21,4295904371
7.74,USD,2011-12-22,4295904371
7.78,USD,2011-12-23,4295904371
7.73,USD,2011-12-27,4295904371
7.63,USD,2011-12-28,4295904371
7.77,USD,2011-12-29,4295904371
7.69,USD,2011-12-30,4295904371
7.77,USD,2012-01-03,4295904371
7.81,USD,2012-01-04,4295904371
8.0,USD,2012-01-05,4295904371
7.98,USD,2012-01-06,4295904371
7.98,USD,2012-01-09,4295904371
8.14,USD,2012-01-10,4295904371
8.2,USD,2012-01-11,4295904371
8.22,USD,2012-01-12,4295904371
8.31,USD,2012-01-13,4295904371
8.19,USD,2012-01-17,4295904371
8.31,USD,2012-01-18,4295904371
8.3,USD,2012-01-19,4295904371
8.3,USD,2012-01-20,4295904371
8.11,USD,2012-01-23,4295904371
8.13,USD,2012-01-24,4295904371
8.24,USD,2012-01-25,4295904371
7.88,USD,2012-01-26,4295904371
8.01,USD,2012-01-27,4295904371
7.85,USD,2012-01-30,4295904371
7.77,USD,2012-01-31,4295904371
7.85,USD,2012-02-01,4295904371
7.94,USD,2012-02-02,4295904371
8.24,USD,2012-02-03,4295904371
8.13,USD,2012-02-06,4295904371
8.07,USD,2012-02-07,4295904371
8.17,USD,2012-02-08,4295904371
8.09,USD,2012-02-09,4295904371
7.94,USD,2012-02-10,4295904371
8.09,USD,2012-02-13,4295904371
7.96,USD,2012-02-14,4295904371
7.88,USD,2012-02-15,4295904371
7.99,USD,2012-02-16,4295904371
8.12,USD,2012-02-17,4295904371
8.07,USD,2012-02-21,4295904371
7.89,USD,2012-02-22,4295904371
8.06,USD,2012-02-23,4295904371
8.06,USD,2012-02-24,4295904371
8.13,USD,2012-02-27,4295904371
8.27,USD,2012-02-28,4295904371
8.1,USD,2012-02-29,4295904371
8.09,USD,2012-03-01,4295904371
7.98,USD,2012-03-02,4295904371
7.81,USD,2012-03-05,4295904371
7.62,USD,2012-03-06,4295904371
7.79,USD,2012-03-07,4295904371
7.94,USD,2012-03-08,4295904371
8.02,USD,2012-03-09,4295904371
7.88,USD,2012-03-12,4295904371
8.26,USD,2012-03-13,4295904371
8.49,USD,2012-03-14,4295904371
8.54,USD,2012-03-15,4295904371
8.54,USD,2012-03-16,4295904371
8.66,USD,2012-03-19,4295904371
8.69,USD,2012-03-20,4295904371
8.57,USD,2012-03-21,4295904371
8.35,USD,2012-03-22,4295904371
8.36,USD,2012-03-23,4295904371
8.46,USD,2012-03-26,4295904371
8.36,USD,2012-03-27,4295904371
8.48,USD,2012-03-28,4295904371
8.48,USD,2012-03-29,4295904371
8.5,USD,2012-03-30,4295904371
8.48,USD,2012-04-02,4295904371
8.38,USD,2012-04-03,4295904371
8.28,USD,2012-04-04,4295904371
8.27,USD,2012-04-05,4295904371
8.15,USD,2012-04-09,4295904371
8.02,USD,2012-04-10,4295904371
8.29,USD,2012-04-11,4295904371
8.35,USD,2012-04-12,4295904371
7.97,USD,2012-04-13,4295904371
8.04,USD,2012-04-16,4295904371
8.16,USD,2012-04-17,4295904371
7.99,USD,2012-04-18,4295904371
7.91,USD,2012-04-19,4295904371
7.87,USD,2012-04-20,4295904371
7.88,USD,2012-04-23,4295904371
8.03,USD,2012-04-24,4295904371
8.09,USD,2012-04-25,4295904371
8.16,USD,2012-04-26,4295904371
8.11,USD,2012-04-27,4295904371
8.04,USD,2012-04-30,4295904371
8.16,USD,2012-05-01,4295904371
8.02,USD,2012-05-02,4295904371
7.99,USD,2012-05-03,4295904371
7.82,USD,2012-05-04,4295904371
7.92,USD,2012-05-07,4295904371
7.91,USD,2012-05-08,4295904371
7.87,USD,2012-05-09,4295904371
7.89,USD,2012-05-10,4295904371
7.89,USD,2012-05-11,4295904371
7.67,USD,2012-05-14,4295904371
7.6,USD,2012-05-15,4295904371
7.51,USD,2012-05-16,4295904371
7.4,USD,2012-05-17,4295904371
7.41,USD,2012-05-18,4295904371
7.45,USD,2012-05-21,4295904371
7.51,USD,2012-05-22,4295904371
7.58,USD,2012-05-23,4295904371
7.54,USD,2012-05-24,4295904371
7.5,USD,2012-05-25,4295904371
7.61,USD,2012-05-29,4295904371
7.43,USD,2012-05-30,4295904371
7.5,USD,2012-05-31,4295904371
7.14,USD,2012-06-01,4295904371
6.89,USD,2012-06-04,4295904371
6.9,USD,2012-06-05,4295904371
7.13,USD,2012-06-06,4295904371
7.15,USD,2012-06-07,4295904371
7.28,USD,2012-06-08,4295904371
7.06,USD,2012-06-11,4295904371
7.17,USD,2012-06-12,4295904371
7.15,USD,2012-06-13,4295904371
7.28,USD,2012-06-14,4295904371
7.43,USD,2012-06-15,4295904371
7.4,USD,2012-06-18,4295904371
7.62,USD,2012-06-19,4295904371
7.64,USD,2012-06-20,4295904371
7.47,USD,2012-06-21,4295904371
7.62,USD,2012-06-22,4295904371
7.46,USD,2012-06-25,4295904371
7.56,USD,2012-06-26,4295904371
7.62,USD,2012-06-27,4295904371
7.54,USD,2012-06-28,4295904371
7.74,USD,2012-06-29,4295904371
7.72,USD,2012-07-02,4295904371
7.8,USD,2012-07-03,4295904371
7.69,USD,2012-07-05,4295904371
7.7,USD,2012-07-06,4295904371
7.64,USD,2012-07-09,4295904371
7.56,USD,2012-07-10,4295904371
7.65,USD,2012-07-11,4295904371
7.58,USD,2012-07-12,4295904371
7.85,USD,2012-07-13,4295904371
7.85,USD,2012-07-16,4295904371
7.96,USD,2012-07-17,4295904371
7.83,USD,2012-07-18,4295904371
7.91,USD,2012-07-19,4295904371
7.88,USD,2012-07-20,4295904371
7.77,USD,2012-07-23,4295904371
7.85,USD,2012-07-24,4295904371
7.89,USD,2012-07-25,4295904371
8.06,USD,2012-07-26,4295904371
8.18,USD,2012-07-27,4295904371
8.06,USD,2012-07-30,4295904371
7.98,USD,2012-07-31,4295904371
7.97,USD,2012-08-01,4295904371
7.93,USD,2012-08-02,4295904371
8.24,USD,2012-08-03,4295904371
8.23,USD,2012-08-06,4295904371
8.25,USD,2012-08-07,4295904371
8.34,USD,2012-08-08,4295904371
8.33,USD,2012-08-09,4295904371
8.34,USD,2012-08-10,4295904371
8.25,USD,2012-08-13,4295904371
8.22,USD,2012-08-14,4295904371
8.23,USD,2012-08-15,4295904371
8.33,USD,2012-08-16,4295904371
8.36,USD,2012-08-17,4295904371
8.35,USD,2012-08-20,4295904371
8.33,USD,2012-08-21,4295904371
8.34,USD,2012-08-22,4295904371
8.34,USD,2012-08-23,4295904371
8.35,USD,2012-08-24,4295904371
8.31,USD,2012-08-27,4295904371
8.31,USD,2012-08-28,4295904371
8.36,USD,2012-08-29,4295904371
8.4,USD,2012-08-30,4295904371
8.43,USD,2012-08-31,4295904371
8.4,USD,2012-09-04,4295904371
8.31,USD,2012-09-05,4295904371
8.51,USD,2012-09-06,4295904371
8.61,USD,2012-09-07,4295904371
8.63,USD,2012-09-10,4295904371
8.65,USD,2012-09-11,4295904371
8.69,USD,2012-09-12,4295904371
8.83,USD,2012-09-13,4295904371
9.04,USD,2012-09-14,4295904371
8.91,USD,2012-09-17,4295904371
8.89,USD,2012-09-18,4295904371
9.04,USD,2012-09-19,4295904371
8.98,USD,2012-09-20,4295904371
8.91,USD,2012-09-21,4295904371
8.92,USD,2012-09-24,4295904371
8.77,USD,2012-09-25,4295904371
8.7,USD,2012-09-26,4295904371
8.81,USD,2012-09-27,4295904371
8.74,USD,2012-09-28,4295904371
8.71,USD,2012-10-01,4295904371
8.69,USD,2012-10-02,4295904371
8.75,USD,2012-10-03,4295904371
8.9,USD,2012-10-04,4295904371
8.88,USD,2012-10-05,4295904371
8.75,USD,2012-10-08,4295904371
8.61,USD,2012-10-09,4295904371
8.59,USD,2012-10-10,4295904371
8.63,USD,2012-10-11,4295904371
8.33,USD,2012-10-12,4295904371
8.35,USD,2012-10-15,4295904371
8.26,USD,2012-10-16,4295904371
8.41,USD,2012-10-17,4295904371
8.78,USD,2012-10-18,4295904371
8.74,USD,2012-10-19,4295904371
8.6,USD,2012-10-22,4295904371
8.43,USD,2012-10-23,4295904371
8.41,USD,2012-10-24,4295904371
8.53,USD,2012-10-25,4295904371
8.39,USD,2012-10-26,4295904371
8.42,USD,2012-10-31,4295904371
8.5,USD,2012-11-01,4295904371
8.37,USD,2012-11-02,4295904371
8.46,USD,2012-11-05,4295904371
8.59,USD,2012-11-06,4295904371
8.29,USD,2012-11-07,4295904371
8.25,USD,2012-11-08,4295904371
8.29,USD,2012-11-09,4295904371
8.29,USD,2012-11-12,4295904371
8.17,USD,2012-11-13,4295904371
8.05,USD,2012-11-14,4295904371
8.01,USD,2012-11-15,4295904371
8.03,USD,2012-11-16,4295904371
8.17,USD,2012-11-19,4295904371
8.36,USD,2012-11-20,4295904371
8.34,USD,2012-11-21,4295904371
8.45,USD,2012-11-23,4295904371
8.48,USD,2012-11-26,4295904371
8.23,USD,2012-11-27,4295904371
8.18,USD,2012-11-28,4295904371
8.12,USD,2012-11-29,4295904371
8.08,USD,2012-11-30,4295904371
7.99,USD,2012-12-03,4295904371
7.9,USD,2012-12-04,4295904371
7.92,USD,2012-12-05,4295904371
7.93,USD,2012-12-06,4295904371
8.1,USD,2012-12-07,4295904371
8.15,USD,2012-12-10,4295904371
8.23,USD,2012-12-11,4295904371
8.2,USD,2012-12-12,4295904371
8.14,USD,2012-12-13,4295904371
8.14,USD,2012-12-14,4295904371
8.39,USD,2012-12-17,4295904371
8.53,USD,2012-12-18,4295904371
8.45,USD,2012-12-19,4295904371
8.56,USD,2012-12-20,4295904371
8.44,USD,2012-12-21,4295904371
8.44,USD,2012-12-24,4295904371
8.45,USD,2012-12-26,4295904371
8.42,USD,2012-12-27,4295904371
8.35,USD,2012-12-28,4295904371
8.42,USD,2012-12-31,4295904371
8.78,USD,2013-01-02,4295904371
8.83,USD,2013-01-03,4295904371
8.95,USD,2013-01-04,4295904371
8.97,USD,2013-01-07,4295904371
8.96,USD,2013-01-08,4295904371
8.9,USD,2013-01-09,4295904371
8.94,USD,2013-01-10,4295904371
8.84,USD,2013-01-11,4295904371
8.87,USD,2013-01-14,4295904371
8.97,USD,2013-01-15,4295904371
9.15,USD,2013-01-16,4295904371
9.34,USD,2013-01-17,4295904371
9.28,USD,2013-01-18,4295904371
9.36,USD,2013-01-22,4295904371
9.3,USD,2013-01-23,4295904371
9.24,USD,2013-01-24,4295904371
9.29,USD,2013-01-25,4295904371
9.2,USD,2013-01-28,4295904371
9.26,USD,2013-01-29,4295904371
9.38,USD,2013-01-30,4295904371
9.4,USD,2013-01-31,4295904371
9.47,USD,2013-02-01,4295904371
9.37,USD,2013-02-04,4295904371
9.49,USD,2013-02-05,4295904371
9.53,USD,2013-02-06,4295904371
9.5,USD,2013-02-07,4295904371
9.57,USD,2013-02-08,4295904371
9.48,USD,2013-02-11,4295904371
9.53,USD,2013-02-12,4295904371
9.45,USD,2013-02-13,4295904371
9.48,USD,2013-02-14,4295904371
9.48,USD,2013-02-15,4295904371
9.58,USD,2013-02-19,4295904371
9.35,USD,2013-02-20,4295904371
9.34,USD,2013-02-21,4295904371
9.51,USD,2013-02-22,4295904371
9.24,USD,2013-02-25,4295904371
9.24,USD,2013-02-26,4295904371
9.38,USD,2013-02-27,4295904371
9.39,USD,2013-02-28,4295904371
9.33,USD,2013-03-01,4295904371
9.49,USD,2013-03-04,4295904371
9.52,USD,2013-03-05,4295904371
9.66,USD,2013-03-06,4295904371
9.92,USD,2013-03-07,4295904371
9.86,USD,2013-03-08,4295904371
9.91,USD,2013-03-11,4295904371
9.86,USD,2013-03-12,4295904371
10.0,USD,2013-03-13,4295904371
10.0,USD,2013-03-14,4295904371
10.11,USD,2013-03-15,4295904371
10.11,USD,2013-03-18,4295904371
10.07,USD,2013-03-19,4295904371
10.15,USD,2013-03-20,4295904371
10.02,USD,2013-03-21,4295904371
10.05,USD,2013-03-22,4295904371
9.97,USD,2013-03-25,4295904371
10.09,USD,2013-03-26,4295904371
10.04,USD,2013-03-27,4295904371
9.96,USD,2013-03-28,4295904371
9.82,USD,2013-04-01,4295904371
9.75,USD,2013-04-02,4295904371
9.59,USD,2013-04-03,4295904371
9.71,USD,2013-04-04,4295904371
9.66,USD,2013-04-05,4295904371
9.81,USD,2013-04-08,4295904371
9.85,USD,2013-04-09,4295904371
10.03,USD,2013-04-10,4295904371
10.03,USD,2013-04-11,4295904371
9.84,USD,2013-04-12,4295904371
9.55,USD,2013-04-15,4295904371
9.65,USD,2013-04-16,4295904371
9.53,USD,2013-04-17,4295904371
9.33,USD,2013-04-18,4295904371
9.41,USD,2013-04-19,4295904371
9.44,USD,2013-04-22,4295904371
9.59,USD,2013-04-23,4295904371
9.73,USD,2013-04-24,4295904371
9.83,USD,2013-04-25,4295904371
9.8,USD,2013-04-26,4295904371
9.91,USD,2013-04-29,4295904371
9.97,USD,2013-04-30,4295904371
9.88,USD,2013-05-01,4295904371
9.92,USD,2013-05-02,4295904371
10.03,USD,2013-05-03,4295904371
10.14,USD,2013-05-06,4295904371
10.23,USD,2013-05-07,4295904371
10.35,USD,2013-05-08,4295904371
10.29,USD,2013-05-09,4295904371
10.3,USD,2013-05-10,4295904371
10.35,USD,2013-05-13,4295904371
10.55,USD,2013-05-14,4295904371
10.63,USD,2013-05-15,4295904371
10.57,USD,2013-05-16,4295904371
10.8,USD,2013-05-17,4295904371
10.85,USD,2013-05-20,4295904371
10.86,USD,2013-05-21,4295904371
10.69,USD,2013-05-22,4295904371
10.63,USD,2013-05-23,4295904371
10.66,USD,2013-05-24,4295904371
10.74,USD,2013-05-28,4295904371
10.72,USD,2013-05-29,4295904371
10.85,USD,2013-05-30,4295904371
10.78,USD,2013-05-31,4295904371
10.77,USD,2013-06-03,4295904371
10.67,USD,2013-06-04,4295904371
10.48,USD,2013-06-05,4295904371
10.59,USD,2013-06-06,4295904371
10.86,USD,2013-06-07,4295904371
10.99,USD,2013-06-10,4295904371
10.74,USD,2013-06-11,4295904371
10.48,USD,2013-06-12,4295904371
10.68,USD,2013-06-13,4295904371
10.41,USD,2013-06-14,4295904371
10.42,USD,2013-06-17,4295904371
10.5,USD,2013-06-18,4295904371
10.41,USD,2013-06-19,4295904371
10.37,USD,2013-06-20,4295904371
10.54,USD,2013-06-21,4295904371
10.44,USD,2013-06-24,4295904371
10.72,USD,2013-06-25,4295904371
10.88,USD,2013-06-26,4295904371
11.08,USD,2013-06-27,4295904371
11.04,USD,2013-06-28,4295904371
11.24,USD,2013-07-01,4295904371
11.4,USD,2013-07-02,4295904371
11.43,USD,2013-07-03,4295904371
12.0,USD,2013-07-05,4295904371
11.91,USD,2013-07-08,4295904371
11.88,USD,2013-07-09,4295904371
11.79,USD,2013-07-10,4295904371
11.57,USD,2013-07-11,4295904371
11.79,USD,2013-07-12,4295904371
11.76,USD,2013-07-15,4295904371
11.55,USD,2013-07-16,4295904371
11.66,USD,2013-07-17,4295904371
11.83,USD,2013-07-18,4295904371
12.04,USD,2013-07-19,4295904371
12.37,USD,2013-07-22,4295904371
12.29,USD,2013-07-23,4295904371
12.37,USD,2013-07-24,4295904371
12.36,USD,2013-07-25,4295904371
12.4,USD,2013-07-26,4295904371
12.17,USD,2013-07-29,4295904371
12.2,USD,2013-07-30,4295904371
12.29,USD,2013-07-31,4295904371
12.59,USD,2013-08-01,4295904371
12.55,USD,2013-08-02,4295904371
12.52,USD,2013-08-05,4295904371
12.38,USD,2013-08-06,4295904371
12.18,USD,2013-08-07,4295904371
12.29,USD,2013-08-08,4295904371
12.23,USD,2013-08-09,4295904371
12.18,USD,2013-08-12,4295904371
12.28,USD,2013-08-13,4295904371
12.29,USD,2013-08-14,4295904371
12.08,USD,2013-08-15,4295904371
12.16,USD,2013-08-16,4295904371
11.99,USD,2013-08-19,4295904371
12.16,USD,2013-08-20,4295904371
12.09,USD,2013-08-21,4295904371
12.35,USD,2013-08-22,4295904371
12.2,USD,2013-08-23,4295904371
12.11,USD,2013-08-26,4295904371
11.65,USD,2013-08-27,4295904371
11.69,USD,2013-08-28,4295904371
11.79,USD,2013-08-29,4295904371
11.67,USD,2013-08-30,4295904371
11.68,USD,2013-09-03,4295904371
11.68,USD,2013-09-04,4295904371
11.84,USD,2013-09-05,4295904371
11.9,USD,2013-09-06,4295904371
11.99,USD,2013-09-09,4295904371
12.14,USD,2013-09-10,4295904371
12.06,USD,2013-09-11,4295904371
11.97,USD,2013-09-12,4295904371
11.97,USD,2013-09-13,4295904371
12.05,USD,2013-09-16,4295904371
12.12,USD,2013-09-17,4295904371
12.07,USD,2013-09-18,4295904371
11.6,USD,2013-09-19,4295904371
11.57,USD,2013-09-20,4295904371
11.37,USD,2013-09-23,4295904371
11.42,USD,2013-09-24,4295904371
11.45,USD,2013-09-25,4295904371
11.34,USD,2013-09-26,4295904371
11.36,USD,2013-09-27,4295904371
11.4,USD,2013-09-30,4295904371
11.53,USD,2013-10-01,4295904371
11.42,USD,2013-10-02,4295904371
11.45,USD,2013-10-03,4295904371
11.64,USD,2013-10-04,4295904371
11.45,USD,2013-10-07,4295904371
11.3,USD,2013-10-08,4295904371
11.36,USD,2013-10-09,4295904371
11.75,USD,2013-10-10,4295904371
11.88,USD,2013-10-11,4295904371
11.93,USD,2013-10-14,4295904371
11.86,USD,2013-10-15,4295904371
12.14,USD,2013-10-16,4295904371
12.55,USD,2013-10-17,4295904371
12.6,USD,2013-10-18,4295904371
12.56,USD,2013-10-21,4295904371
12.64,USD,2013-10-22,4295904371
12.62,USD,2013-10-23,4295904371
12.63,USD,2013-10-24,4295904371
12.69,USD,2013-10-25,4295904371
12.74,USD,2013-10-28,4295904371
12.66,USD,2013-10-29,4295904371
12.53,USD,2013-10-30,4295904371
12.53,USD,2013-10-31,4295904371
12.54,USD,2013-11-01,4295904371
12.5,USD,2013-11-04,4295904371
12.56,USD,2013-11-05,4295904371
12.66,USD,2013-11-06,4295904371
12.46,USD,2013-11-07,4295904371
13.02,USD,2013-11-08,4295904371
12.96,USD,2013-11-11,4295904371
12.84,USD,2013-11-12,4295904371
13.0,USD,2013-11-13,4295904371
12.95,USD,2013-11-14,4295904371
12.85,USD,2013-11-15,4295904371
12.82,USD,2013-11-18,4295904371
12.78,USD,2013-11-19,4295904371
12.73,USD,2013-11-20,4295904371
12.94,USD,2013-11-21,4295904371
12.98,USD,2013-11-22,4295904371
