Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Net Interest Margin,Efficiency Ratio,ROAA,ROAE,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Liquidity Coverage Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes
2010-12-31,12.5,13.3,,,,,-0.12713515992204516,0.5550755939524838,0.006328764094627459,0.09638047138047139,1.3525892080069626,0.08964316797214969,0.2718883104590629,0.26348662392217553,0.7393227700474544,,-6.390080428954423,0.17518792836612868,0.06566438204731373,0.5281986531986532,0.5281986531986532,14.09231,25091186464.184177,6374037861.452049,870258650.5790168,6611192011.649678,1647597254.0045767,158796199.98613134
2011-12-31,10.6,10.6,,,,,-0.17179723502304148,0.6245572609208973,0.005254068254238525,0.09366869037294015,0.9098137535816619,,0.35974745522484214,0.2825034662255844,1.0991260530666878,,4.072230014025245,0.1785653474739121,0.05609204349200944,7.037727666955767,7.037727666955767,8.89901,31758207802.240246,10784086519.89185,12536886828.891464,8971803785.245268,1781382773.2715335,166859791.42526072
2012-12-31,,,,,,,0.14952165967967324,0.8703143893591294,0.006329680161037799,0.1020923520923521,0.8330222195459746,,0.39598931756402306,0.3233952135987475,1.2004481711724737,,9.238977635782748,0.12408857078953255,0.06199955267278014,5.4271284271284275,5.4271284271284275,12.19302,33886615128.088528,12586781870.54722,11402152493.557678,10958769137.486736,2100954979.5361528,214491435.50098532
2013-12-31,12.7,12.7,,,,,,0.5263157894736842,0.00946969696969697,0.1361995405316705,0.9691423991450708,,0.3671677661426785,0.2725675428988682,1.0318401102687802,,-3.4070165430690245,0.17282767433369842,0.0695281124497992,5.605841811617985,5.605841811617985,177.92208,31883594034.194252,10892688250.272825,12427064387.049835,8690432884.685339,2216806111.313205,301927973.8086577
2014-12-31,13.4,,,,,,0.09386662339769593,0.8231481481481482,0.008697710194663038,0.13299155609167673,0.929868728645927,,0.3520585814674911,0.2767291876220342,1.0754206149680914,,8.586903304773562,0.15999053310455003,0.06540046940023272,5.6305790108564535,5.6305790108564535,22.34868,41913697610.97793,13791022567.57874,15434405224.43581,11598743490.121517,2741175498.0573697,364553195.00702655
2015-12-31,,,,,,,0.06351988395986946,0.8028338860416039,0.00856454785971101,0.1388888888888889,0.7550311978205466,0.5471482555584849,0.4113288027761712,0.3077640594260905,1.3244485829017052,,4.035356904603069,0.24696424937249847,0.061664744589919274,5.833883388338834,5.833883388338834,28.56319,54294659300.18416,20955801104.972374,19532228360.95764,16709944751.381214,3348066298.342541,465009208.1031307
2016-12-31,15.5,20.9,0.01288074750567492,0.9877049180327869,0.12448665297741274,,0.0440499671268902,0.8194861528194861,0.006383586877123893,0.10318275154004107,0.7054696341003395,0.6018483591097699,0.44872879921459763,0.298440626290215,1.4174954550315475,,22.643373493975904,0.2542795439387684,0.06186680217232508,5.497433264887063,5.497433264887063,27.55525,59901074859.697525,25216398744.411682,20372871682.67859,17876914296.585182,3705887948.2545424,382383715.399981
2019-12-31,15.2,18.4,,,,,-0.0052715111665344065,,0.00481729016578422,0.07744186046511628,0.7727405389629342,,0.475688766852806,0.3043717269912913,1.2940954299383105,,678.7096774193549,0.2484448687903249,0.06220524838700344,5.627906976744186,5.627906976744186,48.16446,61664585191.793045,27508474576.271187,21587867975.0223,18768956289.027653,3835860838.5370207,297056199.82158786
2020-12-31,,,,,,,-0.004924266035030854,0.8120178643930166,0.002280444561390319,0.04527363184079602,0.5400852266454704,,0.5975933182915727,0.413637559673721,1.851559625526348,,3.8448637316561847,0.1983986768409578,0.050370258993346614,6.029850746268656,6.029850746268656,25.24272,65347580447.0646,37084254482.928024,19847703267.010563,27030213706.705967,3291574551.707197,149021534.43052486
2021-12-31,15.4,20.9,,,,,-0.0018706422538404851,0.555379746835443,0.0022674541236026155,0.050046554934823094,0.42997853057344676,,0.6740422429410985,0.487323349504324,2.325697514865071,,4.117626091605774,0.18322083948534065,0.04530689727905505,5.731843575418995,5.731843575418995,25.0291,83409570724.84166,53674349049.96481,21660802251.935257,40647431386.34764,3779028852.9204783,189127375.0879662
,,,,,,,,0.5548302872062664,,,,,,,,,,,,,,,,,,,,
