Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Net Interest Margin,Efficiency Ratio,ROAA,ROAE,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Liquidity Coverage Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes
2010-12-31,15.7,,,,,,,,0.0,0.0,,,0.1016632120633443,0.5754684802290816,,,-11.1683965348153,,0.03193456015496694,0.7838728819146832,0.7838728819146832,,329339158172.1101,32412454060.051315,8244227168.712295,189524304833.22934,10517301158.033424,0.0
2013-12-31,16.6,19.8,,,,,-0.015552912710943428,0.7675139960659706,0.0005111381791823283,0.008979206049149339,1.3371059369381788,,0.5403537520185988,0.12528265791853174,0.7478838978831301,,-32.32780563054377,0.06957457461197587,0.05692465195525299,5.334383532871246,5.334383532871246,1.49693,486791560567.47906,248066205893.052,147818115678.42853,60986540560.203705,27710440160.0582,248817751.90978536
2014-12-31,16.0,21.3,,,,,-0.0038171200683663298,0.6703095147115017,0.0027045042769929203,0.047971248502526175,1.3410240624473653,,0.5358027534355706,0.13121837770854194,0.7456987745432418,,4.5835983177761825,0.05839203859718156,0.05637760870139748,5.2343351216209175,5.2343351216209175,9.57184,563020583615.7725,284660659667.6862,166146978589.733,73878647598.57816,31741754153.92246,1522691576.4239068
2015-12-31,,,,,,,0.007450916408331973,0.7043715432987347,0.0032615084550260964,0.05439135241370839,1.2786759742504816,0.3143202884472909,0.5711039581772764,0.1434489199751925,0.7820589579671797,1.8221403042607736,4.80470715942172,0.05564451620221352,0.05996373155457871,4.69185603734185,3.37897064242722,12.15824,625070902394.1068,335574585635.3591,175858195211.78635,89665745856.35359,37481583793.73849,2038674033.149171
2016-12-31,17.6,25.0,0.055620972682676725,0.2924380907741583,0.8272456811420286,,0.014047886039605181,0.8028260728006772,0.0030546655337439425,0.05060126503162579,1.2254388291394456,0.2826286988573934,0.5934943157177872,0.16578653864438653,0.816034204418218,2.3876065032168317,-6.7762013447659,0.05218890027513119,0.06036737484398417,4.410485262131553,3.2602565064126603,11.85723,630260629696.5662,351475316275.088,167806525254.4469,104488728241.22516,38047179682.29811,1925235422.8098547
2017-12-31,18.8,26.2,,,,,0.030170384192811428,0.7553312482229173,0.004434560383156631,0.0683275840040884,1.202889845496713,,0.6377585766578701,0.15608027317157305,0.8313313174466669,,14.903404592240697,0.047577824544644945,0.06490146619103768,3.848038839913121,3.848038839913121,16.39509,502660053351.11707,299769923307.7692,125536012004.00133,78455318439.47983,32623374458.152718,2229076358.786262
2018-12-31,19.5,26.6,0.04178722128604716,0.20298913043478262,0.5301161537540414,,0.017903743315508022,0.7110813289130281,0.005087757034196705,0.07194347982277571,1.207042794779142,0.25011957324102924,0.6592215527391093,0.15445170272188227,0.8284710404016574,3.056816277276841,-8.716688969604283,0.031722266727864275,0.070718806578856,3.5303077475751405,2.815830439468327,18.08243,514811230272.90955,315374487749.5858,128527334554.01517,79513471095.99791,36406835818.292786,2619234458.1044555
2019-12-31,18.8,25.2,0.03532479688241793,0.25095541401273885,0.4805480792757524,,0.018893942326301528,0.7082879349168301,0.0037301176096092435,0.05390261805725471,1.216110936266309,0.2299282768216528,0.6589185924675476,0.15642281213278744,0.822293402829013,59.44851994851995,1.9864321499989248,0.022866653798353533,0.06920104707432129,3.6150477122583804,3.5770247125030585,13.37343,526849241748.4389,323127564674.3979,131799286351.4719,82411239964.31758,36458519179.30419,1965209634.2551293
2020-12-31,19.0,24.2,0.031527710362409894,0.3381294964028777,0.4631935451738221,,0.04418766809443172,0.7370815980256055,0.0017334695646397515,0.027293555134973602,1.0355673419578777,0.18174695691605672,0.7113656093038024,0.20537343932382035,0.9656542452462504,131.29322548028313,11.664480776140856,0.024507400459938822,0.06351204729714768,3.187468871401534,3.1628399242952487,7.65825,517692622615.24603,344879227053.1401,104803078686.64537,106320314419.06165,32879718332.92393,897404405.1420617
2021-12-31,,,,,,,0.08193948058136764,0.6983420115100027,0.0057756898523382005,0.08606060606060606,0.98345902225943,0.1767364088299565,0.7451415405202815,0.22308210959731303,1.0168191834801292,201.4138418079096,,0.021220810630272938,0.0671118891292819,2.797342657342657,2.780839160839161,27.11302,562307353976.0731,390878782547.5018,105564743138.63477,125440710767.06544,37737508796.62209,3247712878.2547503
