Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Net Interest Margin,Efficiency Ratio,ROAA,ROAE,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Liquidity Coverage Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes
2010-12-31,11.4,16.1,,,,,0.014064179737455494,0.6922044398554466,0.0037758580527843667,0.09473684210526316,0.7268367268927907,,0.5118375726682571,0.10209469326006207,1.3758248076909592,,3.2903616402970615,0.019370214428661957,0.0398562794460572,0.23274155538098978,0.23274155538098978,26.63366,489513241785.18884,240565228052.96713,4540828837.665523,49976704266.79745,19510176557.135853,1848332515.9391859
2011-12-31,10.0,14.4,,,,,0.02180652434298598,0.7294547948336952,0.0028708769641412127,0.07645545191379866,0.7417019687624737,0.0029718141199799133,0.487294197369742,0.12206118579175573,1.3482504322706534,,4.12704181639987,0.0185175791393408,0.037549669674022006,1.6946284979092956,1.6946284979092956,20.51802,532970711297.0711,249961377534.59927,33914386868.361763,65055037013.19601,20012874155.133568,1530093337.6247182
2012-12-31,12.4,17.3,,,,,0.017715923415657166,0.8651759486841316,0.0014224733623468848,0.03662194159431729,0.6228174345257897,0.012260923017266641,0.5790731379958817,0.10288283847201836,1.6056069476625927,,-11.06993006993007,0.018868618643475447,0.03884210668304964,2.782509865824783,2.782509865824783,10.48342,501803581318.07275,279294197280.16736,54234200972.24786,51626976801.427605,19491108239.492954,713802227.5552274
2013-12-31,13.0,18.0,,,,,0.02596213799599358,0.7528252680382498,0.0031292542149452688,0.07846771702193389,0.6197670732995781,0.010372390140032347,0.6315362653578417,0.14883915756534166,1.6135094022922185,,11.31728337236534,0.020526182864253197,0.039879511392826125,2.5273710225517454,2.5273710225517454,24.93006,490272408794.3948,297277120077.31335,49414713698.961105,72971732302.48853,19551824112.104374,1534187001.6912298
2014-12-31,10.3,13.8,,,,,0.02787792097850043,0.8451022119043012,0.0017421537234302744,0.038499916846831864,0.6148161779642991,0.0017996228678770904,0.5496780787455777,0.08543326196648894,1.6265024178626406,2.9167558771892264,-1.9158720783056282,0.008653073101472616,0.0452508437969168,2.660097566383946,2.0128055878928985,14.34626,511968792140.24274,268683619084.31262,61626533102.16401,43739163937.58428,23167019842.03429,891928337.5072241
2015-12-31,11.8,15.5,,,,,0.037627540157051116,0.7873336619024149,0.002711758233153511,0.052644211536922954,0.6492955871530368,0.0017933705570751482,0.57663329683508,0.08650563713267971,1.5401305965818974,3.7041764705882354,-8.044328053142564,0.009381254799496114,0.05151104279055583,2.2020694988932448,1.7486998959916793,21.06748,493921156194.8704,270140453250.10178,56025919392.04777,42726964309.947075,25442393811.91478,1339394761.840141
2016-12-31,12.3,15.7,,,,,0.03160088146671264,0.9262351326623971,-0.00021914011378146466,-0.004482844978712748,0.6031310808420308,0.0016960021227666725,0.5821091287284448,0.09260322539968587,1.6580143716087403,3.837891318686894,5.501563750090916,0.010216336589420796,0.048884160577060805,1.9386676684197346,1.4450788880540946,-2.27419,662150616083.009,366601815823.6057,62752107652.39948,61317282749.67574,32368677042.801556,-145103761.34889755
2017-12-31,13.8,16.9,,,,,0.021414146627868714,0.8306637508126958,0.0022494467972860093,0.04238185081220376,0.6020078234695498,0.002569893812073563,0.6006891873418571,0.1364688814314395,1.6611079806848739,2.958305757776307,2.387463413591984,0.011315621076901284,0.053075709393943835,2.404928443237771,1.535778381114537,20.00442,606030195381.8828,344714328004.7365,77355683836.5897,82704262877.44228,32165482534.043816,1363232682.0603907
2018-12-31,16.0,26.2,0.02245247383192417,0.5275157232704403,0.14457920976263114,,-0.0002504714757190005,0.834958217270195,0.0025324072084343045,0.056998288563137135,0.5172574691509169,0.002402324711143553,0.37444125380570165,0.10989192638166617,1.9332731949555215,0.8709550635398926,-2.248072501014473,0.07814096185189716,0.04442953064510263,5.582930277550413,2.0156261626609124,20.29103,474216508583.52277,169677040056.4396,117627968958.21901,52112565650.23125,21069216900.5252,1200909304.6954613
2019-12-31,17.6,27.9,0.02025075848960047,0.46796028880866425,0.13840786282602222,,-0.0056917698085026695,1.0701425356339085,-0.001556974097041435,-0.04216483002169936,0.5160738942055897,0.002632957196590963,0.34263313474325763,0.10053559280492576,1.9377070051941583,0.7300960682746503,-51.52173913043478,0.07300024666491749,0.0369258952601058,7.161724035229545,2.427349700038293,-18.4048,480044498076.778,158405611282.90216,126949242024.28539,48261558186.89192,17726072856.173164,-747416848.9328003
