Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Net Interest Margin,Efficiency Ratio,ROAA,ROAE,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Liquidity Coverage Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes
2010-12-31,,19.24,,,,,-0.019490854701581007,0.40084904003446437,0.024724283063946795,0.27848949730538064,0.44575978406079797,0.006704785535634388,0.9458173597304597,0.06783093713964804,2.2433607421696173,2.7990907944634182,137.978493042653,0.2621351093614294,0.08877994790889769,0.272958074191666,,30.07553,91394556483.0941,78768192300.76271,2214782895.922167,6199378415.710768,8114003963.725903,2259664884.9918923
2011-12-31,,15.72,,,,,-0.04196642694126212,0.537888672344393,0.013715277071061138,0.16608962142382142,0.5238563860545679,0.004253607770892235,0.9343243240620528,0.08805593446823742,1.9089201289145579,3.1504716979059713,-2.648815904468579,0.23574109116304198,0.08257756838437844,0.3384706048201457,,16.05764,86449966560.50955,74102325902.33546,2416283439.490446,7612432590.233546,7138828025.477708,1185685244.1613588
2012-12-31,,18.69,,,,,-0.011828102250485724,0.3840246728935667,0.018942483624937344,0.1799067372129818,0.5582612222914084,0.004261912529923175,0.8857574846314407,0.1289013484754277,1.7912761267842583,2.7373733151182447,-18.641365053782277,0.23255888467473176,0.10529057398507743,0.4472330996720581,,20.81355,92664811696.69417,73436452825.95274,4363533142.50435,11944619183.925465,9756731211.764046,1755301678.1725318
2013-12-31,,12.88,,,,,0.01954642616187978,0.46343742360945167,0.015426646175321154,0.17488207375329906,0.683274422444192,0.0009998030010474881,0.8711735492684616,0.12711525881859437,1.4635408075467324,,36.709134556332856,0.22213306804847002,0.08821170657595852,0.7124622520291544,0.7124622520291544,22.29476,98649640559.44055,78359958974.35898,6199884382.284382,12539874592.074593,8702053146.853148,1521833100.2331002
2014-12-31,16.49,,,,,,-0.009716252484477786,0.4958421021980994,0.016246101510201658,0.1436421379085269,0.7841555375803075,0.00139319375777471,0.8375405162061215,0.11969820495572432,1.2752572060968035,,-16.21529010005001,0.21528941610662675,0.11310122326741877,0.7352201237861143,0.7352201237861143,22.10139,108424765802.44269,80539397043.06836,9015985001.071352,12978249839.297194,12262973644.739662,1761479751.4463253
2015-12-31,13.48,,,,,,-0.00867450781550588,0.4784607047276871,0.017333328460124087,0.16937542149189225,0.8325918696964175,0.000164000328658624,0.8403624615906745,0.11904127614034402,1.2010686584828452,,17.731481997119538,0.1744099157586495,0.10233673993220915,0.8414809404330722,0.8414809404330722,23.74079,106376321870.6072,80246308842.18466,9160534851.030273,12663173106.593067,10886205986.2173,1843855727.3631158
2016-12-31,12.82,,,,,,0.015075993040417707,0.4126463778956371,0.01851430396892777,0.17694869636985494,0.879754884953673,0.0001873990067610008,0.8416863170174653,0.10929680166628157,1.1366802470811617,,7.260383094101219,0.15939262979775098,0.10463091477220894,0.7825005719558494,0.7825005719558494,24.37498,105447564295.2335,79467383673.12218,8633387586.128675,11525081520.96861,11033075112.7116,1952288258.145008
2017-12-31,13.53,,,,,,-0.01136123701785022,0.3831250350118484,0.019443694365747246,0.1832520373599896,0.944000302810026,0.00013015259812277141,0.8296819310919684,0.10115494401940844,1.059321694096155,,-13.339660727164944,0.13950934287673447,0.10610356449981,0.7662476387122665,0.7662476387122665,23.94343,120592802586.43442,89437618368.96278,9804388493.00607,12198558194.774345,12795326207.442596,2344769596.199525
2018-12-31,13.22,,,,,,-0.07909782446755408,0.4570417427776671,0.016439714605997073,0.1554076381973032,0.9434031702471314,0.5730827779427269,0.8322088839805308,0.07544594317214112,1.0599921979677496,6.187763312765892,4.54234729946247,0.1408039637838583,0.10578446977699679,0.9084726128406873,0.7932121695989808,16.64503,107492292679.23672,79992981069.27397,10330255876.846266,8109857404.920854,11371015186.186811,1767142613.9909601
2019-12-31,15.4,,,,,,-0.09948903951218116,0.5903795235738506,0.008492884155303162,0.07937666519289471,0.8889556385193947,0.6074290192840063,0.8542790580345869,0.08045345015932012,1.1249155263422996,19.31058575717881,32.23370072446358,0.1635454111988573,0.10699472111437848,0.8321210316123479,0.782771873910274,8.44972,116632967097.6311,88976457405.13458,10384131374.098421,9383524605.322887,12479111787.35352,990550278.2494663
2020-12-31,16.16,,,,,,0.002074688907341163,0.5601659409323234,0.007654644085873391,0.08200891482859327,0.7888636168252534,,0.8807499452417688,0.09321861183120266,1.2676462428631905,,8.317540037253899,0.1839764627499949,0.09333917052642818,0.761505425458376,0.7509724145883152,10.46985,137046948466.09256,109437672497.30893,9741062029.063509,12775326291.711517,12791848493.00323,1049045613.5629709
2021-12-31,14.55,,,,,,-0.06506641681751846,0.5303897638312133,0.005348731693987418,0.08024383884743,0.682814232224208,,0.8840468530488835,0.15235634226121472,1.4645271770955726,,3.464536467847085,0.1875545012745208,0.06665597970901069,1.1132967773817362,1.1026237953096003,7.23503,112160007810.09454,92545448141.72318,8323157230.720706,17088288537.93528,7476135204.752142,599913788.571729
