Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,-950000000,-6024000000,5230000000,-558000000,-1052000000,147000000,,625000000,-5846000000,-91000000,,901000000,901000000,,-750000000,-750000000,,147000000,,788000000,-49000000,-114000000,,,-2000000,,9850000000,2284000000,,,-372000000,,,2712000000,-15696000000,-804000000,6030000000,-41000000,-50000000,,,8000000,13375000000,7000000,-8106000000,37000000,5321000000,-709000000,-709000000,,908000000,-7000000,,,-750000000,,300000000,9187000000,8135000000,5056415510
2011-12-31,-207000000,-6512000000,12747000000,1334000000,7643000000,2096000000,,-1040000000,-7361000000,-103000000,-222000000,1794000000,1794000000,,985000000,985000000,,2096000000,,-52000000,-35000000,-953000000,,,-22000000,240000000,1095000000,44000000,,,284000000,,,-6609000000,-8456000000,2290000000,5086000000,-31000000,-72000000,,,5000000,27308000000,7026000000,-21532000000,43000000,12850000000,-1223000000,-1223000000,,1794000000,0,,985000000,,,74000000,8121000000,15764000000,5056415510
2012-12-31,-2178000000,-4087000000,3150000000,-751000000,-1436000000,142000000,,902000000,-2953000000,-120000000,-196000000,-3000000,-3000000,,250000000,250000000,,142000000,,81000000,-46000000,867000000,,,36000000,136000000,-2408000000,1769000000,,,410000000,,,-6154000000,-545000000,-793000000,2360000000,-42000000,-78000000,,,6000000,6668000000,2108000000,-5570000000,58000000,3270000000,-802000000,-802000000,,0,-3000000,,250000000,,,252000000,15764000000,14328000000,5056415510
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056415510
2013-12-31,-520000000,-2348000000,-766000000,-694000000,-3574000000,118000000,,-189000000,-1757000000,-117000000,-240000000,568000000,31000000,,,,,118000000,,11000000,-31000000,-169000000,,,50000000,159000000,770000000,1665000000,,,341000000,,,-9250000000,-2527000000,-476000000,8490000000,-33000000,-84000000,,,2000000,2549000000,98000000,-3346000000,48000000,-649000000,-485000000,-485000000,,568000000,,,,,,234000000,14328000000,10754000000,5056415510
2014-12-31,920000000,-391000000,-345000000,-253000000,-1297000000,118000000,,-304000000,-1125000000,-137000000,-141000000,0,0,,750000000,750000000,,118000000,,-5000000,-92000000,-207000000,,,25000000,159000000,-2408000000,472000000,,,1508000000,,,-8098000000,1283000000,-470000000,4180000000,-25000000,-112000000,,,2000000,3443000000,83000000,-3844000000,108000000,-208000000,-862000000,-862000000,,0,,,750000000,,,-308000000,10754000000,9457000000,5056415510
2015-12-31,1232000000,-214000000,1772000000,361000000,1518000000,130000000,,43000000,-1619000000,-225000000,-141000000,,,,0,0,,130000000,,-57000000,-46000000,146000000,,,67000000,192000000,1329000000,296000000,,,138000000,,,947000000,-2948000000,422000000,-474000000,-23000000,-202000000,,,2000000,4366000000,-46000000,-2648000000,165000000,1997000000,502000000,502000000,,,,,0,,,-401000000,9457000000,10975000000,5056415510
2016-12-31,1035000000,1316000000,-1167000000,-3329000000,-2676000000,132000000,,143000000,6000000,-280000000,-207000000,,-1300000000,,-1000000000,-1000000000,,132000000,,2000000,-41000000,182000000,,,98000000,190000000,1886000000,178000000,,,65000000,,,2419000000,-1880000000,-1363000000,587000000,-61000000,-219000000,-3000000,,1000000,3194000000,-52000000,-4082000000,38000000,-887000000,-822000000,-822000000,-83000000,,,,0,-1000000000,,504000000,10975000000,8299000000,5056415510
2017-12-31,852000000,2259000000,-1054000000,568000000,1902000000,165000000,,371000000,871000000,-279000000,-31000000,,0,,718000000,718000000,,165000000,,5000000,-43000000,409000000,,,105000000,88000000,3268000000,15000000,,,0,,,2509000000,-2397000000,-296000000,1040000000,-44000000,-235000000,-48000000,6000000,4000000,4001000000,-17000000,-4763000000,39000000,-775000000,-119000000,-119000000,-27000000,,,,750000000,-32000000,,129000000,8299000000,10201000000,5056415510
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056415510
