Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,1323343000,-8265725000,-441896000,3038960000,-5572700000,1671514000,,1468286000,-12728868000,-1887389000,-875959000,3914919000,3914919000,,,,,1671514000,,-52139000,,1520425000,,,,,20946816000,5636506000,,,-3052932000,,,25754578000,-33675684000,-21482188000,14090852000,-1401103000,-486286000,0,127097000,288211000,81464000,7760890000,-6943609000,118640000,1445493000,,,-875959000,,,,,,,95961000,11986797000,6414097000,4295875726
2011-12-31,-9206448000,4742044000,-462274000,-987119000,3132463000,2439531000,,3645253000,7863708000,-1588727000,-983413000,-3706000,-3706000,,,,,2439531000,,-105797000,,2958731000,,,,,24865667000,16497510000,,,3017634000,,,27172552000,-17001959000,-16782370000,-5039659000,-971176000,-617551000,-30000000,320875000,593160000,60332000,9918625000,-9823502000,73227000,1126453000,,,-983413000,,,,,,,-160188000,6414097000,9546560000,4295875726
2012-12-31,864891000,-10447495000,915580000,7105740000,-2358386000,1389096000,,-574497000,-12126985000,-1484471000,-253839000,7359579000,7359579000,,,,,1389096000,,133700000,,-1311136000,,,,,-20905375000,11251469000,,,-6137814000,,,-13995739000,8778390000,4319286000,-16342577000,-886483000,-597988000,-1919000,27807000,265841000,51568000,10559943000,-8577567000,70692000,2400051000,0,0,-253839000,,,,,,,67789000,9728137000,7369751000,4295875726
2013-12-31,-13964832000,4134427000,150550000,-934010000,3245743000,3538655000,,-1135876000,15696480000,-1569713000,-934010000,0,0,,,,,3538655000,,17127000,,-2093249000,,,,,26641900000,23438018000,,,3225268000,,,-39503320000,-10945420000,6972452000,32509482000,-929234000,-640479000,0,569972000,238726000,261009000,11898909000,-11490833000,240066000,1720263000,0,0,-934010000,,,,,,,-105224000,7274429000,10520172000,4295875726
2014-12-31,2007828000,-5274566000,1917549000,1276840000,-2469050000,1189999000,,1350845000,-9823238000,-1549323000,-611623000,0,0,,,,,1189999000,,9046000,,1063305000,,,,,1059419000,6767084000,,,7066535000,,,36814961000,-10882657000,-38838325000,-10750836000,-867234000,-682089000,-69000000,602154000,380850000,833054000,13043371000,-11518122000,193310000,3466872000,1888463000,1888463000,-611623000,,,,,,,-388873000,10520172000,8051122000,4295875726
2015-12-31,1694240000,2122399000,306414000,-841871000,1559997000,1046395000,,930983000,-1549219000,-1494234000,-841871000,,,,,,,1046395000,,15472000,,45495000,,,,,18703396000,6310574000,,,-2901406000,,,39804605000,-20252615000,-5595592000,-18914785000,-885289000,-608945000,,501368000,295592000,32522000,1120553000,-328354000,172553000,1800648000,0,0,-841871000,,,,,,,-26945000,8051122000,9611119000,4295875726
2016-12-31,-11790094000,4980041000,-1335948000,-285410000,3554497000,1542026000,,3223841000,12004268000,-1827493000,-780410000,,,,,,,1542026000,,7786000,,1800690000,,,,,27902459000,15214317000,,,-4905950000,,,23604653000,-15898191000,2317002000,-8327563000,-1277902000,-549591000,,416948000,342540000,51893000,61723000,-549521000,131022000,491545000,495000000,495000000,-780410000,,,,,,,195814000,10303334000,13857831000,4295875726
2017-12-31,5473075000,32499408000,3796203000,14339361000,50635580000,1167676000,,-827950000,26686607000,-1408881000,-477993000,12590744000,12590744000,,,,,1167676000,,-57344000,,968995000,,,,,42336617000,4345256000,,,-1717555000,,,18143232000,-15650010000,24955296000,-3389612000,-781419000,-627462000,,7176545000,291830000,44937000,36700000,-2489127000,131409000,5205084000,2226610000,2226610000,-477993000,,,,,,,608000,13857831000,64493411000,4295875726
2018-12-31,4340000000,-30960000000,-1220000000,-1301000000,-33502000000,635000000,,1319000000,-37254000000,-1577000000,-1301000000,0,0,,,,,635000000,,-17000000,,1201000000,,,,,-45276000000,4478000000,,,2419000000,,,-8514000000,8022000000,-43659000000,,-1008000000,-569000000,,262000000,377000000,14000000,,-485000000,183000000,357000000,0,0,-1301000000,,,,,,,-21000000,64493000000,30991000000,4295875726
2019-12-31,3491000000,-16207000000,2815000000,-315000000,-13686000000,2167000000,,-377000000,-21488000000,-2185000000,-1307000000,0,0,,,,,2167000000,,-42000000,,900000000,,,,,-59682000000,5288000000,,,2027000000,,,-6559000000,38194000000,-60438000000,,-1543000000,-642000000,,1123000000,2978000000,844000000,,-20000000,64000000,5000000000,992000000,992000000,-1307000000,,,,,,,21000000,30991000000,17305000000,4295875726
2020-12-31,-2778000000,83323000000,569000000,660000000,84402000000,1420000000,,3287000000,81394000000,-1430000000,-579000000,0,0,,,,,1420000000,,54000000,,3214000000,,,,,4430000000,7010000000,,,1507000000,,,-4126000000,76964000000,39000000,,-730000000,-700000000,-16000000,39000000,1417000000,508000000,,-10000000,61000000,1999000000,1239000000,1239000000,-579000000,,,,,,,-150000000,17305000000,101707000000,4295875726
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295875726
2021-12-31,1570000000,-7521000000,-699000000,-1408000000,-9596000000,1497000000,,2920000000,-13508000000,-1237000000,-774000000,-378000000,-378000000,,,,,1497000000,,-49000000,,2969000000,,,,,2942000000,4252000000,,,-5744000000,,,2672000000,-16450000000,1762000000,,-522000000,-715000000,,29000000,392000000,67000000,,-1000000,51000000,538000000,-256000000,-256000000,-774000000,,,,,,,32000000,117003000000,107407000000,4295875726
