Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,14979000000,26030000000,-249000000,-15851000000,6755000000,452000000,,1095000000,9504000000,-299000000,-4988000000,,,,-10863000000,-10863000000,,452000000,,1095000000,,,,,3268000000,,32463000000,1771000000,,,,,,31825000000,-22959000000,45139000000,-46272000000,-299000000,,-8000000,,,,157000000,,,50000000,,,-4988000000,,,,,-10863000000,,-3175000000,49882000000,56637000000,8589934190
2011-12-31,16735000000,200097000000,-3659000000,-13934000000,195220000000,462000000,,-3323000000,186223000000,-358000000,-5611000000,,,,-8323000000,-8323000000,,462000000,,-3323000000,,,,,3994000000,,22523000000,1272000000,,,,,,125587000000,163700000000,31127000000,-135463000000,-358000000,,0,,,,-3000000000,,,-3301000000,,,-5611000000,,,,,-10835000000,,12716000000,56637000000,251857000000,8589934190
2012-12-31,-10481000000,10324000000,3912000000,-18010000000,-15312000000,464000000,,-33000000,20374000000,-297000000,-6110000000,,,,-11900000000,-11900000000,,464000000,,-33000000,,,,,,,-35441000000,1438000000,,,,,,-54631000000,55815000000,-20099000000,37851000000,-297000000,,0,,,,4550000000,,,4209000000,,,-6110000000,,,,,-14890000000,,-11538000000,251857000000,236545000000,8589934190
2013-12-31,-9918000000,107784000000,-592000000,-10870000000,98249000000,476000000,,-250000000,117476000000,-320000000,-6822000000,,,,-4048000000,-4048000000,,476000000,,-250000000,,,,,,,102690000000,1392000000,,,,,,133028000000,14786000000,-23393000000,-8337000000,-320000000,,-446000000,,,,509000000,,,-272000000,,,-6822000000,,,,,-4048000000,,1927000000,236545000000,334794000000,8589934190
2014-12-31,19304000000,52798000000,787000000,3219000000,119738000000,462000000,,1158000000,31874000000,-391000000,-10488000000,,,,13707000000,13707000000,,462000000,,1158000000,,,,,4011000000,,22589000000,2066000000,,,,,,178286000000,9285000000,-20983000000,-136780000000,-391000000,,0,,,,1436000000,,,1178000000,,,-10488000000,,,,,-2905000000,,62934000000,334794000000,454532000000,8589934190
2015-12-31,20656000000,-272295000000,2720000000,-6732000000,-251902000000,487000000,,1956000000,-295394000000,-510000000,-11124000000,,,,4392000000,4392000000,,487000000,,1956000000,,,,,4878000000,,-297124000000,1758000000,,,,,,-311139000000,1730000000,35113000000,-22856000000,-510000000,,,,,,3686000000,,,3230000000,,,-11124000000,,,,,-5690000000,,24405000000,454532000000,202630000000,8589934190
2016-12-31,20674000000,4052000000,5896000000,-13954000000,-3268000000,495000000,,-2317000000,-14800000000,-443000000,-11442000000,,,,-2512000000,-2512000000,,495000000,,-2317000000,,,,,5544000000,,-23711000000,1910000000,,,,,,82162000000,8911000000,-35764000000,-72019000000,-443000000,,-408000000,,828000000,,6484000000,-19000000,,6339000000,,,-11442000000,,,,,-2512000000,,738000000,202630000000,199362000000,8589934190
2017-12-31,21025000000,39891000000,-1214000000,-9721000000,26952000000,619000000,,907000000,17340000000,-724000000,-9721000000,,,,0,0,,619000000,,907000000,,,,,5723000000,,11910000000,1872000000,,,,,,129004000000,5430000000,-12883000000,-106083000000,-724000000,,0,,273000000,,14000000,-76000000,,-490000000,,,-9721000000,,,,,0,,-2004000000,199362000000,226314000000,8589934190
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934190
2018-12-31,22013000000,76662000000,-1126000000,868000000,90903000000,713000000,,1589000000,52347000000,-695000000,-14581000000,,,,15449000000,15449000000,,713000000,,1589000000,,,,,5106000000,,-42157000000,1057000000,,,,,,73268000000,94504000000,4872000000,-121354000000,-695000000,,,,312000000,,262000000,-219000000,,-431000000,,,-14581000000,,,,15449000000,,,14499000000,226314000000,317217000000,8589934190
