Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,-790857000,910760000,800516000,-1886737000,-175461000,46421000,,-76603000,1722584000,-21281000,-73896000,1034657000,1034657000,,61567000,61567000,,46421000,,-83761000,,7158000,,,-324257000,,1728565000,1131274000,,,600267000,,,-49699000,-5981000,1271000,-10521000,-21281000,,,69466000,2667000,1193468000,-1158592000,-1447514000,8485000,821797000,0,-2909065000,-25502000,1034678000,-21000,,740355000,-678788000,,,564482000,389021000,4295905022
2011-12-31,-60844000,645707000,2265937000,-2790242000,121402000,47626000,,20499000,638783000,-15944000,-79806000,0,0,,-436415000,-436415000,,47626000,,14470000,,6029000,,,-5113000,,636824000,418795000,,,129402000,,,-16360000,1959000,-75007000,-5955000,-15944000,,,0,12571000,3101847000,1538476000,-3309605000,47851000,2281881000,0,-2274021000,-31412000,0,0,,165000000,-601415000,,,389021000,510423000,4295905022
2012-12-31,830209000,472131000,818056000,-1185980000,104207000,64401000,,9515000,362684000,-30485000,-79856000,0,0,,368951000,368951000,,64401000,,182000,,9333000,,,-7734000,,347392000,320369000,,,73612000,,,-32005000,15292000,-39142000,-15709000,-30485000,,,0,12161000,2487746000,114015000,-1803738000,-5383000,848541000,-7853000,-1475075000,-31462000,0,0,,860000000,-491049000,,,510423000,614630000,4295905022
2013-12-31,159383000,605101000,-27586000,-722515000,-145000000,59310000,,11382000,284611000,-28470000,-72898000,175174000,-665790000,,309929000,309929000,,59310000,,3917000,,7465000,,,2577000,121291000,284611000,69598000,,,45435000,,,-6295000,,-2945000,-13649000,-28470000,,,56328000,2285000,1118852000,886404000,-1434322000,-883000,884000,-3564000,-293756000,-36427000,,0,,617500000,-307571000,,,614630000,469630000,4295905022
2014-12-31,195249000,387218000,-1166774000,795415000,15859000,54952000,,12087000,22910000,-38680000,-53043000,-88113000,-85065000,,109219000,109219000,,54952000,,1854000,,10233000,,,5971000,109549000,22910000,33831000,,,2258000,,,-16740000,,-1331000,-12357000,-38680000,,-90571000,,5741000,589733000,-68970000,-378919000,12515000,-1128094000,-692000,824304000,-42805000,,-88113000,,510000000,-400781000,,,469630000,485489000,4295905022
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295905022
2015-12-31,226082000,444986000,-2106717000,1543334000,-118397000,56741000,,14089000,26170000,-28381000,-65592000,-199221000,-193578000,,47745000,47745000,,56741000,,1533000,,12556000,,,10514000,115795000,26170000,19010000,,,6135000,,,-16140000,,-2769000,-14966000,-28381000,,,0,3039000,1041562000,-105234000,-1634531000,-48021000,-2078336000,-4984000,1754759000,-55354000,,-199221000,,871644000,-823899000,,,485489000,367092000,4295905022
2016-12-31,246784000,465887000,-1416936000,665911000,-285138000,58228000,,18350000,13688000,-34317000,-69663000,-263084000,-257929000,,-338688000,-338688000,,58228000,,4735000,,13615000,,,9340000,123560000,13688000,28000000,,,-9600000,,,-4239000,,-6011000,-13780000,-34317000,,,6146000,,1862729000,,-2051283000,-129669000,-1382619000,-5041000,1332191000,-59425000,,-263084000,,1875000000,-2213688000,,,1284183000,999045000,4295905022
2017-12-31,275474000,631204000,-1473904000,776588000,-66112000,59121000,,37339000,28214000,-51106000,-64908000,-175079000,-171639000,,-578556000,-578556000,,59121000,,23160000,,14179000,,,18040000,143237000,28214000,67185000,,,-74090000,,,28651000,,289000,-13450000,-51106000,,,0,,1445168000,,-1729902000,-137688000,-1422798000,-8885000,1591691000,-54670000,,-175079000,,1771866000,-2350422000,,,999045000,932933000,4295905022
2018-12-31,428476000,538052000,-1338049000,1010628000,210631000,55172000,,16643000,1546000,-53159000,-120202000,-175072000,-107793000,,49948000,49948000,,55172000,,0,,16643000,,,41008000,180241000,1546000,51697000,,,-83957000,,,22202000,,1296000,-12291000,-53159000,,,0,,638165000,,-700194000,-23370000,-1284890000,-9724000,1188675000,-106224000,,-175072000,,2280000000,-2230052000,,,932933000,1143564000,4295905022
2019-12-31,563780000,621050000,-2153862000,1576166000,43354000,8079000,,29079000,-66521000,-61208000,-185664000,-725398000,-367217000,1103560000,339819000,1443379000,,8079000,,4592000,,24487000,,,101781000,464712000,-66521000,87720000,,,-127636000,,,43066000,,7659000,-21448000,-61208000,,,201100000,,4026438000,,-4300021000,-84554000,-2092654000,-10802000,685668000,-167923000,,-725398000,,497045000,-157226000,,,1143564000,1186918000,4295905022
2020-12-31,373695000,17032000,-2352973000,5401940000,3065999000,106107000,,18641000,-395219000,-30102000,-223130000,-16246000,-16246000,-1745843000,-963447000,-2709290000,,106107000,,,,18641000,,,110828000,319282000,-450562000,355022000,,,-411632000,,,281866000,55343000,-78931000,-67115000,-30102000,,,0,,6346206000,,-7441163000,-113248000,-2322871000,3855000,8350606000,-189967000,,-16246000,,1445492000,-2408939000,,,1186918000,4252917000,4295905022
2021-12-31,760467000,794016000,-4384166000,2347086000,-1243064000,157987000,,27795000,-197233000,-25954000,-227840000,-199932000,-199932000,0,0,0,,157987000,,,,27795000,,,204214000,132923000,-197233000,-106251000,,,-78728000,,,-21674000,0,799000,-42513000,-25954000,,,0,,3616558000,,-6877712000,16625000,-4358212000,2942000,2774858000,-194677000,,-199932000,,0,0,,,4252917000,3009853000,4295905022
