Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,584000000,2724000000,1974000000,-4891000000,-193000000,330000000,,6000000,1724000000,-156000000,-184000000,0,0,1114000000,,254000000,,330000000,,-20000000,,26000000,,,-164000000,,1215000000,638000000,,,224000000,,,,509000000,-14000000,383000000,-156000000,,0,,3000000,5049000000,532000000,-10106000000,620000000,2130000000,0,-4961000000,-184000000,0,0,,,,797000000,,471000000,278000000,4295904371
2011-12-31,932000000,1890000000,1642000000,-3116000000,416000000,270000000,,-70000000,1068000000,-158000000,-164000000,604000000,-1966000000,-1148000000,,-2332000000,,270000000,,-25000000,,-45000000,,,-305000000,,72000000,-60000000,,,362000000,,,,996000000,-1000000,-163000000,-158000000,,0,,1000000,6840000000,-2064000000,-2937000000,143000000,1800000000,0,1346000000,-164000000,0,0,,,,1031000000,,278000000,694000000,4295904371
2012-12-31,865000000,1299000000,-248000000,-1160000000,-109000000,235000000,,-232000000,396000000,-164000000,-191000000,-249000000,-249000000,-152000000,,-2709000000,,235000000,,-109000000,,-123000000,,,84000000,464000000,462000000,229000000,,,18000000,,,,-66000000,0,,-164000000,,,776000000,1000000,6240000000,-224000000,-4319000000,33000000,-84000000,,1989000000,-191000000,2000000,-251000000,,,,837000000,,693000000,584000000,4295904371
2013-12-31,910000000,1547000000,-4192000000,2678000000,33000000,220000000,,8000000,380000000,-100000000,-217000000,-448000000,-448000000,-18000000,,1010000000,,220000000,,-177000000,,185000000,,,185000000,293000000,42000000,130000000,,,-133000000,,,,338000000,-1000000,,-100000000,,,732000000,8000000,5539000000,-1644000000,-6940000000,31000000,-4092000000,,2333000000,-217000000,26000000,-474000000,,,,2573000000,,584000000,617000000,4295904371
2014-12-31,907000000,1320000000,-2816000000,1532000000,36000000,246000000,,-184000000,346000000,-97000000,-240000000,-457000000,-457000000,-879000000,,-507000000,,246000000,,-38000000,,-146000000,,,131000000,281000000,-38000000,57000000,,,-12000000,,,,384000000,40000000,,-97000000,,-114000000,10000000,1000000,4101000000,1362000000,-4955000000,35000000,-2719000000,,2736000000,-240000000,27000000,-484000000,,,,1727000000,,617000000,653000000,4295904371
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295904371
2015-12-31,920000000,1131000000,-2023000000,846000000,-46000000,247000000,,-99000000,139000000,-75000000,-267000000,-426000000,-426000000,-93000000,,2491000000,,247000000,,2000000,,-101000000,,,281000000,329000000,290000000,166000000,,,-38000000,,,,-151000000,0,,-75000000,,,0,1000000,4364000000,1570000000,-5110000000,46000000,-1948000000,,-952000000,-267000000,,-448000000,,,,3756000000,,653000000,607000000,4295904371
2016-12-31,790000000,1689000000,-6457000000,4838000000,70000000,314000000,,116000000,458000000,-145000000,-335000000,-108000000,901000000,-1294000000,,225000000,,314000000,,19000000,,97000000,,,144000000,429000000,263000000,266000000,,,-79000000,,,,195000000,0,,-145000000,,-481000000,0,0,10360000000,-64000000,-12732000000,29000000,-6312000000,,4047000000,-335000000,,-140000000,,,,2827000000,,607000000,677000000,4295904371
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295904371
2017-12-31,1298000000,1815000000,-2239000000,418000000,-6000000,407000000,,201000000,-394000000,-112000000,-480000000,-705000000,-1055000000,-1299000000,,805000000,,407000000,,27000000,,174000000,,,6000000,598000000,200000000,229000000,,,31000000,,,,-594000000,-1000000,,-112000000,,-144000000,,0,6828000000,-1668000000,-6487000000,55000000,-2127000000,,1148000000,-480000000,,-730000000,,,,2852000000,,677000000,671000000,4295904371
