Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-10-31,1296000000,2077000000,-250000000,-1361000000,465000000,127000000,,56000000,544000000,-136000000,-490000000,-375000000,-375000000,,0,-10000000,,127000000,,39000000,,17000000,,,297000000,,544000000,184000000,,,1564000000,,,11205000000,,-3819000000,-8659000000,-136000000,,-102000000,0,,13895000000,,-13775000000,0,-114000000,-486000000,-486000000,,,-473000000,,,,,-1000000,2384000000,2851000000,4295862904
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295862904
2012-10-31,1634000000,1944000000,-1371000000,-174000000,398000000,143000000,,-171000000,305000000,-176000000,-528000000,10000000,10000000,,1000000000,499000000,,143000000,,-186000000,,15000000,,,150000000,1741000000,305000000,180000000,,,-3277000000,,,9489000000,,2767000000,-9488000000,-176000000,,,86000000,,6269000000,,-7468000000,109000000,-1195000000,-155000000,-155000000,,,-75000000,,,,,-1000000,2851000000,3249000000,4295862904
2013-10-31,1512000000,696000000,370000000,-696000000,347000000,150000000,,85000000,-1063000000,-146000000,-581000000,93000000,293000000,,,0,,150000000,,68000000,,17000000,,,352000000,1941000000,-1063000000,181000000,,,-5979000000,,,9629000000,,413000000,-5968000000,-146000000,,,0,,6519000000,,-5876000000,,516000000,-408000000,-408000000,,,,,,,,-23000000,3249000000,3596000000,4295862904
2014-10-31,1538000000,4052000000,569000000,-731000000,4490000000,167000000,,41000000,2304000000,-50000000,-795000000,120000000,770000000,,,-525000000,,167000000,,69000000,,16000000,,,264000000,2047000000,2304000000,208000000,,,-3369000000,,,12684000000,,690000000,-7240000000,-50000000,,0,722000000,,6520000000,,-6426000000,,619000000,-181000000,-181000000,,,,,,,,600000000,3596000000,8086000000,4295862904
2014-10-31,,,,,,,,,,,,,,,,,,,,,-44000000,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,4295862904
2015-10-31,1619000000,6375000000,-5620000000,-1026000000,-519000000,301000000,,33000000,4414000000,-1572000000,-717000000,316000000,316000000,,,-350000000,,301000000,,38000000,-26000000,21000000,,,164000000,1936000000,4414000000,228000000,,,6103000000,,,5112000000,,1095000000,-6156000000,-1572000000,,-116000000,0,,5423000000,,-9140000000,,-4048000000,-275000000,-275000000,,,,,,,,-248000000,8086000000,7567000000,4295862904
2016-10-31,1256000000,5438000000,-4260000000,-533000000,616000000,417000000,,174000000,3727000000,-140000000,-600000000,25000000,825000000,,,-500000000,,417000000,,177000000,-15000000,12000000,,,235000000,1898000000,3727000000,484000000,,,3334000000,,,15839000000,,-4046000000,-13263000000,-140000000,,-119000000,,372000000,6141000000,,-10246000000,,-4120000000,-258000000,-258000000,,,0,,,,,-29000000,7567000000,8183000000,4295862904
2017-10-31,2024000000,1521000000,840000000,-1535000000,619000000,351000000,,-41000000,-800000000,-94000000,-846000000,1000000,401000000,,,-1000000000,,351000000,,0,-52000000,11000000,,,612000000,2315000000,-800000000,244000000,,,-6997000000,,,14892000000,,-1712000000,-8982000000,-94000000,,0,,674000000,10074000000,,-9546000000,,934000000,-90000000,-90000000,,,-115000000,,,,,-207000000,8183000000,8802000000,4295862904
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295862904
