Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-10-31,6444000000,4479000000,5202000000,-3151000000,6606000000,412000000,546000000,361000000,-3160000000,-1452000000,-3032000000,243000000,243000000,,-404000000,-269000000,,412000000,546000000,353000000,8000000,,,,1512000000,9234000000,-3160000000,1459000000,,,-4802000000,,,26222000000,,-1198000000,-27285000000,-1452000000,,-1300000000,,,53610000000,,-46877000000,1221000000,6654000000,-93000000,-93000000,,6323000000,-6080000000,,,-404000000,885000000,76000000,8538000000,15144000000,8589934213
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934213
2012-10-31,7507000000,-1647000000,3250000000,-4200000000,-2596000000,412000000,514000000,86000000,-9962000000,-1320000000,-3272000000,149000000,149000000,,-1006000000,-985000000,,412000000,514000000,248000000,-162000000,,,,2884000000,7839000000,-9962000000,1416000000,,,-16999000000,,,27904000000,,6628000000,-29320000000,-1320000000,,-628000000,2677000000,,55960000000,,-55024000000,1585000000,4570000000,-92000000,-92000000,,5410000000,-5261000000,,,-1006000000,21000000,1000000,15024000000,12428000000,8589934213
2013-10-31,8342000000,7085000000,390000000,-4449000000,3122000000,445000000,576000000,-154000000,-2052000000,-932000000,-3810000000,-276000000,-498000000,,-2000000000,-47000000,,445000000,576000000,5000000,-159000000,,,,1479000000,7223000000,-2052000000,1237000000,,,11215000000,,,24709000000,,-23255000000,-20175000000,-932000000,,-2537000000,17000000,,43976000000,,-41341000000,1207000000,1322000000,-94000000,-94000000,,4701000000,-4977000000,,,-2000000000,2046000000,96000000,12428000000,15550000000,8589934213
2013-10-31,,,,,,,,,,,,,,-93000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934213
2014-10-31,9004000000,15174000000,-8217000000,-5284000000,1871000000,499000000,674000000,-90000000,5294000000,-1227000000,-4211000000,66000000,-459000000,-6000000,-1600000000,-506000000,,499000000,674000000,134000000,-224000000,,,,2315000000,7186000000,5294000000,1164000000,,,-30643000000,,,72254000000,,-7481000000,-27096000000,-1227000000,,0,173000000,,48030000000,,-55833000000,640000000,-6990000000,-108000000,-108000000,,5607000000,-5541000000,,,-1600000000,2000000000,198000000,15550000000,17421000000,8589934213
2015-10-31,10026000000,24149000000,-25143000000,-4430000000,-4969000000,527000000,719000000,-196000000,12771000000,-1337000000,-4564000000,27000000,1052000000,-105000000,-1700000000,-805000000,,527000000,719000000,-47000000,-149000000,,,,2046000000,7096000000,12771000000,1097000000,,,-57371000000,,,122688000000,,-7621000000,-34964000000,-1337000000,,0,255000000,,43641000000,,-53246000000,-14456000000,-23806000000,-113000000,-113000000,,6277000000,-6250000000,,,-1700000000,1000000000,455000000,17421000000,12452000000,8589934213
2016-10-31,10458000000,26856000000,-21426000000,-3134000000,2477000000,573000000,973000000,-343000000,15674000000,-1257000000,-4997000000,-171000000,1040000000,-4000000,-1500000000,902000000,,573000000,973000000,-159000000,-184000000,,,,1581000000,7097000000,15674000000,1546000000,,,-24593000000,,,51428000000,,6651000000,-19297000000,-1257000000,,-2964000000,634000000,,43752000000,,-58482000000,-3109000000,-20169000000,-79000000,-79000000,,5452000000,-5623000000,,,-1500000000,3606000000,181000000,12452000000,14929000000,8589934213
2017-10-31,11469000000,37725000000,-15458000000,-8651000000,13478000000,600000000,1017000000,-278000000,24714000000,-1364000000,-5309000000,-2858000000,-3158000000,-30000000,-119000000,-149000000,,600000000,1017000000,53000000,-331000000,,,,4708000000,8803000000,24714000000,1150000000,,,-10754000000,,,28667000000,,23378000000,-22608000000,-1364000000,,0,0,,52276000000,,-61559000000,-4811000000,-14094000000,-35000000,-35000000,,4743000000,-7601000000,,,-119000000,0,-138000000,14929000000,28407000000,8589934213
2018-10-31,12431000000,17474000000,-8018000000,-7720000000,1802000000,569000000,1083000000,-41000000,2973000000,-1980000000,-5640000000,-1438000000,-1543000000,0,0,-500000000,,569000000,1083000000,-40000000,-1000000,,,,5818000000,13524000000,2973000000,1307000000,,,-72642000000,,,113047000000,,2148000000,-41477000000,-1980000000,,-65000000,14000000,,57108000000,,-59286000000,-3809000000,-6038000000,-37000000,-37000000,,5810000000,-7248000000,,,0,,66000000,28407000000,30209000000,8589934213
