Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-10-31,5330000000,11333000000,-6438000000,-4275000000,561000000,413000000,,-8269000000,13859000000,-371000000,-2416000000,736000000,736000000,,-500000000,-500000000,,413000000,,-291000000,-433000000,-7545000000,,,1304000000,,6184000000,1076000000,,,-6611000000,,,39264000000,7675000000,-4465000000,-22068000000,-371000000,,-544000000,,,31889000000,,-30440000000,-6972000000,-6067000000,-2095000000,-2095000000,,736000000,,,0,-500000000,,-59000000,3730000000,4291000000,4295860592
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295860592
2012-10-31,6390000000,6293000000,-9419000000,4956000000,1742000000,446000000,,-9676000000,9133000000,-435000000,-2713000000,4200000000,4200000000,,3230000000,3230000000,,446000000,,-864000000,-448000000,-8364000000,,,1006000000,7386000000,270000000,1252000000,,,-19514000000,,,58624000000,8863000000,-9958000000,-29559000000,-435000000,,-458000000,,,31778000000,,-34856000000,-5448000000,-8984000000,239000000,239000000,-2493000000,4200000000,0,,3250000000,-20000000,,-88000000,4294000000,6036000000,4295860592
2013-10-31,6610000000,8954000000,-3264000000,-6379000000,-587000000,516000000,,-10308000000,12136000000,-180000000,-3075000000,1256000000,956000000,,-4210000000,-4210000000,,516000000,,-50000000,-681000000,-9577000000,,,1555000000,7688000000,2229000000,1288000000,,,-9866000000,,,28941000000,9907000000,-6886000000,-16006000000,-180000000,,-3439000000,,,52652000000,,-47894000000,-4403000000,-3084000000,-50000000,-50000000,-2858000000,1256000000,0,,0,-4210000000,,102000000,6036000000,5449000000,4295860592
2014-10-31,7298000000,4944000000,-586000000,-4186000000,379000000,526000000,,-10908000000,8028000000,-277000000,-3265000000,433000000,-717000000,,-1000000000,-1000000000,,526000000,,-207000000,-428000000,-10273000000,,,1401000000,7509000000,-2563000000,1703000000,,,-7526000000,,,29036000000,10591000000,-16205000000,-16785000000,-277000000,,,,,44876000000,,-47328000000,98000000,-309000000,796000000,796000000,-3110000000,753000000,-320000000,,0,-1000000000,,207000000,5449000000,5828000000,4295860592
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045000000,,,,,,,,,,,,,,,,,,,4295860592
2015-10-31,7213000000,16426000000,-13519000000,-2316000000,896000000,584000000,,-11630000000,20259000000,-282000000,-3406000000,-854000000,-854000000,,1230000000,1230000000,,584000000,,0,-405000000,-11225000000,,,1985000000,7262000000,9214000000,1942000000,,,13991000000,,,-13168000000,11045000000,22105000000,-22942000000,-282000000,,-701000000,,,41649000000,,-44684000000,-9501000000,-13237000000,714000000,714000000,-3289000000,101000000,-955000000,,1248000000,-18000000,,305000000,5828000000,6724000000,4295860592
2016-10-31,7368000000,4536000000,-2754000000,-1633000000,131000000,684000000,,-12407000000,8891000000,-348000000,-3598000000,311000000,971000000,,1430000000,1430000000,,684000000,,262000000,-414000000,-12255000000,,,1471000000,7787000000,-3823000000,2412000000,,,-5363000000,,,31574000000,12714000000,-14384000000,-20355000000,-348000000,,-1050000000,,,65069000000,,-94441000000,28016000000,-2406000000,-436000000,-436000000,-3468000000,391000000,-80000000,,2465000000,-1035000000,,-18000000,6724000000,6855000000,4295860592
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295860592
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,,,,,,,,,,,,,,,,,,4295860592
