Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,,3360413000,-6136092000,-567324000,-3510739000,,,10314642000,-6954229000,-502786000,-758566000,,,,,191242000,,,,-393166000,,10707808000,,,833607000,,287054000,,,,-1663917000,,,18014245000,-7241283000,,-16063274000,-502786000,,-119720000,166738000,395088000,31414161000,,-37431424000,-58149000,-5633306000,,,-758566000,,,,,,191242000,-167736000,15002552000,11491813000,4295893598
2011-12-31,,-7172386000,4099874000,2540196000,-3885000,,,10297100000,-17469486000,-307814000,-912390000,,,,,3452486000,,,,65217000,,10231883000,,,486683000,,-10579793000,,,,-930387000,,,16231079000,-6889693000,,-25880485000,-307814000,,-68457000,61946000,245341000,21996378000,,-17734146000,-93374000,4407688000,100000,100000,-912390000,,,,,,5543230000,528431000,11491813000,11487928000,4295893598
2012-12-31,,-10915528000,4733678000,3471576000,-2904689000,,,14549265000,-25464793000,-408240000,-706744000,,,,,4178320000,,,,-72101000,,14621366000,,,1247853000,,-20693989000,,,,-1952338000,,,4727350000,-4770804000,,-23469001000,-408240000,,-78799000,53924000,259054000,21428411000,,-16380655000,-140017000,5141918000,0,0,-706744000,,,,,,10103585000,-194415000,11487928000,8583239000,4295893598
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893598
2013-12-31,,1523980000,-797883000,3254934000,4459370000,,,15720034000,-14196054000,-632185000,-894227000,,,,,4149161000,,,,-111506000,,15831540000,,,958677000,,-4308496000,,,,-1737804000,,,18371947000,-9887558000,,-20942639000,-632185000,,-323000,314834000,436128000,13985700000,,-14675403000,-226634000,-165698000,,,-894227000,,,,,,14113012000,478339000,8583239000,13042609000,4295893598
2014-12-31,,-4055041000,-2664351000,7159820000,519707000,,,16068686000,-20123727000,-586724000,-750926000,,,,,7910746000,,,,459266000,,15609420000,,,1234783000,,-9379407000,,,,-1625666000,,,10007927000,-10744320000,,-17761668000,-586724000,,-23415000,20363000,393766000,20291672000,,-22526660000,-233353000,-2077627000,,,-750926000,,,,,,20491505000,79279000,13042609000,13562316000,4295893598
2015-12-31,,4726590000,-5612403000,1299849000,356103000,,,19480513000,-14753923000,-985381000,-970743000,,,,,2270592000,,,,117852000,,19362661000,,,816574000,,-6569094000,,,,-4390702000,,,15263413000,-8184829000,,-17441805000,-985381000,,-37100000,23203000,379855000,12124035000,,-16777442000,-339573000,-4627022000,,,-970743000,,,,,,23894082000,-57933000,13562316000,13918419000,4295893598
2016-12-31,,11929049000,-5631715000,-941342000,5501356000,,,21565353000,-9636304000,-429054000,-1054192000,,,,,112850000,,,,-42222000,,21607575000,,,1664825000,,-2497009000,,,,-2918721000,,,17277432000,-7139295000,,-16855720000,-429054000,,-11938000,,259054000,13103648000,,-18213209000,-340216000,-5202661000,0,0,-1054192000,,,,,,23664699000,145364000,14467773000,19969129000,4295893598
2017-12-31,,1500633000,-5364796000,5219499000,1319712000,,,25332325000,-23831692000,-749695000,-1628914000,,,,,6848313000,,,,-58711000,,25391036000,,,1557949000,,-11070045000,,,,-5106010000,,,24668274000,-12761647000,,-30632309000,-749695000,,-98238000,,184288000,18384555000,,-22467256000,-618450000,-4615101000,100000,100000,-1628914000,,,,,,28131809000,-35624000,19969129000,21288841000,4295893598
2018-12-31,,24420390000,-6024499000,-5130058000,13350347000,,,28498063000,-4077673000,-430638000,-1892352000,,,,,-2707399000,,,,75461000,,28422602000,,,1403381000,,7444515000,,,,-6031809000,,,19885215000,-11522188000,0,-6408891000,-430638000,,-13588000,3840000,270638000,16523223000,,-21939143000,-438831000,-5593861000,-530307000,-530307000,-1892352000,,,,,,23325704000,84514000,21288841000,34639188000,4295893598
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893598
2019-12-31,,28473772000,-11931289000,-4352732000,13099420000,,,33391390000,-4917618000,-319080000,-130003000,0,0,,-460005000,-4222729000,,,,-1229408000,,34620798000,,,3150744000,,12432381000,,,,-5560924000,,,39373773000,-17349999000,,-21380468000,-319080000,,-7523000,0,862304000,23669001000,,-35479774000,-656217000,-11612209000,0,0,-130003000,0,,,,-460005000,32030875000,909669000,34639188000,47738608000,4295893598
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893598
2020-12-31,,28113368000,-19012653000,-3278734000,4582937000,,,38947486000,-10834118000,-813821000,-190292000,0,0,,-436775000,-3088442000,,,,-1588087000,,40535573000,,,4107184000,,-4556767000,,,,-14127387000,,,73693701000,-6277351000,,-64123081000,-813821000,,-57525000,,322076000,30949915000,,-48660794000,-752504000,-18198832000,0,0,-190292000,0,,,,-436775000,28363295000,-1239044000,47738608000,52321545000,4295893598
