Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,,3514092000,-3425860000,935956000,970003000,,,,3514092000,,-693000,,,,-113000,936649000,,,,,,,,,,,217558000,,,,-475172000,,,17599960000,3296534000,-3405000,-16903825000,,,,,,3383510000,3050395000,-9859765000,,-3425860000,,,-693000,,,,,-113000,3222407000,-54185000,5047843000,6017846000,4295893564
2011-12-31,,2980302000,-388890000,2114382000,5359343000,,,,2980302000,,-1808000,,,,0,2116190000,,,,,,,,,,,953376000,,,,-496008000,,,19538335000,2026926000,62288000,-18151239000,,,,,,2501567000,1819566000,-4710023000,,-388890000,,,-1808000,,,,,0,6319492000,653549000,6105032000,11464375000,4295893564
2012-12-31,,-1572077000,444301000,729130000,-632086000,,,,-1572077000,,-3066000,,,,0,732196000,,,,,,,,,,,-8390416000,,,,-415895000,,,8329125000,6818339000,-287388000,-16016258000,,,-22236000,,,946471000,3605399000,-4085333000,,444301000,,,-3066000,,,,,0,7791928000,-233440000,11464375000,10832289000,4295893564
2013-12-31,,-3971584000,-392363000,3175953000,-351861000,,,,-3971584000,,-300678000,,,,,3476631000,,,,,,,,,-522041000,,-7195796000,,,,599076000,,,22241572000,3224212000,438112000,-30474556000,,,-259237000,1358266000,,126415000,9960320000,-11578127000,,-392363000,,,-300678000,,,,,,11659816000,836133000,10832289000,10480428000,4295893564
2014-12-31,,-1125627000,-3051911000,4602499000,546268000,,,,-1125627000,,-388047000,0,0,,0,4990546000,,,,,,,,,-784504000,,-5028550000,,,,-441458000,,,27443739000,3902923000,27626000,-32058457000,,,-52000,44433000,,2376954000,7607273000,-13080519000,0,-3051911000,0,0,-388047000,0,,,,0,15527348000,121307000,10480428000,11026696000,4295893564
2015-12-31,,3575229000,-6459411000,723981000,-944036000,,,,3575229000,,-400041000,0,0,,0,1124022000,,,,,,,,,-601092000,,189588000,,,,-957333000,,,34986973000,3385641000,24884000,-33864936000,,,-5000000,0,,220904000,14835257000,-21510572000,0,-6459411000,0,0,-400041000,0,,,,0,8972835000,1216165000,11026696000,10082660000,4295893564
2016-12-31,,621758000,2444468000,1453047000,5876352000,,,,621758000,,-37000,0,0,,0,1453084000,,,,,,,,,-1017605000,,-600134000,,,,-1713355000,,,29667882000,1221892000,30515000,-28585176000,,,0,0,,283389000,16892680000,-14731601000,0,2444468000,0,0,-37000,0,,,,0,10594690000,1357079000,10082660000,15959012000,4295893564
2017-12-31,,5567488000,-6419690000,7151974000,7885266000,,,,5567488000,,-38000,0,0,,0,7152012000,,,,,,,,,-1310502000,13148825000,4071561000,,,,-733197000,,,35108778000,1495927000,-58923000,-30245097000,,,0,215307000,,1381405000,8415132000,-16431534000,0,-6419690000,0,0,-38000,0,,,,0,23390945000,1585494000,15959012000,23844278000,4295893564
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893564
2018-12-31,,3580338000,-1866239000,5612483000,22648205000,,,,3580338000,,-42000,4083584000,4083584000,,,1528941000,,,,,,,,,-642045000,20355110000,-6471411000,,,,-5951381000,,,33718272000,10051749000,-145539000,-34092763000,,,0,0,,14415812000,1506801000,-17788852000,,-1866239000,,,-42000,4083584000,,,,,13263606000,15321623000,23844278000,46492483000,4295893564
