Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-03-31,827313000000,13793736000000,-11148212000000,-364438000000,2273901000000,154267000000,22938000000,-1054324000000,13843542000000,-284463000000,-152612000000,-48730000000,-48730000000,,-65649000000,-65649000000,,154267000000,,-2624000000,13319000000,-1065019000000,,,124540000000,,12508087000000,-13433000000,,,152853000000,,,11047707000000,1335455000000,-61500000000,1382460000000,-182839000000,-101624000000,-10756000000,0,6966000000,56256518000000,59408000000,-67176413000000,,-10863749000000,-97447000000,-97447000000,-152612000000,30000000,-48760000000,,336751000000,-402400000000,,-7185000000,3371193000000,5645094000000,4295878766
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
2012-03-31,952966000000,1838183000000,-2589543000000,-300119000000,-1056236000000,165113000000,21681000000,-1337887000000,2036310000000,-232601000000,-141921000000,-318962000000,-318962000000,,253889000000,253889000000,,165113000000,,-17424000000,31122000000,-1351585000000,,,101981000000,,323486000000,-90007000000,,,-1763954000000,,,3927934000000,1712824000000,-129148000000,-1621339000000,-131154000000,-101447000000,-67369000000,50000000,30343000000,48299670000000,0,-50619660000000,,-2356942000000,-93125000000,-93125000000,-141921000000,2573000000,-321535000000,,663360000000,-409471000000,,-4757000000,5645094000000,4588858000000,4295878766
2013-03-31,1064033000000,91456000000,1253136000000,-742948000000,613260000000,184400000000,25329000000,-2391639000000,1209333000000,-397900000000,-135202000000,-67000000,-67000000,,-493826000000,-493826000000,,184400000000,,9651000000,-5309000000,-2395981000000,,,133520000000,,-1203493000000,-45596000000,,,-376017000000,,,2332577000000,2412826000000,-89845000000,-3024612000000,-291609000000,-106291000000,-95721000000,34916000000,96692000000,53860695000000,,-52245758000000,,1651036000000,-113853000000,-113853000000,-135202000000,201000000,-268000000,,160463000000,-654289000000,,11616000000,4588858000000,5202119000000,4295878766
2014-03-31,1422694000000,8303752000000,14520523000000,-1038814000000,21791044000000,201421000000,29033000000,-1962356000000,8612960000000,-592811000000,-169983000000,60328000000,60328000000,,-379799000000,-379799000000,,201421000000,,9348000000,-10241000000,-1961463000000,,,400272000000,,6363079000000,-191436000000,,,1370561000000,,,8957195000000,2249881000000,-90842000000,-3672922000000,-465147000000,-127664000000,-46678000000,672000000,160832000000,34929958000000,,-19931454000000,,15113334000000,-549360000000,-549360000000,-169983000000,60838000000,-510000000,,2111000000,-381910000000,,5583000000,5202119000000,26993164000000,4295878766
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000000,,,,,,,,,,,,,,4295878766
2015-03-31,1309377000000,8187589000000,-1457188000000,-302589000000,6605518000000,222195000000,26521000000,-2218181000000,8847677000000,-724058000000,-170917000000,-144000000,-144000000,,73203000000,73203000000,,222195000000,,11424000000,10600000000,-2240205000000,,,365578000000,,6385849000000,-81146000000,,,-589194000000,,,12577621000000,2461828000000,-115802000000,-5357865000000,-578968000000,-145090000000,-58000000,,188309000000,35702972000000,,-36624383000000,2000000,-733130000000,-204731000000,-204731000000,-170917000000,17000000,-161000000,,366361000000,-293158000000,,177706000000,26993164000000,33598680000000,4295878766
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
2016-03-31,980170000000,-1127249000000,5240950000000,-55995000000,3958127000000,238348000000,27670000000,-883768000000,-1489669000000,-688043000000,-211952000000,-137000000,-137000000,,372829000000,372829000000,,238348000000,,4741000000,36196000000,-924705000000,,,294976000000,,-2304654000000,-48022000000,,,-306779000000,,,265488000000,814985000000,-126398000000,-2065509000000,-529264000000,-158779000000,-1512000000,6698000000,147995000000,32782833000000,,-27007244000000,,5928993000000,-216735000000,-216735000000,-211952000000,54000000,-191000000,,595142000000,-222313000000,,-99579000000,33598680000000,37556806000000,4295878766
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,536129000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
