Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-10-31,7371000000,16633000000,-17501000000,1428000000,522000000,467000000,657000000,-246000000,8531000000,-301000000,-1835000000,938000000,938000000,,-1359000000,-1359000000,,467000000,657000000,,-246000000,,,,2076000000,,10750000000,1490000000,,,,,,54548000000,-2219000000,-11348000000,-31293000000,-301000000,,,,,56807000000,-6187000000,-63658000000,-5106000000,-17200000000,-116000000,3684000000,-1835000000,3161000000,-2223000000,,1000000000,-1694000000,,-38000000,2574000000,3096000000,4295862902
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295862902
2012-10-31,7545000000,13065000000,-23509000000,10780000000,340000000,494000000,477000000,-234000000,4678000000,-813000000,-1870000000,165000000,165000000,,-201000000,-201000000,,494000000,477000000,,-234000000,,,,,,4914000000,1795000000,,,,,,55040000000,-236000000,-21295000000,-27836000000,-813000000,,,,,20707000000,28006000000,-65338000000,-7515000000,-22696000000,-139000000,12686000000,-1870000000,3417000000,-3252000000,,,-201000000,,4000000,3096000000,3436000000,4295862902
2013-10-31,7775000000,27284000000,-16106000000,-11070000000,145000000,518000000,521000000,-272000000,19112000000,-751000000,-2647000000,-516000000,-516000000,,-3400000000,-3400000000,,518000000,521000000,,-272000000,,,,869000000,,19537000000,1631000000,,,,,,68878000000,-425000000,-12145000000,-33820000000,-751000000,,,,,21062000000,44383000000,-69454000000,-13286000000,-15355000000,-105000000,-4507000000,-2647000000,3902000000,-4418000000,,0,-3400000000,,37000000,3436000000,3581000000,4295862902
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,6931000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295862902
2014-10-31,9395000000,25913000000,-35787000000,8931000000,-800000000,533000000,598000000,-320000000,15676000000,-828000000,-3188000000,88000000,-1118000000,,-150000000,-150000000,,533000000,598000000,,-320000000,,,,1241000000,6478000000,15880000000,1557000000,,,,,,58301000000,-204000000,-2220000000,-33717000000,-828000000,,,,,12945000000,16963000000,-48145000000,-17958000000,-34959000000,-107000000,13387000000,-3188000000,4659000000,-4571000000,,0,-150000000,,143000000,3581000000,2781000000,4295862902
2015-10-31,9547000000,35273000000,-47077000000,11916000000,373000000,588000000,662000000,-377000000,25205000000,-972000000,-3444000000,136000000,603000000,,825000000,825000000,,588000000,662000000,,-377000000,,,,554000000,6167000000,25499000000,1683000000,,,,,,105355000000,-294000000,-1325000000,-63947000000,-972000000,,,,,16319000000,12247000000,-73895000000,-1628000000,-46105000000,-112000000,13932000000,-3444000000,5649000000,-5513000000,,2500000000,-1675000000,,261000000,2781000000,3154000000,4295862902
2016-10-31,11079000000,44125000000,-24972000000,-18451000000,753000000,629000000,708000000,-433000000,32039000000,-797000000,-3808000000,-293000000,1393000000,,2262000000,2262000000,,629000000,708000000,,-433000000,,,,1182000000,6559000000,32032000000,2330000000,,,,,,72876000000,7000000,1345000000,-44351000000,-797000000,,,,,20223000000,39973000000,-73720000000,-11231000000,-24175000000,-115000000,-18298000000,-3808000000,6078000000,-6371000000,,3262000000,-1000000000,,51000000,3154000000,3907000000,4295862902
2017-10-31,12770000000,26127000000,-18934000000,-7035000000,64000000,603000000,704000000,-449000000,12324000000,-434000000,-4211000000,-1396000000,-1050000000,,-1036000000,-1036000000,,603000000,704000000,,-449000000,,,,2866000000,8957000000,12607000000,2216000000,,,,,,80560000000,-283000000,-2906000000,-22332000000,-434000000,,,,,59293000000,4977000000,-81146000000,400000000,-18500000000,-738000000,-738000000,-4211000000,9830000000,-11226000000,,1500000000,-2536000000,,-94000000,3907000000,3971000000,4295862902
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45918000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295862902
