Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-10-31,3114000000,1616000000,97000000,-191000000,2216000000,307000000,231000000,140000000,-2094000000,-639000000,-1663000000,129000000,419000000,,4995000000,4995000000,,307000000,231000000,,,140000000,,,787000000,4951000000,-2094000000,1212000000,,,15110000000,,,-12417000000,,-812000000,-4917000000,-368000000,-271000000,,677000000,,27827000000,,-27093000000,-675000000,736000000,-3942000000,-3942000000,,129000000,,,1500000000,,,694000000,17460000000,19676000000,4295860596
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295860596
2012-10-31,4156000000,10261000000,-7452000000,-2034000000,286000000,351000000,331000000,-71000000,5374000000,-664000000,-1419000000,88000000,-308000000,,800000000,800000000,,351000000,331000000,,,-71000000,,,654000000,4930000000,5374000000,764000000,,,9000000,,,21250000000,,4412000000,-14896000000,-366000000,-298000000,-21000000,,,31540000000,,-37960000000,-347000000,-6788000000,-1107000000,-1107000000,,88000000,0,,,,,-489000000,19629000000,19915000000,4295860596
2013-10-31,4195000000,11444000000,-1918000000,-4832000000,6174000000,348000000,346000000,427000000,5990000000,-615000000,-1896000000,-553000000,-753000000,,-1713000000,-1713000000,,348000000,346000000,,,427000000,,,577000000,4708000000,5990000000,587000000,,,122000000,,,30959000000,,-3649000000,-21665000000,-361000000,-254000000,,140000000,,30521000000,,-32007000000,43000000,-1303000000,-470000000,-470000000,,122000000,-675000000,,,,,1480000000,19915000000,26089000000,4295860596
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295860596
2014-10-31,4333000000,-2927000000,3293000000,-465000000,2297000000,365000000,382000000,328000000,-8534000000,-737000000,-1851000000,133000000,908000000,,594000000,594000000,,365000000,382000000,,,328000000,,,264000000,4407000000,-8534000000,561000000,,,-36000000,,,12114000000,,-10060000000,-15207000000,-355000000,-382000000,-956000000,,,28882000000,,-24674000000,778000000,4030000000,-116000000,-116000000,,133000000,0,,,,,2396000000,26089000000,28386000000,4295860596
2015-10-31,4405000000,2333000000,4026000000,66000000,11909000000,378000000,411000000,169000000,-3332000000,-524000000,-2135000000,-567000000,-370000000,,3603000000,3603000000,,378000000,411000000,,,169000000,,,641000000,4476000000,-3332000000,612000000,,,-7887000000,,,-3820000000,,18572000000,-15600000000,-179000000,-345000000,0,,,22007000000,,-16996000000,-461000000,4550000000,-1032000000,-1032000000,,51000000,-618000000,,,,,5484000000,28386000000,40295000000,4295860596
2016-10-31,4631000000,-2728000000,-15332000000,8046000000,-8642000000,384000000,444000000,-127000000,-8161000000,-611000000,-2219000000,137000000,737000000,,6894000000,6894000000,,384000000,444000000,,,-127000000,,,1201000000,4561000000,-8789000000,771000000,,,2712000000,,,27106000000,,-17408000000,-23169000000,-224000000,-387000000,-12147000000,,,23279000000,,-28860000000,3007000000,-14721000000,2634000000,2634000000,,137000000,0,,2250000000,,,1372000000,40295000000,31653000000,4295860596
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628000000,,,,,,,,,,,,,,,,,,,,,,,,,4295860596
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100000000,,,,,4295860596
2017-10-31,5339000000,2908000000,-3155000000,1996000000,946000000,391000000,485000000,-211000000,-3240000000,-791000000,-2010000000,-291000000,109000000,,3993000000,3993000000,,391000000,485000000,,,-211000000,,,1338000000,5826000000,-4002000000,746000000,,,-11021000000,,,32295000000,762000000,-15794000000,-6823000000,-301000000,-490000000,0,,,30330000000,,-30449000000,-2245000000,-2364000000,-96000000,-96000000,,149000000,-440000000,,850000000,,,-803000000,31653000000,32599000000,4295860596
2018-10-31,5450000000,17912000000,-11333000000,2737000000,9543000000,400000000,503000000,-81000000,10804000000,-886000000,-2582000000,-903000000,-803000000,,3924000000,3924000000,,400000000,503000000,,,-81000000,,,1261000000,8790000000,8944000000,662000000,,,-3324000000,,,38054000000,1860000000,-4315000000,-23089000000,-330000000,-556000000,-365000000,,,38315000000,,-46749000000,-1648000000,-10447000000,2198000000,2198000000,,88000000,-991000000,,2685000000,,,227000000,32599000000,42142000000,4295860596
2019-10-31,5758000000,29303000000,-19580000000,-2612000000,6661000000,435000000,554000000,577000000,21511000000,-1128000000,-2752000000,-36000000,972000000,,403000000,403000000,,435000000,554000000,,,577000000,,,1209000000,12956000000,19391000000,872000000,,,-19695000000,,,66156000000,2120000000,16694000000,-43381000000,-478000000,-650000000,0,,,44715000000,,-63496000000,329000000,-18452000000,-1235000000,-1235000000,,54000000,-90000000,,1000000000,-1000000000,,-450000000,42142000000,48803000000,4295860596
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2541000000,,,,,,,,,,4295860596
2020-10-31,5097000000,50836000000,-31974000000,-10304000000,8605000000,801000000,620000000,206000000,43975000000,-1032000000,-2475000000,-76000000,1171000000,,-887000000,-887000000,,801000000,620000000,,,206000000,,,1537000000,9679000000,44353000000,2953000000,,,-6926000000,,,91785000000,-378000000,-17017000000,-20420000000,-399000000,-633000000,-186000000,,,56882000000,,-86659000000,-979000000,-30942000000,-8113000000,-8113000000,-2228000000,,0,,5675000000,-331000000,,47000000,48803000000,57408000000,4295860596
2021-10-31,7754000000,44049000000,-299000000,-5122000000,35853000000,791000000,634000000,524000000,34134000000,-983000000,-2980000000,159000000,-887000000,,-1255000000,-1255000000,,791000000,634000000,,,-255000000,,,2167000000,5864000000,35102000000,20000000,,,-214000000,,,68289000000,-968000000,-9968000000,-23748000000,-484000000,-499000000,0,63000000,,50097000000,,-49620000000,144000000,684000000,0,0,-2736000000,159000000,0,,5396000000,-4401000000,,-2775000000,57408000000,93261000000,4295860596
2021-10-31,,,,,,,,,,,,,,,,,,,,779000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295860596
2022-10-31,13537000000,4957000000,-29471000000,15980000000,-5795000000,780000000,700000000,513000000,-11048000000,-1448000000,-2595000000,3096000000,3841000000,,7807000000,7807000000,,780000000,700000000,29000000,,484000000,,,2374000000,9557000000,-12071000000,313000000,,,-2124000000,,,54869000000,1023000000,15841000000,-74748000000,-777000000,-671000000,,1226000000,,64033000000,,-96598000000,3316000000,-28023000000,6927000000,6927000000,-2364000000,3113000000,-17000000,,14780000000,-6123000000,,2739000000,93261000000,87466000000,4295860596
