Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-10-31,2878000000,5103000000,-3810000000,-1611000000,-336000000,556000000,,382000000,769000000,-234000000,-1556000000,560000000,-456000000,,401000000,401000000,,556000000,,-5000000,,387000000,,,218000000,5138000000,769000000,1144000000,,,7123000000,,,2898000000,,-397000000,-10279000000,-234000000,,-855000000,,,30924000000,,-33645000000,,-3576000000,,,,563000000,0,,1500000000,-1099000000,,-18000000,1817000000,1481000000,4295860600
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295860600
2012-10-31,3339000000,1620000000,2197000000,-2690000000,1132000000,357000000,,81000000,-2324000000,-309000000,-1598000000,260000000,-820000000,,-272000000,-272000000,,357000000,,-17000000,,98000000,,,1286000000,4676000000,-2324000000,1291000000,,,-673000000,,,4649000000,,-264000000,-5023000000,-309000000,,-235000000,,,41278000000,,-38537000000,,2506000000,,,,415000000,-157000000,,0,-272000000,,5000000,1481000000,2613000000,4295860600
2013-10-31,3400000000,5186000000,-3006000000,-2630000000,-402000000,354000000,,-333000000,1694000000,-248000000,-1622000000,-447000000,-447000000,,-561000000,-561000000,,354000000,,-2000000,,-331000000,,,1109000000,,1694000000,1121000000,,,6686000000,,,-667000000,,-212000000,-5889000000,-248000000,,0,,,24693000000,,-27451000000,,-2758000000,,,,105000000,-552000000,,0,-561000000,,48000000,2613000000,2211000000,4295860600
2014-10-31,3215000000,-16571000000,18788000000,-1833000000,483000000,813000000,,-629000000,-20027000000,-251000000,-1654000000,-235000000,-910000000,,736000000,736000000,,813000000,,1000000,,-630000000,,,669000000,4050000000,-20027000000,937000000,,,-8643000000,,,5988000000,,-201000000,-16529000000,-251000000,,-190000000,,,47203000000,,-27974000000,,19039000000,,,,82000000,-315000000,,1000000000,-264000000,,99000000,2211000000,2694000000,4295860600
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5000000,-5000000,,,,,,,,,,,4295860600
2015-10-31,3590000000,19483000000,-16501000000,-2903000000,359000000,435000000,,-254000000,15773000000,-256000000,-1753000000,18000000,-13000000,,-1130000000,-1130000000,,435000000,,-2000000,,-252000000,,,555000000,3646000000,15773000000,771000000,,,-2319000000,,,40171000000,,-138000000,-22610000000,-256000000,,0,,,24900000000,,-41145000000,,-16245000000,-7000000,-7000000,,26000000,-11000000,,0,-1130000000,,280000000,2694000000,3053000000,4295860600
2016-10-31,4295000000,10211000000,-7383000000,-2436000000,447000000,462000000,,-759000000,6233000000,-170000000,-1917000000,-5000000,-5000000,,-514000000,-514000000,,462000000,,-72000000,,-687000000,,,730000000,3798000000,6233000000,1051000000,,,-1987000000,,,33722000000,,-73000000,-27464000000,-170000000,,0,,,24412000000,,-31625000000,,-7213000000,0,0,,264000000,-270000000,,1000000000,-1514000000,,55000000,3053000000,3500000000,4295860600
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295860600
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201000000,,,,,,,,,,,,,,,,,,4295860600
2017-10-31,4718000000,2457000000,-1965000000,-501000000,-60000000,542000000,,-313000000,-2511000000,,-1425000000,187000000,979000000,,-55000000,-55000000,,542000000,,-305000000,,-8000000,,,2204000000,4526000000,-2511000000,829000000,,,-6497000000,,,31736000000,,-143000000,-30547000000,,,-2517000000,,,38215000000,,-37864000000,,-1965000000,,,,194000000,0,,0,-55000000,,-51000000,3500000000,3440000000,4295860600
2018-10-31,5284000000,9867000000,-7987000000,-993000000,940000000,657000000,,-275000000,4132000000,-255000000,-2109000000,-225000000,220000000,,896000000,896000000,,657000000,,-14000000,,-261000000,,,1654000000,7235000000,4132000000,870000000,,,791000000,,,19290000000,,35000000,-16155000000,-255000000,,-315000000,,,25594000000,,-33011000000,,-7732000000,,,,186000000,-417000000,,1534000000,-638000000,,53000000,3440000000,4380000000,4295860600
2019-10-31,5121000000,18635000000,-17889000000,-1290000000,-540000000,838000000,,-220000000,12788000000,-272000000,-2406000000,49000000,617000000,,499000000,499000000,,838000000,,-7000000,,-213000000,,,1549000000,10008000000,12788000000,1286000000,,,-11567000000,,,43884000000,,-34000000,-17653000000,-272000000,,-25000000,,,24712000000,,-42304000000,,-17617000000,,,,157000000,-109000000,,1500000000,-1001000000,,4000000,4380000000,3840000000,4295860600
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2295000000,,,,,,,,,,4295860600
2020-10-31,3792000000,60295000000,-19408000000,-1221000000,39691000000,1063000000,,-501000000,56169000000,-309000000,-2571000000,-57000000,690000000,,660000000,660000000,,1063000000,,252000000,,-753000000,,,39000000,6716000000,56169000000,2489000000,,,-23012000000,,,93484000000,,-9000000,-18891000000,-309000000,,0,,,34976000000,,-54075000000,,-19099000000,,,-2449000000,163000000,-234000000,,1000000000,-340000000,,25000000,3840000000,43531000000,4295860600
2021-10-31,6446000000,-3332000000,-3506000000,-1945000000,-8958000000,1017000000,,946000000,-11700000000,-839000000,-2649000000,269000000,1017000000,,-313000000,-313000000,,1017000000,,0,,946000000,,,1374000000,3701000000,-11700000000,158000000,,,-8924000000,,,40913000000,,-90000000,-46883000000,-839000000,,0,,,47229000000,,-49896000000,,-2667000000,,,-2491000000,284000000,0,,1000000000,-1313000000,,-175000000,43531000000,34573000000,4295860600
2022-10-31,6243000000,22715000000,-24391000000,-1610000000,-3038000000,1047000000,,-1108000000,16579000000,-1109000000,-2972000000,95000000,690000000,,672000000,672000000,,1047000000,,-6000000,,-1102000000,,,2585000000,8310000000,16579000000,1057000000,,,-12631000000,,,89972000000,,-35000000,-65000000000,-1109000000,,-3085000000,,,50757000000,,-70954000000,,-23282000000,,,-2801000000,228000000,-134000000,,1000000000,-328000000,,248000000,34573000000,31535000000,4295860600
