Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,13020000000,-2698000000,-6730000000,-22813000000,-29188000000,3739000000,,14805000000,-34262000000,-1790000000,-1776000000,,,,,,,3739000000,,136000000,-269000000,14938000000,,,3134000000,,-31128000000,,,,,,,,-3134000000,288000000,-66389000000,-1790000000,,-4940000000,,,,,,,-4940000000,-21037000000,-21037000000,-1776000000,,,,,,,3053000000,54202000000,25015000000,8589934326
2011-12-31,9651000000,40345000000,-1613000000,-14968000000,25314000000,3788000000,,15433000000,11473000000,-1938000000,-2521000000,,,,,,,3788000000,,135000000,-80000000,15378000000,,,2343000000,,13816000000,,,,,,,,-2343000000,-246000000,-79519000000,-1938000000,,325000000,,,,,,,325000000,-12447000000,-12447000000,-2521000000,,,,,,,1550000000,25015000000,50329000000,8589934326
2012-12-31,10379000000,57336000000,1280000000,-7703000000,49878000000,3663000000,,6653000000,36641000000,-1631000000,-1430000000,,,,,,,3663000000,,493000000,-489000000,6649000000,,,1987000000,,38628000000,,,,,,,,-1987000000,-1783000000,24976000000,-1631000000,,,2911000000,,,,,,2911000000,-6273000000,-6273000000,-1430000000,,,,,,,-1035000000,50329000000,100207000000,8589934326
2013-12-31,8101000000,9449000000,-29000000,-5647000000,-1054000000,3419000000,,5119000000,-7190000000,-1434000000,-1863000000,,,,,,,3419000000,,166000000,-537000000,5490000000,,,2819000000,,-4371000000,,,,,,,,-2819000000,85000000,10337000000,-1434000000,,,1405000000,,,,,,1405000000,-3784000000,-3784000000,-1863000000,,,,,,,-4827000000,98809000000,97755000000,8589934326
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934326
2014-12-31,3149000000,16535000000,-3058000000,-3841000000,14236000000,3442000000,,5909000000,4035000000,-1727000000,-1866000000,,,,,,,3442000000,,361000000,-408000000,5956000000,,,2383000000,,6418000000,,,,,,,,-2383000000,47000000,57282000000,-1727000000,,-1331000000,,,,,,,-1331000000,-1975000000,-1975000000,-1866000000,,,,,,,4600000000,97755000000,111991000000,8589934326
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934326
2015-12-31,10379000000,20325000000,-1606000000,-5714000000,21181000000,3764000000,,15479000000,-9297000000,-1756000000,-1867000000,,,,,,,3764000000,,989000000,-589000000,15079000000,,,2375000000,,-6922000000,,,,,,,,-2375000000,-889000000,-8901000000,-1756000000,,,150000000,,,,,,150000000,-3847000000,-3847000000,-1867000000,,,,,,,8176000000,111993000000,133174000000,8589934326
2016-12-31,11210000000,25661000000,-1017000000,-4442000000,22789000000,4444000000,,7974000000,2033000000,-1485000000,-2877000000,,,,,,,4444000000,,155000000,-633000000,8452000000,,,2139000000,,4172000000,,,,,,,,-2139000000,56000000,6234000000,-1485000000,,,468000000,,,,,,468000000,-1565000000,-1565000000,-2877000000,,,,,,,2587000000,133174000000,155963000000,8589934326
2017-12-31,11310000000,28967000000,-820000000,-3149000000,19098000000,4550000000,,15714000000,-2607000000,-1347000000,-3369000000,,,,,,,4550000000,,190000000,-713000000,16237000000,,,1873000000,,-734000000,,,,,,,,-1873000000,-453000000,-10253000000,-1347000000,,,527000000,,,,,,527000000,220000000,220000000,-3369000000,,,,,,,-5900000000,155963000000,175061000000,8589934326
