Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,-12071000000,-14611000000,4576000000,3446000000,-6355000000,180000000,,6445000000,-9165000000,-48000000,,3698000000,3698000000,,,,,180000000,,5935000000,-18000000,528000000,,,36000000,,-9129000000,6015000000,,,8332000000,,,-23473000000,-36000000,-3000000,,-25000000,-23000000,0,1467000000,87000000,9305000000,,-6241000000,5000000,4624000000,-252000000,-252000000,,3698000000,,,,,,234000000,12067000000,5712000000,5059082241
2011-12-31,-5139000000,-16351000000,6684000000,11302000000,1661000000,115000000,,-3042000000,-8285000000,-50000000,,5000000000,5000000000,0,,0,,115000000,,685000000,1000000,-3728000000,,,-15000000,223000000,-8300000000,7861000000,,,14626000000,,,-30752000000,15000000,-35000000,,-17000000,-33000000,-3420000000,0,2000000,11907000000,,-1760000000,5000000,6734000000,6302000000,6302000000,,5000000000,,,,,,26000000,5712000000,7373000000,5059082241
2012-12-31,-3729000000,-1875000000,546000000,-160000000,-1447000000,120000000,,1148000000,586000000,-108000000,,0,0,0,,0,,120000000,,935000000,-15000000,228000000,,,-42000000,160000000,544000000,2434000000,,,8999000000,,,-10891000000,42000000,2000000,,-37000000,-71000000,,0,3000000,5696000000,,-5059000000,14000000,654000000,-160000000,-160000000,,0,,,,,,42000000,7373000000,5926000000,5059082241
2013-12-31,-1687000000,3883000000,-3827000000,-160000000,-196000000,124000000,,-230000000,5676000000,-94000000,,0,0,0,,0,,124000000,,229000000,-16000000,-443000000,,,-40000000,160000000,5636000000,1916000000,,,7841000000,,,-4101000000,40000000,-20000000,,-32000000,-62000000,-325000000,,15000000,3240000000,,-6666000000,3000000,-3733000000,-160000000,-160000000,,0,,,,,,-92000000,5926000000,5730000000,5059082241
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059082241
2014-12-31,1111000000,-1200000000,1706000000,-160000000,654000000,111000000,,-135000000,-2287000000,-107000000,,,,,,,,111000000,,148000000,-23000000,-260000000,,,26000000,160000000,-2286000000,-185000000,,,9448000000,,,-11161000000,-1000000,-388000000,,-47000000,-60000000,,,9000000,9129000000,,-7336000000,11000000,1813000000,-160000000,-160000000,,,,,,,,308000000,5730000000,6384000000,5059082241
2015-12-31,1914000000,-93000000,149000000,-1062000000,-712000000,74000000,,116000000,-2197000000,-245000000,-446000000,,-1700000000,,,1244000000,,74000000,,104000000,-25000000,37000000,,,9000000,160000000,-2214000000,-925000000,,,4230000000,,,-5353000000,17000000,-166000000,,-89000000,-156000000,,,16000000,4624000000,,-4270000000,24000000,394000000,-160000000,-160000000,,,,,,,1244000000,294000000,6384000000,5672000000,5059082241
2016-12-31,1682000000,3229000000,723000000,-1828000000,1492000000,109000000,,255000000,1183000000,-228000000,-37000000,,0,,,-1600000000,,109000000,,47000000,-35000000,243000000,,,106000000,191000000,1263000000,-294000000,,,6507000000,,,-4502000000,-80000000,-448000000,,-55000000,-173000000,,1000000,1000000,3386000000,,-2477000000,40000000,951000000,-191000000,-191000000,-37000000,,,,,,0,-632000000,5672000000,7164000000,5059082241
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059082241
2017-12-31,1306000000,-1410000000,1806000000,-318000000,-106000000,141000000,,6000000,-2863000000,-287000000,-287000000,,,,,0,,141000000,,-21000000,-19000000,46000000,,,-19000000,31000000,-2909000000,-113000000,,,1995000000,,,-4723000000,46000000,-68000000,,-26000000,-261000000,,76000000,9000000,3499000000,-81000000,-1419000000,9000000,2093000000,-31000000,-31000000,-287000000,,,,,,,-184000000,7164000000,7058000000,5059082241
2018-12-31,1247000000,114000000,-1162000000,1257000000,188000000,162000000,,-84000000,-1211000000,-288000000,-363000000,,,,,1651000000,,162000000,,-155000000,-12000000,83000000,,,44000000,31000000,-1193000000,-84000000,,,-773000000,,,-315000000,-18000000,-21000000,,-65000000,-223000000,0,2000000,8000000,2392000000,-10000000,-3276000000,10000000,-874000000,-31000000,-31000000,-363000000,,,,,,1651000000,-21000000,7058000000,7246000000,5059082241
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059082241
2019-12-31,499000000,4051000000,-579000000,1978000000,5677000000,246000000,,495000000,2811000000,-328000000,-461000000,,,,,2577000000,,246000000,,4000000,-20000000,511000000,,,56000000,101000000,2841000000,106000000,,,247000000,,,2581000000,-30000000,-93000000,,-69000000,-259000000,-60000000,,30000000,4689000000,0,-4937000000,27000000,-251000000,-138000000,-138000000,-461000000,,,,,,2636000000,227000000,7246000000,12923000000,5059082241
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059082241
2020-12-31,-931000000,16406000000,-2616000000,101000000,13636000000,315000000,,223000000,16799000000,-257000000,-46000000,,,,-50000000,1569000000,,315000000,,-52000000,-15000000,290000000,,,28000000,139000000,16801000000,1532000000,,,1982000000,,,13304000000,-2000000,-17000000,,-21000000,-236000000,0,,11000000,4074000000,,-6444000000,0,-2359000000,-1422000000,-1422000000,-46000000,,,,,-50000000,1619000000,-255000000,12923000000,26559000000,5059082241
2021-12-31,629000000,13944000000,2118000000,517000000,16998000000,327000000,,121000000,12867000000,-235000000,-65000000,,,,-43000000,707000000,,327000000,,-32000000,-21000000,174000000,,,-13000000,125000000,12851000000,-163000000,,,-2315000000,,,15344000000,16000000,-15000000,,-31000000,-204000000,-60000000,,10000000,4928000000,-8000000,-2517000000,,2353000000,-125000000,-125000000,-65000000,,,,,-43000000,750000000,419000000,26559000000,43557000000,5059082241
