Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,-154000000,19291000000,3351000000,-14380000000,8344000000,2220000000,,-5586000000,22811000000,-2113000000,-4240000000,-699000000,-3058000000,,-1588000000,-1588000000,,2220000000,,-941000000,,-3859000000,,,565000000,,22246000000,9298000000,,,11186000000,,,-20738000000,565000000,8227000000,-28493000000,-2113000000,,3446000000,,2011000000,47604000000,,-43485000000,-4112000000,5464000000,-5494000000,-5494000000,,-699000000,,,0,-1588000000,,82000000,144186000000,152530000000,8589934212
2011-12-31,-1396000000,3325000000,14000000,-1741000000,125000000,1875000000,,-1353000000,4199000000,-3472000000,-40000000,22000000,22000000,,-627000000,-627000000,,1875000000,,-642000000,,-1193000000,,,184000000,,4383000000,8709000000,,,-97981000000,,,123815000000,-184000000,9536000000,-55496000000,-3472000000,,-1428000000,,1840000000,80093000000,,-77019000000,,3486000000,-1096000000,-1096000000,,22000000,,,0,-627000000,,-1473000000,152530000000,152655000000,8589934212
2012-12-31,-5277000000,-45113000000,27175000000,2017000000,-19814000000,1854000000,,3293000000,-44983000000,-1484000000,-301000000,363000000,363000000,,1835000000,1835000000,,1854000000,,-527000000,,3931000000,,,295000000,,-44688000000,5283000000,,,89806000000,,,-114769000000,-295000000,12302000000,-68029000000,-1484000000,,352000000,,2215000000,49079000000,,-22987000000,,28659000000,120000000,120000000,,363000000,,,2093000000,-258000000,,-3893000000,152655000000,132841000000,8589934212
2013-12-31,-8243000000,-30631000000,21183000000,-2728000000,-11664000000,1410000000,,-2274000000,-21524000000,-626000000,-403000000,308000000,308000000,,-1374000000,-1374000000,,1410000000,,553000000,,-3004000000,,,346000000,,-21178000000,8432000000,,,153674000000,,,-234040000000,-346000000,28310000000,-26868000000,-626000000,,1150000000,,1448000000,41772000000,,-22561000000,,21809000000,-1259000000,-1259000000,,308000000,,,2126000000,-3500000000,,512000000,132841000000,121177000000,8589934212
2014-12-31,2643000000,-20387000000,6609000000,-404000000,-13273000000,1109000000,,-4622000000,-19517000000,-816000000,-703000000,328000000,328000000,,-1321000000,-1321000000,,1109000000,,4507000000,,-5922000000,,,414000000,854000000,-19103000000,-1155000000,,,,,,,-414000000,,,-816000000,,-1481000000,,1162000000,28020000000,,-20276000000,,7425000000,1292000000,1292000000,,328000000,,,2159000000,-3480000000,,909000000,121177000000,107904000000,8589934212
2015-12-31,-2703000000,918000000,-4866000000,-940000000,-4312000000,1180000000,,-5455000000,7896000000,-783000000,-416000000,2175000000,961000000,,-3047000000,-3047000000,,1180000000,,498000000,,-7719000000,,,73000000,975000000,7969000000,-624000000,,,94119000000,,,-136865000000,-73000000,13153000000,-20580000000,-783000000,,,391000000,1432000000,8229000000,,-14135000000,,-4083000000,1562000000,1562000000,,2325000000,-150000000,,0,-3047000000,,576000000,107904000000,103592000000,8589934212
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934212
2016-12-31,-4082000000,-3650000000,-4359000000,-5107000000,-5022000000,778000000,,-8995000000,8649000000,-912000000,-1697000000,2211000000,1051000000,,-3606000000,-3606000000,,778000000,,132000000,,-9127000000,,,171000000,813000000,8820000000,478000000,,,16757000000,,,-8158000000,-171000000,16670000000,-3967000000,-912000000,,-886000000,,447000000,8599000000,,-11607000000,,-3447000000,-855000000,-855000000,,2346000000,-135000000,,0,-3606000000,,8094000000,103592000000,98570000000,8589934212
2017-12-31,2239000000,35712000000,-6152000000,-5509000000,24035000000,837000000,,-514000000,33150000000,-1132000000,,-384000000,-1132000000,,-2909000000,-2909000000,,837000000,,-534000000,,20000000,,,520000000,856000000,33670000000,1283000000,,,89116000000,,,-57650000000,-520000000,-1545000000,2466000000,-1132000000,,-199000000,,405000000,11656000000,,-17212000000,330000000,-5020000000,-1468000000,-1468000000,,306000000,-779000000,,3612000000,-6521000000,,-16000000,98570000000,122605000000,8589934212
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934212
2018-12-31,3359000000,-6748000000,-7986000000,389000000,-13669000000,768000000,,3863000000,-14738000000,-619000000,-803000000,-2660000000,-2660000000,,3852000000,3852000000,,768000000,,64000000,,3799000000,,,466000000,,-16721000000,1731000000,,,35167000000,,,-55260000000,1983000000,484000000,1157000000,-619000000,,-481000000,,264000000,11832000000,,-19516000000,534000000,-7367000000,0,0,-803000000,144000000,-2826000000,,,,,676000000,122605000000,108936000000,8589934212
2019-12-31,4232000000,-3079000000,-716000000,-2570000000,-8348000000,1220000000,,-275000000,-8256000000,-559000000,-3429000000,-4000000,-4000000,,863000000,863000000,,1220000000,,-1706000000,,1431000000,,,278000000,,-10849000000,1939000000,,,-18091000000,,,23436000000,2593000000,946000000,-19079000000,-559000000,,-84000000,,428000000,19990000000,,-21345000000,854000000,-157000000,0,0,-3429000000,17000000,0,,,,,-1983000000,108936000000,100588000000,8589934212
2020-12-31,-351000000,29095000000,7547000000,90000000,38611000000,914000000,,-1511000000,30043000000,-376000000,-381000000,-2000000,-2000000,,-1745000000,-1745000000,,914000000,,-512000000,,-999000000,,,214000000,,31342000000,3538000000,,,-9928000000,,,71909000000,-1299000000,125000000,-34302000000,-376000000,,-70000000,,348000000,25952000000,,-18825000000,518000000,7923000000,2218000000,2218000000,-381000000,0,0,,,,,1879000000,100588000000,139199000000,8589934212
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934212
2021-12-31,4032000000,53684000000,3065000000,-2601000000,51507000000,923000000,,3954000000,44775000000,-901000000,-1016000000,-1806000000,-1806000000,,-716000000,-716000000,,923000000,,663000000,-216000000,3228000000,,,856000000,,44693000000,-857000000,,,58532000000,,,-15205000000,82000000,-246000000,2469000000,-901000000,,-3489000000,,165000000,16859000000,,-10150000000,581000000,3966000000,937000000,937000000,-1016000000,,,,,,,-2641000000,139199000000,190706000000,8589934212
