Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,12663000000,18772000000,-3675000000,-26133000000,-11036000000,1924000000,,1454000000,-1556000000,,-1782000000,1284000000,739000000,11308000000,-59828000000,-48520000000,,1924000000,,-1025000000,,2479000000,,,1187000000,,-1556000000,15753000000,,,-18580000000,,,-1997000000,,12356000000,-7470000000,,,-36000000,,,56587000000,,-53466000000,-36952000000,-3675000000,-494000000,23430000000,-1045000000,1375000000,-91000000,,,-63317000000,,,27080000000,16044000000,8589934175
2011-12-31,16211000000,13665000000,-35044000000,24775000000,3396000000,2208000000,,4387000000,-12714000000,,-3381000000,-1120000000,1379000000,-6231000000,-38868000000,-45099000000,,2208000000,,-295000000,,4682000000,,,4875000000,7011000000,-12714000000,7899000000,,,-11930000000,,,2638000000,,35149000000,-11723000000,,,-353000000,,,78104000000,,-123891000000,36345000000,-35044000000,-252000000,71876000000,-2537000000,1296000000,-2416000000,,11687000000,-50555000000,,,16044000000,19440000000,8589934175
2012-12-31,19368000000,58540000000,-139890000000,83770000000,2420000000,2807000000,,-4496000000,42158000000,,-5457000000,-1827000000,-451000000,7699000000,-398000000,7301000000,,2807000000,,-2307000000,,-2189000000,,,8024000000,5245000000,42158000000,7217000000,,,2357000000,,,-12037000000,,105440000000,-7975000000,,,-4322000000,,,67201000000,,-67375000000,-94115000000,-139890000000,-385000000,82377000000,-4565000000,2091000000,-3918000000,,27695000000,-28093000000,,,19440000000,21860000000,8589934175
2013-12-31,22224000000,57641000000,-153492000000,93910000000,-1941000000,3293000000,,-10964000000,38111000000,,-6970000000,-3132000000,13000000,-3390000000,27804000000,24414000000,,3293000000,,-3229000000,,-7735000000,,,7132000000,4321000000,38111000000,2309000000,,,4680000000,,,-7177000000,,43638000000,-291000000,,,0,,,56181000000,,-98529000000,-77603000000,-153492000000,111000000,76453000000,-5953000000,2224000000,-5356000000,,53227000000,-25423000000,,,21860000000,19919000000,8589934175
2014-12-31,23608000000,17529000000,-128380000000,110503000000,-348000000,2515000000,,-481000000,-10467000000,,-8143000000,-7574000000,-4799000000,8035000000,26325000000,34360000000,,2515000000,,1820000000,,-2301000000,,,8808000000,3906000000,-10467000000,1395000000,,,-11053000000,,,15667000000,,11186000000,-154000000,,,-174000000,,,51675000000,,-94906000000,-42519000000,-128380000000,-48000000,89085000000,-6908000000,1840000000,-9414000000,,42154000000,-15829000000,,,19919000000,19571000000,8589934175
2015-12-31,23276000000,15904000000,-107235000000,90871000000,-460000000,3288000000,,-4476000000,-3919000000,,-8826000000,-6971000000,-3999000000,34010000000,15697000000,49707000000,,3288000000,,62000000,,-4538000000,,,13688000000,3816000000,-3919000000,2442000000,,,-2165000000,,,-1503000000,,42754000000,,,,-3000000,,,68129000000,,-107554000000,-14089000000,-107235000000,-878000000,53989000000,-7400000000,1726000000,-8697000000,,43030000000,-27333000000,,,19571000000,19111000000,8589934175
2016-12-31,22045000000,1008000000,-141919000000,122791000000,-18120000000,4970000000,,-4253000000,-23547000000,,-9038000000,-6701000000,-4600000000,-1198000000,55649000000,54451000000,,4970000000,,139000000,,-4392000000,,,8446000000,5573000000,-23547000000,3770000000,,,-14232000000,,,63098000000,,,-451000000,,,-30584000000,,,83624000000,,-149954000000,-16255000000,-141919000000,-789000000,81978000000,-7472000000,1415000000,-8116000000,,90111000000,-34462000000,,,239520000000,221400000000,8589934175
2017-12-31,22460000000,18619000000,-13152000000,-10920000000,-5453000000,5406000000,,1414000000,-11327000000,,-9109000000,-8697000000,-8020000000,14020000000,-37227000000,-23207000000,,5406000000,,886000000,,528000000,,,6592000000,9103000000,-11327000000,2528000000,,,-1214000000,,,38342000000,,,327000000,,,-320000000,,,103879000000,,-107391000000,-22206000000,-13152000000,-496000000,29416000000,-7480000000,1211000000,-9908000000,,43575000000,-80802000000,,,221400000000,215947000000,8589934175
2018-12-31,22876000000,36073000000,-7754000000,-70979000000,-42660000000,5593000000,,-4922000000,10556000000,,-9314000000,-20001000000,-22151000000,2531000000,7030000000,9561000000,,5593000000,,453000000,,-5375000000,,,1977000000,14366000000,10556000000,1744000000,,,7805000000,,,34189000000,,,-960000000,,,-10000000,,,61221000000,,-66500000000,-1953000000,-7754000000,-1041000000,-49075000000,-7692000000,632000000,-20633000000,,47595000000,-40565000000,,,215947000000,173287000000,8589934175
2019-12-31,20041000000,6730000000,-29631000000,-9136000000,-32037000000,7075000000,,476000000,-17616000000,,-9589000000,-24153000000,-25703000000,-1275000000,-7615000000,-8890000000,,7075000000,,3702000000,,-3226000000,,,7557000000,18834000000,-17616000000,2687000000,,,3034000000,,,24495000000,,,788000000,,,,,,75755000000,,-72529000000,-20468000000,-29631000000,-1091000000,35046000000,-8198000000,380000000,-24533000000,,53381000000,-60996000000,,,173287000000,141250000000,8589934175
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934175
2020-12-31,3586000000,2051000000,122554000000,-1243000000,123362000000,8736000000,,11345000000,-18302000000,,-6142000000,-2844000000,-3330000000,-45513000000,-27211000000,-72724000000,,8736000000,,4321000000,,7024000000,,,1175000000,8414000000,-18302000000,14129000000,,,-12304000000,,,44734000000,,,,,,,,,175640000000,,-146977000000,36105000000,122554000000,-802000000,80953000000,-4852000000,571000000,-3415000000,,38136000000,-65347000000,,,141250000000,264612000000,8589934175
2021-12-31,23238000000,-11525000000,-7619000000,-11238000000,-30382000000,7890000000,,-13382000000,-27979000000,,-3627000000,-14464000000,-15383000000,-24590000000,-45859000000,-70449000000,,7890000000,,-1188000000,,-12194000000,,,3166000000,4384000000,-27979000000,-4155000000,,,15477000000,,,20801000000,,,,,,,,,178109000000,,-189356000000,3231000000,-7619000000,-361000000,78221000000,-2422000000,,-14464000000,,1275000000,-47134000000,,,264612000000,234230000000,8589934175
