Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,6122000000,-16635000000,1872000000,5121000000,-8339000000,559000000,,432000000,-23748000000,-370000000,-644000000,-182000000,5721000000,,1928000000,1928000000,,559000000,,-384000000,-42000000,858000000,,,1421000000,773000000,-22177000000,883000000,,,-19426000000,,1165000000,59274000000,-1571000000,-13554000000,-50519000000,-370000000,,-545000000,,183000000,116658000000,,-114076000000,22000000,2242000000,-1884000000,-1884000000,-644000000,,-182000000,,14623000000,-12695000000,,1303000000,68073000000,59734000000,4295895205
2011-12-31,6775000000,18370000000,-12472000000,4909000000,10716000000,,,1838000000,9757000000,-286000000,-1051000000,-146000000,-25000000,,7891000000,7891000000,,,,111000000,-74000000,1801000000,,,1618000000,842000000,11375000000,908000000,,,-26427000000,,-440000000,78478000000,-1618000000,-2373000000,-38771000000,-286000000,,-906000000,,139000000,119831000000,,-131260000000,10000000,-12186000000,-1906000000,-1906000000,-1051000000,,-146000000,,16523000000,-8632000000,,-91000000,59734000000,70450000000,4295895205
2012-12-31,6851000000,17863000000,-11572000000,3554000000,9952000000,,,1225000000,9787000000,-162000000,-1306000000,-425000000,-327000000,,7204000000,7204000000,,,,196000000,-116000000,1145000000,,,1767000000,,11757000000,1196000000,,,15632000000,,-39000000,18970000000,-1970000000,-3077000000,-20925000000,-162000000,,-63000000,,195000000,145327000000,,-156883000000,14000000,-11410000000,-2017000000,-2017000000,-1306000000,,-425000000,,14843000000,-7639000000,,107000000,69566000000,79518000000,4295895205
2013-12-31,6064000000,9415000000,-5821000000,2193000000,4638000000,,,2504000000,847000000,-205000000,-1967000000,-154000000,-100000000,,5918000000,5918000000,,,,1178000000,-226000000,1552000000,,,1716000000,1376000000,2731000000,1617000000,,,-19440000000,,,45252000000,-1884000000,5220000000,-29918000000,-205000000,,-46000000,,156000000,137161000000,,-142892000000,5000000,-5616000000,-1658000000,-1658000000,-1967000000,,-154000000,,12264000000,-6346000000,,-1149000000,79518000000,84156000000,4295895205
2014-12-31,4235000000,52563000000,-4172000000,-980000000,45714000000,,,2329000000,45999000000,-189000000,-1350000000,-110000000,-82000000,,2741000000,2741000000,,,,1176000000,-248000000,1401000000,,,1708000000,1830000000,47805000000,2141000000,,,-11421000000,,,59321000000,-1806000000,-1965000000,-271000000,-189000000,,-64000000,,67000000,192055000000,,-196054000000,13000000,-3983000000,-2289000000,-2289000000,-1350000000,,-110000000,,11263000000,-8522000000,,-1697000000,84156000000,129870000000,4295895205
2015-12-31,-1523000000,-29400000000,-13404000000,2887000000,-41442000000,,,1973000000,-29850000000,-130000000,-755000000,1919000000,6982000000,,-1564000000,-1564000000,,,,859000000,-192000000,1306000000,,,1285000000,1666000000,-28456000000,4976000000,,,6258000000,,,-70244000000,-1394000000,9575000000,20979000000,-130000000,,0,667000000,109000000,195457000000,,-209519000000,12000000,-13274000000,-1776000000,-1776000000,-755000000,1987000000,-68000000,,5388000000,-6952000000,,-1525000000,129870000000,88428000000,4295895205
2016-12-31,409000000,8433000000,3812000000,-2137000000,8549000000,,,1824000000,6200000000,-195000000,0,1931000000,1946000000,,-2433000000,-2433000000,,,,656000000,37000000,1131000000,,,1287000000,1374000000,7585000000,2791000000,,,-5378000000,,,13080000000,-1385000000,718000000,-3626000000,-195000000,,,636000000,23000000,210857000000,,-207512000000,3000000,4007000000,-1650000000,-1650000000,0,1982000000,-51000000,,6703000000,-9136000000,,-1559000000,88428000000,96977000000,4295895205
2017-12-31,2415000000,-3208000000,-4048000000,-5960000000,-9746000000,,,1879000000,-7502000000,-165000000,,992000000,1008000000,,-4854000000,-4854000000,,,,435000000,-268000000,1712000000,,,915000000,1639000000,-6444000000,1362000000,,,17833000000,,,5819000000,-1058000000,-5373000000,-26085000000,-165000000,,,0,29000000,261316000000,,-265230000000,2000000,-3883000000,-2114000000,-2114000000,,992000000,0,,2292000000,-7146000000,,3470000000,96977000000,87231000000,4295895205
2018-12-31,2548000000,25292000000,-12417000000,-1027000000,10269000000,,,1982000000,20762000000,-171000000,-539000000,-8000000,15000000,,1139000000,1139000000,,,,182000000,-241000000,2041000000,,,770000000,1109000000,21675000000,653000000,,,-125000000,,,33859000000,-913000000,4171000000,-16883000000,-171000000,,,7000000,85000000,263983000000,,-276388000000,67000000,-12246000000,-1642000000,-1642000000,-539000000,0,-8000000,,10266000000,-9127000000,,-1579000000,87231000000,97500000000,4295895205
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295895205
2019-12-31,3713000000,-926000000,-17822000000,-1053000000,-20046000000,,,1509000000,-6148000000,-518000000,-720000000,-660000000,-628000000,,2122000000,2122000000,,,,163000000,-300000000,1646000000,,,1421000000,1400000000,-4590000000,908000000,,,-10746000000,,,29935000000,-1558000000,-5579000000,-19108000000,-518000000,,,,566000000,241600000000,,-259473000000,3000000,-17304000000,-1827000000,-1827000000,-720000000,552000000,-1212000000,,10169000000,-8047000000,,-245000000,97500000000,77454000000,4295895205
2020-12-31,1613000000,21234000000,-4478000000,2373000000,20420000000,,,2017000000,17604000000,-1270000000,0,-1348000000,-1340000000,,5356000000,5356000000,,,,581000000,-151000000,1587000000,,,971000000,1228000000,18698000000,2325000000,,,-27318000000,,,54437000000,-1094000000,-5385000000,-5361000000,-1270000000,,,,178000000,281692000000,,-285078000000,0,-3208000000,-1643000000,-1643000000,0,992000000,-2340000000,,12426000000,-7070000000,,1291000000,77454000000,97874000000,4295895205
2021-12-31,3347000000,12218000000,-8995000000,265000000,1731000000,1181000000,,669000000,7021000000,-1341000000,-374000000,937000000,944000000,,1312000000,1312000000,,1181000000,,100000000,-196000000,765000000,,,1161000000,1270000000,8302000000,254000000,,,10869000000,,,45952000000,-1281000000,-7707000000,-41066000000,-352000000,-989000000,,,965000000,290846000000,,-299503000000,38000000,-7654000000,-1617000000,-1617000000,-374000000,2728000000,-1791000000,,12081000000,-10769000000,,-1757000000,97874000000,99605000000,4295895205
