Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,9101761000,51874233000,-2634789000,-11301009000,42895865000,1939984000,,15909079000,24923409000,-5139504000,-4107007000,-7372022000,-7372022000,,,-7440490000,,1939984000,,,,15909079000,,,2078045000,,27001454000,,,,-6841503000,,,55488257000,-2078045000,-3164651000,-18480649000,-3634889000,-1504615000,-160000000,32777000,696066000,113903000,,-10878000,1832847000,2504715000,7618510000,7618510000,-4107007000,,-7372022000,,,,286701000,4957430000,34889413000,77785278000,8589934205
2011-12-31,6118000000,35903000000,-7008000000,-8111000000,18738000000,2098000000,,19800000000,7887000000,-3398000000,-3489000000,-89000000,-89000000,,,-5158000000,,2098000000,,,,19800000000,,,1924000000,,9812000000,,,,13728000000,,,9566000000,-1925000000,7178000000,-20660000000,-1858000000,-1540000000,-7176000000,1044000000,520000000,10000000,,-1000000,1993000000,-3610000000,625000000,625000000,-3489000000,6848000000,-6937000000,,,,171000000,-2046000000,77786000000,96524000000,8589934205
2012-12-31,3051000000,24133000000,126000000,-703000000,21964000000,2183000000,,22202000000,-3303000000,-3887000000,-1287000000,48000000,48000000,,,-4078000000,,2183000000,,,,22202000000,,,3162000000,,-141000000,,,,-7774000000,,,27202000000,-3162000000,-7715000000,-11854000000,-2161000000,-1726000000,,991000000,815000000,2000000,,-33000000,2232000000,4013000000,4614000000,4614000000,-1287000000,7005000000,-6957000000,,,,2000000,-1592000000,96524000000,118488000000,8589934205
2013-12-31,5329000000,-34852000000,677000000,-1676000000,-41385000000,2391000000,,15503000000,-58075000000,-3141000000,-818000000,-32000000,-32000000,,,-888000000,,2391000000,,,,15503000000,,,3577000000,,-54498000000,,,,-1823000000,,,-68031000000,-3577000000,12589000000,2767000000,-1877000000,-1264000000,,1578000000,500000000,295000000,,-181000000,1587000000,3818000000,62000000,62000000,-818000000,5560000000,-5592000000,,,,1027000000,-5534000000,118488000000,77103000000,8589934205
2014-12-31,6935000000,-3939000000,-6005000000,-62000000,-7675000000,2287000000,,16485000000,-29646000000,-7913000000,-909000000,56000000,56000000,,,608000000,,2287000000,,,,16485000000,,,1352000000,,-28294000000,,,,-11895000000,,,60144000000,-1352000000,-40899000000,-35644000000,-6695000000,-1218000000,-1315000000,1004000000,986000000,324000000,,-18000000,927000000,1908000000,183000000,183000000,-909000000,3498000000,-3442000000,,,,4351000000,2331000000,77103000000,69428000000,8589934205
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934205
2015-12-31,7334000000,5678000000,-6218000000,8960000000,7898000000,2418000000,,18196000000,-22270000000,-9236000000,-1498000000,7323000000,7323000000,,,2548000000,,2418000000,,,,18196000000,,,2205000000,,-20065000000,,,,847000000,,,49522000000,-2205000000,-16554000000,-53880000000,-7664000000,-1572000000,,565000000,2386000000,560000000,,-1435000000,940000000,3018000000,587000000,587000000,-1498000000,10548000000,-3225000000,,,,4787000000,-522000000,69853000000,77751000000,8589934205
2016-12-31,7486000000,21823000000,-13764000000,-5745000000,-1297000000,2364000000,,19668000000,-7695000000,-8340000000,-2309000000,224000000,224000000,,,-2717000000,,2364000000,,,,19668000000,,,2872000000,,-4823000000,,,,8518000000,,,13143000000,-2872000000,1454000000,-27938000000,-6572000000,-1768000000,,94000000,2608000000,591000000,,-522000000,-8195000000,-5424000000,-943000000,-943000000,-2309000000,1604000000,-1380000000,,,,2395000000,-3611000000,77751000000,76454000000,8589934205
2017-12-31,8207000000,40188000000,-4008000000,4206000000,34541000000,2593000000,,21334000000,8054000000,-8988000000,-2665000000,7094000000,7094000000,,,987000000,,2593000000,,,,21334000000,,,4137000000,,12191000000,,,,-1590000000,,,30540000000,-4137000000,15620000000,-32379000000,-7450000000,-1538000000,-838000000,263000000,3211000000,1270000000,,-308000000,1382000000,4980000000,-1210000000,-1210000000,-2665000000,8403000000,-1309000000,,,,2994000000,-5845000000,76454000000,110995000000,8589934205
2018-12-31,9315000000,3416000000,3148000000,-3301000000,2668000000,2425000000,,19289000000,-27613000000,-12195000000,-3118000000,-37000000,-37000000,,,779000000,,2425000000,,,,19289000000,,,3342000000,,-24271000000,,,,-21861000000,,,27279000000,-3342000000,-29689000000,,-10726000000,-1469000000,-730000000,431000000,3670000000,2327000000,,-11000000,9656000000,15343000000,-925000000,-925000000,-3118000000,989000000,-1026000000,,,,3283000000,-595000000,110995000000,113663000000,8589934205
2019-12-31,8116000000,3389000000,-7229000000,-10122000000,-12596000000,3001000000,,20989000000,-28717000000,-14143000000,-3773000000,19000000,19000000,,,-4033000000,,3001000000,,,,20989000000,,,2593000000,,-26124000000,,,,398000000,,,38469000000,-2593000000,-64991000000,,-12766000000,-1377000000,-83000000,218000000,4091000000,686000000,,-63000000,2065000000,6914000000,-2335000000,-2335000000,-3773000000,947000000,-928000000,,,,1090000000,1366000000,113663000000,101067000000,8589934205
2020-12-31,-7708000000,66153000000,-7220000000,-1909000000,52772000000,2810000000,,35026000000,36025000000,-8520000000,0,-37000000,-37000000,,,315000000,,2810000000,,,,35026000000,,,2946000000,,38971000000,,,,4546000000,,,90356000000,-2946000000,-55931000000,,-7386000000,-1134000000,-2931000000,1775000000,2014000000,182000000,,-525000000,785000000,1300000000,-2187000000,-2187000000,0,721000000,-758000000,,,,4095000000,-4252000000,101067000000,153839000000,8589934205
2021-12-31,9653000000,56691000000,-3715000000,-1322000000,56850000000,2756000000,,18607000000,25675000000,-11403000000,-1313000000,-791000000,-791000000,,,2656000000,,2756000000,,,,18607000000,,,4012000000,,29687000000,,,,47987000000,,,56945000000,-4012000000,-75245000000,,-10015000000,-1388000000,-140000000,6000000,6382000000,672000000,,-126000000,894000000,7688000000,-1874000000,-1874000000,-1313000000,854000000,-1645000000,,,,5340000000,5196000000,153839000000,210689000000,8589934205
