Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,1436494000000,-3066491000000,-1093268000000,3047868000000,-1217325000000,343095000000,,-509033000000,-4337047000000,-1047237000000,-501688000000,,,,2925240000000,2925240000000,,343095000000,,,,-509033000000,,,,,-4337047000000,674399000000,,,-228867000000,,,1989017000000,,1069810000000,-7843304000000,-1047237000000,,,,500919000000,3349909000000,,-3795643000000,-101216000000,-46031000000,,624316000000,-501688000000,,,,2369179000000,-715465000000,,-105434000000,7372359000000,6155034000000,4295865713
2011-12-31,1663894000000,-3939094000000,-519572000000,5898518000000,1573963000000,394689000000,,-692806000000,-5304871000000,-1274035000000,-526773000000,,,,6473193000000,6473193000000,,394689000000,,,,-692806000000,,,,,-5304871000000,830167000000,,,-823544000000,,,8913042000000,,-1310225000000,-12926408000000,-1274035000000,,,,349676000000,2954992000000,,-2420506000000,-129699000000,754463000000,,-47902000000,-526773000000,,,,5087562000000,-745688000000,,134111000000,6155034000000,7728997000000,4295865713
2012-12-31,1702046000000,1806456000000,-594310000000,-502754000000,440100000000,540682000000,,-797319000000,361047000000,-1132436000000,-583421000000,1651917000000,1651917000000,,337915000000,337915000000,,540682000000,,,,-797319000000,,,,,361047000000,1219733000000,,,-606687000000,,,13041412000000,,-2392707000000,-10918827000000,-1132436000000,,,135788000000,180988000000,3482292000000,,-3166483000000,-94459000000,538126000000,,-1909165000000,-583421000000,1651917000000,,,2869462000000,-674106000000,,-269292000000,7728997000000,8169097000000,4295865713
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865713
2013-12-31,1515127000000,5266085000000,-3327345000000,4954972000000,7239549000000,771967000000,,-416129000000,3469306000000,-1841335000000,-632004000000,,,,4531940000000,4531940000000,,771967000000,,,,-416129000000,,,,,3469306000000,1287825000000,,,-305649000000,,,12054459000000,,104961000000,-9693091000000,-1841335000000,,,,323636000000,3933665000000,,-5689822000000,-53489000000,-1486010000000,,1055036000000,-632004000000,,,,741605000000,-1105513000000,,345837000000,8169097000000,15408646000000,4295865713
2014-12-31,2429785000000,-6667416000000,934112000000,1630077000000,-1979194000000,435214000000,,-5346154000000,-4456538000000,-774976000000,-713679000000,,2625585000000,,715735000000,-281829000000,,435214000000,,-135009000000,-60547000000,-5150598000000,,,79036000000,,-10068248000000,1308825000000,,,-693710000000,,,2437937000000,5611710000000,381104000000,-13044617000000,-774976000000,,,0,478356000000,4297720000000,,-3018016000000,-48972000000,1709088000000,,,-713679000000,,,,1560804000000,-1860121000000,7549533000000,2124033000000,15445977000000,13466783000000,4295865713
2015-12-31,2608898000000,1856726000000,141985000000,-231474000000,5338794000000,481558000000,,-7794893000000,6264628000000,-961827000000,-785332000000,,-28081000000,,180724000000,581939000000,,481558000000,,-1045812000000,-122477000000,-6626604000000,,,159795000000,,-2049386000000,2190333000000,,,-960378000000,,,9966149000000,8314014000000,1729280000000,-15039226000000,-961827000000,,,783803000000,289721000000,1942688000000,,-1777929000000,-134471000000,1103812000000,,,-785332000000,,,,2452213000000,-1372837000000,13533749000000,3571557000000,13466783000000,18805577000000,4295865713
2016-12-31,2954947000000,3601418000000,-1027627000000,-343839000000,1654668000000,482902000000,,-9592138000000,9298096000000,-1082522000000,-840242000000,,0,,646787000000,496403000000,,482902000000,,-941700000000,-60254000000,-8590184000000,,,192045000000,,404828000000,3248517000000,,,489501000000,,,5770554000000,8893268000000,1485514000000,-10853224000000,-1082522000000,,,0,552471000000,2419464000000,,-2784171000000,-132869000000,54895000000,,,-840242000000,,,,3039485000000,-3099039000000,13594292000000,-575284000000,18805577000000,20460245000000,4295865713
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865713
2017-12-31,2754173000000,2939588000000,-1908080000000,-3620909000000,-2294601000000,433033000000,,-9615301000000,9174115000000,-1132015000000,-1126209000000,,,,2357469000000,-2494700000000,,433033000000,,-736925000000,-253602000000,-8624774000000,,,199127000000,5578733000000,-424721000000,3879559000000,,,646773000000,,,7779782000000,9598836000000,-1599641000000,-11266789000000,-1132015000000,,,,568744000000,2177424000000,,-3430056000000,-92177000000,-776065000000,,,-1126209000000,,,,3013426000000,-1969399000000,12190496000000,294800000000,20460245000000,18165644000000,4295865713
2018-12-31,2786435000000,1042858000000,-1381842000000,-732711000000,565166000000,467777000000,,-10963270000000,8528372000000,-1014093000000,-735798000000,,,,-1659205000000,-357082000000,,467777000000,,-951493000000,-187814000000,-9823963000000,,,167856000000,5103246000000,-1910912000000,4311485000000,,,-343256000000,,,6091671000000,10439284000000,615093000000,-12965085000000,-1014093000000,,,,311430000000,3769670000000,,-4321613000000,-127236000000,-367749000000,360169000000,360169000000,-735798000000,,,,1150485000000,-1886850000000,15774251000000,1636861000000,18165644000000,18730810000000,4295865713
