Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,281000000,-2037000000,-2398000000,566000000,-3390000000,2432000000,,1260000000,-6010000000,-3216000000,,0,0,,,2553000000,,2432000000,,308000000,,952000000,,,-332000000,,-9961000000,3862000000,,,-8241000000,,,-40028000000,3951000000,,-5655000000,-3216000000,,-73000000,428000000,1354000000,45999000000,,-46890000000,,818000000,-1987000000,-1987000000,,0,,,,,3237000000,479000000,65690000000,62300000000,8589934254
2011-12-31,-551000000,19893000000,6932000000,-3242000000,23589000000,2175000000,,-9098000000,27367000000,-3095000000,,0,0,,,-1074000000,,2175000000,,-469000000,-31000000,-8598000000,,,136000000,,25348000000,438000000,,,4736000000,,,24706000000,2019000000,,-43893000000,-3095000000,,-13000000,298000000,2214000000,36523000000,,-28995000000,,10027000000,-2168000000,-2168000000,,0,,,,,0,6000000,62300000000,85889000000,8589934254
2012-12-31,-606000000,3049000000,15232000000,-3104000000,15169000000,2126000000,,347000000,1182000000,-3003000000,,170000000,170000000,,,-664000000,,2126000000,,-64000000,-28000000,439000000,,,78000000,,-1523000000,-3175000000,,,-2968000000,,,20815000000,2705000000,,-66968000000,-3003000000,,-11000000,37000000,2595000000,37664000000,,-22050000000,,18235000000,-2610000000,-2610000000,,170000000,,,,,0,-8000000,85889000000,101058000000,8589934254
2013-12-31,415000000,-15531000000,-15609000000,-3068000000,-34261000000,1940000000,,9969000000,-27855000000,-2982000000,,350000000,350000000,,,-942000000,,1940000000,,72000000,-43000000,9940000000,,,24000000,,-30787000000,-3483000000,,,-9526000000,,,-18655000000,2932000000,,-29032000000,-2982000000,,-6000000,696000000,2090000000,21552000000,,-36959000000,,-12627000000,-2476000000,-2476000000,,350000000,,,,,1500000000,-53000000,101058000000,66797000000,8589934254
2014-12-31,1762000000,10353000000,-7722000000,-4275000000,-1650000000,1935000000,,-1655000000,8311000000,-3442000000,,3000000,3000000,,,-2394000000,,1935000000,,-250000000,-32000000,-1373000000,,,33000000,,5970000000,-5150000000,,,-13724000000,,,23081000000,2341000000,,-11089000000,-3442000000,,-1000000,543000000,2043000000,4668000000,,-11533000000,,-4280000000,-1884000000,-1884000000,,3000000,,,,,629000000,-6000000,66797000000,65147000000,8589934254
2015-12-31,1644000000,16372000000,-3310000000,-6258000000,6806000000,2112000000,,-8808000000,21424000000,-3417000000,-1070000000,0,0,,,-2861000000,,2112000000,,-1000000,3000000,-8810000000,,,179000000,1840000000,19633000000,-3082000000,,,28619000000,,,-17642000000,1791000000,,5657000000,-3417000000,,-4076000000,,1537000000,22000000000,,-19354000000,,107000000,-2327000000,-2327000000,-1070000000,0,,,,,338000000,2000000,65147000000,71953000000,8589934254
2016-12-31,4238000000,2074000000,-686000000,-10974000000,-9565000000,2380000000,,10003000000,-14547000000,-3760000000,-2014000000,0,0,,,-6824000000,,2380000000,,80000000,1000000,9922000000,,,822000000,1687000000,-15589000000,-712000000,,,-12928000000,,,3893000000,1042000000,,-6552000000,-3760000000,,-20000000,5000000,1684000000,6335000000,,-4930000000,,3074000000,-2136000000,-2136000000,-2014000000,0,,,,,1061000000,21000000,71953000000,62388000000,8589934254
2017-12-31,5275000000,-3195000000,6808000000,-5019000000,-1406000000,2370000000,,8919000000,-19759000000,-3655000000,-2284000000,14000000,14000000,,,-1008000000,,2370000000,,-114000000,-6000000,9039000000,,,1028000000,1275000000,-20167000000,-393000000,,,9255000000,,,-682000000,408000000,,-3600000000,-3655000000,,-1923000000,129000000,1444000000,18675000000,,-7862000000,,10463000000,-1741000000,-1741000000,-2284000000,14000000,,,,,0,0,62388000000,60982000000,8589934254
2018-12-31,5960000000,-11107000000,11921000000,-4301000000,-3484000000,2405000000,,-6567000000,-12905000000,-3514000000,-2240000000,228000000,228000000,,,-527000000,,2405000000,,-118000000,-9000000,-6440000000,,,1030000000,1268000000,-13263000000,-118000000,,,22566000000,,,-27252000000,358000000,,18579000000,-3514000000,,-49000000,1000000,1334000000,26806000000,,-12657000000,,15435000000,-1762000000,-1762000000,-2240000000,1233000000,-1005000000,,,,1729000000,3000000,58708000000,55224000000,8589934254
2019-12-31,4393000000,11281000000,-2130000000,-6559000000,2587000000,2660000000,,11899000000,-7671000000,-3442000000,-2312000000,-166000000,-166000000,,,-818000000,,2660000000,,-33000000,-6000000,11938000000,,,1278000000,1178000000,-7621000000,-214000000,,,1374000000,,,-2989000000,-50000000,,6631000000,-3442000000,,-21000000,0,1432000000,9631000000,,-9730000000,,1312000000,-3263000000,-3263000000,-2312000000,929000000,-1095000000,,,,0,-5000000,55224000000,57811000000,8589934254
2020-12-31,1226000000,27171000000,-4000000000,-5319000000,17656000000,2732000000,,3061000000,20152000000,-2901000000,0,144000000,144000000,,,-3874000000,,2732000000,,-76000000,13000000,3124000000,,,736000000,1095000000,19808000000,2721000000,,,-11016000000,,,45879000000,344000000,,-10142000000,-2901000000,,-3000000,0,1146000000,6347000000,,-8589000000,,-1099000000,-1589000000,-1589000000,0,144000000,0,,,,0,-196000000,57811000000,75467000000,8589934254
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934254
2021-12-31,6902000000,6621000000,-2545000000,-3234000000,912000000,2825000000,,4231000000,-7337000000,-3228000000,-877000000,25000000,25000000,,,-557000000,,2825000000,,-270000000,-2000000,4503000000,,,796000000,1303000000,-7861000000,-2313000000,,,7579000000,,,20850000000,524000000,,-15896000000,-3228000000,,-57000000,,1437000000,8287000000,,-8984000000,,683000000,-1825000000,-1825000000,-877000000,25000000,,,,,499000000,70000000,75467000000,76379000000,8589934254
