Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,,-880994000,-2196250000,1945383000,-1077952000,,,,-880994000,-391797000,,,,,2488139000,2488139000,,,,,,,,,,,-4084520000,,,,-685181000,,,11290846000,3203526000,,-14690185000,-391797000,,-259000,,140170000,15078047000,,-16203775000,-818636000,-1804453000,-542756000,-542756000,,,,,,,,53909000,3589667000,2511715000,4295893638
2011-12-31,,-5184620000,4621043000,1362305000,1190859000,,,,-5184620000,-154451000,,,,,1934847000,1934847000,,,,,,,,,,,-7167217000,,,,-8382588000,,,17338409000,1982597000,,-16123038000,-154451000,,,0,205061000,40881407000,,-36514965000,203991000,4775494000,-572542000,-572542000,,,,,,,,392131000,2511715000,3702574000,4295893638
2012-12-31,,-676430000,-479451000,1678925000,369868000,,,,-676430000,-205172000,,,,,2097564000,2097564000,,,,,,,,,,,-5700281000,,,,-3405421000,,,15890379000,5023851000,,-18185239000,-205172000,,,28542000,89690000,22806273000,,-23132380000,-66404000,-274279000,-418639000,-418639000,,,,,,,,-153176000,3702574000,4072442000,4295893638
2013-12-31,,2078791000,-3322653000,1485912000,860842000,,,,2078791000,-310474000,-570670000,,,,,2056582000,,,,,,,,,-800906000,5373274000,-29120000,,,,-2482887000,,,30425869000,2107911000,,-27972102000,-310474000,,,0,20036000,20206283000,,-22899653000,-338845000,-3012179000,,,-570670000,,,,,,5201675000,618792000,4072442000,4933284000,4295893638
2014-12-31,,1068438000,-2026966000,1317425000,412245000,,,,1068438000,-296257000,-467483000,,,,,1784908000,,,,,,,,,-1202318000,7421785000,-5505210000,,,,-2536693000,,,16615041000,6573648000,,-19583558000,-296257000,,0,0,31505000,23558201000,,-25320415000,0,-1730709000,,,-467483000,,,,,,8869161000,53348000,4933284000,5345529000,4295893638
2015-12-31,,6833483000,-7283302000,1279391000,1763912000,,,,6833483000,-159528000,-569600000,,,,,1848991000,,,,,,,,,-929202000,8205358000,4505218000,,,,-4813615000,,,28231614000,2328265000,,-18912781000,-159528000,,0,0,27194000,19541809000,,-26641468000,-51309000,-7123774000,,,-569600000,,,,,,13785368000,934340000,5345529000,7109441000,4295893638
2016-12-31,,2426612000,2368197000,-493176000,5718010000,,,,2426612000,-445363000,-600000000,,,,,106824000,,,,,,,,,-1689898000,10289657000,1528879000,,,,-10868281000,,,33993506000,897733000,,-21596346000,-445363000,,0,0,180323000,10865802000,,-7902570000,-329995000,2813560000,,,-600000000,,,,,,6220955000,1416377000,7109441000,12827451000,4295893638
2017-12-31,,2204930000,-7319775000,4299418000,-129985000,,,,2204930000,-483470000,-900000000,,,,,5199418000,,,,,,,,,-1610854000,12952618000,-1564776000,,,,-6987066000,,,32631592000,3769706000,,-27209302000,-483470000,,0,0,52528000,11738756000,,-17616641000,-1010948000,-6836305000,,,-900000000,,,,,,11444452000,685442000,12827451000,12697466000,4295893638
2018-12-31,,-4136205000,6755629000,-1483420000,5734988000,,,,-4136205000,-1074283000,-1600000000,0,0,,0,116580000,,,,,,,,,-206973000,19433579000,-15009394000,,,,-1225340000,,,-4508806000,10873189000,,-9275248000,-1074283000,,0,0,5228000,26402457000,,-16201909000,-2375864000,7829912000,0,0,-1600000000,0,,,,0,22123648000,4598984000,12697466000,18432454000,4295893638
2019-12-31,,15356988000,-22163365000,3820442000,259523000,,,,15356988000,-1225140000,0,3005742000,3005742000,,-276205000,814700000,,,,,,,,,-230634000,20049770000,329514000,,,,-303083000,,,18470841000,15027474000,,-17838244000,-1225140000,,0,0,23072000,13465764000,,-36462306000,2035245000,-20938225000,0,0,0,3005742000,,,,-276205000,31772465000,3245458000,18432454000,18691977000,4295893638
2020-12-31,,-5185859000,-10300952000,6774018000,-5196671000,,,,-5185859000,-1137180000,0,0,0,,-304925000,6774018000,,,,,,,,,-2147238000,14310138000,-20044460000,,,,-30031085000,,,66645324000,14858601000,,-56658699000,-1137180000,,0,0,48667000,35994793000,,-47425750000,2218518000,-9163772000,0,0,0,0,,,,-304925000,34834318000,3516122000,18691977000,13495306000,4295893638
2021-12-31,,45594269000,-45566521000,21883924000,35120810000,,,,45594269000,-1100355000,-626080000,0,0,,-306502000,22510004000,,,,,,,,,-3214806000,25870208000,36272714000,,,,-56391741000,,,219862860000,9321555000,,-127198405000,-1100355000,,-180000,0,229095000,33858558000,,-79551739000,998100000,-44466166000,0,0,-626080000,0,,,,-306502000,44931900000,13209138000,13495306000,48616116000,4295893638
