Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,,-39931000,17154000,215504000,200427000,,,8619000,-48550000,-1576000,-35311000,,,,,198315000,,,,,,8619000,,,,,-306737000,,,,624270000,,,12657000,258187000,-35688000,-907976000,-1576000,,-234000,7598000,5214000,3146000,,3196000,-190000,18730000,52500000,52500000,-35311000,,,,,,198315000,7700000,364219000,564646000,4295893556
2011-12-31,,220464000,-21876000,-238925000,-29957000,,,137565000,82899000,-6384000,-48181000,,,,,-190744000,,,,,,137565000,,,,,-259102000,,,,1751131000,,,-179152000,342001000,9397000,-1840478000,-6384000,,-1040000,392000,17995000,182973000,,-215408000,-404000,-15492000,0,0,-48181000,,,,,,0,10380000,564646000,534689000,4295893556
2012-12-31,,196822000,-211971000,-50481000,-68030000,,,63322000,133500000,-13613000,-50479000,,,,,-2000,,,,,,63322000,,,,,-94627000,,,,840029000,,,25064000,228127000,52696000,-1012416000,-13613000,,-420000,0,3865000,95787000,,-297030000,-560000,-198358000,0,0,-50479000,,,,,,0,-2400000,534689000,466659000,4295893556
2013-12-31,,396872000,-315248000,-67296000,31608000,,,134531000,262341000,-17258000,-67296000,,,,,0,,,,,,134531000,,,70503000,,-244060000,,,,966713000,,,235465000,506401000,-2005000,-1444233000,-17258000,,-120000,0,1605000,998610000,,-1297455000,-630000,-297990000,,,-67296000,,,,,,,17280000,466659000,498267000,4295893556
2014-12-31,,-269883000,-330391000,733572000,144705000,,,203298000,-473181000,-21122000,-72581000,0,0,,0,806153000,,,,,,203298000,,,148900000,270591000,-624830000,,,,830850000,,,392894000,151649000,-5101000,-1843473000,-21122000,,-200000,233000,6138000,1145838000,,-1460772000,-506000,-309269000,0,0,-72581000,0,,,,0,806153000,11407000,498267000,642972000,4295893556
2015-12-31,,575716000,-248392000,846930000,1225943000,,,864234000,-288518000,-20729000,-80262000,0,0,,0,927192000,,,,,,864234000,,,70206000,512480000,-647964000,,,,583447000,,,114464000,359446000,-15725000,-1330150000,-20729000,,0,0,11533000,859363000,,-1098152000,-407000,-227663000,0,0,-80262000,0,,,,0,927192000,51689000,642972000,1868915000,4295893556
2016-12-31,,-1457490000,-355952000,816470000,-954514000,,,694919000,-2152409000,-4065000,-61839000,0,0,,0,878309000,,,,,,694919000,,,135445000,566925000,-2534020000,,,,33294000,,,-1206219000,381611000,26525000,-1387620000,-4065000,,-1000000,0,306000,652646000,,-1002141000,-1698000,-351887000,0,0,-61839000,0,,,,0,878309000,42458000,1870360000,915846000,4295893556
2017-12-31,,-1476386000,79838000,984199000,-411598000,,,350109000,-1826495000,-4736000,-92801000,0,0,,0,1077000000,,,,,,350109000,,,122638000,846414000,-2441054000,,,,485279000,,,-91658000,614559000,4853000,-2839528000,-4736000,,0,0,329000,867314000,,-781787000,-1282000,84574000,0,0,-92801000,0,,,,0,1077000000,751000,915846000,504248000,4295893556
2018-12-31,,-44477000,-328661000,1208745000,881577000,,,738988000,-783465000,-4924000,-109865000,0,0,,0,1318590000,,,,,,738988000,,,104310000,1342871000,-1879103000,,,,-2014158000,,,-1067436000,1095638000,-1541000,1204032000,-4924000,,-3000000,0,94000,590195000,,-908483000,-2543000,-323737000,20000,20000,-109865000,0,,,,0,1318590000,45970000,504248000,1385825000,4295893556
2019-12-31,,1808384000,-521520000,-1897241000,-606023000,,,-132038000,1940422000,-9698000,-134000,0,0,,-1753000,-1897107000,,,,,,-132038000,,,288619000,1250464000,500978000,,,,-9228000,,,515363000,1439444000,-5157000,0,-9698000,,-990000,0,5592000,967619000,,-1481963000,-2080000,-511822000,0,0,-134000,0,,,,-1753000,108662000,4354000,1385825000,779802000,4295893556
2020-12-31,,1207277000,-16430000,-130338000,1084822000,,,615344000,591933000,-10965000,-134000,20534000,20534000,,-2654000,-150738000,,,,,,615344000,,,284929000,1224002000,-895315000,,,,-1834291000,,,529821000,1487248000,-19143000,428298000,-10965000,,0,0,280000,1144330000,,-1147733000,-2342000,-5465000,0,0,-134000,20534000,,,,-2654000,2330419000,24313000,779802000,1864624000,4295893556
2021-12-31,,3580284000,-2375622000,63651000,1796494000,,,1944879000,1635405000,-11184000,-73551000,15862000,15862000,,-19234000,121340000,,,,,,1944879000,,,330043000,1482426000,-143565000,,,,-1950767000,,,968790000,1778970000,-26453000,864865000,-11184000,,0,15816000,936000,1069122000,,-3448281000,-2031000,-2364438000,0,0,-73551000,15862000,,,,-19234000,3491938000,528181000,1864624000,3661118000,4295893556
