Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,222080000000,-2376000000,-65140000000,38712000000,-28804000000,36716000000,,35350000000,-296522000000,-55493000000,-50695000000,,,-27059000000,116466000000,89407000000,,36716000000,,2727000000,-7051000000,39674000000,,,,,488097000000,140500000000,,,-15852000000,,,506205000000,-784619000000,588382000000,39563000000,-55493000000,,-1580000000,,2770000000,29000000,,,-10866000000,-9647000000,,,-50695000000,,,-27059000000,235407000000,,,,1309091000000,1280287000000,4295863513
2011-12-31,261269000000,212686000000,-274025000000,180514000000,119175000000,37521000000,,60957000000,-147061000000,-109519000000,-72175000000,,,-33243000000,285932000000,252689000000,,37521000000,,-7076000000,-8482000000,76515000000,,,,,-773938000000,122314000000,,,32565000000,,,1569254000000,626877000000,-672787000000,28402000000,-109519000000,,-1640000000,,13000000,0,,,-162879000000,-164506000000,,,-72175000000,,,-33243000000,324409000000,,,,1280287000000,1399462000000,4295863513
2012-12-31,271256000000,-9362000000,-43484000000,406923000000,354077000000,38850000000,,91956000000,-411424000000,-20316000000,-86073000000,,,-23504000000,516500000000,492996000000,,38850000000,,7250000000,-6559000000,91265000000,,,,,-625715000000,135275000000,,,-25153000000,,,933183000000,214291000000,98401000000,-15681000000,-20316000000,,-2025000000,,266000000,,,,-21409000000,-23168000000,,,-86073000000,,,-23504000000,675034000000,,,,1399462000000,1753539000000,4295863513
2013-12-31,300294000000,-541962000000,-123413000000,622030000000,-43345000000,40428000000,,92130000000,-974814000000,-69401000000,-91565000000,,,-11869000000,725464000000,713595000000,,40428000000,,-6200000000,-7859000000,106189000000,,,-62135000000,,-441786000000,158654000000,,,10559000000,,,764809000000,-533028000000,115471000000,-17777000000,-69401000000,,-3579000000,,4427000000,,,,-54860000000,-54012000000,,,-91565000000,,,-11869000000,803209000000,,,,1753539000000,1710194000000,4295863513
2014-12-31,413972000000,267473000000,-90069000000,26160000000,203564000000,40860000000,,-613623000000,426264000000,-55409000000,-135039000000,,,-9852000000,171051000000,161199000000,,40860000000,,3786000000,-10102000000,-607307000000,,,71000000000,,-366702000000,235154000000,,,71827000000,,,1174839000000,792966000000,-220309000000,-222291000000,-27098000000,-28311000000,-4066000000,,328000000,,,,-30922000000,-34660000000,,,-135039000000,,,-9852000000,463915000000,,,,1710194000000,1913758000000,4295863513
2015-12-31,400712000000,448671000000,-864982000000,330267000000,-238848000000,43450000000,,-1108462000000,1112971000000,-65566000000,-108702000000,,,-7498000000,446467000000,438969000000,,43450000000,,2485000000,-13495000000,-1097452000000,,,69889000000,,-1031313000000,239829000000,,,-20561000000,,,4268493000000,2144284000000,-1221168000000,159838000000,-18858000000,-46708000000,-396151000000,,141000000,28000000,,,-403434000000,-799416000000,,,-108702000000,,,-7498000000,766065000000,,,-152804000000,1913758000000,1674910000000,4295863513
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863513
2016-12-31,424889000000,-660469000000,151763000000,660624000000,151918000000,55108000000,,-946648000000,-193818000000,-33778000000,-110803000000,275408000000,275408000000,-5614000000,501633000000,496019000000,,55108000000,,-8688000000,-19136000000,-918824000000,,,84724000000,404287000000,-1280670000000,228906000000,,,220078000000,,,802700000000,1086852000000,-118510000000,-53183000000,-9644000000,-24134000000,-7469000000,,33000000,,,,192977000000,185541000000,,,-110803000000,,,-5614000000,652751000000,,,,1674910000000,1826828000000,4295863513
2017-12-31,538979000000,-479209000000,282149000000,274458000000,77398000000,60276000000,,-822667000000,-255797000000,-108335000000,-123565000000,0,0,-4537000000,402560000000,398023000000,,60276000000,,-18824000000,-112542000000,-691301000000,,,167554000000,529088000000,-919972000000,260992000000,,,59377000000,,,2084907000000,664175000000,-914935000000,43871000000,-41700000000,-66635000000,-40410000000,,15772000000,61673000000,,,353449000000,390484000000,,,-123565000000,,,-4537000000,1336728000000,,,,1808175000000,1885573000000,4295863513
2018-12-31,519649000000,-109257000000,-420978000000,884521000000,354286000000,67427000000,,-1231430000000,535097000000,-132591000000,-131192000000,401267000000,401267000000,-5919000000,620365000000,614446000000,,67427000000,,5104000000,-65036000000,-1171498000000,,,123802000000,733361000000,-1454572000000,319866000000,,,-313193000000,,,4505331000000,1989669000000,-215887000000,-150674000000,-47317000000,-85274000000,-293000000,,2341000000,221098000000,,,-511533000000,-288387000000,,,-131192000000,,,-5919000000,1045718000000,,,,1885573000000,2239859000000,4295863513
2019-12-31,531176000000,1132009000000,-284270000000,344130000000,1191869000000,52266000000,51383000000,-1085318000000,1582502000000,-113898000000,-135893000000,0,0,-4397000000,484420000000,480023000000,,52266000000,51383000000,-12244000000,-12638000000,-1060436000000,,,128437000000,501112000000,-1309037000000,480074000000,,,261538000000,,,2994065000000,2891539000000,-861571000000,-124093000000,-33643000000,-80255000000,-98000000,,4098000000,29029000000,,,-203401000000,-170372000000,,,-135893000000,,,-4397000000,1273626000000,,,,2239859000000,3431728000000,4295863513
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863513
2020-12-31,342198000000,1809572000000,283256000000,-109578000000,1983250000000,52040000000,56970000000,-1474352000000,2832716000000,-99307000000,-141616000000,,,-3679000000,39866000000,36187000000,,52040000000,56970000000,178000000,358000000,-1474888000000,,,-73513000000,411004000000,-1119089000000,720482000000,,,-607116000000,,,3115829000000,3951805000000,-2328178000000,97884000000,-23790000000,-75517000000,-392000000,57852000000,10155000000,,,,314948000000,382563000000,-4149000000,-4149000000,-141616000000,,,-3679000000,405992000000,,,,3431728000000,5414978000000,4295863513
2021-12-31,722028000000,1005386000000,44201000000,355557000000,1405144000000,47598000000,59333000000,-1536536000000,1712963000000,-90561000000,-104138000000,,,-2871000000,465914000000,463043000000,,47598000000,59333000000,-48255000000,-2290000000,-1485991000000,,,39101000000,179000000000,-585538000000,479191000000,,,-236469000000,,,7927726000000,2298501000000,-3045280000000,-283534000000,-15286000000,-75275000000,-3861000000,0,877000000,,,,137746000000,134762000000,-3348000000,-3348000000,-104138000000,,,-2871000000,1282489000000,,,,5414978000000,6820122000000,4295863513
