Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,-2238000000,82541000000,-30347000000,-65334000000,-12912000000,2181000000,1731000000,12382000000,67877000000,-987000000,-1762000000,,0,-31698000000,-58704000000,-90402000000,,2181000000,1731000000,12400000000,,-18000000,,,-6318000000,21166000000,65966000000,28435000000,,,25988000000,,,14069000000,1911000000,-2526000000,,-987000000,,,,,181782000000,-2154000000,-199259000000,-18332000000,-29360000000,58000000,26830000000,,,,,52215000000,-110919000000,,228000000,121339000000,108427000000,8589934339
2011-12-31,1446000000,64448000000,52429000000,-104654000000,11675000000,1976000000,1509000000,1910000000,59556000000,-1307000000,-1738000000,0,5000000000,-24264000000,-75813000000,-100077000000,,1976000000,1509000000,3184000000,,-1274000000,,,872000000,25207000000,62372000000,13410000000,,,46766000000,,,-18124000000,-2816000000,-3374000000,,-1307000000,,,,,192299000000,105000000,-135088000000,-2462000000,53736000000,45000000,-7839000000,,,0,,26001000000,-101814000000,,-548000000,108427000000,120102000000,8589934339
2012-12-31,4188000000,-16056000000,-34979000000,42416000000,-9350000000,1774000000,1264000000,7687000000,-28234000000,,-1909000000,0,667000000,-5017000000,-102189000000,-107206000000,,1774000000,1264000000,0,,7687000000,,,1034000000,18268000000,-33185000000,8169000000,,,-59030000000,,,24061000000,4951000000,-1662000000,,,,,,5000000,154234000000,7310000000,-185482000000,-9061000000,-34979000000,249000000,150864000000,,,0,,22200000000,-124389000000,,-731000000,120102000000,110752000000,8589934339
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934339
2013-12-31,11431000000,92817000000,25058000000,-95442000000,20570000000,1597000000,1086000000,2226000000,73215000000,-521000000,-1677000000,-3220000000,-8673000000,16009000000,-19944000000,-3935000000,,1597000000,1086000000,0,,2226000000,,,1315000000,12912000000,70409000000,3556000000,,,69024000000,,,-12919000000,2806000000,-1271000000,,-521000000,,,,,217857000000,7154000000,-190371000000,28499000000,25579000000,-14000000,-81157000000,,,-3220000000,,45658000000,-65602000000,,-1863000000,110752000000,131322000000,8589934339
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934339
2014-12-31,5520000000,30795000000,-8260000000,-12201000000,7267000000,1586000000,936000000,1777000000,19829000000,,-2306000000,-1675000000,4282000000,-14827000000,-2176000000,-17003000000,,1586000000,936000000,,,1777000000,,,2558000000,11082000000,21426000000,2275000000,,,11760000000,,,9702000000,-1597000000,-1481000000,,,,,,,215569000000,4030000000,-261176000000,-3999000000,-8260000000,-10000000,2826000000,,,-1675000000,,51573000000,-53749000000,,-3067000000,131322000000,138589000000,8589934339
2015-12-31,15910000000,28397000000,-55571000000,48535000000,20764000000,1555000000,834000000,2524000000,4607000000,,-3574000000,-2374000000,590000000,-3074000000,3305000000,231000000,,1555000000,834000000,,,2524000000,,,2326000000,10623000000,6219000000,3161000000,,,5195000000,,,730000000,-1612000000,-1138000000,,,,,,,242939000000,50000000,-255987000000,-365000000,-55571000000,-73000000,51288000000,,,-2374000000,,43670000000,-40365000000,,-597000000,138589000000,159353000000,8589934339
2016-12-31,17822000000,17277000000,-62285000000,33153000000,-11615000000,1511000000,730000000,4501000000,-13080000000,,-4194000000,-5112000000,-2165000000,-4014000000,-16086000000,-20100000000,,1511000000,730000000,,,4501000000,,,1043000000,10510000000,-14185000000,3597000000,,,-16738000000,,,-35000000,1105000000,-490000000,,,,,,,198816000000,-2117000000,-228960000000,-5334000000,-62285000000,-63000000,59612000000,,,-5112000000,,35537000000,-51623000000,,240000000,159353000000,147738000000,8589934339
2017-12-31,18232000000,9864000000,-51541000000,49268000000,9696000000,1482000000,621000000,3900000000,-22546000000,,-5700000000,-12814000000,-12814000000,8538000000,4006000000,12544000000,,1482000000,621000000,,,3900000000,,,3235000000,12852000000,-29897000000,3396000000,,,-34753000000,,,4673000000,7351000000,-255000000,,,,,,,183880000000,-1292000000,-192063000000,-6112000000,-51541000000,-397000000,55238000000,,,-12814000000,,53486000000,-49480000000,,2105000000,147738000000,157434000000,8589934339
2018-12-31,28147000000,39520000000,-71468000000,53118000000,19970000000,1525000000,538000000,3553000000,2716000000,,-6895000000,-20094000000,-20091000000,-12478000000,11232000000,-1246000000,,1525000000,538000000,,,3553000000,,,2470000000,19087000000,5286000000,3282000000,,,-11753000000,,,13010000000,-2570000000,-154000000,,,,,,,102419000000,3659000000,-112620000000,-50370000000,-71468000000,-651000000,81350000000,,,-20094000000,,64278000000,-53046000000,,-1200000000,157434000000,177404000000,8589934339
2019-12-31,27430000000,61777000000,-80630000000,3377000000,-15844000000,1729000000,,6112000000,24071000000,,-5934000000,-28144000000,-27069000000,4004000000,1626000000,5630000000,,1729000000,,2072000000,,4040000000,,,4359000000,22196000000,17860000000,3590000000,,,-3193000000,,,16363000000,6211000000,-217000000,,,,,,,165890000000,387000000,-189897000000,-16440000000,-80630000000,-698000000,30750000000,-4502000000,,-28144000000,,52420000000,-50794000000,,-368000000,177404000000,161560000000,8589934339
2020-12-31,17894000000,37993000000,-177665000000,355819000000,218903000000,1843000000,,6132000000,13861000000,,-7727000000,-7025000000,-5916000000,-4893000000,9065000000,4172000000,,1843000000,,0,,6132000000,,,2894000000,8662000000,9976000000,11320000000,,,4059000000,,,-4385000000,3885000000,-410000000,,,,,,,262443000000,561000000,-452412000000,-32950000000,-177665000000,-601000000,365290000000,-6306000000,,-7025000000,,57013000000,-47948000000,,2756000000,161560000000,380463000000,8589934339
2021-12-31,31978000000,-7193000000,-313291000000,291650000000,-32242000000,1898000000,,8605000000,-48836000000,,-8055000000,-25126000000,-24928000000,4432000000,29849000000,34281000000,,1898000000,,0,,8605000000,,,2760000000,4506000000,-53487000000,-4594000000,,,-56559000000,,,16639000000,4651000000,-22000000,,,,,,,291389000000,-598000000,-601134000000,49859000000,-313291000000,-620000000,290352000000,-6634000000,,-25126000000,,76675000000,-46826000000,,-3408000000,380463000000,348221000000,8589934339
