Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-03-31,639561000000,10495804000000,-8587985000000,-948647000000,811634000000,238444000000,42525000000,-720947000000,10296221000000,-227014000000,-190298000000,-252057000000,-417057000000,,-264676000000,-264676000000,,238444000000,,873000000,-11371000000,-710449000000,,,91749000000,,8232423000000,-175049000000,,,925848000000,,,4922271000000,2063798000000,-161482000000,2720835000000,-80603000000,-146411000000,-114102000000,0,19534000000,109523604000000,,-117788435000000,-1708000000,-8360971000000,-76616000000,-76616000000,-190298000000,3000000,-252060000000,,617692000000,-882368000000,,-147538000000,4107449000000,4919083000000,5000000933
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000933
2012-03-31,1448124000000,7585521000000,-7514157000000,-468710000000,-432197000000,237469000000,31265000000,-2444195000000,8312858000000,-265002000000,-187459000000,-10000000,-120010000000,,-63393000000,-63393000000,,237469000000,,-79061000000,-377515000000,-1987619000000,,,143705000000,,6260635000000,-14848000000,,,-2368196000000,,,13613801000000,2052223000000,-176540000000,-4793582000000,-108503000000,-156499000000,-1355000000,2394000000,19306000000,189661910000000,,-196939314000000,-1394000000,-7249155000000,-97848000000,-97848000000,-187459000000,2000000,-12000000,,651903000000,-715296000000,,-34853000000,4918950000000,4486753000000,5000000933
2013-03-31,1353789000000,-248681000000,1885486000000,-1030295000000,794285000000,245832000000,28796000000,-3729440000000,1852342000000,-294228000000,-187620000000,5515000000,5515000000,,-757234000000,-757234000000,,245832000000,,381511000000,-52004000000,-4058947000000,,,303389000000,,221965000000,-45668000000,,,-3136250000000,,,10641059000000,1630377000000,-281313000000,-6955863000000,-131203000000,-163025000000,-115320000000,121021000000,30928000000,171247602000000,,-169100994000000,-3811000000,2179714000000,-90956000000,-90956000000,-187620000000,6500000000,-985000000,,425860000000,-1183094000000,,187775000000,4486753000000,5281038000000,5000000933
2014-03-31,1543030000000,-4085889000000,6001400000000,-1007086000000,1206879000000,255637000000,35239000000,-4381390000000,-1538405000000,-374722000000,-216106000000,565000000,565000000,,-687251000000,-687251000000,,255637000000,,-170391000000,-112470000000,-4098529000000,,,179077000000,,-5504195000000,-173705000000,,,2635762000000,,,68167000000,3965790000000,-285199000000,-7749220000000,-151365000000,-223357000000,-831507000000,55432000000,31251000000,145722234000000,,-138601131000000,-1561000000,6376122000000,-104294000000,-104294000000,-216106000000,610000000,-45000000,,92751000000,-780002000000,,298454000000,5281038000000,6487918000000,5000000933
2015-03-31,1614757000000,-2095748000000,6501689000000,-1156621000000,3502117000000,300163000000,17787000000,-2681729000000,-1346726000000,-399949000000,-263978000000,-490042000000,-627442000000,,-114124000000,-114124000000,,300163000000,,905442000000,-159637000000,-3427534000000,,,437601000000,,-4070410000000,46037000000,,,-1538008000000,,,3277018000000,2723684000000,-207632000000,-5647825000000,-176368000000,-223581000000,-1015000000,67952000000,12393000000,145607124000000,,-138784216000000,-619000000,6901638000000,-151077000000,-151077000000,-263978000000,2000000,-490044000000,,245000000000,-359124000000,,252797000000,6487918000000,9990035000000,5000000933
2016-03-31,1498769000000,6754427000000,2240209000000,-105602000000,8773820000000,298527000000,16931000000,-1713704000000,6653904000000,-348546000000,-251497000000,-200052000000,-200052000000,,444258000000,444258000000,,298527000000,,-816790000000,-230415000000,-666499000000,,,490728000000,,4076178000000,71084000000,,,340829000000,,,9520416000000,2577726000000,-231924000000,-5624227000000,-116931000000,-231615000000,,,35494000000,89399816000000,,-87064140000000,-1220000000,2588755000000,-98311000000,-98311000000,-251497000000,1000000,-200053000000,,831218000000,-386960000000,,-115214000000,9990035000000,18763856000000,5000000933
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218639000000,,,,,,,,,,,,,,,,5000000933
2017-03-31,1303228000000,7013064000000,8907549000000,-670592000000,15204535000000,316411000000,16737000000,-1670993000000,7047681000000,-371477000000,-246563000000,-217663000000,-686619000000,,340866000000,340866000000,,316411000000,,-48852000000,-244453000000,-1377688000000,,,403477000000,,5536229000000,-92783000000,,,-2132784000000,,,5282729000000,1511452000000,-173040000000,2652107000000,-121733000000,-249744000000,-21954000000,2761000000,31815000000,66646852000000,,-57381522000000,-1816000000,9279026000000,-78276000000,-78276000000,-246563000000,3000000,-217666000000,,868401000000,-527535000000,,-45486000000,18763856000000,33968391000000,5000000933
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000933
