Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-09-30,,9165000000,-5490000000,7303000000,10323000000,,,,1805000000,-1068000000,-2341000000,0,0,,9677000000,9677000000,,624000000,,,,,33841000000,-4389000000,-1147000000,-20945000000,-3199000000,,,,-3390000000,,,55608000000,5004000000,-25026000000,-30277000000,-1068000000,,-6000000,11000000,117000000,50675000000,,-55219000000,,-4422000000,-33000000,-33000000,-2341000000,0,,,31582000000,-21905000000,,-655000000,25683000000,36006000000,4295857405
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295857405
2012-09-30,,-2547000000,-6407000000,10114000000,206000000,,,,-8825000000,-946000000,-2744000000,5000000,5000000,,12853000000,12853000000,,645000000,,,,,34340000000,-4434000000,-1897000000,-21731000000,-10103000000,,,,3326000000,,,15210000000,1278000000,-13018000000,-15691000000,-946000000,,-57000000,0,115000000,38598000000,,-44117000000,,-5461000000,0,0,-2744000000,5000000,,,31388000000,-18535000000,,-954000000,36006000000,36212000000,4295857405
2013-09-30,,1164000000,-2752000000,-1309000000,1129000000,,,,-9904000000,-1232000000,-3480000000,20000000,20000000,,2831000000,2831000000,,639000000,,,,,31232000000,,-1860000000,-18304000000,-9883000000,,,,1718000000,,,7760000000,-21000000,-12281000000,-8001000000,-1232000000,,,,104000000,24880000000,,-26504000000,,-1520000000,-680000000,-680000000,-3480000000,20000000,,,27273000000,-24442000000,,4026000000,36212000000,37341000000,4295857405
2014-09-30,,-7235000000,-7042000000,550000000,-10824000000,,,,-17779000000,-1243000000,-3973000000,9000000,9000000,,5026000000,5026000000,,709000000,,,,,30369000000,,-2679000000,-17146000000,-13692000000,,,,-6235000000,,,27254000000,-4087000000,-15975000000,-18868000000,-1243000000,,,,256000000,23816000000,,-29871000000,,-5799000000,-512000000,-512000000,-3973000000,9000000,,,29910000000,-24884000000,,2903000000,37341000000,26517000000,4295857405
2015-09-30,,-13090000000,-1830000000,1326000000,-5989000000,,,,-24410000000,-976000000,-3624000000,6246000000,6246000000,,-1224000000,-1224000000,,764000000,,,,,30703000000,-17008000000,-2375000000,,-25274000000,,,,2890000000,,,1961000000,864000000,7054000000,-37164000000,-976000000,,-33000000,158000000,224000000,8709000000,,-25174000000,,-854000000,-72000000,-72000000,-3624000000,6246000000,,,28717000000,-29941000000,,7605000000,26517000000,20528000000,4295857405
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15262000000,,,,,,,,,,,,,,,,4295857405
2016-09-30,,14460000000,-9970000000,9496000000,7432000000,,,,4862000000,-875000000,-4593000000,,,,14089000000,14089000000,,679000000,,,,,28338000000,-15592000000,-3148000000,,13046000000,,,,8407000000,,,43989000000,-8184000000,2942000000,-45882000000,-875000000,,-11782000000,0,52000000,24719000000,,-22084000000,,-9095000000,0,0,-4593000000,,,,43632000000,-29543000000,,-6554000000,20528000000,27960000000,4295857405
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,4295857405
2017-09-30,,13217000000,-313000000,-331000000,11840000000,,,,2900000000,-1028000000,-4750000000,,,,4819000000,4819000000,,734000000,,,,,27176000000,-14315000000,-2544000000,,9503000000,,,,6759000000,,,40807000000,-6603000000,-8301000000,-33401000000,-1028000000,,0,2292000000,14000000,21805000000,,-23396000000,0,715000000,-400000000,-400000000,-4750000000,,,,37318000000,-32499000000,,-733000000,27960000000,39800000000,4295857405
