Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,378530000000,241214000000,93352000000,-67346000000,267220000000,30544000000,,-242336000000,90264000000,-27479000000,-288669000000,,,,274529000000,274529000000,,30544000000,,-4155000000,-1609000000,-236572000000,,,,,90264000000,192762000000,,,-221745000000,,,1021630000000,,214040000000,-1116423000000,-27479000000,,,,12621000000,,222706000000,-4000000,-114492000000,120831000000,-53206000000,-53206000000,-288669000000,,,,1430788000000,-962428000000,,,1177228000000,1444448000000,4295863540
2011-12-31,428806000000,-439791000000,-489971000000,911975000000,-17787000000,30711000000,,-92544000000,-798563000000,-31670000000,-279216000000,,,,996751000000,996751000000,,30711000000,,-4345000000,-3054000000,-85145000000,,,,,-965044000000,141910000000,,,196821000000,,,1988513000000,166481000000,-25848000000,-3276661000000,-22073000000,-9597000000,,,1711000000,,-460773000000,0,761000000,-458301000000,194440000000,194440000000,-279216000000,,,,1559165000000,-565989000000,,,1447695000000,1429908000000,4295863540
2012-12-31,465851000000,-479698000000,269747000000,48087000000,-193584000000,30957000000,,43060000000,-1013122000000,-27097000000,-296802000000,,,,276127000000,276127000000,,30957000000,,-1562000000,468000000,44154000000,,,,,-1047677000000,225631000000,,,-15277000000,,,904281000000,34555000000,52892000000,-2224714000000,-17981000000,-9116000000,,,400000000,,295572000000,-71000000,943000000,296844000000,68762000000,68762000000,-296802000000,,,,1560778000000,-1410712000000,,-31720000000,1429908000000,1236324000000,4295863540
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863540
2013-12-31,513603000000,-144011000000,-384997000000,770865000000,302294000000,28909000000,,-95685000000,-578457000000,-17760000000,-343455000000,134071000000,134071000000,,980249000000,980249000000,,28909000000,,416000000,-1780000000,-94321000000,,,,,-578457000000,262467000000,,,33016000000,,,1318338000000,,-165629000000,-1977793000000,-12249000000,-5511000000,,,505000000,,-367258000000,-1440000000,956000000,-367237000000,,,-343455000000,,,,2452650000000,-1203420000000,,60437000000,1236324000000,1538618000000,4295863540
2014-12-31,591081000000,-218517000000,81724000000,377531000000,286960000000,30501000000,,-344702000000,-434478000000,-36895000000,-368120000000,0,0,,745651000000,745651000000,,30501000000,,3694000000,-2486000000,-345910000000,,,,588572000000,-434478000000,303003000000,,,5282000000,,,304836000000,,27620000000,-1038553000000,-31513000000,-5382000000,,,200000000,,124832000000,-6608000000,195000000,118619000000,,,-368120000000,,,,2750865000000,-1990915000000,,46222000000,1538618000000,1825578000000,4295863540
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863540
2015-12-31,558997000000,-1423736000000,400097000000,1213817000000,268330000000,21206000000,8331000000,-377437000000,-1577043000000,-39995000000,-367444000000,0,0,,1581261000000,1581261000000,,21206000000,8331000000,1332000000,-3243000000,-375526000000,,,,,-1577043000000,319954000000,,,-59374000000,,,1590096000000,,-336420000000,-2975560000000,-31476000000,-8519000000,,,575000000,,439168000000,-314000000,663000000,440092000000,,,-367444000000,,,,2484210000000,-1323454000000,,78152000000,1825578000000,2093908000000,4295863540
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863540
2016-12-31,552249000000,340381000000,403178000000,-711595000000,3072000000,24694000000,8595000000,-83541000000,-115242000000,-39067000000,-366654000000,,,,-344941000000,-344941000000,,24694000000,8595000000,-2303000000,-4019000000,-77219000000,,,,,-115242000000,310034000000,,,21725000000,,,645132000000,,-348675000000,-815736000000,-27819000000,-11248000000,,,220000000,,442487000000,-1129000000,667000000,442245000000,,,-366654000000,,,,1437845000000,-1311096000000,,-28892000000,2093908000000,2096980000000,4295863540
2017-12-31,576013000000,1067480000000,-1179350000000,132662000000,-17582000000,26176000000,9075000000,-8847000000,451076000000,-42003000000,-342034000000,,,,474696000000,474696000000,,26176000000,9075000000,1157000000,-5511000000,-4493000000,,,,,451076000000,280109000000,,,-20474000000,,,171083000000,,36398000000,-51176000000,-23224000000,-18779000000,,,652000000,,-1139029000000,0,1030000000,-1137347000000,,,-342034000000,,,,1399009000000,-1033927000000,,-38374000000,2096980000000,2079398000000,4295863540
2018-12-31,594873000000,-1000560000000,416446000000,644970000000,176977000000,27185000000,10496000000,34512000000,-1659807000000,-51577000000,-374079000000,,,,1019049000000,1019049000000,,27185000000,10496000000,-3961000000,-6811000000,45284000000,,,,,-1659807000000,344490000000,,,98570000000,,,1279751000000,,211059000000,-3422294000000,-28065000000,-23512000000,,,3640000000,,463558000000,-30000000,855000000,468023000000,,,-374079000000,,,,2157602000000,-1450435000000,,116121000000,2079398000000,2256375000000,4295863540
2019-12-31,593009000000,1235840000000,-397582000000,802439000000,1674996000000,57666000000,12875000000,162666000000,456318000000,-64440000000,-356311000000,,,,1158750000000,1158750000000,,57666000000,12875000000,2759000000,-6039000000,165946000000,,,,,456318000000,393737000000,,,1711000000,,,1954581000000,,2801000000,-1988854000000,-43512000000,-20928000000,,,92000000,,-302427000000,-671000000,-30136000000,-333142000000,,,-356311000000,,,,2625176000000,-1553845000000,,34299000000,2256375000000,3931371000000,4295863540
2020-12-31,463109000000,519649000000,209877000000,1461584000000,2156744000000,57492000000,15865000000,157436000000,-138097000000,-47949000000,-350538000000,,,,1812122000000,1812122000000,,57492000000,15865000000,722000000,5099000000,151615000000,,,,,-138097000000,378290000000,,,-33488000000,,,1963749000000,,226023000000,-2937667000000,-29318000000,-18631000000,,,401000000,,284691000000,0,-27266000000,257826000000,,,-350538000000,,,,3999735000000,-1240371000000,,-34366000000,3931371000000,6088115000000,4295863540
2021-12-31,792923000000,2429490000000,-2900323000000,1345829000000,1199961000000,58967000000,17831000000,-266559000000,1903584000000,-65801000000,-220271000000,,,,1566100000000,1566100000000,,58967000000,17831000000,7598000000,-1793000000,-272364000000,,,,,1903584000000,227073000000,,,-176369000000,,,3614659000000,,-2628000000,-1495522000000,-35579000000,-30222000000,,,214000000,,-2828433000000,-7847000000,1544000000,-2834522000000,,,-220271000000,,,,2898830000000,-1370446000000,,324965000000,6088115000000,7288076000000,4295863540
