Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,558193000000,-145295000000,-20019000000,-177498000000,-399677000000,49403000000,,-1240627000000,487736000000,-47332000000,-258752000000,,0,,81258000000,81258000000,,49403000000,,-19360000000,-1171000000,-1220096000000,,,,,-283854000000,302142000000,,,98768000000,,,1024278000000,771590000000,778084000000,-1975994000000,-19001000000,-28331000000,,0,27317000000,,,-4000000,,27313000000,-4000000,-4000000,-258752000000,,,,116871000000,-35613000000,,-56865000000,2236118000000,1836441000000,4295863439
2011-12-31,523468000000,1480311000000,-52095000000,-212837000000,1144228000000,53466000000,,-1287953000000,2191330000000,-60740000000,-286294000000,,,,76579000000,76579000000,,53466000000,,-17078000000,-2140000000,-1268735000000,,,,,711268000000,318352000000,,,117083000000,,,2421842000000,1480062000000,-217424000000,-1516851000000,-26689000000,-34051000000,,,8645000000,,,,,8645000000,-3122000000,-3122000000,-286294000000,,,,111458000000,-34879000000,,-71151000000,1836441000000,2980669000000,4295863439
2012-12-31,443687000000,-1018052000000,-72086000000,-401139000000,-1494941000000,56369000000,,-1343808000000,-174300000000,-78999000000,-261051000000,,,,-135881000000,-135881000000,,56369000000,,-19082000000,-866000000,-1323860000000,,,,,-1062445000000,399717000000,,,5385000000,,,533314000000,888145000000,-93372000000,-1275672000000,-36738000000,-42261000000,,401000000,6573000000,,,-61000000,,6913000000,-4207000000,-4207000000,-261051000000,,,,0,-135881000000,,-3664000000,2980669000000,1485728000000,4295863439
2013-12-31,538528000000,535422000000,30000000000,-130943000000,413780000000,61074000000,,-1393596000000,1329416000000,-59189000000,-232780000000,,,,109744000000,109744000000,,61074000000,,-13643000000,-79544000000,-1300409000000,,,94467000000,,-547739000000,419315000000,,,-46654000000,,,1338823000000,1877155000000,175886000000,-2013461000000,-40789000000,-18400000000,,90281000000,348000000,,,-1440000000,,89189000000,-7907000000,-7907000000,-232780000000,,,,141043000000,-31299000000,,-20699000000,1485728000000,1899508000000,4295863439
2014-12-31,601863000000,291309000000,-92666000000,-274042000000,-40506000000,44172000000,,-1486723000000,1131997000000,-86525000000,-265156000000,,,,-8886000000,-8886000000,,44172000000,,24692000000,-2165000000,-1509250000000,,,45552000000,,-101060000000,433408000000,,,-15545000000,,,2271066000000,1233057000000,-437853000000,-1560679000000,-59088000000,-27437000000,,0,172000000,,,-6313000000,,-6141000000,0,0,-265156000000,,,,0,-8886000000,,34893000000,1899508000000,1859002000000,4295863439
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863439
2015-12-31,527442000000,698193000000,-92865000000,-340596000000,468168000000,53614000000,,-1494686000000,1611823000000,-92684000000,-330199000000,,,,-10397000000,-10397000000,,53614000000,,-3377000000,-2588000000,-1488721000000,,,75301000000,,-24150000000,481834000000,,,-20100000000,,,2911580000000,1635973000000,-57731000000,-2084911000000,-65111000000,-27573000000,,,121000000,,,-302000000,,-181000000,,,-330199000000,,,,,-10397000000,,203436000000,1859002000000,2327170000000,4295863439
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863439
2016-12-31,474716000000,752290000000,-90200000000,-352795000000,159029000000,65359000000,,-1566201000000,1778416000000,-89637000000,-336659000000,,,,-12128000000,-12128000000,,65359000000,,-4465000000,-3012000000,-1558724000000,,,,855678000000,-294877000000,421584000000,,,-2641000000,,,2344972000000,2073293000000,-1417211000000,-1905518000000,-62356000000,-27281000000,,,560000000,,,-1123000000,,-563000000,-4008000000,-4008000000,-336659000000,,,,,-12128000000,,-150266000000,2327170000000,2486199000000,4295863439
2017-12-31,577263000000,-401216000000,-73458000000,-345786000000,-851858000000,77823000000,,-1658483000000,602181000000,-91395000000,-330645000000,,,,-14899000000,-14899000000,,77823000000,,-16147000000,-3963000000,-1638373000000,,,,731755000000,-882841000000,382520000000,,,5207000000,,,-1310249000000,1485022000000,725611000000,-519569000000,-58771000000,-32624000000,,,17940000000,,,-3000000,,17937000000,-242000000,-242000000,-330645000000,,,,,-14899000000,,-31398000000,2486199000000,1634341000000,4295863439
