Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,5999000000,18686000000,-5627000000,159000000,17060000000,1346000000,,-6222000000,17563000000,-1767000000,-1307000000,546000000,546000000,,920000000,920000000,,1346000000,,-1298000000,,-4924000000,,,1458000000,,19021000000,5672000000,,,-60971000000,,,82631000000,-1458000000,-7436000000,-875000000,-1767000000,,,,,71251000000,,-76418000000,1307000000,-3860000000,,,-1307000000,1535000000,0,,2131000000,-1211000000,,3842000000,114340000000,131400000000,8589934333
2011-12-31,5770000000,29079000000,-1912000000,-5961000000,18273000000,1104000000,,6971000000,15234000000,-1454000000,-1387000000,-1451000000,-1451000000,,-3123000000,-3123000000,,1104000000,,3730000000,,3241000000,,,1686000000,,16920000000,5602000000,,,52295000000,,,-42601000000,-1686000000,15460000000,-13836000000,-1454000000,,,,,66941000000,,-67525000000,126000000,-458000000,,,-1387000000,41000000,-1257000000,,880000000,-4003000000,,-2933000000,131400000000,149673000000,8589934333
2012-12-31,797000000,-13520000000,-7097000000,-2842000000,-27570000000,1119000000,,14232000000,-29668000000,-604000000,-1427000000,-993000000,-993000000,,-422000000,-422000000,,1119000000,,5587000000,,8645000000,,,1516000000,,-28248000000,3340000000,,,-22957000000,,,3358000000,-1420000000,-12547000000,558000000,-604000000,,,,,73773000000,,-80797000000,531000000,-6493000000,,,-1427000000,97000000,-111000000,,2258000000,-2680000000,,-4111000000,150803000000,123233000000,8589934333
2013-12-31,2868000000,-24942000000,-22645000000,5910000000,-41479000000,1274000000,,3352000000,-32436000000,-736000000,-1672000000,8307000000,8307000000,,-725000000,-725000000,,1274000000,,971000000,,2381000000,,,1558000000,,-30878000000,3071000000,,,-10136000000,,,-27082000000,-1558000000,7184000000,-3915000000,-736000000,,,,,69473000000,,-92015000000,633000000,-21909000000,,,-1672000000,9473000000,-100000000,,700000000,-1425000000,,198000000,123233000000,81754000000,8589934333
2014-12-31,1312000000,-8586000000,8429000000,-2805000000,-3275000000,1108000000,,7662000000,-18668000000,-691000000,-1688000000,-1096000000,-1200000000,,-21000000,-21000000,,1108000000,,2961000000,,2892000000,,,1552000000,,-17116000000,1816000000,,,39738000000,,,-74899000000,-1552000000,12150000000,4079000000,-691000000,,,,335000000,119129000000,,-109296000000,-1048000000,9120000000,104000000,104000000,-1688000000,559000000,-746000000,,848000000,-869000000,,-313000000,81754000000,78479000000,8589934333
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934333
2015-12-31,1146000000,13513000000,-6551000000,-574000000,8077000000,1215000000,,-669000000,11821000000,-1928000000,-1496000000,599000000,599000000,,323000000,323000000,,1215000000,,-3315000000,,4467000000,,,1670000000,,13491000000,1752000000,,,100810000000,,,-145365000000,-1670000000,33653000000,22641000000,-1928000000,,,,393000000,114529000000,,-120061000000,516000000,-4623000000,,,-1496000000,1278000000,0,,879000000,-556000000,,1689000000,78479000000,86556000000,8589934333
2016-12-31,3230000000,11691000000,36707000000,-1317000000,57554000000,1261000000,,-19974000000,27174000000,-1707000000,-1304000000,1260000000,-327000000,,314000000,314000000,,1261000000,,-2318000000,,-18061000000,,,780000000,,27954000000,2357000000,,,12104000000,,,44560000000,-780000000,-5682000000,-25385000000,-1707000000,,,595000000,358000000,102515000000,,-65086000000,32000000,38414000000,,,-1304000000,1400000000,0,,1457000000,-1143000000,,10473000000,86556000000,144110000000,8589934333
2017-12-31,3541000000,60812000000,3502000000,961000000,60502000000,1241000000,,9822000000,46208000000,-1456000000,-1273000000,1910000000,571000000,,1663000000,1663000000,,1241000000,,6815000000,,2906000000,,,708000000,,46916000000,2336000000,,,-2867000000,,,13889000000,-708000000,6197000000,27361000000,-1456000000,,,358000000,283000000,88298000000,,-83127000000,-854000000,4958000000,,,-1273000000,2490000000,,,3041000000,-1378000000,,-4773000000,144110000000,204612000000,8589934333
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934333
