Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,,-1655002000,175679000,-121094000,-1599215000,,,,-1655002000,-99512000,-121094000,,,,,,,,,,,,,,272401000,,-4498620000,,,,-664627000,,,8184135000,2843618000,,-12018128000,-99512000,,0,0,71849000,1532959000,-1202992000,-109389000,-17236000,275191000,,,-121094000,,,,,,,1202000,8747303000,7148088000,4295893750
2011-12-31,,-1823482000,-818251000,495957000,-2141980000,,,,-1823482000,-289377000,-34379000,,,,,476493000,,,,,,,,,404330000,,-3388521000,,,,-527135000,,,14559556000,1565039000,,-17420942000,-289377000,,-1000000,0,341454000,1688257000,-1187555000,-1337879000,-32151000,-528874000,53843000,53843000,-34379000,,,,,,476493000,3796000,7148088000,5006108000,4295893750
2012-12-31,,-4329246000,1265690000,3434911000,369689000,,,,-4329246000,-99100000,-37507000,,,,,3472418000,,,,,,,,,390459000,,-7663603000,,,,-526144000,,,9521498000,3334357000,,-16658957000,-99100000,,-1211000,0,177971000,275294000,1155513000,-210825000,-31952000,1364790000,0,0,-37507000,,,,,,6093384000,-1666000,5006108000,5375797000,4295893750
2013-12-31,,-327212000,-3254820000,4303151000,712106000,,,,-327212000,-190309000,-100292000,0,0,,0,4403443000,,,,,,,,,369556000,4377459000,-3099826000,,,,-1106103000,,,25180485000,2772614000,,-27174208000,-190309000,,-39346000,0,258122000,4693315000,-5407527000,-2530205000,-38870000,-3064511000,0,0,-100292000,0,,,,0,8721903000,-9013000,5375797000,6087903000,4295893750
2014-12-31,,322786000,-634008000,3409685000,3103002000,,,,322786000,-175892000,-102371000,0,0,,0,3512056000,,,,,,,,,556581000,6710476000,-2887087000,,,,109883000,,,16230331000,3209873000,,-19227301000,-175892000,,-205714000,0,230805000,8338036000,-5907461000,-2869774000,-44008000,-458116000,0,0,-102371000,0,,,,0,8540424000,4539000,6087903000,9190905000,4295893750
2015-12-31,,-613073000,-1615919000,2125686000,-133778000,,,,-613073000,-858423000,-101513000,0,0,,0,2227199000,,,,,,,,,691055000,8073427000,-3851919000,,,,-476241000,,,19910340000,3238846000,,-23286018000,-858423000,,0,0,580786000,4539378000,-4215603000,-1610704000,-51353000,-757496000,0,0,-101513000,0,,,,0,9840198000,-30472000,9190905000,9057127000,4295893750
2016-12-31,,-189508000,-1212616000,4712885000,3364277000,,,,-189508000,-248621000,-100327000,0,0,,0,4813212000,,,,,,,,,950946000,9579425000,-4359432000,,,,-421969000,,,20991498000,4169924000,,-24928961000,-248621000,,0,0,462653000,7140442000,-6636883000,-1873688000,-56519000,-963995000,0,0,-100327000,0,,,,0,13644312000,53516000,9057127000,12421404000,4295893750
2017-12-31,,6343619000,-2727581000,5862857000,9341403000,,,,6343619000,-171566000,-128563000,0,0,,0,5991420000,,,,,,,,,813686000,12569147000,-502403000,,,,-3769019000,,,46963238000,6846022000,,-43696622000,-171566000,,0,232000,574326000,6837479000,-7485592000,-2423358000,-59102000,-2556015000,0,0,-128563000,0,,,,0,16823204000,-137492000,12421404000,21762807000,4295893750
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893750
2018-12-31,,7637897000,-16429345000,9803419000,1268795000,,,,7637897000,-3051062000,-125000000,,,,0,9928419000,,,,,,,,,1352171000,22509234000,978410000,,,,-1762726000,,,44748338000,6659487000,,-42007202000,-3051062000,,-20876000,886000,1847176000,5351274000,-9386200000,-11162210000,-8333000,-13378283000,,,-125000000,,,,,0,20123866000,256824000,20110705000,21379500000,4295893750
2019-12-31,,13539337000,-16208303000,11836288000,9712961000,,,,13539337000,-446485000,0,,,,-355852000,11836288000,,,,,,,,,2611647000,29315375000,9311696000,,,,-6187829000,,,68315553000,4227641000,,-52816028000,-446485000,,-181576000,1342000,617688000,13408120000,-23053852000,-6514751000,-38789000,-15761818000,,,0,,,,,-355852000,31528262000,545639000,21379500000,31092461000,4295893750
2020-12-31,,65021903000,-63480374000,22936449000,24503586000,,,,65021903000,-2869989000,,7000000000,7000000000,,-377295000,15936449000,,,,,,,,,2463361000,27588024000,59904144000,,,,-15320735000,,,246217607000,5117759000,,-170992728000,-2869989000,,-86913000,700000,1084778000,28040172000,-78589443000,-10980105000,-79574000,-60610385000,,,,7000000000,,,,-377295000,36069490000,25608000,31092461000,55596047000,4295893750
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893750
2021-12-31,,27499593000,-14777230000,24733195000,43391274000,,,,27499593000,-2987530000,-603000,,,,-385590000,24733798000,,,,,,,,,2794982000,52314924000,21160019000,,,,1148625000,,,121259688000,6339574000,,-101248294000,-2987530000,,-100000000,0,2062998000,33816474000,-46100282000,-1418048000,-50842000,-11789700000,0,0,-603000,,,,,-385590000,39559480000,5935716000,55596047000,98987321000,4295893750
