Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,17370000000,-3752000000,54002000000,-49217000000,1361000000,4029000000,936000000,3251000000,-28370000000,,-1486000000,-2999000000,-3351000000,-6869000000,-41436000000,-48305000000,,4029000000,936000000,,,3251000000,,,9747000000,,-28370000000,16639000000,,,-84091000000,,17325000000,15418000000,,37190000000,,,,,-4910000000,,211347000000,0,-179487000000,14554000000,54002000000,-1640000000,3925000000,,0,-2999000000,,55181000000,-99043000000,,328000000,26206000000,27567000000,5000021791
2011-12-31,18976000000,95932000000,-170752000000,107706000000,32035000000,4257000000,848000000,2675000000,67483000000,,-3895000000,-8863000000,-8863000000,7230000000,-26069000000,-18839000000,,4257000000,848000000,,,2675000000,,,8153000000,,67483000000,7574000000,,,29642000000,,35203000000,-11031000000,,52499000000,,,,,102000000,,155487000000,0,-202309000000,-76145000000,-170752000000,-1001000000,139303000000,,0,-8863000000,,54844000000,-82078000000,,-851000000,27567000000,59602000000,5000021791
2012-12-31,21284000000,25079000000,-119825000000,87707000000,-5879000000,5147000000,,2545000000,-5027000000,,-5194000000,-1653000000,-419000000,9315000000,-9857000000,-542000000,,5147000000,,,,2545000000,,,2050000000,11161000000,-5027000000,3385000000,,,-8330000000,,-13069000000,19534000000,,31092000000,,,,,88000000,,194594000000,,-189630000000,-100816000000,-119825000000,66000000,93862000000,,,-1653000000,,86271000000,-96473000000,,1160000000,59602000000,53723000000,5000021791
2013-12-31,17923000000,107953000000,-150501000000,28324000000,-13952000000,5306000000,,2219000000,74502000000,,-6056000000,-4789000000,-2716000000,2784000000,12616000000,15400000000,,5306000000,,,,2219000000,,,3502000000,9573000000,74502000000,225000000,,,87296000000,,-5743000000,-2210000000,,72899000000,,,,,-149000000,,163132000000,,-154480000000,-147316000000,-150501000000,-913000000,21696000000,,,-4789000000,,83546000000,-60497000000,,272000000,53723000000,39771000000,5000021791
2014-12-31,21762000000,36593000000,-165636000000,118228000000,-11940000000,4759000000,,2190000000,3672000000,,-6990000000,-4760000000,4087000000,9242000000,12406000000,21648000000,,4759000000,,,,2190000000,,,1392000000,8194000000,3672000000,3139000000,,,-37617000000,,6065000000,27838000000,,71330000000,,,,,843000000,,133244000000,,-131849000000,-136240000000,-165636000000,-768000000,99483000000,,,-4760000000,,78515000000,-65275000000,,-1125000000,39771000000,27831000000,5000021791
2015-12-31,24442000000,73466000000,106980000000,-187511000000,-7341000000,4940000000,,1785000000,40966000000,,-7873000000,-5616000000,277000000,-57828000000,6732000000,-51096000000,,4940000000,,,,1785000000,,,9423000000,7220000000,40966000000,3827000000,,,81175000000,,-23361000000,-16807000000,,49363000000,,,,,,,122991000000,,-77008000000,151355000000,106980000000,-726000000,-128819000000,,,-5616000000,,79611000000,-67247000000,,-276000000,27831000000,20490000000,5000021791
2016-12-31,24733000000,21884000000,-89202000000,98271000000,29471000000,5478000000,,1799000000,-14777000000,,-8476000000,-9082000000,-9082000000,-2461000000,8414000000,5953000000,,5478000000,,,,1799000000,,,2405000000,9508000000,-14777000000,5361000000,,,-29998000000,,5087000000,7511000000,,60196000000,,,,,,,120760000000,,-124102000000,-20293000000,-89202000000,-467000000,109876000000,,,-9082000000,,83070000000,-68949000000,,-1482000000,361683000000,391154000000,5000021791
2017-12-31,24441000000,-10827000000,28249000000,14642000000,40150000000,6179000000,,2136000000,-45895000000,,-8993000000,-15410000000,-15410000000,16540000000,-28185000000,-11645000000,,6179000000,,,,2136000000,,,4325000000,14153000000,-45895000000,5290000000,,,-6213000000,,-16508000000,-34909000000,,93270000000,,,,,,,150881000000,,-107658000000,30885000000,28249000000,407000000,50690000000,,,-15410000000,,56271000000,-83079000000,,8086000000,391154000000,431304000000,5000021791
2018-12-31,32474000000,15614000000,-199420000000,34158000000,-152511000000,7791000000,,2717000000,-29089000000,,-10109000000,-19983000000,-19983000000,18476000000,-2939000000,15537000000,,7791000000,,,,2717000000,,,3542000000,21152000000,-29089000000,4871000000,,,-49695000000,,14630000000,11429000000,,163747000000,,,,,,,86413000000,,-104459000000,-128187000000,-199420000000,-1430000000,48713000000,,,-19983000000,,71662000000,-76313000000,,-2863000000,431304000000,278793000000,5000021791
2019-12-31,36431000000,4092000000,-52059000000,32987000000,-15162000000,8368000000,,1996000000,-43652000000,,-12343000000,-24001000000,-23076000000,-28561000000,-4236000000,-32797000000,,8368000000,,,,1996000000,,,5624000000,29918000000,-43652000000,5585000000,,,-11097000000,,-352000000,-42147000000,,171415000000,,,,,,,125804000000,,-255576000000,67361000000,-52059000000,-1146000000,101203000000,-10756000000,,-24001000000,,61085000000,-69610000000,,-182000000,278793000000,263631000000,5000021791
2020-12-31,29131000000,-79910000000,-261912000000,596645000000,263978000000,8614000000,,1649000000,-115323000000,,-12690000000,-6517000000,-3447000000,4438000000,-25022000000,-20584000000,,8614000000,,,,1649000000,,,7661000000,13077000000,-115323000000,17480000000,,,-209195000000,,7827000000,56464000000,,175490000000,,,,,,,228793000000,,-409545000000,-54456000000,-261912000000,-927000000,633366000000,-11107000000,,-6517000000,,78686000000,-105055000000,,9155000000,263631000000,527609000000,5000021791
2021-12-31,48334000000,78084000000,-129344000000,275993000000,213225000000,7932000000,,3274000000,14796000000,,-12858000000,-18408000000,-13633000000,7773000000,23223000000,30996000000,,7932000000,,,,3274000000,,,18737000000,5142000000,14796000000,-9256000000,,,61564000000,,43162000000,-68825000000,,336413000000,,,,,,,263720000000,,-360541000000,23429000000,-129344000000,-1477000000,271488000000,-11258000000,,-18408000000,,82409000000,-54932000000,,-11508000000,527609000000,740834000000,5000021791
