Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,2776000000,-2646000000,118000000,-1127000000,-3654000000,1138000000,,4810000000,-11370000000,-876000000,-1125000000,-2000000,-2000000,,,,,1138000000,,3660000000,,1150000000,,,,,-11370000000,,,,1945000000,,,13721000000,,-20195000000,-6841000000,-554000000,-322000000,-920000000,1571000000,0,0,722000000,-404000000,25000000,994000000,,,-1125000000,,,,,,,1000000,8412000000,4758000000,4295875735
2011-12-31,-8127000000,-5344000000,784000000,3875000000,-697000000,1104000000,,12399000000,-10720000000,-844000000,-1077000000,4952000000,4952000000,,,,,1104000000,,16350000000,,-3951000000,,,,,-10720000000,,,,-2133000000,,,6378000000,,-17539000000,2574000000,-500000000,-344000000,-181000000,760000000,0,,1234000000,-211000000,26000000,1628000000,,,-1077000000,,,,,,,-12000000,4758000000,4061000000,4295875735
2012-12-31,1654000000,2963000000,-836000000,-881000000,1240000000,1179000000,,1181000000,-1051000000,-835000000,-871000000,-10000000,-10000000,,,,,1179000000,,5163000000,,-3982000000,,,,,-1051000000,,,,622000000,,,27081000000,,-23488000000,-5266000000,-439000000,-396000000,-281000000,0,0,0,460000000,-209000000,29000000,-1000000,,,-871000000,,,,,,,-6000000,4061000000,5301000000,4295875735
2013-12-31,-4557000000,3013000000,-820000000,-944000000,1224000000,3212000000,,9685000000,-5327000000,-697000000,-901000000,-43000000,-43000000,,,,,3212000000,,12395000000,,-2710000000,,,,,-5327000000,,,,3941000000,,,-31973000000,,-12646000000,35351000000,-329000000,-368000000,,0,0,0,95000000,-247000000,29000000,-123000000,,,-901000000,,,,,,,-25000000,5301000000,6525000000,4295875735
2014-12-31,1310000000,233000000,329000000,-419000000,106000000,978000000,,13775000000,-15830000000,-508000000,-858000000,439000000,439000000,,,,,978000000,,5140000000,,8635000000,,,,,-15830000000,,,,-542000000,,,15676000000,,-25895000000,-5069000000,-82000000,-426000000,-168000000,0,0,424000000,581000000,0,0,837000000,,,-858000000,,,,,,,-37000000,6525000000,6631000000,4295875735
2015-12-31,2806000000,4568000000,-1495000000,-352000000,2713000000,911000000,,5186000000,-4335000000,-986000000,-1234000000,882000000,882000000,,,,,911000000,,3393000000,,1793000000,,,,,-4335000000,,,,2292000000,,,25358000000,,-14798000000,-17187000000,-505000000,-481000000,-586000000,15000000,0,0,85000000,-23000000,,-509000000,,,-1234000000,,,,,,,-8000000,6631000000,9344000000,4295875735
2016-12-31,3200000000,-384000000,977000000,-1202000000,-658000000,931000000,,3030000000,-7545000000,-647000000,-2440000000,1238000000,1238000000,,,,,931000000,,3869000000,,-839000000,,,,,-7545000000,,,,652000000,,,50197000000,,-21472000000,-36922000000,,-647000000,-175000000,1113000000,167000000,374000000,145000000,0,0,1624000000,,,-2440000000,,,,,,,-49000000,9344000000,8686000000,4295875735
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295875735
2017-12-31,7354000000,2086000000,-235000000,-1187000000,667000000,879000000,,2102000000,-8249000000,-1275000000,-3008000000,1821000000,1821000000,,,,,879000000,,3610000000,,-1508000000,,,,,-8249000000,,,,-866000000,,,-5109000000,,-2274000000,,-391000000,-884000000,,61000000,,940000000,,0,39000000,1040000000,0,0,-3008000000,,,,,,,3000000,8686000000,9353000000,4295875735
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295875735
