Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2015-06-30,,57997000000,56700000000,,3714000000,61711000000,3714000000,3714000000,3714000000,3714000000,271467580,,,,8875000000,51961000000,,,,203000000,61711000000,,44431000000,,401000000,2648000000,450000000,,7629000000,,,,591000000,,,,,,591000000,,651000000,,,,,,,,,,,,,203000000,599000000,,,297000000,44431000000,,,,,,,,,401000000,2648000000,,616000000,,,,450000000,,271467580,0,,,,,,,,,,13.68119,,,,,,,,,81000000,,,,,3176000000,2353000000,2353000000,2353000000,2353000000,4706000000,4706000000,761000000,,,,,,,81000000,,44431000000,3013000000,9256000000,9256000000,,,,,10.6,13.83,13349000000,,,,,,,,,,,,,5035391926
2016-06-30,,59878000000,58567000000,,3738000000,63616000000,3738000000,3738000000,3738000000,3738000000,271467580,,,,8244000000,54134000000,,,,166000000,63616000000,,45421000000,,498000000,2648000000,450000000,,6722000000,,,,1028000000,,,,,,1028000000,,675000000,,,,,,,,,,,,,166000000,481000000,,,332000000,45421000000,,,,,,,,,498000000,2648000000,,640000000,,,,450000000,,271467580,0,,,,,,,,,,13.7696,,,,,,,,,44000000,,,,,4508000000,2363000000,2363000000,2363000000,2363000000,4726000000,4726000000,359000000,,,,,,,44000000,,45421000000,4171000000,8975000000,8975000000,,,,,10.58,13.47,14319000000,,,,,,,,,,,,,5035391926
2017-06-30,,59297000000,58473000000,,4124000000,63421000000,4124000000,4124000000,4124000000,4124000000,271467580,,,,7101000000,55197000000,,,,169000000,63421000000,,45427000000,,354000000,2648000000,825000000,,4560000000,,,,903000000,,,,,,903000000,,138000000,,,,,,,,,,,,,169000000,420000000,,,50000000,45427000000,,,,,,,,,354000000,2648000000,,651000000,,,,825000000,,271467580,0,,,,,,,,,,15.1915,,,,,,,,,51000000,,,,,3097000000,2518750000,2518750000,2518750000,2518750000,5037500000,5037500000,1055000000,,,,,,,51000000,,45427000000,2837000000,10209000000,10209000000,,,,,11.75,14.54,14227000000,,,,,,,,,,,,,5035391926
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2018-06-30,,62236000000,61487000000,,3869000000,66105000000,3869000000,3869000000,3869000000,3869000000,271467580,,,,6757000000,58598000000,,,,199000000,66105000000,,46043000000,,158000000,2648000000,550000000,,4058000000,,,,506000000,,,,,,506000000,,224000000,,,,,,,,,,,,,199000000,443000000,,,148000000,46043000000,,,,,,,,,158000000,2648000000,,671000000,,,,550000000,,271467580,0,,,,1639000000,,,,,,14.25216,,,,,,,,,45000000,,,,,5139000000,2471250000,2471250000,2471250000,2471250000,4942500000,4942500000,1777000000,,,,,,,45000000,,46043000000,4177000000,11267000000,11267000000,,,,,10.7,13.46,16801000000,,,,,,,,,,,,,5035391926
2019-06-30,,62612000000,61412000000,,4043000000,66655000000,4043000000,4043000000,4043000000,4043000000,271467580,,,,6630000000,59154000000,,,,191000000,66655000000,,46551000000,,409000000,2648000000,585000000,,3954000000,,,,638000000,,,,,,638000000,,593000000,,,,,,,,,,,,,191000000,438000000,,,353000000,46551000000,,,,,,,,,409000000,2648000000,,810000000,,,,585000000,,271467580,0,,,,1227000000,,,,,,14.89312,,,,,,,,,42000000,,,,,4285000000,2556000000,2556000000,2556000000,2556000000,5112000000,5112000000,1404000000,,,,,,,42000000,,46551000000,4017000000,10844000000,10844000000,,,,,11.01,13.43,15913000000,,,,,,,,,,,,,5035391926
