Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,33808000000,1255000000,,2376000000,36184000000,1452000000,1452000000,1452000000,1452000000,319551420,,,,8723000000,12433000000,97000000,516000000,408000000,4448000000,36184000000,,,455000000,6221000000,428000000,-1000000,,6339000000,196000000,,,9534000000,,,,,,9534000000,,1974000000,,,12641000000,-208000000,26000000,,55000000,,115000000,-99000000,-231000000,3198000000,1250000000,,,824000000,9192000000,,,,455000000,,,,,,6221000000,428000000,,1949000000,,,,-1000000,,251169770,0,3016,,13520000000,,,,,,,4.54387,98000000,130000000,32000000,28000000,25000000,,25000000,,,,,,,,,,,,,,,102000000,130000000,,,,639000000,,,,,1255000000,1255000000,,34910,231000000,,12.5,13.3,,,,,,,,,,,4.5,3.0,-11000000,4295866371
2011-12-31,,38805000000,16229000000,,2306000000,41111000000,1387000000,1387000000,1387000000,1387000000,319551420,,,,10850000000,12701000000,81000000,519000000,400000000,4919000000,41111000000,,,411000000,8205000000,428000000,,,7341000000,154000000,,,11614000000,,,,,,11614000000,,3339000000,,,12923000000,-222000000,26000000,,36000000,,92000000,-73000000,-270000000,3256000000,1663000000,,,,13960000000,,,,411000000,,,,,,8205000000,428000000,,2027000000,,-149000000,,,,251169770,,3380,,14409000000,,,,,,,4.34046,139000000,141000000,2000000,-2000000,27000000,,27000000,,,,,,,,,,,,,,,143000000,141000000,,,,670000000,,,,,16229000000,16229000000,,33962,270000000,,10.6,10.6,,,,,,,,,,,4.5,3.0,-12000000,4295866371
2012-12-31,,41938000000,15044000000,,2772000000,44710000000,1850000000,1850000000,1850000000,1850000000,319551420,,,,9303000000,13834000000,67000000,,922000000,6099000000,44710000000,,,487000000,9731000000,428000000,,,5548000000,,,,14459000000,,,,,,14459000000,,9000000,,,,,,,,,,,,,6099000000,,,,16607000000,,,,487000000,,,,,,9731000000,428000000,,2173000000,,171000000,,,,251942800,0,3404,,,246000000,,,,,,5.78937,,,,,26000000,,26000000,,,,,69000000,,,,,,,,,,,,,,,,,,,,15044000000,15044000000,,32278,,,,,,,,,,,,,,,,,,4295866371
2013-12-31,,40777000000,17081000000,,3047000000,43824000000,2137000000,2137000000,2137000000,2137000000,319551420,,,,11520000000,14510000000,82000000,,910000000,4828000000,43824000000,,,378000000,8243000000,428000000,,,7574000000,,,,11945000000,,,,,,11945000000,,9000000,,,,,,,,,,,,,4828000000,,,,14972000000,,,,378000000,,,,,,8243000000,428000000,,2451000000,,168000000,,,,252009870,0,2620,,,435000000,,,,,,6.6875,,,,,29000000,,29000000,,,,,103000000,,,,,,,,,,,,,,,,,,,,17081000000,17081000000,,32267,,,12.7,12.7,,,,,,,,,,,,,,4295866371
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295866371
2014-12-31,,47387000000,18671000000,,3316000000,50703000000,2530000000,2530000000,2530000000,2530000000,319551420,,,,12326000000,15513000000,72000000,,786000000,7768000000,50703000000,,,391000000,11550000000,428000000,,,8112000000,,,,14031000000,,,,,,14031000000,,0,,,,,,,,,,,,,7768000000,,,,16683000000,,,,391000000,,,,,,11345000000,428000000,,2888000000,,,,,,319551420,0,,,21839000000,360000000,252000000,,,,,7.91735,,,,,2000000,,2000000,,,,,92000000,,,,,,,,,,,,,,,,205000000,,,,18671000000,18671000000,,,,,13.4,,,,,,,,,,,,,,,4295866371
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295866371
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295866371
2015-12-31,,55328000000,21212000000,,3636000000,58964000000,2855000000,2855000000,2855000000,2855000000,319551420,,,,16546000000,17183000000,58000000,422000000,359000000,6208000000,58964000000,,,10000000,10172000000,428000000,214000000,,14562000000,118000000,,,18147000000,,,,,,18147000000,,580000000,94000000,14468000000,17423000000,-240000000,60000000,,37000000,,21000000,-59000000,-379000000,587000000,5621000000,644000000,67000000,12452000000,22758000000,,,,10000000,,,,0,11000000,10161000000,428000000,519000000,2366000000,,109000000,,203000000,11000000,319551420,0,2295,,,852000000,,,,,,8.9344,,,,,16000000,,16000000,,18000000,,,105000000,,,,,,,,,,,,,,,737000000,25000000,,,,21212000000,21212000000,360000000,,379000000,,,,,,,,,,,,,,,,,4295866371
2016-12-31,,59078000000,21418000000,,3896000000,62974000000,3106000000,3106000000,3106000000,3106000000,319551420,,,,18252000000,18702000000,93000000,422000000,368000000,6271000000,62974000000,,,1000000,10092000000,428000000,209000000,,16013000000,158000000,,,18794000000,,,,,,18794000000,,1039000000,79000000,15934000000,18943000000,-241000000,112000000,,37000000,,9000000,-65000000,-425000000,396000000,5875000000,483000000,61000000,15955000000,26510000000,,,,1000000,,,,,89000000,10003000000,428000000,519000000,2549000000,,191000000,,203000000,6000000,319551420,0,2454,,22099000000,638000000,244000000,,,,,9.71988,,,,,46000000,,46000000,,24000000,,,109000000,,,,,,,,,,,,,,,792000000,26000000,,,,21418000000,21418000000,404000000,,425000000,,15.5,20.9,,,,,,,,,,,1.7,2.6,-89000000,4295866371
