Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2011-03-31,,89747942000000,41964530000000,,3202284000000,92950226000000,3031782000000,3031782000000,3031782000000,3031782000000,16151570,,,,57871712000000,26645437000000,147364000000,,170498000000,1940646000000,92950228000000,23486901000000,37973708000000,0,13547057000000,1404063000000,-104695000000,,27799242000000,,,,5961505000000,,,,,,5961505000000,7779826000000,202975000000,,,26871014000000,-225577000000,,,,,,,,,1940646000000,,22528000000,7922176000000,29969917000000,3877728000000,,,0,,,,3380000000,15952000000,13527725000000,1404063000000,1039824000000,764921000000,,98167000000,-104695000000,,,16151570,0,18574,,28121691000000,19985175000000,255700000000,,,,,187708.19184,381506000000,393146000000,11640000000,11640000000,6654000000,,6654000000,,206412000000,,,1487048000000,,1222190000000,696563000000,643344000000,605325000000,524096000000,1339907000000,1129421000000,868304000000,381506000000,393146000000,,,,,206412000000,,37973708000000,,3990822000000,3990822000000,,1,,,16.1,18.8,4559822000000,,,,,,,,,,2.5,,-15324000000,4295878063
2012-03-31,,91123619000000,42216067000000,,3497532000000,94621151000000,3344189000000,3344189000000,3344189000000,3344189000000,16151570,,,,58822839000000,28490253000000,137280000000,,153339000000,2119193000000,94621151000000,24658037000000,38434297000000,,14359518000000,1404063000000,-104243000000,,28372980000000,,,,4735595000000,,,,,,4735595000000,7369388000000,178747000000,,,28725393000000,-235140000000,,,,,,,,,2119193000000,,21759000000,9869463000000,30204257000000,5148353000000,,,,,,,12080000000,14327000000,14333111000000,1404063000000,1039242000000,1048463000000,,110003000000,-104243000000,,,16151570,0,18020,,27931632000000,21138251000000,286891000000,,,,,207050.3982,407520000000,400957000000,-6562000000,-6562000000,53042000000,,53042000000,,109610000000,,,1235126000000,,7701556000000,684005000000,989515000000,910849000000,649563000000,1673520000000,1560412000000,1111495000000,407520000000,400957000000,,,,,109610000000,,38434297000000,,3781770000000,3781770000000,,1,,,15.86,17.8,12046983000000,,,,,,,,,,1.7,,-13769000000,4295878063
2013-03-31,,99945495000000,46530566000000,,4106162000000,104051657000000,3959225000000,3959225000000,3959225000000,3959225000000,16151570,,,,64383777000000,31786454000000,142012000000,,146933000000,2012543000000,104051657000000,30795690000000,42580945000000,,14371437000000,1404063000000,-86335000000,,30505754000000,,,,5505074000000,,,,,,5505074000000,9527812000000,224945000000,,,32136538000000,-350084000000,,,,,,,,,2012543000000,,29854000000,10981877000000,34402430000000,7923872000000,,,,,,,4565000000,18465000000,14348407000000,1404063000000,1039242000000,1169101000000,,580087000000,-86335000000,,,16151570,0,20117,,36908300000000,21534676000000,447203000000,,,,,245129.42086,418489000000,460847000000,42358000000,42358000000,60933000000,,60933000000,,13931000000,,,1253365000000,,2400013000000,1049174000000,959810000000,668154000000,833568000000,2008984000000,1501722000000,1427567000000,418489000000,460847000000,,,,,13931000000,,42580945000000,,3949621000000,3949621000000,,1,,,11.03,13.89,7338286000000,,,,,,,,,,1.7,,-17949000000,4295878063
2014-03-31,,142691401000000,29579458000000,,6351807000000,149043208000000,5989750000000,5989750000000,5989750000000,5989750000000,16151570,,,,59945047000000,66283716000000,840701000000,,362053000000,1856136000000,149043209000000,13761821000000,25546611000000,,8169267000000,1404063000000,-41876000000,,44221508000000,,,,19415640000000,,,,,,19415640000000,1209511000000,3208274000000,,,66880997000000,-597281000000,,,,,,,,,1856136000000,,21753000000,11746394000000,98807093000000,3572031000000,,,,,,,77831000000,401000000,8091035000000,1404063000000,2286793000000,1951263000000,,751560000000,-32054000000,,,16151570,0,34748,,53242600000000,7713360000000,1005089000000,,,,,370846.30163,1032023000000,1382709000000,350686000000,350686000000,269570000000,,269570000000,,70346000000,,,1544310000000,,6010869000000,828183000000,1527028000000,947016000000,383549000000,2355211000000,1330565000000,1871502000000,1032023000000,1382709000000,,,,,70346000000,,25546611000000,,4032847000000,4032847000000,,1,,,12.25,15.36,11568147000000,,,,,,,,,,1.7,,-5684000000,4295878063
2015-03-31,,154153851000000,26903172000000,,7688518000000,161842369000000,7201293000000,7201293000000,7201293000000,7201293000000,16151570,,,,60693095000000,70801168000000,835215000000,,487221000000,2697259000000,161842370000000,13617538000000,22225055000000,,10147048000000,1404063000000,144760000000,,44052835000000,,,,26011670000000,,,,,,26011670000000,1070959000000,3194366000000,,,71313641000000,-512473000000,,,,,,,,,2697259000000,,22416000000,14615346000000,110226614000000,1099621000000,,,,,,,71508000000,423000000,10075117000000,1404063000000,2286793000000,2156949000000,,1695949000000,-12688000000,,,16151570,0,34528,,57201800000000,9224956000000,1035384000000,,,,,445857.15197,1065494000000,1700160000000,634665000000,634665000000,290364000000,,290364000000,,26378000000,,,1471412000000,,1154195000000,1542116000000,1385774000000,4546262000000,858783000000,2927890000000,5405045000000,2160372000000,1065494000000,1700160000000,,,,,26378000000,,22225055000000,,4678117000000,4678117000000,,1,,,12.13,15.3,11647502000000,,,,,,,,,,0.07,,-6609000000,4295878063
2016-03-31,,154042564000000,23260987000000,,7655317000000,161697881000000,7003737000000,7003737000000,7003737000000,7003737000000,16151570,,,,56365787000000,70619607000000,842538000000,,651576000000,2643246000000,161697880000000,8753432000000,18835614000000,,11401570000000,1404065000000,45222000000,,40395020000000,,,,30234070000000,,,,,,30234070000000,867134000000,2969635000000,,,71068818000000,-449211000000,,,,,,,,,2643246000000,,23223000000,10978463000000,113471569000000,1375771000000,,,,,,,61124000000,379000000,11340067000000,1404065000000,2260090000000,2502357000000,,1443579000000,-24746000000,,,16151570,0,35382,,56771000000000,10736753000000,871178000000,,,,,433625.77136,1136981000000,1694035000000,557053000000,557053000000,317565000000,,317565000000,,23491000000,,,1114524000000,,1763291000000,1340530000000,4603387000000,1451325000000,249708000000,5943917000000,1701033000000,2713405000000,1136981000000,1694035000000,,,,,23491000000,,18835614000000,,4425373000000,4425373000000,,1,,,12.75,15.46,12121646000000,,,,,,,,,,0.01,,-6014000000,4295878063
2017-03-31,,162771571000000,28851677000000,,7628994000000,170400565000000,6856788000000,6856788000000,6856788000000,6856788000000,16151570,,,,54731498000000,71111913000000,854162000000,,772202000000,3279951000000,170400568000000,14698943000000,25069892000000,,8233253000000,1404065000000,105696000000,,32565152000000,,,,39296953000000,,,,,,39296953000000,7200683000000,2739145000000,,,71611942000000,-500029000000,,,,,,,,,3279951000000,,35603000000,9803657000000,119734928000000,941116000000,,,,,,,57542000000,438000000,8175273000000,1404065000000,2211694000000,2635251000000,,1272284000000,-38195000000,,,16151570,,37696,,56461700000000,8794500000000,871481000000,,,,,424527.64654,1101821000000,1778336000000,676514000000,676514000000,314848000000,,314848000000,,39041000000,,,652713000000,,1636759000000,2761617000000,1365118000000,1650995000000,1108594000000,4126735000000,2759589000000,3898830000000,1101821000000,1778336000000,,,,,39041000000,,25069892000000,,3781785000000,3781785000000,,1,,,13.34,16.2,12421913000000,,,,,,,,,,0.02,,-6189000000,4295878063
2018-03-31,,163288003000000,26432811000000,,8010227000000,171298230000000,7188792000000,7188792000000,7188792000000,7188792000000,16151570,,,,55136004000000,70914687000000,832178000000,,821431000000,4267940000000,171298228000000,13583240000000,23896639000000,,7299774000000,1404065000000,225836000000,,34083084000000,,,,39036044000000,,,,,,39036044000000,6081763000000,2708828000000,,,71223878000000,-309191000000,,,,,,,,,4267940000000,,38369000000,10338495000000,123149125000000,1153335000000,,,,,,,56847000000,471000000,7242456000000,1404065000000,2211694000000,2917283000000,,1251345000000,-52957000000,,,16151570,,38058,,53336100000000,7603095000000,588959000000,,,,,445083.17148,1100119000000,1946796000000,846677000000,846677000000,255574000000,,255574000000,,34370000000,,,654241000000,,2468948000000,1213698000000,1088623000000,1116423000000,981280000000,2302321000000,2097703000000,4116873000000,1100119000000,1946796000000,,,,,34370000000,,23896639000000,,2536172000000,2536172000000,,1,,,15.61,18.52,10985845000000,,,,,,,,,,0.02,,-7112000000,4295878063
2019-03-31,,171452541000000,23702343000000,,7630641000000,179083182000000,7250631000000,7250631000000,7250631000000,7250631000000,16151570,,,,55607178000000,75947730000000,753977000000,,380006000000,3807440000000,179083182000000,11861881000000,21608745000000,,7074571000000,1404065000000,162275000000,,29832898000000,,,,42258796000000,,,,,,42258796000000,10143420000000,2822771000000,,,76228144000000,-280414000000,,,,,,,,,3807440000000,,41486000000,12720197000000,134201914000000,1045667000000,,,,,,,49193000000,447000000,7024931000000,1404065000000,2211694000000,2651386000000,,1201217000000,-77422000000,,,16151570,,37786,,53073600000000,7347293000000,579730000000,,,,,448911.83953,1106911000000,1926328000000,819416000000,819416000000,300750000000,,300750000000,,27305000000,,,377434000000,,1387379000000,1125359000000,1157758000000,997059000000,630214000000,2283117000000,1627273000000,4555845000000,1106911000000,1926328000000,,,,,27305000000,,21608745000000,,2093598000000,2093598000000,,1,,,16.06,19.02,9853614000000,,,,,,,,,,0.0,,-6980000000,4295878063
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878063
