Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,42571500000,34049300000,,8929100000,51500600000,8454400000,8454400000,8454400000,8454400000,200463200,,,,1643600000,24232200000,11155000000,355500000,119200000,2789700000,51500600000,,,,3988300000,2000000,-1100000,,1610000000,,,,11205400000,,,,,,11205400000,,,,1226100000,24648400000,-416200000,,,,,,,,,2789700000,,,,4536200000,,,,,,,,,,3988300000,2000000,8434100000,502900000,-8800000,,,,-1100000,200463200,227740,3778,,44000200000,159900000,2514500000,,,,,42.17432,,,,,,,,,,,,-2300000,,,,,,,,,,,,,,,,,,,,34049300000,34049300000,,61855,,,19.0,19.9,,,,,,,,,,,,,,4296462551
2011-12-31,,36379800000,26307700000,,8883600000,45263400000,8474100000,8474100000,8474100000,8474100000,200660310,,,,4966500000,19498100000,12085900000,345900000,63600000,1626300000,45263400000,,,38700000,2794000000,2000000,-82600000,,3590100000,16789500000,,,6566900000,,,,,,6566900000,,,,2332300000,19905900000,-407800000,,,16710000000,,79500000,-4703600000,,,1626300000,351700000,491700000,,6393500000,,,,38700000,,,,,,2794000000,2000000,8459300000,517700000,-12800000,,,,-82600000,200660310,320440,3526,,44824100000,109000000,1539700000,,,,,42.23107,470300000,324600000,-145700000,-195900000,,,,,,,,2500000,,,,,,,,,,520500000,324600000,,,,,110200000,,,,26307700000,26307700000,,118409,,,18.8,19.7,,,,,,,,,,,4.48,3.0,,4296462551
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296462551
2012-12-31,,35677200000,21961800000,,8334800000,44012000000,7957000000,7957000000,7957000000,7957000000,200868800,,,,1689200000,20468300000,12487100000,345900000,31900000,2597300000,44012000000,,,185500000,2802000000,2000000,-77700000,,1065500000,,,,5636200000,,,,,,5636200000,,,,1065500000,20847600000,-379300000,,,,,,,,,2597300000,236900000,,,9916100000,,,,185500000,,,,,,2802000000,2000000,8501800000,-74600000,-16700000,,,,-77700000,200868800,414260,3560,,48616900000,90300000,234800000,,,,,39.61292,480800000,346300000,-134500000,-176800000,,,,,,,,4700000,,1425900000,2800600000,2543400000,865800000,3673500000,5344000000,4539300000,11026200000,523100000,346300000,,,,,756100000,,,1425900000,20535900000,20535900000,,110598,,,16.2,17.0,22335400000,32200000,29700000,28000000,25600000,22500000,57700000,48100000,76100000,214100000,3.8,3.03,,4296462551
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296462551
2013-12-31,,38300200000,18484500000,,8838800000,47139000000,8504200000,8504200000,8504200000,8504200000,197403750,,,,8876900000,18273100000,13120700000,334600000,,887500000,47139000000,,,179800000,6145600000,2000000,-73500000,,2630700000,,,,680100000,,,,,,680100000,0,50300000,,,18629200000,-356100000,,,,,,,,,887500000,247100000,,,12753900000,,,,179800000,,,,,,2868000000,2000000,8555400000,581000000,-226000000,-100000,-49400000,,,197403750,4778640,3240,,50571200000,,223700000,,,,,43.08024,452400000,356900000,-95500000,-134300000,,,,,40000000,,,11200000,,,,,,,,,,491200000,356900000,,,,,4966100000,,,2510500000,15974000000,15974000000,,131238,,,16.7,17.4,,31600000,29500000,26800000,23100000,22400000,56300000,45500000,53200000,186600000,4.59,3.03,,4296462551
2014-12-31,,38811100000,18455800000,,9068900000,47880000000,8497600000,8497600000,8497600000,8497600000,180920580,,,,9345800000,19148600000,15056800000,571300000,,1141700000,47880000000,,,319100000,3101800000,2000000,-133900000,,1550300000,,,,878500000,,,,,,878500000,650000000,168000000,,,19495000000,-346400000,,,,,,,,,1141700000,243700000,,,16217800000,,,,319100000,,,,,,3101800000,2000000,8603600000,1615700000,-1018500000,0,-75400000,,,180920580,22206720,3360,,55480900000,,177700000,,,,,46.96868,463600000,359900000,-103700000,-142500000,,,,,422500000,,,-5400000,,3053300000,1125800000,3893200000,2826100000,3216800000,5019000000,6042900000,4350200000,502200000,359900000,,,,,1737300000,,,3053300000,15402500000,15402500000,,111113,,,14.5,15.2,18465400000,1923000000,1672800000,1381200000,1093300000,822000000,3054000000,1915300000,2431900000,9324200000,3.74,0.09,,4296462551
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296462551
2015-12-31,,56447200000,16350300000,,10944700000,67391900000,9715400000,9715400000,9715400000,9715400000,201021510,,,,9746400000,30171700000,7048000000,1063200000,166100000,1691800000,67391900000,,,214600000,6201700000,2000000,-135000000,,2953700000,,,,1000400000,,,,,,1000400000,,140700000,,,30518700000,-347000000,,,,,,,-23200000,,1568300000,201900000,,31726500000,32869300000,,,,214600000,,,,,,1899700000,2000000,8718100000,2524000000,-157300000,-7100000,-65700000,,,201021510,3426260,4900,,,,,,,,,48.33015,,,,,174600000,,174600000,,1212400000,,,500000,,,,,,,,,,,,,,,189300000,16329700000,,,3091300000,13259000000,13259000000,,48184,23200000,,,,,,,,,,,,,,,,,4296462551
2016-12-31,,54167500000,12524700000,,10002700000,64170200000,9176600000,9176600000,9176600000,9176600000,202087670,,,,10210800000,29103300000,7677200000,685400000,140700000,1252500000,64170200000,,,250600000,5856100000,2100000,-126700000,,4491100000,,,,822100000,,,,,,822100000,,111200000,,,29535900000,-432600000,,,,,,,-46600000,,1179800000,181200000,,30877100000,32363300000,,,,250600000,,,,,,2118400000,2100000,8765800000,1553000000,-178100000,-13400000,-61400000,,,202087670,4094540,4410,,65068200000,,392900000,,,,,45.409,443600000,355500000,-88100000,-123300000,220200000,,220200000,,201300000,,,400000,,2306700000,3397300000,3537200000,818800000,61100000,6934500000,879900000,2463300000,478800000,355500000,,,,187300000,14058000000,,,2306700000,10218000000,10218000000,,45971,46600000,,13.8,14.6,12584400000,787300000,595400000,389000000,238100000,129600000,984400000,367700000,147400000,2286800000,3.73,0.0,,4296462551
