Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,78416781000,25547016000,,11235034000,89651815000,6726298000,6726298000,6726298000,6726298000,517107040,,,,15655614000,62820434000,595951000,4124351000,188940000,4375273000,89651815000,4109322000,4109322000,,1983610000,11117328000,-234190000,,13986089000,1041179000,,,1705895000,,,,,,1705895000,,,,13986089000,65017884000,-2197450000,203447000,57101000,,,780631000,-445228000,-478264000,406617000,3968656000,,,40907353000,40907353000,,,,,,,,,,1983610000,11117328000,285435000,-128984000,,,,,-234190000,517107040,,10515,,,,,,,,,13.00755,,,,-21402000,185357000,,185357000,,,,,25636000,,12403583000,3230177000,3411407000,2643501000,2783572000,6641584000,5427073000,9157877000,87377000,65975000,,,,667204000,,,4109322000,,21437694000,21437694000,,,478264000,,13.45,15.93,33630117000,111986000,101807000,89709000,80355000,71874000,191516000,152229000,299310000,755041000,5.25,0,,5000001412
2011-12-31,,67969036000,7201660000,,12596163000,80565199000,6922003000,6922003000,6922003000,6922003000,520307040,,,,16879137000,50223888000,669143000,3431481000,2047234000,1806345000,80565199000,2196300000,2196300000,,1742691000,12213484000,-46718000,,16133946000,1147643000,,,2623963000,,,,,,2623963000,,392720000,,16133946000,51307380000,-1083492000,,,,,1147643000,-478500000,-169837000,209010000,1597335000,150397000,,39974623000,47797515000,,,,,,,,,,1742691000,12213484000,,233952000,,,,,-46718000,520307040,0,7540,,,,1388268000,,,,,13.30369,,,,-37770000,2884008000,,2884008000,,,,,,,,,,,,,,,99411000,61641000,,,,269008000,,,2196300000,,5005360000,5005360000,,,169837000,,14.24,16.45,,104181000,97009000,87160000,78166000,69544000,184169000,147710000,250609000,686669000,4.25,0,,5000001412
2012-12-31,,72548200000,6074810000,,13242002000,85790202000,9460615000,9460615000,9460615000,9460615000,520307040,,,,21598485000,51375442000,748769000,3431481000,154461000,2645861000,85790202000,2447986000,2447986000,,636368000,12211636000,54334000,,19737743000,1222854000,,,2220811000,,,,,,2220811000,,379128000,,19737743000,52388911000,-1013469000,196505000,55921000,,,970428000,-474085000,,208660000,2367938000,168042000,,42566033000,50790038000,,,,,,,,,,636368000,12211636000,,780587000,,,,,54334000,520307040,0,7920,,,,1390207000,,,,,18.18275,,,,-34640000,2834469000,,2834469000,,780423000,,,,,,,,,,,,,102719000,68079000,,,,,780423000,,2447986000,,3626824000,3626824000,,,,,12.86,14.92,,104100000,95628000,86417000,77257000,66307000,182045000,143564000,214370000,644079000,4.0,0,,5000001412
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000001412
2013-12-31,,63599038000,3424612000,,13544983000,77144021000,9794840000,9794840000,9794840000,9794840000,520307040,,,,12878964000,49087340000,815795000,3431481000,123217000,2746869000,77144021000,,,,467652000,12209816000,-254368000,,12466635000,1399995000,,,4226947000,,,,,,4226947000,,141787000,,12466635000,49921677000,-834337000,,,,,1399995000,-584200000,,195782000,1908764000,182571000,,41498877000,49521406000,,,,,,,,,,467652000,12209816000,,1394090000,,,,,-254368000,520307040,0,8250,,62775900000,0,2545000,,,,,18.82512,,,,-15879000,3085450000,,3085450000,,747958000,,,0,,6843868000,3025264000,3025264000,3277275000,3277275000,6050528000,6554550000,6319072000,89062000,73183000,,,,,747958000,,,,3424612000,3424612000,0,,,,14.67,16.81,25768018000,106471000,99889000,89858000,78824000,61712000,189747000,140536000,209545000,646299000,5.0,0,,5000001412
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000001412
2014-12-31,,100111104000,31213172000,,18665766000,118776870000,8777771000,8777771000,8777771000,8777771000,530391040,,,,18123554000,74273471000,7492786000,8892011000,800539000,6731793000,118776870000,988790000,988790000,,673764000,14729609000,-96410000,,16725069000,1492624000,,,2234725000,,,,,,2234725000,,145047000,,16725069000,76024114000,-1750643000,206601000,50835000,,,1235188000,-637953000,-359012000,559962000,4869405000,167670000,,43486347000,51485217000,,,,,,,,,,673764000,14729609000,,3837122000,,,,,-96410000,530391040,0,14000,,,833936000,,,,,,16.54962,,,,,227991000,,227991000,,,,,4046922000,,,,,,,,,,,,,,,1094500000,,,988790000,,30224382000,30224382000,1167081000,,359012000,,,,,,,,,,,,,,,,,5000001412
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000001412
2015-12-31,,121704702000,36840318000,,19402130000,141106832000,13857994000,13857994000,13857994000,13857994000,530391040,,,,26835361000,83779641000,9404635000,4454925000,818766000,6099932000,141106832000,896736000,896736000,,666928000,16629822000,-74588000,,22768535000,1997600000,,,9447003000,,,,,,9447003000,,383034000,,22768535000,87025786000,-3246145000,,,,,1997600000,-970800000,-483325000,635331000,5174106000,171137000,,51771669000,64686694000,,,,,,,,,,666928000,16629822000,,2672393000,,-95942000,,,-16581000,530391040,0,15150,,71410543400,248000,1851966000,,,,,26.12788,197058000,149557000,-47501000,-47501000,266569000,,266569000,,,,,2444970000,,,,,,,,,,197058000,149557000,,,,1150601000,,,896736000,,35943582000,35943582000,230578000,,483325000,,13.81,15.09,,,,,,,,,,,,7,,5000001412
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000001412
