Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,459773000000,11889000000,,15167000000,474940000000,14727000000,14727000000,14727000000,14727000000,6002000,,,,194080000000,,873000000,,440000000,6234000000,474940000000,,,,104090000000,6002000000,4953000000,,,1544000000,,,273313000000,,,,,,273313000000,,77027000000,,,,,,,,,1544000000,-671000000,-452000000,,6234000000,,4210000000,,46742000000,,,,,,,,,,104090000000,6002000000,,4085000000,,127000000,,4953000000,,6002000,,10837,,,,,,,,,2453.68211,,,,,,,,,,,,,,,,,,,,,,,,,,,892000000,,,,,11889000000,11889000000,,,452000000,,15.7,,,,,,,,,,,,,,,4298009762
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298009762
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298009762
2013-12-31,,631007000000,203176000000,,38088000000,669095000000,36097000000,36097000000,36097000000,36097000000,237961370,,,,97538000000,455909000000,6901000000,,1991000000,8200000000,669095000000,,,266000000,66795000000,29554000000,8534000000,,46552000000,,,,83826000000,,,,,,83826000000,,45697000000,,46552000000,,,,,,,,,,,8200000000,,,,340967000000,,,,266000000,,,,1050000000,,57920000000,29554000000,,,,,,8534000000,,237961370,,,,210829000000,5289000000,,,,,,151.69269,,,,,3747000000,,3747000000,,1910000000,,,446000000,,,,,,,,,,,,,,,,10983000000,,,,203176000000,203176000000,288000000,,,,16.6,19.8,,,,,,,,,,,,,,4298009762
2014-12-31,,642688000000,200988000000,,38398000000,681086000000,36339000000,36339000000,36339000000,36339000000,237961370,,,,105315000000,461787000000,7148000000,,2059000000,8771000000,681086000000,,,255000000,76401000000,30825000000,7573000000,,39770000000,,,,89371000000,,,,,,89371000000,,61266000000,,39770000000,,,,,,,,,,,8771000000,,,,344354000000,,,,255000000,,,,794000000,,75607000000,30825000000,,,,,,7573000000,,237961370,,,,211870000000,4279000000,,,,,,152.70966,,,,,3807000000,,3807000000,,2501000000,,,473000000,,,,,,,,,,,,,,,,2828000000,,,,200988000000,200988000000,473000000,,,,16.0,21.3,,,,,,,,,,,,,,4298009762
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298009762
2015-12-31,,638122000000,190982000000,,40705000000,678827000000,39212000000,39212000000,39212000000,39212000000,237961370,,,,91935000000,465993000000,7765000000,905000000,588000000,8047000000,678827000000,488000000,53441000000,203000000,72305000000,5949000000,9133000000,,37773000000,12577000000,,,97377000000,,,,,,97377000000,,50690000000,,37773000000,474384000000,-8391000000,,3292000000,,,9285000000,-4812000000,-1508000000,1500000000,6547000000,8775000000,356000000,114549000000,364434000000,52953000000,,,203000000,,,,993000000,,71312000000,5949000000,,25623000000,,,,9133000000,,237961370,0,,,,4045000000,,,,,,164.78305,,,,,3672000000,,3672000000,,2390000000,,,492000000,,,,,,,,,,,,,,,2096000000,2545000000,,53441000000,,137541000000,137541000000,575000000,,1508000000,,,,,,,,,,,,,,,,,4298009762
2016-12-31,,622594000000,176415000000,,39999000000,662593000000,38910000000,38910000000,38910000000,38910000000,237961370,,,,81151000000,452807000000,4590000000,537000000,552000000,8049000000,662593000000,212000000,46008000000,269000000,66823000000,5948000000,8230000000,,34580000000,7986000000,,,109849000000,,,,,,109849000000,,43986000000,,34580000000,460294000000,-7487000000,,3140000000,,,4846000000,-3396000000,-1477000000,1351000000,6698000000,8123000000,315000000,104433000000,369506000000,45796000000,,,269000000,,,,1546000000,,65277000000,5948000000,,25821000000,,,,8230000000,,237961370,0,40029,,211226000000,3324000000,25602000000,,,,,163.51394,758000000,600000000,-158000000,-158000000,2417000000,,2417000000,,2360000000,,,525000000,,,,,,,,,,758000000,600000000,,,,2029000000,2641000000,,46008000000,,130407000000,130407000000,618000000,,1477000000,,17.6,25.0,,796000000,387750000,387750000,387750000,387750000,775500000,775500000,83000000,2430000000,1.7,1.7,,4298009762
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298009762
2017-12-31,,563856000000,150593000000,,39135000000,602991000000,38133000000,38133000000,38133000000,38133000000,297961370,,,,57341000000,432564000000,4587000000,,1002000000,8136000000,602991000000,,,248000000,52540000000,7440000000,6319000000,,28689000000,,,,94115000000,,,,,,94115000000,,26892000000,,28689000000,,,,,,,,,,,8136000000,,,,359604000000,,,,248000000,,,,1537000000,,50747000000,7440000000,,25376000000,,,,6319000000,,297961370,0,,,198269000000,2341000000,,,,,,127.97968,,,,,2521000000,,2521000000,,1733000000,,,475000000,,,,,,,,,,,,,,,,2725000000,,,,150593000000,150593000000,396000000,,,,18.8,26.2,,,,,,,,,,,,,,4298009762
2018-12-31,,548682000000,147408000000,,41755000000,590437000000,40789000000,40789000000,40789000000,40789000000,297961370,,,,46750000000,436591000000,4455000000,519000000,447000000,6674000000,590437000000,104000000,29833000000,229000000,32020000000,7445000000,6074000000,,18730000000,7856000000,,,91194000000,,,,,,91194000000,,25144000000,,18730000000,440326000000,-3735000000,,2628000000,,,5228000000,-3401000000,-1283000000,1041000000,5633000000,6135000000,254000000,90469000000,361703000000,29729000000,,,229000000,,,,1126000000,,30894000000,7445000000,,28062000000,,174000000,-817000000,7046000000,-10000000,297961370,0,41861,,200531000000,3276000000,18400000000,,,,,136.89358,487000000,369000000,-118000000,-118000000,2374000000,,2374000000,,1165000000,,,481000000,,,,,,,,,,487000000,369000000,,,,1730000000,1433000000,,29833000000,,117575000000,117575000000,452000000,,1283000000,,19.5,26.6,,589000000,283000000,283000000,283000000,283000000,566000000,566000000,107000000,1828000000,2.0,1.6,,4298009762
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298009762
2019-12-31,,549728000000,147747000000,,40870000000,590598000000,40041000000,40041000000,40041000000,40041000000,297961370,,,,41336000000,440507000000,5088000000,392000000,437000000,6779000000,590598000000,1554000000,1554000000,228000000,38510000000,7449000000,5264000000,,13505000000,8095000000,,,92383000000,,,,,,92383000000,,25961000000,,13505000000,444447000000,-3940000000,,2447000000,,,5648000000,-3501000000,-1256000000,950000000,5829000000,,,83286000000,362226000000,,,,228000000,,,,783000000,,37636000000,7449000000,,28157000000,,,,5264000000,,297961370,0,43822,,205797000000,2269000000,15700000000,,,,,134.38319,546000000,428000000,-118000000,-118000000,2308000000,,2308000000,,933000000,,,477000000,,,,,,,,,,546000000,428000000,,,,1693000000,1368000000,,1554000000,,146193000000,146193000000,540000000,,1256000000,,18.8,25.2,,692000000,547000000,351000000,212000000,158000000,898000000,370000000,112000000,2072000000,0.8,1.3,,4298009762
2020-12-31,,592102000000,127996000000,,40156000000,632258000000,39416000000,39416000000,39416000000,39416000000,313005460,,,,50195000000,436182000000,4565000000,322000000,418000000,7643000000,632258000000,989000000,989000000,158000000,41841000000,7822000000,2888000000,,15495000000,7856000000,,,129849000000,,,,,,129849000000,,32164000000,,15495000000,440882000000,-4700000000,,2628000000,,,5228000000,-3401000000,-1304000000,618000000,7025000000,,,76552000000,421201000000,,,,158000000,,,,619000000,,41222000000,7822000000,,29234000000,,212000000,-1412000000,4482000000,-11000000,313005460,0,43272,,205773000000,3534000000,13900000000,,,,,125.92752,569000000,441000000,-128000000,-128000000,2183000000,,2183000000,,849000000,,,476000000,,,,,,,,,,569000000,441000000,,,,1722000000,901000000,,989000000,,127007000000,127007000000,430000000,,1304000000,,19.0,24.2,,417000000,580000000,399000000,256000000,127000000,979000000,383000000,113000000,1892000000,0.4,1.3,,4298009762
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298009762
2021-12-31,,596331000000,120006000000,,42900000000,639231000000,42222000000,42222000000,42222000000,42222000000,313005460,,,,41970000000,437001000000,4432000000,322000000,356000000,9391000000,639231000000,708000000,708000000,759000000,30370000000,7825000000,2982000000,,13565000000,7547000000,,,142601000000,,,,,,142601000000,,25915000000,,13565000000,440498000000,-3497000000,,1960000000,,,5587000000,-3583000000,-1391000000,,9391000000,,,78533000000,444351000000,,,,759000000,,,,1072000000,,29298000000,7825000000,,32087000000,,6000000,-887000000,3978000000,64000000,313005460,0,43361,,,3914000000,,,,,,134.89222,,,,,2282000000,,2282000000,,803000000,,,502000000,,,,,,,,,,,,,,,1747000000,876000000,,708000000,,119298000000,119298000000,343000000,,1391000000,,,,,,,,,,,,,,,,,4298009762
