Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000037433
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000037433
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000037433
2014-06-30,,4081954430,1218568520,,264812050,4346766480,264812050,264812050,264812050,264812050,1000000,,,,738741030,2366132400,11550,0,,229227210,4346766480,,,1430640,368297550,10000000,,,738741030,,,,1008504290,,,,,,1008504290,,,285057270,453683770,,,,,,,,,,,229227210,,,,2492781130,,,,1430640,,,,,,368297550,10000000,,254812050,,,,,,1000000,0,9,,,365778950,,,,,,264.81205,,,,,4150000,,4150000,,0,,,,,,,,,,,,,,,,,,,0,,,,1218568520,1218568520,876600,,,,,,,,,,,,,,,,,,,5000037433
2015-06-30,,4704495990,1412019710,,288724860,4993220840,288724860,288724860,288724860,288724860,1000000,,,,794123410,2635782830,21660,0,,287729410,4993220840,,,1969220,522829240,10000000,,,794123410,,,,1271413540,,,,,,1271413540,,,251846650,542276760,,,,,,,,,,,287729410,,,,2766801220,,,,1969220,,,,,,522829240,10000000,,278724860,,,,,,1000000,0,9,,,519004300,,,,,,288.72486,,,,,4150000,,4150000,,0,,,,,,,,,,,,,,,,,,,0,,,,1412019710,1412019710,876600,,,,,,,,,,,,,,,,,,,5000037433
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000037433
2016-06-30,,5974139190,2200452130,,307773200,6281912390,307773200,307773200,307773200,307773200,1000000,,,,639352520,3404309520,23310,,,423795960,6281912390,,,4769800,564921680,10000000,,,639352520,,,,1810281070,,,,,,1810281070,,,57931480,581421050,,,,,,,,,,,423795960,,,,3203118980,,,,4769800,,,,,,564921680,10000000,,297773200,,,,,,1000000,0,9,,,559638250,,,,,,307.7732,,,,,4150000,,4150000,,,,,,,,,,,,,,,,,,,,,,,,,2200452130,2200452130,876600,,,,,,,,,,,,,,,,,,,5000037433
2017-06-30,,4863116870,1317432910,,328552610,5191669480,328552610,328552610,328552610,328552610,1000000,,,,390384810,3299878080,14320,,,199902140,5191669480,,,10319930,323184220,10000000,,,390384810,,,,1297340130,,,,,,1297340130,,,59324090,331060720,,,,,,,,,,,199902140,,,,3211399510,,,,10319930,,,,,,323184220,10000000,,318552610,,,,,,1000000,0,12,,,319189650,,,,,,328.55261,,,,,4150000,,4150000,,,,,,,,,,,,,,,,,,,,,,,,,1317432910,1317432910,780300,,,,,,,,,,,,,,,,,,,5000037433
2018-06-30,,6673407600,3652740950,,340926970,7014334570,340926970,340926970,340926970,340926970,1000000,,,,32426980,4090380580,10670,,,93497780,7014334570,,,10386790,36463360,10000000,,,32426980,,,,2793868560,,,,,,2793868560,,,10000640,22426340,,,,,,,,,,,93497780,,,,2973036200,,,,10386790,,,,,,36463360,10000000,,330926970,,,,,,1000000,0,13,,,19050100,,,,,,340.92697,,,,,4150000,,4150000,,,,,,,,,,,,,,,,,,,,,,,,,3652740950,3652740950,780300,,,,,,,,,,,,,,,,,,,5000037433
2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000037433
