Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,1001057000000,236737000000,,47385000000,1048442000000,40291000000,40291000000,40291000000,40291000000,,,,,244767000000,562565000000,5084000000,5160000000,1934000000,57047000000,1048442000000,,,365000000,58670000000,26819000000,0,,244767000000,,,,164689000000,,,,,,164689000000,,,9187000000,68057000000,,,,,,,,,,,57047000000,,40883000000,,499584000000,,,,365000000,,,,4791000000,,53879000000,26819000000,,21049000000,,-483000000,,0,,,,,,399000000000,,,,,,,40291,,,,,2425000000,,2425000000,,4728000000,,,3980000000,,,,,,,,,,,,,,,,4771000000,,,,236737000000,236737000000,388000000,,,,10.0,11.6,,,,,,,,,,,,,,5000084509
2011-12-31,,1093259000000,234200000000,,45136000000,1138395000000,39246000000,39246000000,39246000000,39246000000,,,,,319167000000,571880000000,4819000000,4505000000,1385000000,71771000000,1138395000000,,,314000000,63129000000,26188000000,,,319167000000,,,,157466000000,,,,,,157466000000,,,8864000000,84826000000,,,,,,,,,,,71771000000,,46804000000,,516666000000,,,,314000000,,,,4634000000,,58495000000,26188000000,,20604000000,,-1656000000,,,,,,,,388400000000,,,,,,,39246,,,,,2149000000,,2149000000,,5253000000,,,3738000000,,,,,,,,,,,,,,,,5253000000,,,,234200000000,234200000000,412000000,,,,9.6,10.9,,,,,,,,,,,,,,5000084509
2012-12-31,,1096967000000,240376000000,,50554000000,1147521000000,44947000000,44947000000,44947000000,44947000000,,,,,309442000000,574856000000,4783000000,4249000000,1358000000,72575000000,1147521000000,,,248000000,67469000000,27871000000,,,309442000000,,,,172587000000,,,,,,172587000000,,,11042000000,83409000000,,,,,,,,,,,72575000000,,47997000000,,541918000000,,,,248000000,,,,4927000000,,62542000000,27871000000,,23010000000,,-327000000,,,,,,,,381000000000,,,,,,,44947,,,,,2442000000,,2442000000,,5229000000,,,3802000000,,,,,,,,,,,,,,,,5229000000,,,,240376000000,240376000000,364000000,,,,11.8,11.7,,,,,,,,,,,,,,5000084509
2013-12-31,,1072181000000,225029000000,,51339000000,1123520000000,45889000000,45889000000,45889000000,45889000000,,,,,305678000000,578419000000,4539000000,4168000000,1282000000,52608000000,1123520000000,,,234000000,244079000000,20011000000,,,297013000000,,,,168448000000,,,,,,168448000000,,8665000000,11567000000,79374000000,,,,,,,,,,,52608000000,,48693000000,,547003000000,,,,234000000,,,,5251000000,,238828000000,20011000000,,31088000000,,240000000,,,,,,,,409397000000,,23330000000,,,,,45889,,,,,2629000000,,2629000000,,5749000000,,,6833000000,,,,,,,,,,,,,,,,5749000000,,,,225029000000,225029000000,310000000,,,,11.4,13.1,,,,,,,,,,,,,,5000084509
2014-12-31,,1168008000000,265771000000,,55290000000,1223298000000,50573000000,50573000000,50573000000,50573000000,,,,,345873000000,610967000000,4737000000,3605000000,1112000000,64104000000,1223298000000,,,302000000,284634000000,20581000000,,,98179000000,,,,182772000000,,,,,,182772000000,,106733000000,7109000000,91070000000,623256000000,-12289000000,,,,,,,,,64104000000,,50278000000,372538000000,559243000000,,,,302000000,,,,5608000000,,278920000000,20581000000,,33844000000,,865000000,,,,,,,,392887000000,246489000000,22919000000,,,,,50573,,,,,4091000000,,4091000000,,5828000000,,,7388000000,,,,,,,,,,,,,,,,6037000000,,,,265771000000,265771000000,392000000,,,,12.7,15.4,,,,,,,,,,,,,,5000084509
2015-12-31,,1108903000000,241552000000,,57632000000,1166535000000,52176000000,52176000000,52176000000,52176000000,,,,,298877000000,617465000000,4710000000,4354000000,1102000000,64024000000,1166535000000,,,362000000,228100000000,21096000000,,,106649000000,,,,167327000000,,,,,,167327000000,,85649000000,6762000000,99887000000,629775000000,-12310000000,,,,,,,,,64024000000,,53699000000,371127000000,576751000000,,,,362000000,,,,5665000000,,222426000000,21096000000,,34414000000,,2122000000,,,,,,,,391382000000,185005000000,23098000000,,,,,52176,,,,,3666000000,,3666000000,,4988000000,,,7561000000,,,,,,,,,,,,,,,,5010000000,,,,241552000000,241552000000,878000000,,,,13.3,16.8,,,,,,,,,,,,,,5000084509
2016-12-31,,1173778000000,252472000000,,61462000000,1235240000000,55992000000,55992000000,55992000000,55992000000,,,,,299623000000,666898000000,4510000000,4397000000,1073000000,69221000000,1235240000000,,,325000000,237006000000,21947000000,,,109640000000,,,,180583000000,,,,,,180583000000,,83575000000,6645000000,102995000000,679176000000,-12278000000,,,,,,,,,69221000000,,56550000000,380086000000,618970000000,,,,325000000,,,,6499000000,,229694000000,21947000000,,37790000000,,1725000000,,,,,,,,390981000000,181278000000,23427000000,,,,,55992,,,,,3891000000,,3891000000,,4097000000,,,7674000000,,,,,,,,,,,,,,,,5044000000,,,,252472000000,252472000000,781000000,,,,14.5,18.5,,,,,,,,,,,,,,5000084509
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000084509
2017-12-31,,1196397000000,234538000000,,62476000000,1258873000000,57005000000,57005000000,57005000000,57005000000,,,,,395203000000,626437000000,4461000000,4304000000,1167000000,33327000000,1258873000000,,,311000000,323271000000,,62476000000,,245992000000,,,,184920000000,,,,,,184920000000,,46029000000,33495000000,,,,,,,,,,,,33327000000,,28958000000,,601333000000,,,,311000000,,,,6796000000,,315758000000,,,,,,,62476000000,,,,,,386331000000,,23220000000,,,,,57005,,,,,4105000000,,4105000000,,3754000000,,,7106000000,,,,,,,,,,,,,,,,4949000000,,,,234538000000,234538000000,880000000,,,,15.4,19.2,,,,,,,,,,,,,,5000084509
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000084509
